t_s,force_g,pos_act,current_mA
0.011964,34,503,0
0.031499,41,,
0.044509,41,,
0.055196,41,,
0.063112,70,,
0.075462,70,,
0.086357,70,,
0.092960,71,,
0.106248,71,541,172
0.137417,67,,
0.147999,67,,
0.154249,69,,
0.167941,69,,
0.179621,70,,
0.186051,70,,
0.199067,70,,
0.209943,125,792,118
0.241324,807,,
0.247819,807,,
0.260673,807,,
0.272211,942,,
0.279565,942,,
0.292245,942,,
0.303076,708,,
0.309396,708,888,-99
0.339981,429,,
0.353892,429,,
0.365575,153,,
0.371887,153,,
0.385709,153,,
0.396483,153,,
0.403011,153,,
0.415959,60,795,-22
0.447765,57,,
0.458758,57,,
0.465360,57,,
0.478573,56,,
0.489128,56,,
0.496666,56,,
0.508818,56,,
0.519695,56,793,0
0.551768,57,,
0.558703,57,,
0.570988,57,,
0.582375,57,,
0.589320,57,,
0.602739,58,,
0.612922,58,,
0.619680,58,793,0
0.650926,58,,
0.664137,58,,
0.675399,58,,
0.681999,58,,
0.694962,58,,
0.705894,58,,
0.712559,58,,
0.725664,58,793,0
0.757416,58,,
0.768253,58,,
0.774796,59,,
0.787655,59,,
0.799244,58,,
0.805740,58,,
0.819753,58,,
0.830657,58,793,0
