t_s,force_g,pos_act,current_mA
0.000847,-10,770,-82
0.002684,-10,,
0.003298,-10,,
0.003896,-10,,
0.004540,-10,,
0.005152,-10,,
0.005787,-10,,
0.006394,-10,,
0.007006,-10,770,-82
0.008895,-10,,
0.009478,-10,,
0.010096,-10,,
0.019754,-10,,
0.020627,-10,,
0.021232,-10,,
0.021860,-10,,
0.022451,-10,770,-82
0.024330,-10,,
0.024958,-10,,
0.030809,-10,,
0.031600,-11,,
0.032216,-11,,
0.032843,-11,,
0.033420,-11,,
0.034042,-11,769,-69
0.036243,-11,,
0.036857,-11,,
0.037459,-11,,
0.038097,-11,,
0.038703,-11,,
0.039317,-11,,
0.039903,-11,,
0.040545,-11,769,-69
0.051623,-11,,
0.052258,-11,,
0.052868,-11,,
0.053479,-11,,
0.054099,-11,,
0.054699,-11,,
0.055326,-11,,
0.055966,-10,769,94
0.062928,-10,,
0.063593,-10,,
0.064289,-10,,
0.065205,-10,,
0.065822,-10,,
0.066387,-10,,
0.066989,-10,,
0.067646,-10,769,94
0.069461,-10,,
0.070063,-10,,
0.070718,-10,,
0.071331,-10,,
0.071907,-10,,
0.081633,-10,,
0.082203,-10,,
0.082796,-10,769,94
0.084680,-10,,
0.085666,-10,,
0.086603,-10,,
0.087213,54,,
0.093323,54,,
0.094130,54,,
0.094720,54,,
0.095349,54,777,137
0.097223,54,,
0.097803,54,,
0.098446,54,,
0.099046,54,,
0.099699,54,,
0.100304,54,,
0.100946,54,,
0.101542,54,777,137
0.112463,54,,
0.113030,54,,
0.113641,54,,
0.114271,54,,
0.114875,54,,
0.115529,54,,
0.116222,54,,
0.116928,54,803,131
0.124249,121,,
0.124834,121,,
0.125476,121,,
0.126081,121,,
0.126733,121,,
0.127686,121,,
0.128322,121,,
0.129320,121,803,131
0.131514,121,,
0.132444,121,,
0.133057,121,,
0.133677,121,,
0.143462,121,,
0.144351,121,,
0.144972,121,,
0.145558,121,803,131
0.147394,121,,
0.148001,121,,
0.148632,128,,
0.154645,128,,
0.155580,128,,
0.156214,128,,
0.156789,128,,
0.157436,128,854,160
0.159295,128,,
0.159875,128,,
0.160527,128,,
0.161144,128,,
0.161711,128,,
0.162358,128,,
0.162950,128,,
0.163593,128,854,160
0.174467,128,,
0.175038,128,,
0.175651,128,,
0.176301,128,,
0.176898,128,,
0.177490,128,,
0.178458,118,,
0.179083,118,907,200
0.186452,118,,
0.187361,118,,
0.187996,118,,
0.188626,118,,
0.189582,118,,
0.190182,118,,
0.190823,118,,
0.191415,118,907,200
0.193311,118,,
0.193902,118,,
0.194527,118,,
0.195165,118,,
0.196144,118,,
0.205564,118,,
0.206424,118,,
0.207410,118,907,200
0.209545,118,,
0.210251,108,,
0.211099,108,,
0.216672,108,,
0.217608,108,,
0.218226,108,,
0.218831,108,,
0.219452,108,979,93
0.221276,108,,
0.221884,108,,
0.222506,108,,
0.223134,108,,
0.223765,108,,
0.224368,108,,
0.224960,108,,
0.225591,108,979,93
0.236503,108,,
0.237055,108,,
0.237687,105,,
0.238274,105,,
0.238898,105,,
0.239539,105,,
0.240124,105,,
0.240758,105,1042,115
0.247701,105,,
0.248302,105,,
0.248897,105,,
0.249518,105,,
0.250114,105,,
0.250737,105,,
0.251365,105,,
0.252010,105,1042,115
0.253771,105,,
0.254429,105,,
0.255046,105,,
0.255674,105,,
0.256326,105,,
0.256911,105,,
0.257538,105,,
0.258133,105,1042,115
0.269594,105,,
0.270237,105,,
0.271180,105,,
0.271796,105,,
0.272418,105,,
0.272967,105,,
0.279082,105,,
0.279669,105,1119,149
0.281542,105,,
0.282147,105,,
0.282764,105,,
0.283366,105,,
0.283933,105,,
0.284590,105,,
0.285170,105,,
0.285791,105,1119,149
0.287666,105,,
0.288238,105,,
0.288843,105,,
0.298499,105,,
0.299076,105,,
0.299645,105,,
0.300297,114,,
0.300869,114,1189,98
0.303040,114,,
0.303687,114,,
0.309616,114,,
0.310201,114,,
0.310824,114,,
0.311508,114,,
0.312079,114,,
0.312759,114,1189,98
0.314594,114,,
0.315197,114,,
0.315789,114,,
0.316459,114,,
0.317069,114,,
0.317664,114,,
0.318313,114,,
0.318871,114,1189,98
0.329864,114,,
0.330396,114,,
0.331091,114,,
0.331992,126,,
0.332621,126,,
0.333243,126,,
0.333840,126,,
0.334468,126,1264,120
0.341425,126,,
0.342047,126,,
0.342672,126,,
0.343308,126,,
0.343925,126,,
