t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,20,,-179
0.017786,244,,,
0.024222,244,,,
0.036130,244,,,
0.046940,244,,,
0.053388,244,,,
0.067413,244,,,
0.078255,244,,,
0.085934,244,20,,-179
0.111104,244,,,
0.118819,244,,,
0.129610,244,,,
0.140362,244,,,
0.146815,244,,,
0.160830,244,,,
0.171683,244,,,
0.178134,244,20,,-179
0.203180,244,,,
0.222652,244,,,
0.233592,244,,,
0.240160,244,,,
0.253022,244,,,
0.264502,244,,,
0.271046,244,,,
0.284070,267,45,,-182
0.302246,267,,,
0.315411,298,,,
0.327412,298,,,
0.333804,298,,,
0.345587,345,,,
0.352004,345,,,
0.358393,345,,,
0.365086,387,56,,-186
0.389685,387,,,
0.396201,460,,,
0.408287,460,,,
0.420492,460,,,
0.427100,547,,,
0.439208,547,,,
0.450919,547,,,
0.458321,636,52,,-187
0.482165,636,,,
0.488975,722,,,
0.502509,722,,,
0.512730,787,,,
0.519738,787,,,
0.532239,787,,,
0.544228,840,,,
0.551411,840,65,,-188
0.575144,879,,,
0.581747,879,,,
0.595260,879,,,
0.606301,891,,,
0.612867,891,,,
0.625590,891,,,
0.636929,891,,,
0.643869,891,66,,-189
0.668340,892,,,
0.675146,892,,,
0.688682,892,,,
0.698850,892,,,
0.705726,892,,,
0.719296,892,,,
0.730096,892,,,
0.736800,892,66,,-189
0.761162,892,,,
0.767743,892,,,
0.780738,892,,,
0.792004,892,,,
0.798702,892,,,
0.811717,892,,,
0.822899,892,,,
0.829489,892,66,,-189
0.854311,892,,,
0.861194,892,,,
0.874164,892,,,
0.885141,892,,,
0.891609,892,,,
0.904467,892,,,
