t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,243,15,,-182
0.018785,243,,,
0.025260,243,,,
0.037038,243,,,
0.048816,243,,,
0.055301,243,,,
0.068246,243,,,
0.079016,243,,,
0.086117,243,14,,-182
0.111487,243,,,
0.118178,243,,,
0.130328,243,,,
0.142231,243,,,
0.148984,243,,,
0.161386,243,,,
0.173406,243,,,
0.180077,243,15,,-182
0.204241,243,,,
0.223873,243,,,
0.234922,243,,,
0.241860,243,,,
0.254818,243,,,
0.266607,244,,,
0.273228,244,,,
0.285132,244,43,,-186
0.304767,267,,,
0.316728,267,,,
0.328631,297,,,
0.335356,297,,,
0.348492,297,,,
0.358757,342,,,
0.365283,342,,,
0.379317,342,52,,-190
0.397532,342,,,
0.410385,434,,,
0.421210,434,,,
0.427584,434,,,
0.440541,481,,,
0.452415,481,,,
0.459153,481,,,
0.472440,528,53,,-190
0.490370,528,,,
0.503638,574,,,
0.513788,574,,,
0.520761,574,,,
0.534394,613,,,
0.545640,613,,,
0.552345,613,,,
0.565642,664,56,,-192
0.582966,664,,,
0.596323,711,,,
0.607444,711,,,
0.614061,711,,,
0.627364,752,,,
0.638586,752,,,
0.645587,788,,,
0.657770,788,60,,-192
0.675281,835,,,
0.689365,835,,,
0.700241,835,,,
0.706643,870,,,
0.719804,870,,,
0.730760,870,,,
0.737341,891,,,
0.750469,891,57,,-192
0.767732,892,,,
0.781657,892,,,
0.792802,892,,,
0.799410,892,,,
0.812631,892,,,
0.823785,892,,,
0.830659,892,,,
0.843884,892,58,,-192
0.861665,892,,,
0.874812,892,,,
0.885851,892,,,
0.892808,892,,,
0.905870,892,,,
0.916507,892,,,
0.922886,892,,,
0.936750,892,58,,-192
0.953895,892,,,
0.967720,892,,,
0.978206,892,,,
0.984358,892,,,
0.998066,892,,,
1.009592,892,,,
1.016948,892,,,
1.029830,892,58,,-192
1.046540,892,,,
