t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,244,16,,-182
0.016887,244,,,
0.023462,244,,,
0.036656,244,,,
0.048689,244,,,
0.055212,244,,,
0.068173,244,,,
0.078984,244,,,
0.085496,244,16,,-182
0.110233,244,,,
0.117106,244,,,
0.130128,244,,,
0.141973,244,,,
0.148591,244,,,
0.160531,244,,,
0.171713,244,,,
0.178455,244,16,,-182
0.203074,244,,,
0.222872,244,,,
0.234746,244,,,
0.242146,244,,,
0.253893,244,,,
0.264525,245,,,
0.270964,245,,,
0.285156,245,47,,-184
0.302685,269,,,
0.315579,294,,,
0.327392,294,,,
0.333945,294,,,
0.346855,340,,,
0.358737,340,,,
0.365503,340,,,
0.377531,396,58,,-191
0.396500,396,,,
0.408697,472,,,
0.421492,472,,,
0.429511,472,,,
0.439814,556,,,
0.451047,556,,,
0.457842,556,,,
0.471078,652,47,,-191
0.489942,652,,,
0.502181,730,,,
0.513487,730,,,
0.520409,730,,,
0.532787,796,,,
0.545084,796,,,
0.551638,836,,,
0.563740,836,64,,-193
0.582156,872,,,
0.595991,872,,,
0.606963,872,,,
0.613446,893,,,
0.626400,893,,,
0.637406,893,,,
0.645091,893,,,
0.657060,893,59,,-191
0.674812,893,,,
0.689004,893,,,
0.700039,893,,,
0.706679,893,,,
0.719670,893,,,
0.730573,893,,,
0.737055,893,,,
0.749968,893,58,,-191
0.768297,893,,,
0.781300,893,,,
0.792395,893,,,
0.798843,893,,,
0.812869,893,,,
0.823424,893,,,
0.830388,893,,,
0.843657,893,58,,-191
0.860784,893,,,
0.873684,893,,,
0.885633,893,,,
0.892112,893,,,
0.905730,893,,,
0.916507,893,,,
