t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,243,16,,-181
0.017134,243,,,
0.023879,243,,,
0.037107,243,,,
0.048222,243,,,
0.054899,243,,,
0.068259,243,,,
0.079339,243,,,
0.086003,243,15,,-181
0.109825,243,,,
0.116627,243,,,
0.129988,243,,,
0.141430,243,,,
0.148218,243,,,
0.160553,243,,,
0.171898,243,,,
0.178370,243,15,,-181
0.202861,243,,,
0.222418,243,,,
0.234262,243,,,
0.240666,243,,,
0.253534,243,,,
0.264326,243,,,
0.270669,243,,,
0.285168,257,36,,-184
0.302400,257,,,
0.315287,268,,,
0.327087,268,,,
0.333513,268,,,
0.346421,280,,,
0.358314,280,,,
0.364734,280,,,
0.377769,288,44,,-186
0.395039,288,,,
0.408045,294,,,
0.420053,294,,,
0.426545,294,,,
0.439698,302,,,
0.451836,302,,,
0.458356,302,,,
0.470395,311,51,,-188
0.488874,317,,,
0.501702,317,,,
0.512313,317,,,
0.519754,325,,,
0.532557,325,,,
0.544505,325,,,
0.550947,338,,,
0.564000,338,53,,-187
0.581475,347,,,
0.594401,347,,,
0.606311,347,,,
0.613859,357,,,
0.625767,357,,,
0.637714,368,,,
0.644105,368,,,
0.656114,368,55,,-189
0.675767,373,,,
0.688013,373,,,
0.699423,378,,,
0.705975,378,,,
0.718007,378,,,
0.729832,394,,,
0.736280,394,,,
0.749323,394,57,,-189
0.768630,405,,,
0.780510,405,,,
0.792416,416,,,
0.798852,416,,,
0.811741,416,,,
0.822925,426,,,
0.829507,426,,,
0.843693,426,59,,-189
0.861960,432,,,
0.874413,436,,,
0.884847,436,,,
0.891374,436,,,
0.905453,445,,,
0.916454,445,,,
0.923057,445,,,
0.936425,453,58,,-189
0.954091,453,,,
0.967162,463,,,
0.978328,463,,,
0.985080,463,,,
0.998414,472,,,
1.009392,472,,,
1.016468,472,,,
1.028983,479,61,,-190
1.046501,479,,,
1.059817,493,,,
1.070946,493,,,
1.078560,493,,,
1.090724,503,,,
1.102068,503,,,
1.109505,511,,,
1.122455,511,60,,-190
1.139500,519,,,
1.152697,519,,,
1.163681,519,,,
1.170334,525,,,
1.184581,525,,,
1.195495,525,,,
1.201976,533,,,
1.214855,533,59,,-189
1.231979,543,,,
1.246088,543,,,
1.257712,554,,,
1.265529,554,,,
1.277345,554,,,
1.288016,563,,,
1.294443,563,,,
1.308487,563,58,,-190
1.325943,572,,,
1.338891,572,,,
1.349935,579,,,
1.356529,579,,,
1.369510,579,,,
1.381439,589,,,
1.387825,589,,,
1.400875,589,59,,-190
1.419368,596,,,
1.432397,596,,,
1.443211,604,,,
1.449651,604,,,
1.462834,604,,,
1.473969,604,,,
1.480675,604,,,
1.493854,627,59,,-190
1.512412,627,,,
1.524455,637,,,
1.535324,637,,,
1.541768,637,,,
1.556130,645,,,
1.567218,645,,,
1.573827,645,,,
1.586905,653,59,,-191
1.605806,653,,,
1.617765,664,,,
1.628752,664,,,
1.635201,664,,,
1.648529,670,,,
1.661094,670,,,
1.668050,670,,,
1.680384,680,60,,-191
1.697857,680,,,
1.710661,690,,,
1.721927,690,,,
1.728574,697,,,
1.741904,697,,,
1.753636,697,,,
1.760447,709,,,
1.772730,709,60,,-191
1.790396,717,,,
1.803487,717,,,
1.814582,717,,,
1.821235,726,,,
1.834119,726,,,
1.846808,726,,,
1.853094,732,,,
1.866040,732,60,,-192
1.883363,738,,,
1.896238,738,,,
1.907883,746,,,
1.914270,746,,,
1.927237,746,,,
1.939375,756,,,
1.946971,756,,,
1.959090,756,63,,-192
1.976659,771,,,
1.989920,771,,,
2.000818,778,,,
2.007408,778,,,
2.020461,778,,,
2.032444,778,,,
2.039087,778,,,
2.051177,778,63,,-192
2.069551,796,,,
2.082661,796,,,
2.094592,796,,,
2.101123,796,,,
2.113464,810,,,
2.125286,810,,,
2.132122,810,,,
2.144500,823,64,,-192
2.163428,823,,,
2.175518,832,,,
2.187662,832,,,
2.194403,832,,,
2.206794,844,,,
2.218916,844,,,
2.225510,844,,,
2.237744,854,69,,-192
2.256563,854,,,
2.269797,858,,,
2.279778,858,,,
2.286557,858,,,
2.300203,863,,,
2.311597,863,,,
2.318496,863,,,
2.331827,878,69,,-194
2.348781,886,,,
2.362174,886,,,
2.373392,886,,,
2.380131,892,,,
2.393376,892,,,
2.404451,892,,,
2.411033,892,,,
2.424126,892,61,,-192
2.441151,892,,,
2.455383,892,,,
2.466628,892,,,
2.473004,892,,,
2.485749,892,,,
2.497495,892,,,
2.503814,892,,,
2.516623,892,61,,-192
2.534518,892,,,
2.548452,892,,,
2.559336,892,,,
2.565794,892,,,
2.578746,892,,,
2.589532,892,,,
2.595968,892,,,
2.609910,892,60,,-192
2.627041,892,,,
2.641456,892,,,
