t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,243,22,,-184
0.016730,244,,,
0.023329,244,,,
0.035316,244,,,
0.046235,244,,,
0.053991,244,,,
0.066044,244,,,
0.076872,244,,,
0.083253,244,22,,-184
0.109154,245,,,
0.116627,245,,,
0.128649,245,,,
0.139425,245,,,
0.145787,245,,,
0.159754,245,,,
0.170819,245,,,
0.177592,245,22,,-184
0.202654,245,,,
0.221519,245,,,
0.233397,245,,,
0.239625,250,,,
0.252230,250,,,
0.262794,250,,,
0.269147,262,,,
0.283246,262,39,,-187
0.302246,271,,,
0.314193,271,,,
0.325987,282,,,
0.333500,282,,,
0.345442,282,,,
0.357343,290,,,
0.363830,290,,,
0.376821,290,47,,-190
0.395487,297,,,
0.407367,297,,,
0.419254,306,,,
0.425748,306,,,
0.437577,306,,,
0.444039,306,,,
0.450438,315,,,
0.456948,315,49,,-190
0.480824,324,,,
0.488441,324,,,
0.501503,324,,,
0.512426,336,,,
0.518914,336,,,
0.531890,336,,,
0.542627,345,,,
0.549083,345,50,,-191
0.573846,350,,,
0.581417,350,,,
0.593530,362,,,
0.604439,362,,,
0.611136,362,,,
0.625383,370,,,
0.636243,370,,,
0.642711,370,53,,-192
0.666606,376,,,
0.674210,376,,,
0.687319,389,,,
0.698219,389,,,
0.704714,389,,,
0.717862,401,,,
0.728729,401,,,
0.735286,401,53,,-192
0.760103,412,,,
0.766539,412,,,
0.779469,421,,,
0.790340,421,,,
0.796829,427,,,
0.810779,427,,,
0.821572,427,,,
0.829204,433,54,,-192
0.852968,433,,,
0.859561,438,,,
0.872474,438,,,
0.883274,438,,,
0.889545,449,,,
0.903321,449,,,
0.915153,449,,,
0.921470,459,54,,-191
0.945277,459,,,
0.951849,469,,,
0.966126,469,,,
0.977058,477,,,
0.983693,477,,,
0.996743,477,,,
1.007542,486,,,
1.015179,486,55,,-191
1.038878,499,,,
1.045270,499,,,
1.058202,499,,,
1.069100,507,,,
1.075514,507,,,
1.089248,507,,,
1.100920,517,,,
1.107223,517,55,,-191
1.132111,525,,,
1.138542,525,,,
1.151400,525,,,
1.162389,525,,,
1.170459,525,,,
1.183166,541,,,
1.193115,541,,,
1.199675,541,54,,-191
1.224364,552,,,
1.231966,552,,,
1.244986,560,,,
1.255807,560,,,
1.262689,560,,,
1.275885,569,,,
1.286792,569,,,
1.293525,569,53,,-192
1.317290,576,,,
1.324501,576,,,
1.337737,585,,,
1.348570,585,,,
1.355204,585,,,
1.368648,595,,,
1.379125,595,,,
1.386655,595,55,,-193
1.411415,602,,,
1.417885,611,,,
1.430764,611,,,
1.441475,611,,,
1.447829,618,,,
1.462000,618,,,
1.472889,618,,,
1.479408,632,54,,-193
1.504446,632,,,
1.510997,640,,,
1.523139,640,,,
1.534113,640,,,
1.541710,648,,,
1.554902,648,,,
1.564804,648,,,
1.571242,656,54,,-194
1.597345,667,,,
1.604370,667,,,
1.616686,667,,,
1.627744,676,,,
1.634524,676,,,
1.647579,676,,,
1.659592,687,,,
1.666457,687,54,,-194
1.690134,695,,,
1.696800,695,,,
1.708926,695,,,
1.720984,706,,,
1.728547,706,,,
1.740690,706,,,
1.751652,714,,,
1.758301,714,56,,-194
1.783536,714,,,
1.790263,714,,,
1.803408,729,,,
1.814316,729,,,
1.820958,729,,,
1.834302,736,,,
1.845464,736,,,
1.852196,736,57,,-194
1.876321,743,,,
1.882990,743,,,
1.896247,754,,,
1.907285,754,,,
1.913882,754,,,
1.927109,766,,,
1.938177,766,,,
1.944786,766,56,,-195
1.968821,775,,,
1.976416,775,,,
1.988608,781,,,
1.999803,781,,,
2.006530,781,,,
2.019798,791,,,
2.030759,791,,,
2.037443,799,58,,-194
2.061649,799,,,
2.069392,807,,,
2.081447,807,,,
2.092575,807,,,
2.099615,817,,,
2.112747,817,,,
2.123789,817,,,
2.130330,827,61,,-194
2.155361,827,,,
2.161876,837,,,
2.174780,837,,,
2.185536,849,,,
2.193298,849,,,
2.205345,849,,,
2.216210,854,,,
2.222527,854,64,,-195
2.247915,859,,,
2.254888,859,,,
2.268158,859,,,
2.279159,870,,,
2.285729,870,,,
2.298724,870,,,
2.309447,884,,,
2.315962,884,65,,-195
2.340717,884,,,
2.347173,884,,,
2.361187,884,,,
2.371973,893,,,
2.378586,893,,,
2.391638,893,,,
2.402436,893,,,
2.409114,893,57,,-193
2.433394,893,,,
2.441121,893,,,
2.453250,893,,,
2.464181,893,,,
2.470681,893,,,
2.484916,893,,,
2.495976,893,,,
2.502782,893,56,,-194
2.527092,893,,,
2.533536,893,,,
2.546377,893,,,
2.557154,893,,,
2.563550,893,,,
2.577486,893,,,
2.588304,893,,,
2.595860,893,56,,-194
2.619907,893,,,
2.626474,893,,,
2.639369,893,,,
2.650203,893,,,
2.656877,893,,,
2.670994,893,,,
