t_s,force_g,pos_act,current_mA
0.012930,-42,1164,0
0.033893,-42,,
0.044991,-40,,
0.056281,-40,,
0.063112,-40,,
0.076526,-41,,
0.088039,-41,,
0.095653,-41,,
0.107196,-41,1165,45
0.138641,-39,,
0.149457,-39,,
0.155850,-31,,
0.168817,-31,,
0.180703,-31,,
0.187089,-19,,
0.200344,-19,,
0.211499,-19,1175,76
0.242744,-11,,
0.249547,-2,,
0.262554,-2,,
0.273366,3,,
0.279816,3,,
0.292735,3,,
0.304593,9,,
0.310916,9,1182,83
0.342613,17,,
0.356171,17,,
0.366241,22,,
0.372897,22,,
0.386197,22,,
0.397401,29,,
0.404147,29,,
0.417860,29,1191,91
0.448773,36,,
0.459733,42,,
0.466262,42,,
0.479337,42,,
0.490173,42,,
0.496658,42,,
0.510625,60,,
0.521365,60,1197,88
0.552084,71,,
0.559655,71,,
0.572546,75,,
0.583308,75,,
0.590031,75,,
0.603124,79,,
0.613945,79,,
0.620408,79,1207,92
0.652046,83,,
0.665013,84,,
0.675807,84,,
0.682238,84,,
0.696267,84,,
0.707098,84,,
0.714682,84,,
0.727735,88,1212,126
0.758370,90,,
0.769386,90,,
0.776123,94,,
0.789369,94,,
0.800244,94,,
0.807306,93,,
0.820783,93,,
0.830913,93,1222,100
0.862477,100,,
0.869443,100,,
0.882658,100,,
0.893656,103,,
0.900103,103,,
0.913802,103,,
0.923891,104,,
0.930672,104,1227,112
0.962845,108,,
0.974941,108,,
0.985992,108,,
0.993769,108,,
1.005954,108,,
1.017287,108,,
1.024020,108,,
1.037540,108,1238,119
1.068568,109,,
1.079562,106,,
1.086080,106,,
1.099697,106,,
1.109734,106,,
1.116430,106,,
1.130791,107,,
1.140968,107,1247,118
1.172656,106,,
1.179526,106,,
1.192878,109,,
1.202876,109,,
1.209555,109,,
1.222859,107,,
1.233940,107,,
1.240611,107,1256,119
1.266062,109,,
1.273820,109,,
1.284875,108,,
1.295954,108,,
1.303671,108,,
1.315836,107,,
1.326784,107,,
1.333407,107,1261,104
1.364380,109,,
1.378694,109,,
1.389010,109,,
1.396087,110,,
1.409327,110,,
1.420598,110,,
1.427125,112,,
1.440144,112,1267,88
1.471414,112,,
1.482617,112,,
1.489259,116,,
1.502104,116,,
1.512834,116,,
1.519318,116,,
1.533279,116,,
1.543970,119,1276,115
1.575255,121,,
1.581682,121,,
1.595407,121,,
1.606863,121,,
1.614604,121,,
1.626528,121,,
1.637272,127,,
1.643742,127,1282,73
1.675494,127,,
1.688775,127,,
1.698669,132,,
1.705179,132,,
1.719312,132,,
1.730430,132,,
1.737037,132,,
1.750046,133,1291,122
1.781624,133,,
1.792507,133,,
1.798939,133,,
1.811968,134,,
1.822951,134,,
1.830703,134,,
1.842718,136,,
1.854733,136,1300,86
1.885458,134,,
1.892066,134,,
1.905251,136,,
1.916569,136,,
1.923216,136,,
1.936401,136,,
1.947442,136,,
1.954190,136,1311,111
1.984807,136,,
1.997937,136,,
2.009525,136,,
2.015777,140,,
2.028807,140,,
2.039777,140,,
2.046233,138,,
2.060460,138,1316,107
2.090883,139,,
2.101685,139,,
2.108138,141,,
2.122145,141,,
2.132891,139,,
2.140453,139,,
2.152730,139,,
2.163527,143,1321,119
2.194854,139,,
2.202474,139,,
2.214696,139,,
2.225681,143,,
2.232398,143,,
2.245671,143,,
2.256753,142,,
2.263333,142,1328,129
2.295403,143,,
2.308157,143,,
2.318827,142,,
2.325289,142,,
2.339180,142,,
2.349871,142,,
2.356302,142,,
2.370165,143,1340,115
2.401194,145,,
2.412193,145,,
2.419019,145,,
2.432388,147,,
2.442869,147,,
2.450771,147,,
2.463061,147,,
2.474380,147,1349,112
2.505320,149,,
2.512091,149,,
2.525361,149,,
2.536621,149,,
2.544039,149,,
2.556666,149,,
2.567554,149,,
2.574350,149,1356,104
2.604868,152,,
2.617958,152,,
2.628824,152,,
2.635312,152,,
2.648744,152,,
2.659885,152,,
2.667519,154,,
2.680500,154,1360,106
2.710635,153,,
2.721671,153,,
2.728249,156,,
2.742304,156,,
2.752977,156,,
2.759498,154,,
2.773496,154,,
2.784262,156,1370,123
2.815569,156,,
2.822033,156,,
2.834995,156,,
2.846069,157,,
2.852676,157,,
2.865628,157,,
2.877499,158,,
2.883965,158,1379,145
2.914984,158,,
2.927915,158,,
2.939057,161,,
2.945643,161,,
2.958722,161,,
2.969573,161,,
2.976795,161,,
2.990149,161,1387,131
3.021409,162,,
3.032629,162,,
3.040562,162,,
3.052505,162,,
3.062675,162,,
3.070586,162,,
3.082704,166,,
3.093720,166,1393,140
3.125163,165,,
3.131596,165,,
3.144573,167,,
3.156441,167,,
3.162819,167,,
3.175713,167,,
3.186501,167,,
3.192922,167,1405,110
3.224157,171,,
3.238407,171,,
3.249407,171,,
3.256009,171,,
3.268939,171,,
3.280042,171,,
3.286754,172,,
3.299768,172,1409,122
3.331133,175,,
3.342843,175,,
3.349688,174,,
3.361734,174,,
3.372626,174,,
3.379062,178,,
3.393017,178,,
3.403736,179,1420,138
3.434885,179,,
3.441518,179,,
3.454914,179,,
3.465800,182,,
3.472658,182,,
3.485618,182,,
3.496347,181,,
3.502811,181,1427,104
3.534573,184,,
3.547509,184,,
3.559468,184,,
3.565953,184,,
3.578998,184,,
3.589873,184,,
3.596381,184,,
3.609409,188,1434,104
3.640498,187,,
3.651649,187,,
3.659391,187,,
3.672439,189,,
3.683518,189,,
3.690099,189,,
3.703004,191,,
3.713856,191,1440,112
3.744620,204,,
3.751001,204,,
3.764926,233,,
3.776059,233,,
3.783222,233,,
3.796436,233,,
3.807218,233,,
3.813671,233,1455,145
3.844129,280,,
3.858190,280,,
3.868890,280,,
3.875332,296,,
3.889309,296,,
3.900136,296,,
3.906613,322,,
3.919482,322,1457,169
3.950877,353,,
3.961668,353,,
3.969227,375,,
3.982283,375,,
3.993122,375,,
3.999815,412,,
4.013060,412,,
4.024150,444,1463,207
4.054820,481,,
4.061661,481,,
4.075275,481,,
4.086377,510,,
4.093069,510,,
4.106281,510,,
4.117285,546,,
4.123911,546,1471,244
4.154956,572,,
4.168216,572,,
4.179279,572,,
4.185935,572,,
4.199226,572,,
4.210435,635,,
4.217336,635,,
4.229395,661,1480,247
4.261118,700,,
4.272021,700,,
4.278515,700,,
4.291465,734,,
4.303257,734,,
4.310141,734,,
4.322772,774,,
4.334177,774,1487,318
4.364292,802,,
4.370765,802,,
4.384747,846,,
4.395542,846,,
4.401985,846,,
4.415992,884,,
4.426750,884,,
4.433211,884,1496,327
4.464778,955,,
4.477845,955,,
4.489018,955,,
4.495663,998,,
4.509519,998,,
4.519805,998,,
4.526888,1045,,
4.540521,1045,1503,134
4.570997,1098,,
4.583078,1098,,
4.589850,1043,,
4.601820,1043,,
4.612714,1043,,
4.619229,1018,,
4.632355,1018,,
4.643983,1032,1501,0
4.676015,973,,
4.682822,973,,
4.695104,973,,
4.706265,955,,
