t_s,force_g,pos_act,current_mA
0.013126,-53,1163,0
0.044471,-52,,
0.055577,-52,,
0.061901,-52,,
0.075578,-51,,
0.087102,-51,,
0.094287,-51,,
0.106990,-51,,
0.117529,-51,1164,50
0.149202,-50,,
0.155593,-50,,
0.168923,-42,,
0.180483,-42,,
0.187137,-42,,
0.200058,-33,,
0.210778,-33,,
0.217089,-33,1173,35
0.248325,-33,,
0.262328,-14,,
0.273357,-14,,
0.279995,-5,,
0.293284,-5,,
0.303801,-5,,
0.311300,4,,
0.324241,4,1180,52
0.354535,11,,
0.365399,11,,
0.371918,20,,
0.385965,20,,
0.396757,20,,
0.404570,26,,
0.416500,26,,
0.427308,26,1189,76
0.458946,41,,
0.465479,41,,
0.478518,41,,
0.489468,47,,
0.495995,47,,
0.510086,47,,
0.520886,56,,
0.527407,56,1196,94
0.558729,59,,
0.571588,59,,
0.582862,69,,
0.589760,69,,
0.603080,69,,
0.614239,75,,
0.620956,75,,
0.634328,75,1205,111
0.664944,87,,
0.675752,87,,
0.683271,87,,
0.695483,92,,
0.707144,92,,
0.714092,92,,
0.727157,99,,
0.738197,99,1210,127
0.768848,103,,
0.775499,103,,
0.789285,106,,
0.800200,106,,
0.807693,106,,
0.820306,92,,
0.831190,92,,
0.837697,92,1212,0
0.867942,67,,
0.882245,66,,
0.893172,66,,
0.899668,65,,
0.912601,65,,
0.923359,65,,
0.929801,69,,
0.943837,69,1212,0
0.975065,73,,
0.985844,73,,
0.993350,74,,
1.006245,74,,
1.017488,74,,
1.024370,74,,
1.036332,74,,
1.048288,74,1212,0
1.078558,73,,
1.085108,73,,
1.099432,73,,
1.109533,74,,
1.116321,74,,
1.129633,74,,
1.141059,73,,
1.148592,73,1212,0
1.179172,73,,
1.191334,73,,
1.202407,73,,
1.209225,73,,
1.222644,73,,
1.233603,74,,
1.239545,74,,
1.253804,74,1212,0
1.285245,74,,
1.296085,74,,
1.302511,74,,
1.315422,74,,
1.326170,74,,
1.332598,74,,
1.346860,73,,
1.357877,73,1212,0
1.389105,73,,
1.395460,73,,
1.408297,73,,
1.420148,73,,
1.426577,73,,
1.439497,74,,
1.450291,74,,
1.456754,74,1212,0
1.487972,73,,
1.502047,74,,
1.512800,74,,
1.519509,74,,
1.532555,74,,
1.543438,74,,
1.550000,74,,
1.564016,74,1212,0
1.594532,74,,
1.606145,74,,
1.613109,73,,
1.625294,73,,
1.636425,73,,
1.643143,74,,
1.656258,74,,
1.668396,73,1212,0
1.698434,74,,
1.705073,74,,
1.719099,74,,
1.729947,74,,
1.736345,74,,
1.749583,74,,
1.760574,73,,
1.768239,73,1212,0
1.798651,73,,
1.811847,73,,
1.823499,73,,
1.831132,73,,
1.842310,73,,
1.853218,74,,
1.860538,74,,
1.873750,74,1212,0
1.904939,74,,
1.915896,74,,
1.922376,74,,
1.935270,74,,
1.947170,74,,
1.953699,74,,
1.966679,74,,
1.977443,74,1212,0
2.009144,74,,
2.015737,74,,
2.028889,74,,
2.039898,74,,
2.046371,74,,
2.059552,74,,
2.070808,74,,
2.077674,74,1212,0
2.109114,74,,
2.122115,74,,
2.132946,74,,
2.139399,74,,
2.152307,74,,
2.163193,74,,
2.169667,73,,
2.183676,73,1212,0
2.215003,74,,
2.225806,74,,
2.232262,74,,
2.245204,74,,
2.257454,74,,
2.264686,74,,
2.276813,74,,
2.287945,73,1212,0
2.318398,74,,
2.325994,74,,
2.339170,74,,
2.350030,74,,
2.356506,74,,
2.369421,74,,
2.380055,73,,
2.386372,73,1212,0
2.418283,74,,
2.431128,74,,
2.443007,73,,
2.449911,73,,
2.462307,73,,
2.473339,74,,
2.479972,74,,
2.494070,74,1212,0
2.525167,74,,
2.536200,74,,
2.542754,74,,
2.555661,73,,
2.567109,73,,
2.573806,73,,
2.586956,74,,
2.597226,74,1212,0
2.628935,73,,
2.635372,73,,
2.648354,73,,
2.659339,73,,
2.665932,73,,
2.680343,73,,
2.690150,73,,
2.696647,73,1212,0
2.728379,73,,
2.741420,73,,
2.752214,73,,
2.758800,74,,
2.772932,74,,
2.783648,74,,
2.790601,73,,
2.803992,73,1212,0
2.834841,74,,
2.845634,74,,
2.852112,73,,
2.866116,73,,
2.877365,73,,
2.884304,73,,
2.897216,73,,
2.907948,73,1212,0
2.938799,73,,
2.945200,73,,
2.958150,73,,
2.970041,73,,
2.976390,73,,
2.989233,73,,
3.000207,74,,
3.006652,74,1212,0
3.037828,73,,
3.052272,73,,
3.062132,74,,
3.068923,74,,
3.082054,74,,
3.094021,73,,
3.100923,73,,
3.113946,73,1212,0
3.144375,73,,
3.155188,73,,
3.161605,73,,
3.175605,73,,
3.186319,73,,
3.192857,73,,
3.207067,73,,
3.217989,73,1212,0
3.248452,73,,
3.255047,73,,
3.268050,73,,
3.279033,73,,
3.285951,73,,
3.299584,73,,
3.310763,73,,
3.317513,73,1212,0
3.348877,73,,
3.361898,73,,
3.372736,73,,
3.379169,73,,
3.392117,73,,
3.403937,73,,
3.410320,73,,
3.423185,73,1212,0
3.454430,73,,
3.465189,73,,
3.471678,74,,
3.485666,74,,
3.496401,74,,
3.503942,74,,
3.516887,74,,
3.527068,74,1212,0
3.558762,73,,
3.565236,73,,
3.578174,73,,
3.589000,73,,
3.595365,73,,
3.609418,73,,
3.620261,73,,
3.627822,73,1212,0
3.658930,73,,
3.671152,73,,
3.682143,73,,
3.689045,73,,
3.702472,73,,
3.713553,73,,
3.720513,73,,
3.733946,73,1212,0
3.764244,73,,
3.775101,73,,
3.781543,73,,
3.795585,74,,
3.806283,74,,
3.813760,74,,
3.826664,73,,
3.837393,73,1212,0
3.869682,74,,
3.876348,74,,
3.888405,73,,
3.899219,73,,
3.905714,73,,
3.919774,74,,
3.930519,74,,
3.937002,74,1212,0
3.969432,73,,
3.981266,73,,
3.992057,73,,
3.998514,74,,
4.012607,74,,
4.023335,74,,
4.030911,73,,
4.043903,73,1212,0
4.074177,73,,
4.084953,73,,
4.091322,73,,
4.105126,73,,
4.116754,73,,
4.123138,73,,
4.136030,73,,
4.148922,73,1212,0
4.178079,73,,
4.184497,73,,
4.198981,73,,
4.209836,72,,
4.216315,72,,
4.229276,72,,
4.241106,73,,
4.247518,73,1212,0
4.278574,73,,
4.291884,73,,
4.303161,73,,
4.309933,73,,
4.322127,73,,
4.334234,73,,
4.341159,73,,
4.353478,73,1212,0
4.384172,74,,
4.395277,74,,
4.401940,74,,
4.414911,73,,
4.426812,73,,
4.433272,73,,
4.446286,73,,
4.457356,73,1212,0
4.488023,73,,
4.494745,73,,
4.507947,73,,
4.520087,73,,
4.527740,73,,
4.539708,73,,
4.550576,73,,
4.557177,73,1212,0
4.588759,74,,
4.601677,73,,
4.613522,73,,
4.620026,74,,
4.631891,74,,
4.643791,74,,
4.650184,73,,
4.663165,73,1212,0
4.694413,73,,
4.706305,73,,
4.712792,74,,
4.725631,74,,
4.736472,74,,
4.742957,74,,
4.755864,74,,
4.767682,73,1212,0
4.799196,73,,
4.805731,73,,
4.818688,73,,
4.829433,73,,
4.835985,73,,
4.848949,73,,
4.860031,73,,
4.867859,73,1212,0
4.899804,74,,
4.910900,74,,
4.922009,73,,
4.928523,73,,
4.942633,73,,
4.953437,74,,
4.959938,74,,
4.973229,74,1212,0
5.004067,74,,
5.015253,74,,
5.021986,74,,
5.035201,74,,
5.047167,74,,
5.054721,74,,
5.066570,73,,
5.078430,73,1212,0
5.108746,74,,
5.115219,74,,
5.128148,74,,
5.139104,74,,
5.146742,74,,
5.159701,74,,
5.171628,74,,
5.178148,74,1212,0
5.209064,74,,
5.220973,74,,
5.232896,74,,
5.239356,74,,
5.252293,74,,
5.264134,74,,
5.270600,74,,
5.283495,74,1212,0
5.314671,73,,
5.325374,73,,
5.332012,74,,
5.345007,74,,
5.356901,74,,
5.363356,75,,
5.376267,75,,
5.388131,74,1212,0
5.418710,74,,
5.425220,74,,
5.438163,74,,
5.450216,74,,
5.456789,74,,
5.468779,74,,
5.480847,74,,
5.487450,74,1212,0
5.518119,74,,
5.531258,74,,
5.543273,73,,
5.549816,73,,
5.561731,73,,
5.573793,74,,
5.580288,74,,
5.593535,74,1212,0
5.623838,74,,
5.635707,74,,
5.642158,74,,
5.655086,74,,
5.666948,74,,
5.674507,74,,
5.686374,74,,
5.698366,74,1212,0
5.729097,74,,
5.735764,74,,
5.747835,73,,
5.759766,73,,
5.766212,73,,
5.779218,74,,
5.791110,74,,
5.797928,74,1212,0
5.829625,73,,
5.841490,73,,
5.853357,73,,
5.859828,73,,
5.871658,73,,
5.878547,73,,
5.885521,73,,
5.892255,74,1212,0
5.922385,73,,
5.934495,73,,
5.946653,73,,
5.953305,74,,
5.965495,74,,
5.977596,73,,
5.984241,73,,
5.996696,73,1212,0
6.027082,73,,
6.039230,73,,
6.045788,73,,
6.059037,73,,
6.070042,73,,
6.076655,73,,
6.088722,73,,
6.100758,74,1212,0
6.132467,74,,
6.138967,74,,
6.150813,74,,
6.162892,74,,
6.169681,74,,
6.181647,74,,
6.188148,74,,
6.194629,74,1212,0
6.225009,74,,
6.232509,74,,
6.245758,74,,
6.255654,74,,
6.262166,74,,
6.275345,74,,
6.287671,74,,
6.294252,74,1212,0
6.325188,74,,
6.337612,74,,
6.348543,74,,
6.355123,74,,
6.369112,74,,
6.379946,74,,
6.386469,74,,
6.399442,74,1212,0
6.430957,74,,
6.441804,74,,
6.449256,74,,
6.462209,74,,
6.473018,74,,
6.479445,74,,
6.493435,74,,
6.504199,74,1212,0
6.535371,74,,
6.541849,74,,
6.555113,74,,
6.566154,74,,
6.572647,74,,
6.585594,74,,
6.597411,74,,
6.603958,74,1212,0
6.635283,74,,
6.648205,74,,
6.659054,74,,
6.665473,74,,
6.678462,74,,
6.690273,74,,
6.696700,74,,
6.709626,74,1212,0
6.740920,74,,
6.751695,74,,
6.758124,74,,
6.772118,74,,
6.782817,74,,
6.790298,74,,
6.803585,74,,
6.814474,74,1212,0
6.844797,74,,
6.851786,74,,
6.864898,74,,
6.876026,74,,
6.882460,74,,
6.895598,74,,
6.906899,74,,
6.913674,74,1212,0
6.944063,73,,
6.958082,74,,
6.968886,74,,
6.975315,74,,
6.989312,74,,
7.000071,74,,
7.006454,74,,
7.019382,74,1212,0
7.050601,75,,
7.061342,75,,
7.067789,75,,
7.081765,74,,
7.092501,74,,
7.098971,74,,
7.112998,74,,
7.123935,74,1212,0
7.155439,74,,
7.161976,74,,
7.175176,74,,
7.186771,74,,
7.193691,75,,
7.205886,75,,
