t_s,pos_act,force_g,current_mA
0.000953,99,0,0
0.009112,99,0,0
0.011641,99,0,0
0.014163,99,0,0
0.016672,99,0,0
0.028129,99,0,0
0.030340,99,0,0
0.032601,99,0,0
0.040057,102,4,73
0.041943,102,4,73
0.044203,102,4,73
0.046446,102,4,73
0.048681,102,4,73
0.059874,102,4,73
0.061851,102,4,73
0.069272,102,4,82
0.071088,110,1,82
0.072983,110,1,82
0.074920,110,1,82
0.076773,110,1,82
0.078630,110,1,82
0.089982,110,1,82
0.091879,110,1,82
0.093803,110,1,82
0.101485,113,0,115
0.103996,113,0,115
0.105862,113,0,115
0.108944,113,0,115
0.120127,113,0,115
0.123049,113,0,115
0.125277,113,0,115
0.133212,113,0,115
0.136166,113,0,115
0.139096,113,0,115
0.151002,113,0,115
0.153810,113,0,115
0.155910,117,-6,84
0.162951,117,-6,84
0.164850,117,-6,84
0.167427,117,-6,84
0.169268,117,-6,84
0.171162,117,-6,84
0.182129,117,-6,84
0.184302,117,-6,84
0.186579,117,-10,98
0.194289,119,-10,98
0.196187,119,-10,98
0.198070,119,-10,98
0.199967,119,-10,98
0.201846,119,-10,98
0.213049,119,-10,98
0.215240,119,-13,93
0.217392,123,-13,93
0.225106,123,-13,93
0.227374,123,-13,93
0.229263,123,-13,93
0.231086,123,-13,93
0.232955,123,-13,93
0.244052,123,-13,93
0.246801,123,-13,112
0.248962,135,-18,112
0.255997,135,-18,112
0.257848,135,-18,112
0.259671,135,-18,112
0.261608,135,-18,112
0.263618,135,-18,112
0.265455,135,-18,112
0.276725,135,-18,122
0.278964,139,-18,122
0.286603,139,-18,122
0.288525,139,-18,122
0.290377,139,-18,122
0.292272,139,-18,122
0.294218,139,-18,122
0.296886,139,-18,122
0.307883,139,-18,122
0.309838,146,-21,74
0.317304,146,-21,74
0.320225,146,-21,74
0.323137,146,-21,74
0.326123,146,-21,74
0.338040,151,-19,71
0.341036,151,-19,71
0.348244,151,-19,71
0.351250,151,-19,71
0.354178,151,-19,71
0.357120,151,-19,71
0.369023,151,-19,56
0.372589,155,-16,56
0.380692,155,-16,56
0.384369,155,-16,56
0.388145,155,-16,79
0.400338,160,-15,79
0.404207,160,-15,79
0.412358,160,-15,79
0.415533,160,-15,79
0.418483,160,-15,79
0.430250,165,-13,87
0.433460,165,-13,87
0.441167,165,-13,87
0.444202,165,-13,87
0.446842,165,-13,87
0.449903,165,-13,73
0.462137,169,-13,73
0.465061,169,-13,73
0.473073,169,-13,73
0.474946,169,-13,73
0.477590,169,-13,73
0.480193,169,-13,59
0.492064,172,-14,59
0.494296,172,-14,59
0.497339,172,-14,59
0.504763,172,-14,59
0.506985,172,-14,59
0.509157,172,-14,59
0.511851,176,-15,69
0.523181,176,-15,69
0.525311,176,-15,69
0.527227,176,-15,69
0.534346,176,-15,69
0.536191,176,-15,69
0.539565,176,-15,69
0.541998,182,-13,97
0.544977,182,-13,97
0.556410,182,-13,97
0.558636,182,-13,97
0.566470,182,-13,97
0.569051,182,-13,97
0.571889,182,-13,99
0.573781,188,-13,99
0.585052,188,-13,99
0.587727,188,-13,99
0.589634,188,-13,99
0.597043,188,-13,99
0.598997,188,-13,99
0.601161,188,-13,68
0.603809,192,-13,68
0.605722,192,-13,68
0.616910,192,-13,68
0.619073,192,-13,68
0.620976,192,-13,68
0.628069,192,-13,68
0.630769,192,-13,68
0.633403,192,-15,59
0.635621,197,-15,59
0.637495,197,-15,59
0.648802,197,-15,59
0.650674,197,-15,59
0.652565,197,-15,59
0.659917,197,-15,59
0.663722,197,-16,61
0.667455,200,-16,61
0.679515,200,-16,61
0.683250,200,-16,61
0.690773,200,-16,61
0.692990,200,-16,104
0.695552,204,-15,104
0.698563,204,-15,104
0.709726,204,-15,104
0.711948,204,-15,104
0.714194,204,-15,104
0.721734,204,-15,108
0.724671,207,-14,108
0.727600,207,-14,108
0.730118,207,-14,108
0.742313,207,-14,108
0.745188,207,-14,108
0.753210,207,-14,83
0.755070,212,-14,83
0.757989,212,-14,83
0.760234,212,-14,83
0.771974,212,-14,83
0.775062,212,-14,83
0.783069,212,-15,67
0.785285,216,-15,67
0.787866,216,-15,67
0.789982,216,-15,67
0.792672,216,-15,67
0.803260,216,-15,67
0.805826,216,-15,67
0.813305,216,-15,67
0.816135,216,-15,67
0.819027,216,-15,67
0.821545,216,-15,67
0.833029,216,-15,67
0.835831,216,-15,67
0.838009,216,-15,64
0.845536,229,-18,64
0.847424,229,-18,64
0.849295,229,-18,64
0.851561,229,-18,64
0.854212,229,-18,64
0.866120,229,-18,64
0.869075,229,-18,64
0.877182,229,-18,64
0.879811,229,-18,64
0.882671,229,-18,64
0.885676,229,-18,64
0.896278,229,-18,64
0.898136,229,-18,64
0.900450,235,-17,79
0.907412,235,-17,79
0.909331,235,-17,79
0.911145,235,-17,79
0.913051,235,-17,79
0.914917,235,-17,79
0.925967,235,-17,79
0.927834,235,-17,79
0.929718,235,-17,79
0.931650,239,-17,73
0.939179,239,-17,73
0.942133,239,-17,73
0.944394,239,-17,73
0.946277,239,-17,73
0.957890,239,-17,73
0.960505,239,-17,73
0.968120,244,-17,73
0.970708,244,-17,73
0.972879,244,-17,73
0.974706,244,-17,73
0.976920,244,-17,73
0.989433,244,-17,73
0.992585,244,-19,54
1.000256,249,-19,54
1.003152,249,-19,54
1.004993,249,-19,54
1.007873,249,-19,54
1.019354,249,-19,54
1.022365,254,-20,103
1.024954,254,-20,103
1.032688,254,-20,103
1.035555,254,-20,103
1.038482,254,-20,103
1.050083,254,-20,103
1.053029,254,-20,103
1.055574,262,-19,103
1.063067,262,-19,103
1.065913,262,-19,103
1.067790,262,-19,103
1.070403,262,-19,103
1.081972,264,-18,76
1.085330,264,-18,76
1.093255,264,-18,76
1.096466,264,-18,76
1.099739,264,-18,76
1.112474,264,-19,69
1.116158,269,-19,69
1.124643,269,-19,69
1.128199,269,-19,69
1.131685,269,-19,69
1.144152,269,-19,69
1.146775,269,-19,69
1.148611,269,-19,69
1.155638,269,-19,69
1.157507,269,-19,69
1.159387,269,-19,69
1.161334,269,-19,69
1.163215,269,-19,69
1.174180,269,-23,57
1.176415,278,-23,57
1.179261,278,-23,57
1.186862,278,-23,57
1.189024,278,-23,57
1.191207,278,-23,57
1.193791,278,-23,94
1.205085,281,-21,94
1.207271,281,-21,94
1.209420,281,-21,94
1.217403,281,-21,94
1.220336,281,-21,94
1.223286,281,-21,94
1.226313,285,-22,67
1.238097,285,-22,67
1.241059,285,-22,67
1.249145,285,-22,67
1.252113,285,-22,67
1.255047,285,-22,72
1.257275,290,-22,72
1.268980,290,-22,72
1.272785,290,-22,72
1.280873,290,-22,72
1.284655,290,-23,46
1.288196,294,-23,46
1.300333,294,-23,46
1.303805,294,-23,46
1.311786,294,-23,46
1.315400,294,-22,91
1.319170,301,-22,91
1.331277,301,-22,91
1.334516,301,-22,91
1.342442,301,-22,91
1.345942,303,-21,94
1.349475,303,-21,94
1.361311,303,-21,94
1.364968,303,-21,94
1.373702,303,-21,69
1.377377,306,-21,69
1.381083,306,-21,69
1.393241,306,-21,69
1.396781,306,-21,69
1.404666,306,-21,75
1.406761,309,-22,75
1.408634,309,-22,75
1.410594,309,-22,75
1.412457,309,-22,75
1.423785,309,-22,75
1.426061,309,-22,75
1.434118,309,-22,75
1.436327,317,-22,70
1.438551,317,-22,70
1.440769,317,-22,70
1.442573,317,-22,70
1.453907,317,-22,70
1.456191,317,-22,70
1.458761,317,-22,70
1.465594,317,-23,64
1.467502,322,-23,64
1.469793,322,-23,64
1.471664,322,-23,64
1.474095,322,-23,64
1.486079,322,-23,64
1.488268,322,-23,64
1.495647,322,-23,64
1.497464,322,-24,51
1.499380,327,-24,51
1.501631,327,-24,51
1.503469,327,-24,51
1.505764,327,-24,51
1.517181,327,-24,51
1.518986,327,-24,51
1.526370,327,-24,91
1.528919,331,-25,91
1.531090,331,-25,91
1.534121,331,-25,91
1.545986,331,-25,91
1.548602,331,-25,91
1.550863,331,-25,91
1.558268,331,-25,91
1.561225,331,-25,91
1.564157,331,-25,91
1.566352,331,-25,91
1.577563,331,-25,91
1.579791,331,-25,91
1.581688,331,-25,91
1.589440,341,-24,78
1.591961,341,-24,78
1.594566,341,-24,78
1.596442,341,-24,78
1.598306,341,-24,78
1.609893,341,-24,78
1.611822,341,-24,78
1.619301,341,-24,78
1.621447,341,-24,78
1.624054,341,-24,78
1.625931,341,-24,78
1.628198,341,-24,78
1.640063,341,-24,78
1.642249,341,-24,78
1.644133,347,-26,54
1.651717,347,-26,54
1.653890,347,-26,54
1.655789,347,-26,54
1.657649,347,-26,54
1.659518,347,-26,54
1.671184,347,-26,54
1.673353,347,-26,54
1.675276,352,-25,39
1.682623,352,-25,39
1.684578,352,-25,39
1.686886,352,-25,39
1.688799,352,-25,39
1.690649,352,-25,39
1.701887,352,-25,39
1.703808,352,-24,60
1.705711,356,-24,60
1.712798,356,-24,60
1.714674,356,-24,60
1.717322,356,-24,60
1.720327,356,-24,60
1.722596,356,-24,60
1.734017,356,-24,87
1.736903,362,-21,87
1.744401,362,-21,87
1.746988,362,-21,87
1.749949,362,-21,87
1.753100,362,-21,105
1.764642,368,-18,105
1.766866,368,-18,105
1.774399,368,-18,105
1.776194,368,-18,105
1.778049,368,-18,105
1.779947,368,-18,105
1.782240,368,-18,105
1.784484,368,-18,105
1.795513,368,-16,84
1.797758,375,-16,84
1.805009,375,-16,84
1.807319,375,-16,84
1.809216,375,-16,84
1.811071,375,-16,84
1.813373,375,-16,84
1.825190,375,-16,84
1.827313,375,-16,84
1.829229,375,-16,84
1.836698,375,-16,84
1.838878,375,-16,84
1.841136,375,-16,84
1.843722,375,-16,84
1.856086,375,-15,55
1.859106,385,-15,55
1.867609,385,-15,55
1.870807,385,-15,55
1.873259,385,-15,55
1.875504,385,-15,55
1.886886,385,-13,105
1.889149,388,-13,105
1.891002,388,-13,105
1.898682,388,-13,105
1.900578,388,-13,105
1.902778,388,-13,105
1.904989,388,-13,105
1.907249,388,-13,105
1.918165,388,-11,110
1.921537,391,-11,110
1.929265,391,-11,110
1.932278,391,-11,110
1.935244,391,-11,110
1.938203,391,-11,87
1.949962,396,-11,87
1.953025,396,-11,87
1.960608,396,-11,87
1.962496,396,-11,87
1.964457,396,-11,87
1.966717,396,-11,87
1.968632,396,-11,80
1.970549,401,-11,80
1.981458,401,-11,80
1.983782,401,-11,80
1.991109,401,-11,80
1.993021,401,-11,80
1.994912,401,-11,80
1.996845,401,-11,80
1.998766,401,-11,80
2.000687,403,-10,110
2.011742,403,-10,110
2.014027,403,-10,110
2.015973,403,-10,110
2.023381,403,-10,110
2.025307,403,-10,110
2.027212,403,-10,110
2.029866,405,-6,117
2.032865,405,-6,117
2.043494,405,-6,117
2.045411,405,-6,117
2.053370,405,-6,117
2.055877,405,-6,117
2.058787,405,-4,101
2.061449,410,-4,101
2.072947,410,-4,101
2.075501,410,-4,101
2.077470,410,-4,101
2.085144,410,-4,101
2.088013,410,-4,83
2.091065,417,-2,83
2.093972,417,-2,83
2.105472,417,-2,83
2.108457,417,-2,83
2.116077,417,-2,83
2.118626,417,-2,83
2.121538,424,-2,83
2.124073,424,-2,83
2.135927,424,-2,83
2.138258,424,-2,83
2.146426,424,-2,83
2.149283,424,-2,83
2.151741,430,-2,83
2.153905,430,-2,83
2.155683,430,-2,83
2.166491,430,-2,83
2.168356,430,-2,83
2.170259,430,-2,83
2.177626,430,-2,83
2.179473,430,-1,128
2.181426,433,-1,128
2.183339,433,-1,128
2.185224,433,-1,128
2.187471,433,-1,128
2.198754,433,-1,128
2.200645,433,-1,128
2.202612,433,-1,128
2.209497,433,0,90
2.211435,437,0,90
2.213708,437,0,90
2.215962,437,0,90
2.217893,437,0,90
2.229294,437,0,90
2.231901,437,0,90
2.239663,437,0,89
2.242564,440,0,89
2.245121,440,0,89
2.248017,440,0,89
2.259015,440,0,89
2.261997,440,0,89
2.264635,440,0,89
2.271639,440,-1,81
2.273539,445,-1,81
2.275717,445,-1,81
2.278006,445,-1,81
2.280606,445,-1,81
2.291933,445,-1,81
2.294124,445,-1,81
2.301147,445,-1,81
2.303684,445,-1,81
2.305539,445,-1,81
2.308104,445,-1,81
2.310632,445,-1,81
2.321925,445,-1,81
2.324843,445,-1,81
2.332347,445,0,102
