t_s,pos_act,force_g,current_mA
0.007575,91,0,-42
0.037856,99,4,131
0.068106,100,8,71
0.100080,102,13,65
0.131349,108,13,76
0.162060,112,12,85
0.193187,117,10,85
0.223428,120,10,77
0.254248,125,11,71
0.286742,131,11,65
0.316828,135,10,65
0.348084,140,9,58
0.379725,144,9,56
0.410107,148,11,68
0.441613,152,12,53
0.471751,157,11,73
0.501906,170,5,0
0.533292,172,8,80
0.564583,175,10,62
0.595681,179,9,94
0.626792,183,7,73
0.657388,186,8,60
0.688740,192,8,73
0.719183,196,9,68
0.751837,202,11,26
0.781985,208,11,74
0.813312,212,9,74
0.844545,212,10,65
0.874575,217,9,43
0.905708,223,11,130
0.938405,226,9,62
0.967813,233,8,125
0.998258,235,8,71
1.030338,241,7,73
1.060346,247,6,81
1.091468,252,10,99
1.122847,257,6,-6
1.154336,266,7,70
1.186241,270,8,62
1.216464,273,6,63
1.246982,276,8,73
1.276896,282,9,52
1.309383,285,8,52
1.334205,289,9,65
1.363172,296,7,63
1.396380,299,5,68
1.426119,304,6,58
1.458352,310,6,59
1.488610,314,8,59
1.519535,319,6,69
1.550250,323,4,59
1.575652,329,7,59
1.600975,331,8,67
1.632179,334,6,140
1.662993,341,4,70
1.693352,348,2,44
1.724078,350,8,44
1.744614,354,5,70
1.773757,359,4,63
1.805156,364,5,-19
1.836000,368,6,60
1.866808,372,5,66
1.899087,375,3,55
1.930038,378,4,69
1.960196,386,2,67
1.991602,388,3,54
2.022561,391,3,55
2.053042,399,2,58
2.084689,406,3,50
2.115691,409,2,55
2.146736,411,4,57
2.177927,414,2,111
2.206870,423,5,123
2.238559,427,2,60
2.269960,430,1,1
2.301099,433,1,-10
2.332582,446,2,91
2.363036,448,1,60
2.393927,452,3,65
2.425117,455,3,69
2.456281,460,1,95
2.487162,465,0,62
2.517947,471,0,68
2.548772,475,2,70
2.580835,481,3,74
2.611156,487,0,32
2.641502,490,2,83
2.673261,495,1,83
2.703876,495,4,87
2.735884,498,0,57
2.766466,502,1,66
2.797107,507,0,73
2.828109,513,0,75
2.859514,520,-2,76
2.890463,528,0,70
2.920836,531,-2,69
2.951538,536,-3,65
2.983328,541,-2,8
3.014056,545,-2,64
3.044834,552,-1,66
3.075545,556,-2,74
3.107149,561,-4,57
3.139618,564,-4,75
3.169238,569,-3,43
3.199089,575,-1,59
3.230938,580,-2,19
3.261737,586,-4,51
3.292873,589,-2,141
3.323033,591,-6,119
3.355288,594,-6,77
3.385473,600,-5,73
3.416634,606,-3,88
3.447868,608,-4,58
3.478295,610,-6,-1
3.509112,624,-5,62
3.541430,626,-3,84
3.571185,632,-4,83
3.603000,635,-6,65
3.635324,642,-5,73
3.665272,645,-3,70
3.695864,649,-2,63
3.728343,655,-4,64
3.757514,661,-7,70
3.788761,664,-3,70
3.821113,667,-4,47
3.851054,669,-3,81
3.882124,674,-7,79
3.913383,681,-6,79
3.943449,681,-3,79
3.974353,689,-3,73
4.005922,692,-5,82
4.036479,699,-6,67
4.068324,706,-5,55
4.099239,710,-4,56
4.129590,715,-4,56
4.160901,715,-8,64
4.192296,727,-5,75
4.222562,732,-7,111
4.255262,735,-9,77
4.285679,737,-7,176
4.317247,745,-6,109
4.345710,750,-8,80
4.378585,752,-8,74
4.410981,757,-6,69
4.441247,761,-5,69
4.471367,767,-7,76
4.502634,771,-8,52
4.533557,776,-10,59
4.564886,780,-6,69
4.595235,784,-7,64
4.626120,788,-9,71
4.657593,794,-9,58
4.688319,797,-7,55
4.720243,800,-10,63
4.750264,808,-7,120
4.781498,813,-7,104
4.814102,820,-10,90
4.843229,826,-9,24
4.874266,828,-7,90
4.904966,834,-7,73
4.936366,838,-9,77
4.966478,841,-10,12
4.998397,845,-9,71
5.028645,851,-8,75
5.059822,855,-6,88
5.091789,857,-8,40
5.122271,868,-8,69
5.153123,873,-9,76
5.184173,875,-7,76
5.214235,878,-10,82
5.245265,886,-6,111
5.277026,889,-8,125
5.307290,894,-9,102
5.339868,898,-8,89
5.369754,900,-6,49
5.401910,904,-6,70
5.431779,911,-8,138
5.463096,917,-7,49
5.493818,922,-8,66
5.525083,929,-8,56
5.555385,931,-7,63
5.586116,934,-9,71
5.617651,945,-8,84
5.648331,948,-8,115
5.679848,952,-6,89
5.710068,955,-8,60
5.742683,958,-8,105
5.772166,962,-9,105
5.804168,962,-8,63
5.835168,971,-7,58
5.865979,976,-6,87
5.896785,980,-4,55
5.927142,985,-5,87
5.958870,987,-8,17
5.989638,994,-5,72
6.021535,1000,-4,71
6.052582,1007,-8,74
6.083063,1010,-8,78
6.114146,1018,-8,73
6.145271,1024,-6,40
6.175193,1027,-4,103
6.207171,1033,-7,67
6.238267,1036,-8,80
6.268425,1041,-7,79
6.300083,1045,-4,63
6.330918,1046,-3,66
6.361725,1054,-6,18
6.392015,1063,-7,58
6.424058,1064,-7,72
6.454998,1067,-6,15
6.486007,1073,-4,77
6.516771,1075,-2,62
6.547069,1078,-4,7
6.579154,1083,-4,59
6.610297,1087,-4,12
6.640342,1096,-5,153
6.671380,1103,-3,85
6.703605,1108,-5,162
6.733605,1113,-5,120
6.764074,1116,-3,81
6.796242,1120,-2,67
6.826330,1124,-5,65
6.853227,1128,-5,71
6.882219,1133,-6,69
6.912632,1138,-4,75
6.943969,1143,-1,78
6.975717,1147,-1,81
7.000627,1147,-3,48
7.025439,1151,-4,83
7.056137,1155,-4,100
7.075940,1159,-5,88
7.104221,1165,-2,102
7.130535,1169,-2,96
7.161200,1173,0,95
7.186262,1178,-1,95
7.211515,1183,-1,87
7.242896,1183,-1,87
7.273455,1194,0,77
7.304064,1197,-2,77
7.323505,1202,-3,63
7.353692,1205,-2,68
7.385323,1209,-1,93
7.416129,1215,0,91
7.442014,1220,1,79
7.471284,1225,-2,75
7.502167,1228,-1,80
7.533764,1231,0,106
7.564122,1236,-1,24
7.596099,1241,0,81
7.626997,1247,2,73
7.657348,1247,2,76
7.688687,1254,0,63
7.719439,1259,0,70
7.750609,1262,2,65
7.781606,1272,1,82
7.813222,1275,0,75
7.843359,1282,1,75
7.874732,1282,1,72
7.905243,1287,3,138
7.936263,1288,3,79
7.967273,1292,1,92
7.998130,1295,3,-6
8.028716,1303,1,95
8.060222,1316,2,79
8.092139,1319,1,189
8.122687,1322,1,96
8.153161,1328,2,69
8.183822,1334,4,77
8.214599,1337,3,75
8.246119,1341,5,75
8.277755,1341,5,74
8.308238,1352,5,79
8.339029,1353,7,76
8.370290,1357,7,74
8.401554,1363,6,64
8.432500,1366,6,83
8.463417,1370,7,96
8.494489,1376,9,85
8.525303,1379,12,112
8.555994,1380,9,79
8.587091,1387,10,77
8.618310,1394,14,102
8.649002,1401,13,81
8.680005,1403,12,77
8.711108,1413,15,146
8.742221,1419,15,6
8.773344,1420,17,74
8.804133,1424,20,78
8.835665,1428,21,134
8.866487,1431,22,94
8.897136,1431,22,191
8.928159,1445,22,106
8.958458,1449,23,87
8.989770,1454,24,90
9.021205,1458,26,155
9.051937,1459,25,78
9.082557,1463,29,67
9.114476,1471,30,85
9.144957,1478,31,85
9.176242,1480,30,86
9.206310,1484,30,80
9.238172,1489,33,83
9.269113,1494,36,78
9.299923,1498,34,86
9.330900,1505,34,111
9.361767,1507,36,91
9.392575,1515,36,134
9.423428,1523,38,70
9.455268,1526,38,150
9.487312,1528,39,108
9.516211,1528,39,92
9.548285,1534,39,0
9.579404,1545,41,84
9.609437,1549,43,83
9.640187,1552,44,94
9.672289,1552,46,6
9.702250,1559,50,89
9.733837,1568,48,81
9.765321,1569,54,103
9.795481,1571,55,84
9.826763,1579,53,101
9.858937,1583,54,126
9.890151,1590,54,127
9.919585,1593,56,108
9.951927,1602,58,90
9.981067,1606,59,97
10.012154,1607,57,162
10.044615,1611,60,53
10.069513,1611,64,76
10.094972,1615,66,79
10.125069,1621,66,81
10.144751,1631,66,102
10.175071,1633,68,97
10.206988,1638,67,90
10.236468,1640,67,103
10.267467,1645,69,115
10.298583,1649,70,129
10.329729,1654,74,135
10.361029,1658,74,118
10.392100,1665,73,99
10.423281,1669,77,86
10.448930,1669,78,85
10.472559,1678,78,81
10.497147,1682,77,81
10.516383,1683,80,91
10.541049,1691,81,86
10.570997,1694,81,88
10.602002,1698,79,90
10.633192,1700,83,90
10.664753,1708,82,85
10.694784,1715,83,118
10.726766,1719,83,112
10.757064,1723,83,134
10.788223,1726,88,123
10.819796,1731,89,112
10.849881,1736,87,122
10.881333,1741,87,107
10.912152,1745,90,42
10.943886,1751,93,81
10.974166,1754,93,81
11.004944,1754,96,68
11.036735,1758,95,108
11.067607,1766,98,122
11.098170,1772,102,107
11.128851,1775,105,62
11.160568,1778,103,103
11.191433,1791,102,119
11.221861,1792,107,115
11.253172,1795,108,156
11.283933,1801,108,125
11.315192,1807,108,139
11.346228,1813,108,110
11.377754,1817,110,104
11.408348,1819,115,89
11.439634,1824,116,113
11.470433,1830,114,76
11.501240,1835,115,99
11.532622,1837,120,102
11.563264,1842,123,100
11.594113,1847,123,100
11.625212,1847,123,100
11.656308,1847,123,100
11.687355,1847,123,100
11.718156,1847,123,100
11.749185,1847,130,118
11.780213,1872,131,71
11.811170,1883,133,111
11.842252,1883,133,111
11.873424,1890,138,22
11.903458,1900,136,101
11.935240,1900,136,101
11.965557,1900,136,101
11.997125,1908,149,0
12.028461,1913,140,0
12.058660,1913,138,0
12.090019,1913,137,0
12.121167,1913,137,0
12.152341,1913,136,0
12.183442,1913,136,0
12.213333,1913,136,0
12.244918,1913,135,0
12.276218,1913,135,0
12.307255,1913,134,0
12.337493,1913,134,0
12.370244,1913,134,0
12.399707,1913,134,0
