t_s,pos_act,force_g,current_mA,force_hold_g
0.000000,99,-5,,
0.001539,99,,,
0.002175,99,,,
0.002961,99,,,
0.003664,99,,,
0.004510,99,,,
0.005471,99,,,
0.011004,99,,,
0.011933,99,-5,,
0.013125,99,,,
0.013713,99,,,
0.014352,99,,,
0.014943,99,,,
0.015513,99,,,
0.016187,99,,,
0.016797,99,,,
0.017390,99,-5,,
0.018673,99,,,
0.019310,99,,,
0.019929,99,,,
0.020513,99,,,
0.021114,99,,,
0.030630,99,,,
0.031229,99,,,
0.031880,99,-5,,
0.033154,99,,,
0.033751,99,,,
0.034351,99,,,
0.034961,99,,,
0.035535,99,,,
0.036205,99,,,
0.042104,99,,,
0.042740,99,-5,,
0.043982,99,,,
0.044614,99,,,
0.045229,99,,,
0.045847,99,,,
0.046440,99,,,
0.047063,99,,,
0.047649,99,,,
0.048285,99,-4,,
0.049542,99,,,
0.050172,99,,,
0.050775,99,,,
0.051404,99,,,
0.052038,99,,,
0.061653,99,,,
0.062225,99,,,
0.062869,99,-4,,
0.064088,99,,,
0.064722,99,,,
0.065344,99,,,
0.065977,99,,,
0.066554,99,,,
0.067214,99,,,
0.072836,99,,,
0.073402,99,-4,,
0.074653,99,,,
0.075278,99,,,
0.075904,99,,,
0.076481,99,,,
0.077148,99,,,
0.077765,99,,,
0.078352,99,,,
0.078992,99,-5,,
0.080259,99,,,
0.080859,99,,,
0.081450,99,,,
0.082111,99,,,
0.082704,99,,,
0.083328,99,,,
0.092885,99,,,
0.093442,99,-5,,
0.094687,99,,,
0.095361,99,,,
0.095928,99,,,
0.096580,99,,,
0.097163,99,,,
0.097834,99,,,
0.103777,99,,,
0.104382,99,-5,,
0.105602,99,,,
0.106231,99,,,
0.106859,99,,,
0.107460,99,,,
0.108069,99,,,
0.108690,99,,,
0.109315,99,,,
0.109919,99,-5,,
0.111121,99,,,
0.111766,99,,,
0.112357,99,,,
0.112976,99,,,
0.113597,99,,,
0.114245,99,,,
0.123908,99,,,
0.124530,99,-5,,
0.125802,99,,,
0.126764,99,,,
0.127387,99,,,
0.127997,99,,,
0.128619,99,,,
0.129272,99,,,
0.135342,99,,,
0.136282,99,-5,,
0.138226,99,,,
0.138838,99,,,
0.139474,99,,,
0.140101,99,,,
0.140736,99,,,
0.141351,99,,,
0.141979,99,,,
0.142951,99,-5,,
0.144227,99,,,
0.144815,99,,,
0.154746,99,,,
0.155351,99,,,
0.155987,99,,,
0.156613,99,,,
0.157247,99,,,
0.157879,99,-5,,
0.159493,99,,,
0.160133,99,,,
0.165928,99,,,
0.166892,99,,,
0.167490,99,,,
0.168119,99,,,
0.168734,99,,,
0.169370,99,-5,,
0.170589,99,,,
0.171193,99,,,
0.171818,99,,,
0.172422,99,,,
0.173036,99,,,
0.173661,99,,,
0.174289,99,,,
0.174919,99,-5,,
0.176187,99,,,
0.185945,99,,,
0.186903,99,,,
0.187530,99,,,
0.188163,99,,,
0.188784,99,,,
0.189418,99,,,
0.190053,99,-5,,
0.191325,99,,,
0.197122,99,,,
0.197762,99,,,
0.198384,99,,,
0.199027,99,,,
0.199656,99,,,
0.200307,99,,,
0.201901,99,-5,,
0.203510,99,,,
0.204137,99,,,
0.205088,99,,,
0.205722,99,,,
0.206704,99,,,
0.207321,99,,,
0.217016,99,,,
0.217955,99,-5,,
0.219554,99,,,
0.220157,99,,,
0.220759,99,,,
0.221394,99,,,
0.222373,99,,,
0.228247,99,,,
0.228853,99,,,
0.229474,99,-5,,
0.231106,99,,,
0.232071,99,,,
0.232703,99,,,
0.233362,99,,,
0.233967,99,,,
0.234945,99,,,
0.235896,99,,,
0.236847,99,-5,,
0.238134,99,,,
0.247846,99,,,
0.248781,99,,,
0.249417,99,,,
0.250074,99,,,
0.250701,99,,,
0.251362,99,,,
0.251966,99,-5,,
0.253227,99,,,
0.259065,99,,,
0.260002,99,,,
0.260623,99,,,
0.261241,99,,,
0.261874,99,,,
0.262829,99,,,
0.263478,99,-5,,
0.264762,99,,,
0.265717,99,,,
0.266351,99,,,
0.266984,99,,,
0.267585,99,,,
0.268208,99,,,
0.268818,99,,,
0.278800,99,-5,,
0.281074,99,,,
0.282080,99,,,
0.283029,99,,,
0.283997,99,,,
0.290038,99,,,
0.290959,99,,,
0.291904,99,,,
0.292530,99,-5,,
0.293815,99,,,
0.294766,99,,,
0.295374,99,,,
0.295971,99,,,
0.296565,99,,,
0.297189,99,,,
0.298141,99,,,
0.298743,99,-5,,
0.299984,99,,,
0.309888,99,,,
0.310835,99,,,
0.311783,99,,,
0.312775,99,,,
0.313395,99,,,
0.313990,99,,,
0.314929,112,35,,
0.321788,112,,,
0.322405,112,,,
0.323357,112,,,
0.323965,112,,,
0.325138,112,,,
0.326119,112,,,
0.327068,112,,,
0.327659,112,35,,
0.328935,112,,,
0.329524,112,,,
0.330157,112,,,
0.331140,112,,,
0.340945,112,,,
0.341870,112,,,
0.342824,112,,,
0.343451,112,35,,
0.344694,112,,,
0.345329,112,,,
0.345943,135,,,
0.352001,135,,,
0.352622,135,,,
0.353286,135,,,
0.353877,135,,,
0.354860,135,62,,
0.356162,135,,,
0.357114,135,,,
0.358069,135,,,
0.358652,135,,,
0.359287,135,,,
0.359891,135,,,
0.360524,135,,,
0.361438,135,62,,
0.371822,135,,,
0.372772,135,,,
0.373748,135,,,
0.374706,135,,,
0.375355,181,,,
0.376307,181,,,
0.376913,181,,,
0.382968,181,43,,
0.384246,181,,,
0.385219,181,,,
0.386174,181,,,
0.387149,181,,,
0.387791,181,,,
0.388756,181,,,
0.389411,181,,,
0.390359,181,43,,
0.391961,181,,,
0.392937,181,,,
0.402787,181,,,
0.403427,181,,,
0.404036,181,,,
0.404649,181,,,
0.405291,181,,,
0.405907,181,38,,
0.407525,229,,,
0.408482,229,,,
0.414228,229,,,
0.414767,229,,,
0.415404,229,,,
0.416069,229,,,
0.416702,229,,,
0.417314,229,38,,
0.418558,229,,,
0.419498,229,,,
0.420121,229,,,
0.420764,229,,,
0.421368,229,,,
0.421991,229,,,
0.422616,229,,,
0.423253,229,38,,
0.433765,229,,,
0.434356,229,,,
0.434966,278,,,
0.435586,278,,,
0.436213,278,,,
0.437133,278,,,
0.437750,278,,,
0.438357,278,33,,
0.445054,278,,,
0.445886,278,,,
0.446485,278,,,
0.447116,278,,,
0.447735,278,,,
0.448341,278,,,
0.448953,278,,,
0.449552,278,33,,
0.450791,278,,,
0.451398,278,,,
0.452033,278,,,
0.452641,278,,,
0.453287,278,,,
0.453882,278,,,
0.454485,278,,,
0.455107,278,33,,
0.465372,278,,,
0.466225,278,,,
0.467296,322,,,
0.468328,322,,,
0.469185,322,,,
0.470055,322,,,
0.476137,322,,,
0.476999,322,34,,
0.478519,322,,,
0.479152,322,,,
0.480067,322,,,
0.480687,322,,,
0.481310,322,,,
0.481938,322,,,
0.482492,322,,,
0.483103,322,34,,
0.484390,322,,,
0.484981,322,,,
0.485554,322,,,
0.486195,322,,,
0.495806,322,,,
0.496519,369,,,
0.497350,369,,,
0.497946,369,35,,
0.499179,369,,,
0.499789,369,,,
0.500385,369,,,
0.501000,369,,,
0.507402,369,,,
0.508405,369,,,
0.509433,369,,,
0.510486,369,35,,
0.512522,369,,,
0.513523,369,,,
0.514410,369,,,
0.515316,369,,,
0.515924,369,,,
0.516529,369,,,
0.517142,369,,,
0.526920,369,53,,
0.528367,418,,,
0.528983,418,,,
0.529586,418,,,
0.530170,418,,,
0.530796,418,,,
0.531392,418,,,
0.532012,418,,,
0.538043,418,53,,
0.539194,418,,,
0.539962,418,,,
0.540908,418,,,
0.541724,418,,,
0.542348,418,,,
0.542944,418,,,
0.543512,418,,,
0.544163,418,53,,
0.545346,418,,,
0.546000,418,,,
0.546574,418,,,
0.547181,418,,,
0.547834,418,,,
0.548409,452,,,
0.558055,452,,,
0.558663,452,67,,
0.560600,452,,,
0.561221,452,,,
0.561850,452,,,
0.562449,452,,,
0.563071,452,,,
0.569001,452,,,
0.569948,452,,,
0.570532,452,67,,
0.571800,452,,,
0.572384,452,,,
0.573050,452,,,
0.573679,452,,,
0.574302,452,,,
0.574891,452,,,
0.575492,452,,,
0.576124,452,67,,
0.577391,452,,,
0.577988,452,,,
0.578595,452,,,
0.579551,495,,,
0.588897,495,,,
0.589461,495,,,
0.590119,495,,,
0.590728,495,74,,
0.592007,495,,,
0.592995,495,,,
0.593915,495,,,
0.594549,495,,,
0.600635,495,,,
0.601301,495,,,
0.602253,495,,,
0.603205,495,74,,
0.604872,495,,,
0.605820,495,,,
0.606413,495,,,
0.607413,495,,,
0.608374,495,,,
0.608965,495,,,
0.609587,495,,,
0.610220,547,80,,
0.620509,547,,,
0.621452,547,,,
0.622105,547,,,
0.622731,547,,,
0.623881,547,,,
0.624882,547,,,
0.625816,547,,,
0.631347,547,80,,
0.632912,547,,,
0.633879,547,,,
0.634513,547,,,
0.635135,547,,,
0.635773,547,,,
0.636396,547,,,
0.637402,547,,,
0.638349,547,80,,
0.639602,547,,,
0.640200,547,,,
0.641173,593,,,
0.650949,593,,,
0.651556,593,,,
0.652154,593,,,
0.653137,593,,,
0.653773,593,90,,
0.655417,593,,,
0.656001,593,,,
0.662120,593,,,
0.662765,593,,,
0.663415,593,,,
0.664033,593,,,
0.665025,593,,,
0.665691,593,90,,
0.667306,593,,,
0.668232,593,,,
0.668872,593,,,
0.669495,593,,,
0.670116,593,,,
0.671101,637,,,
0.671754,637,,,
0.672705,637,94,,
0.683063,637,,,
0.684037,637,,,
0.684980,637,,,
0.685923,637,,,
0.686556,637,,,
0.687195,637,,,
0.693324,637,,,
0.694251,637,94,,
0.695512,637,,,
0.696136,637,,,
0.697111,637,,,
0.697748,637,,,
0.698410,637,,,
0.699414,637,,,
0.700369,637,,,
0.701001,686,96,,
0.702296,686,,,
0.702884,686,,,
0.703513,686,,,
0.713261,686,,,
0.714155,686,,,
0.714792,686,,,
0.715393,686,,,
0.716014,686,96,,
0.717575,686,,,
0.718534,686,,,
0.723975,686,,,
0.724578,686,,,
0.725326,686,,,
0.726158,686,,,
0.726762,686,,,
0.727344,686,96,,
0.728554,686,,,
0.729177,686,,,
0.729792,686,,,
0.730391,686,,,
0.731082,686,,,
0.731681,733,,,
0.732300,733,,,
0.732915,733,99,,
0.734181,733,,,
0.743973,733,,,
0.744849,733,,,
0.745431,733,,,
0.746031,733,,,
0.746676,733,,,
0.747608,733,,,
0.748273,733,99,,
0.755130,733,,,
0.756047,733,,,
0.757008,733,,,
0.757573,733,,,
0.758191,733,,,
0.759494,733,,,
0.760676,733,,,
0.761839,774,103,,
0.764310,774,,,
0.765503,774,,,
0.774968,774,,,
0.775936,774,,,
0.776528,774,,,
0.777164,774,,,
0.777772,774,,,
0.778407,774,103,,
0.779659,774,,,
0.780605,774,,,
0.786422,774,,,
0.787359,774,,,
0.788309,774,,,
0.789255,774,,,
0.789855,774,,,
0.790466,774,103,,
0.792109,824,,,
0.793073,824,,,
0.793704,824,,,
0.794340,824,,,
0.794948,824,,,
0.795557,824,,,
0.796195,824,,,
0.805914,824,102,,
0.807579,824,,,
0.808499,824,,,
0.809497,824,,,
0.810444,824,,,
0.811396,824,,,
0.817286,824,,,
0.818290,824,,,
0.819249,824,102,,
0.820803,824,,,
0.821765,870,,,
0.822737,870,,,
0.823743,870,,,
0.824705,870,,,
0.825653,870,,,
0.826649,870,,,
0.827632,870,100,,
0.837995,870,,,
0.838941,870,,,
0.839884,870,,,
0.840838,870,,,
0.841767,870,,,
0.842735,870,,,
0.848461,870,,,
0.849745,870,100,,
0.851461,916,,,
0.852339,916,,,
0.853309,916,,,
0.854284,916,,,
0.855199,916,,,
0.856155,916,,,
0.857087,916,,,
0.858112,916,100,,
0.869073,916,,,
0.870081,916,,,
0.871095,916,,,
0.872069,916,,,
0.872992,916,,,
0.873978,916,,,
0.879739,916,,,
0.880664,916,98,,
0.882351,958,,,
0.883356,958,,,
0.884354,958,,,
0.885336,958,,,
0.886297,958,,,
0.887238,958,,,
0.888219,958,,,
0.889140,958,98,,
0.899958,958,,,
0.900963,958,,,
0.901977,958,,,
0.903030,958,,,
0.904149,958,,,
0.910280,958,,,
0.911304,1004,,,
0.912323,1004,98,,
0.913900,1004,,,
0.914876,1004,,,
0.915809,1004,,,
0.916737,1004,,,
0.917688,1004,,,
0.918648,1004,,,
0.919621,1004,,,
0.920544,1004,98,,
0.930514,1004,,,
0.931507,1004,,,
0.932417,1004,,,
0.933350,1004,,,
0.934277,1004,,,
0.935228,1004,,,
0.941076,1004,,,
0.941933,1052,99,,
0.943490,1052,,,
0.944126,1052,,,
0.945029,1052,,,
0.945665,1052,,,
0.946592,1052,,,
0.947537,1052,,,
0.948490,1052,,,
0.949587,1052,99,,
0.951861,1052,,,
