t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,94,-9,,
0.001567,94,,,
0.002465,94,,,
0.003372,94,,,
0.004467,94,,,
0.005324,94,,,
0.005959,94,,,
0.006562,94,,,
0.007185,94,-9,,
0.008459,94,,,
0.009097,94,,,
0.018906,94,,,
0.020060,94,,,
0.021078,94,,,
0.021973,94,,,
0.022599,94,,,
0.023187,94,-9,,
0.024477,94,,,
0.030463,94,,,
0.031354,94,,,
0.032080,94,,,
0.032927,94,,,
0.033552,94,,,
0.034203,94,,,
0.034786,94,-9,,
0.036052,94,,,
0.036641,94,,,
0.037738,94,,,
0.038650,94,,,
0.039565,94,,,
0.040188,94,,,
0.049941,94,,,
0.050543,94,-9,,
0.051795,94,,,
0.052714,94,,,
0.053332,94,,,
0.054232,94,,,
0.054888,94,,,
0.055494,94,,,
0.061284,94,,,
0.061880,94,-10,,
0.063428,94,,,
0.064061,94,,,
0.064689,94,,,
0.065291,94,,,
0.065929,94,,,
0.066579,94,,,
0.067238,94,,,
0.068222,94,-10,,
0.069841,94,,,
0.070519,94,,,
0.071455,94,,,
0.081037,94,,,
0.081952,94,,,
0.082574,94,,,
0.083263,94,,,
0.084172,94,-10,,
0.085413,94,,,
0.086053,94,,,
0.092145,94,,,
0.092954,94,,,
0.093991,94,,,
0.094875,94,,,
0.095826,94,,,
0.096431,94,-10,,
0.097703,94,,,
0.098650,94,,,
0.099618,94,,,
0.100252,94,,,
0.100881,94,,,
0.101522,94,,,
0.102172,94,,,
0.111894,94,-10,,
0.113145,94,,,
0.114129,94,,,
0.114710,94,,,
0.115353,94,,,
0.115992,94,,,
0.116612,94,,,
0.117235,94,,,
0.123382,94,-10,,
0.124654,94,,,
0.125609,94,,,
0.126226,94,,,
0.126866,94,,,
0.127485,94,,,
0.128439,94,,,
0.129050,94,,,
0.129668,94,-10,,
0.130902,94,,,
0.131551,94,,,
0.132150,94,,,
0.132746,94,,,
0.133378,94,,,
0.143140,94,,,
0.144059,94,,,
0.145002,94,-9,,
0.146269,94,,,
0.146899,94,,,
0.147506,94,,,
0.148151,94,,,
0.154053,94,,,
0.155014,94,,,
0.155656,94,,,
0.156649,94,-9,,
0.158288,94,,,
0.159252,94,,,
0.159830,94,,,
0.160480,94,,,
0.161082,94,,,
0.161700,94,,,
0.162328,94,,,
0.162961,94,-9,,
0.164232,94,,,
0.173994,94,,,
0.174938,94,,,
0.175589,94,,,
0.176216,94,,,
0.176833,94,,,
0.177450,94,,,
0.178057,94,-5,,
0.179290,94,,,
0.185204,94,,,
0.186132,94,,,
0.186762,94,,,
0.187400,94,,,
0.188013,94,,,
0.188652,94,,,
0.189278,94,-5,,
0.190902,94,,,
0.191883,94,,,
0.192518,94,,,
0.193167,94,,,
0.193738,94,,,
0.194375,99,,,
0.195003,99,,,
0.204958,99,-1,,
0.207558,99,,,
0.208492,99,,,
0.209465,99,,,
0.210093,99,,,
0.216307,99,,,
0.216934,99,,,
0.217567,99,,,
0.218197,99,-1,,
0.219826,99,,,
0.220488,99,,,
0.221116,99,,,
0.221706,99,,,
0.222344,99,,,
0.222962,99,,,
0.223918,101,,,
0.224555,101,-1,,
0.225852,101,,,
0.226490,101,,,
0.236114,101,,,
0.236734,101,,,
0.237377,101,,,
0.237981,101,,,
0.238960,101,,,
0.239945,101,-1,,
0.241195,101,,,
0.247128,101,,,
0.247714,101,,,
0.248369,101,,,
0.249034,101,,,
0.249646,101,,,
0.250274,101,,,
0.250901,101,-1,,
0.252189,101,,,
0.253119,101,,,
0.253722,101,,,
0.254340,107,,,
0.254978,107,,,
0.255949,107,,,
0.256563,107,,,
0.257182,107,16,,
0.267604,107,,,
0.268219,107,,,
0.268841,107,,,
0.269477,107,,,
0.270124,107,,,
0.270748,107,,,
0.271389,107,,,
0.272016,107,16,,
0.278511,107,,,
0.279360,107,,,
0.279964,107,,,
0.280915,107,,,
0.281568,107,,,
0.282231,107,,,
0.282807,107,,,
0.283446,107,48,,
0.285082,117,,,
0.286026,117,,,
0.286667,117,,,
0.287270,117,,,
0.287879,117,,,
0.288507,117,,,
0.298241,117,,,
0.299135,117,48,,
0.300731,117,,,
0.301352,117,,,
0.301965,117,,,
0.302594,117,,,
0.303227,117,,,
0.309384,117,,,
0.310304,117,,,
0.310933,117,48,,
0.312163,117,,,
0.313103,117,,,
0.313824,145,,,
0.314691,145,,,
0.315244,145,,,
0.315896,145,,,
0.316594,145,,,
0.317174,145,45,,
0.318426,145,,,
0.319032,145,,,
0.329045,145,,,
0.329938,145,,,
0.330582,145,,,
0.331188,145,,,
0.331823,145,,,
0.332432,145,45,,
0.333654,145,,,
0.334228,145,,,
0.340232,145,,,
0.341089,145,,,
0.342036,145,,,
0.342637,145,,,
0.343207,145,,,
0.343868,192,44,,
0.345095,192,,,
0.345720,192,,,
0.346264,192,,,
0.346926,192,,,
0.347498,192,,,
0.348223,192,,,
0.348733,192,,,
0.349355,192,44,,
0.350566,192,,,
0.360290,192,,,
0.361214,192,,,
0.361766,192,,,
0.362404,192,,,
0.363051,192,,,
0.363675,192,,,
0.364246,192,44,,
0.365553,192,,,
0.371382,192,,,
0.372238,192,,,
0.372870,192,,,
0.373444,192,,,
0.374091,248,,,
0.374691,248,,,
0.375383,248,38,,
0.376921,248,,,
