t_s,pos_act,force_g,current_mA,force_hold_g
0.000000,94,-10,,
0.001333,94,,,
0.001914,94,,,
0.002545,94,,,
0.003107,94,,,
0.003761,94,,,
0.004389,94,,,
0.010340,94,,,
0.010931,94,-10,,
0.012201,94,,,
0.012818,94,,,
0.013451,94,,,
0.014068,94,,,
0.014992,94,,,
0.015636,94,,,
0.016230,94,,,
0.016831,94,-10,,
0.018026,94,,,
0.018658,94,,,
0.019307,94,,,
0.019904,94,,,
0.020519,94,,,
0.030072,94,,,
0.030678,94,,,
0.031303,94,-10,,
0.032518,94,,,
0.033154,94,,,
0.033758,94,,,
0.034729,94,,,
0.035670,94,,,
0.041129,94,,,
0.041778,94,,,
0.042401,94,-10,,
0.043635,94,,,
0.044264,94,,,
0.044815,94,,,
0.045468,94,,,
0.046080,94,,,
0.046688,94,,,
0.047309,94,,,
0.047895,94,-10,,
0.049490,94,,,
0.050437,94,,,
0.051046,94,,,
0.051653,94,,,
0.061292,94,,,
0.061850,94,,,
0.062466,94,,,
0.063043,94,-10,,
0.064289,94,,,
0.064906,94,,,
0.065538,94,,,
0.066160,94,,,
0.072157,94,,,
0.072740,94,,,
0.073368,94,,,
0.073986,94,-10,,
0.075196,94,,,
0.075794,94,,,
0.076450,94,,,
0.077022,94,,,
0.077674,94,,,
0.078279,94,,,
0.078924,94,,,
0.079515,94,-10,,
0.080739,94,,,
0.081362,94,,,
0.081982,94,,,
0.082597,94,,,
0.092325,94,,,
0.092940,94,,,
0.093893,94,,,
0.094486,94,-10,,
0.095775,94,,,
0.096415,94,,,
0.097011,94,,,
0.097614,94,,,
0.103731,94,,,
0.104634,94,,,
0.105269,94,,,
0.105949,94,-10,,
0.107870,94,,,
0.108448,94,,,
0.109050,94,,,
0.109667,94,,,
0.110323,94,,,
0.111604,94,,,
0.112646,94,,,
0.113563,94,-9,,
0.124226,94,,,
0.125159,94,,,
0.125800,94,,,
0.126749,94,,,
0.127400,94,,,
0.127994,94,,,
0.128640,94,,,
0.134503,94,-9,,
0.136369,94,,,
0.137346,94,,,
0.138313,94,,,
0.138942,94,,,
0.139586,94,,,
0.140209,93,,,
0.140831,93,,,
0.141448,93,-7,,
0.143081,93,,,
0.144029,93,,,
0.144670,93,,,
0.154480,93,,,
0.155391,93,,,
0.156008,93,,,
0.156639,93,,,
0.157257,93,-7,,
0.158797,93,,,
0.159829,93,,,
0.165378,93,,,
0.166316,93,,,
0.167167,93,,,
0.167818,93,,,
0.168730,93,,,
0.169362,93,-7,,
0.170606,100,,,
0.171544,100,,,
0.172148,100,,,
0.172796,100,,,
0.173406,100,,,
0.174382,100,,,
0.174987,100,,,
0.175659,100,-1,,
0.186249,100,,,
0.186848,100,,,
0.187457,100,,,
0.188043,100,,,
0.188647,100,,,
0.189269,100,,,
0.189925,100,,,
0.190520,100,-1,,
0.197163,100,,,
0.197755,100,,,
0.198408,100,,,
0.199396,100,,,
0.200378,103,,,
0.202269,103,,,
0.202921,103,,,
0.203519,103,-2,,
0.205109,103,,,
0.206009,103,,,
0.206680,103,,,
0.216271,103,,,
0.217173,103,,,
0.217805,103,,,
0.218818,103,,,
0.219754,103,-2,,
0.220975,103,,,
0.221628,103,,,
0.227403,103,,,
0.228034,103,,,
0.228691,103,,,
0.229307,103,,,
0.229918,103,,,
0.230688,103,-4,,
0.232171,103,,,
0.232784,103,,,
0.233563,103,,,
0.234498,103,,,
0.235033,103,,,
0.235673,103,,,
0.236284,103,,,
0.236926,103,-4,,
0.247408,103,,,
0.248280,103,,,
0.248915,103,,,
0.249545,103,,,
0.250689,103,,,
0.251593,103,,,
0.252535,103,,,
0.258257,103,-4,,
0.259547,103,,,
0.260119,103,,,
0.261073,106,,,
0.261748,106,,,
0.262369,106,,,
0.263056,106,,,
0.263960,106,,,
0.264596,106,9,,
0.266188,106,,,
0.266854,106,,,
0.267798,106,,,
0.268762,106,,,
0.278113,106,,,
0.278746,106,,,
0.279357,106,,,
0.279953,106,9,,
0.281186,106,,,
0.282138,106,,,
0.282768,106,,,
0.283402,106,,,
0.289612,106,,,
0.290466,116,,,
0.291044,116,,,
0.291675,116,50,,
0.293313,116,,,
0.294226,116,,,
0.294852,116,,,
0.295466,116,,,
0.296041,116,,,
0.296678,116,,,
0.297642,116,,,
0.298219,116,50,,
0.299517,116,,,
0.309215,116,,,
0.310072,116,,,
0.310996,116,,,
0.311623,116,,,
0.312226,116,,,
0.312847,116,,,
0.313452,116,50,,
0.314699,116,,,
0.320562,116,,,
0.321485,145,,,
0.322117,145,,,
0.322752,145,,,
0.323362,145,,,
0.324341,145,,,
0.324965,145,47,,
0.326276,145,,,
0.326902,145,,,
0.327498,145,,,
0.328101,145,,,
0.328710,145,,,
0.329323,145,,,
0.329939,145,,,
0.330592,145,47,,
0.341219,145,,,
0.342200,145,,,
0.342873,145,,,
0.343821,145,,,
0.344426,145,,,
0.345066,145,,,
0.345687,145,,,
0.351501,145,33,,
0.353060,194,,,
0.353668,194,,,
0.354259,194,,,
0.355209,194,,,
0.355858,194,,,
0.356463,194,,,
0.357091,194,,,
0.357706,194,33,,
0.359555,194,,,
0.360506,194,,,
0.361447,194,,,
0.371254,194,,,
0.372140,194,,,
0.372791,194,,,
0.373783,194,,,
0.374420,194,33,,
0.375691,194,,,
0.376281,229,,,
0.382593,229,,,
0.383225,229,,,
0.383875,229,,,
0.384481,229,,,
0.385074,229,,,
0.385720,229,36,,
0.386938,229,,,
0.387560,229,,,
0.388149,229,,,
0.388800,229,,,
0.389438,229,,,
0.390151,229,,,
0.390998,229,,,
0.391664,229,36,,
0.402171,229,,,
0.402773,229,,,
0.403386,229,,,
0.403968,229,,,
0.404594,229,,,
0.405248,229,,,
0.405850,229,,,
0.406463,229,36,,
0.407707,283,,,
0.413545,283,,,
0.414380,283,,,
0.414961,283,,,
0.415597,283,,,
0.416213,283,,,
0.416824,283,,,
0.417408,283,33,,
0.418637,283,,,
0.419242,283,,,
0.419880,283,,,
0.420488,283,,,
0.421095,283,,,
0.421739,283,,,
0.422347,283,,,
0.422962,283,33,,
0.433280,283,,,
0.433867,283,,,
0.434816,283,,,
0.435449,283,,,
0.436062,283,,,
0.436693,318,,,
0.437294,318,,,
0.438429,318,33,,
0.444959,318,,,
0.445570,318,,,
0.446197,318,,,
0.446824,318,,,
0.447430,318,,,
0.448030,318,,,
0.448677,318,,,
0.449303,318,33,,
0.450550,318,,,
0.451164,318,,,
0.451797,318,,,
0.452422,318,,,
0.453016,318,,,
0.453652,318,,,
0.454584,318,,,
0.464251,318,33,,
0.465857,318,,,
0.466461,318,,,
0.467397,318,,,
0.468018,370,,,
0.468651,370,,,
0.469259,370,,,
0.469883,370,,,
0.475939,370,35,,
0.477222,370,,,
0.477875,370,,,
0.478486,370,,,
0.479119,370,,,
0.479736,370,,,
0.480336,370,,,
0.480941,370,,,
0.481603,370,35,,
0.482866,370,,,
0.483464,370,,,
0.484097,370,,,
0.485015,370,,,
0.485655,370,,,
0.495302,370,,,
0.495954,370,,,
0.496536,370,35,,
0.498129,370,,,
0.498774,417,,,
0.499392,417,,,
0.499987,417,,,
0.500624,417,,,
0.506468,417,,,
0.507414,417,,,
0.508363,417,48,,
0.509662,417,,,
0.510597,417,,,
0.511225,417,,,
0.511871,417,,,
0.512833,417,,,
0.513454,417,,,
0.514079,417,,,
0.514714,417,48,,
0.515945,417,,,
0.516550,417,,,
0.526250,417,,,
0.527173,417,,,
0.527826,417,,,
0.528770,417,,,
0.530028,466,,,
0.531029,466,60,,
0.537616,466,,,
0.538459,466,,,
0.539020,466,,,
0.539647,466,,,
0.540294,466,,,
0.540901,466,,,
0.541504,466,,,
0.542462,466,60,,
0.543856,466,,,
0.544730,466,,,
0.545669,466,,,
0.546297,466,,,
0.546904,466,,,
0.547531,466,,,
0.557238,466,,,
0.558151,466,68,,
0.560534,506,,,
0.561731,506,,,
0.562953,506,,,
0.568774,506,,,
0.569829,506,,,
0.570890,506,,,
0.571894,506,,,
0.572964,506,68,,
0.575214,506,,,
0.576282,506,,,
0.577320,506,,,
0.578225,506,,,
0.579095,506,,,
0.588555,506,,,
0.589379,506,,,
0.589951,506,75,,
0.591179,560,,,
0.591823,560,,,
0.592436,560,,,
0.593005,560,,,
0.593606,560,,,
0.599457,560,,,
0.600053,560,,,
0.600621,560,75,,
0.601903,560,,,
0.602516,560,,,
0.603189,560,,,
0.604055,560,,,
0.604679,560,,,
0.605629,560,,,
0.606232,560,,,
0.606888,560,75,,
0.608085,560,,,
0.608719,560,,,
0.609321,560,,,
0.609977,560,,,
0.619584,560,,,
0.620540,602,,,
0.621078,602,,,
0.621750,602,81,,
0.622980,602,,,
0.623620,602,,,
0.624215,602,,,
0.625152,602,,,
0.630681,602,,,
0.631593,602,,,
0.632189,602,,,
0.632802,602,81,,
0.634039,602,,,
0.634945,602,,,
0.635592,602,,,
0.636176,602,,,
0.636791,602,,,
0.637449,602,,,
0.638156,602,,,
0.639034,602,81,,
0.640230,602,,,
0.640877,602,,,
0.650543,602,,,
0.651375,648,,,
0.651945,648,,,
0.652585,648,,,
0.653205,648,,,
0.654117,648,85,,
0.655339,648,,,
0.655945,648,,,
0.661946,648,,,
0.662597,648,,,
0.663194,648,,,
0.663973,648,,,
0.664822,648,,,
0.665399,648,85,,
0.666973,648,,,
0.667585,648,,,
0.668311,648,,,
0.669249,648,,,
0.670057,648,,,
0.670986,648,,,
0.671638,648,,,
0.681449,648,85,,
0.683233,648,,,
0.683834,648,,,
0.684441,648,,,
0.685021,648,,,
0.685639,648,,,
0.686264,648,,,
0.686893,648,,,
0.692662,648,85,,
0.694122,648,,,
0.694738,648,,,
0.695710,648,,,
0.696314,648,,,
0.696995,648,,,
0.697909,648,,,
0.698502,648,,,
0.699095,648,85,,
0.700342,648,,,
0.700922,648,,,
0.701549,648,,,
0.702157,648,,,
0.702790,648,,,
0.712382,648,,,
0.712955,648,,,
0.713608,648,85,,
0.714825,648,,,
0.715422,648,,,
0.716021,648,,,
0.716644,648,,,
0.717253,648,,,
0.717893,648,,,
0.723774,648,,,
0.724409,648,85,,
0.725659,648,,,
0.726287,648,,,
0.726918,648,,,
0.727562,648,,,
0.728536,648,,,
0.729473,648,,,
0.730082,648,,,
0.731067,648,85,,
0.732637,648,,,
0.733420,775,,,
0.743502,775,,,
0.744385,775,,,
0.745006,775,,,
0.745616,775,,,
0.746238,775,,,
0.746861,775,87,,
0.748482,775,,,
0.754772,775,,,
0.755683,775,,,
0.756311,775,,,
0.756930,775,,,
0.757588,775,,,
0.758240,775,,,
0.759193,775,87,,
0.760474,775,,,
0.761065,775,,,
0.761682,775,,,
0.762623,775,,,
0.763252,775,,,
0.763911,775,,,
0.764713,825,,,
0.774326,825,84,,
0.776125,825,,,
0.776725,825,,,
0.777388,825,,,
0.778334,825,,,
0.778920,825,,,
0.779566,825,,,
0.785607,825,,,
0.786207,825,84,,
0.787453,825,,,
0.788003,825,,,
0.788708,825,,,
0.789619,825,,,
0.790222,825,,,
0.791123,825,,,
0.791748,825,,,
0.792399,825,84,,
0.793975,825,,,
0.794635,872,,,
0.795241,872,,,
0.795870,872,,,
0.805498,872,,,
0.806567,872,,,
0.807536,872,,,
0.808562,872,83,,
0.810204,872,,,
0.811188,872,,,
0.816725,872,,,
0.817830,872,,,
0.818821,872,,,
0.819736,872,,,
0.820701,872,,,
0.821636,872,83,,
0.823537,872,,,
0.824525,916,,,
0.825500,916,,,
0.826476,916,,,
0.836584,916,,,
0.837507,916,,,
0.838439,916,,,
0.839424,916,84,,
0.841291,916,,,
0.842313,916,,,
0.848263,916,,,
0.849332,916,,,
0.850314,916,,,
0.851228,916,,,
0.852173,916,,,
0.853104,916,84,,
0.854698,916,,,
0.855679,916,,,
0.856654,962,,,
0.857593,962,,,
0.867900,962,,,
0.868979,962,,,
0.869986,962,,,
0.870986,962,82,,
0.872981,962,,,
0.878726,962,,,
0.879751,962,,,
0.880749,962,,,
0.881719,962,,,
0.882664,962,,,
0.883609,962,,,
0.884542,962,82,,
0.886090,962,,,
0.887039,1009,,,
0.887987,1009,,,
0.888954,1009,,,
0.898555,1009,,,
0.899547,1009,,,
0.900492,1009,,,
0.901409,1009,84,,
0.902985,1009,,,
0.903928,1009,,,
0.909661,1009,,,
0.910636,1009,,,
0.911649,1009,,,
0.912625,1009,,,
0.913594,1009,,,
0.914538,1009,84,,
0.916080,1009,,,
0.917204,1057,,,
0.918182,1057,,,
0.919072,1057,,,
0.920053,1057,,,
0.929596,1057,,,
0.930515,1057,,,
0.931443,1057,85,,
0.933087,1057,,,
0.934026,1057,,,
0.934955,1057,,,
0.940905,1057,,,
0.941829,1057,,,
0.942782,1057,,,
0.943786,1057,,,
0.944714,1057,85,,
0.946262,1057,,,
0.947274,1104,,,
0.948253,1104,,,
0.949247,1104,,,
0.950218,1104,,,
0.951159,1104,,,
0.960609,1104,,,
0.961554,1104,85,,
0.963111,1104,,,
0.964047,1104,,,
0.964672,1104,,,
0.965603,1104,,,
0.971738,1104,,,
0.972726,1104,,,
0.973714,1104,,,
0.974704,1104,85,,
0.976681,1147,,,
0.977697,1147,,,
0.978672,1147,,,
0.979641,1147,,,
0.980605,1147,,,
0.981584,1147,,,
0.991670,1147,,,
0.992638,1147,87,,
0.994299,1147,,,
0.995247,1147,,,
0.996188,1147,,,
0.997178,1147,,,
1.002732,1147,,,
1.003701,1147,,,
1.004663,1147,,,
1.005593,1147,87,,
1.007579,1193,,,
1.008537,1193,,,
1.009539,1193,,,
1.010572,1193,,,
1.011531,1193,,,
1.012514,1193,,,
1.022672,1193,,,
1.023663,1193,88,,
1.025282,1193,,,
1.026251,1193,,,
1.027228,1193,,,
1.028223,1193,,,
1.034052,1193,,,
1.035012,1193,,,
1.035940,1193,,,
1.036874,1236,102,,
1.038779,1236,,,
1.039741,1236,,,
1.040786,1236,,,
1.041782,1236,,,
1.042759,1236,,,
1.043757,1236,,,
1.053541,1236,,,
