t_s,pos_act,force_g,current_mA,force_hold_g
0.000000,98,-7,,
0.002151,98,,,
0.003102,98,,,
0.004038,98,,,
0.004665,98,,,
0.005292,98,,,
0.005919,98,,,
0.006873,98,,,
0.007513,98,-7,,
0.008810,98,,,
0.018392,98,,,
0.019332,98,,,
0.019983,98,,,
0.020605,98,,,
0.021240,98,,,
0.021876,98,,,
0.022851,98,-8,,
0.029330,98,,,
0.030281,98,,,
0.031244,98,,,
0.031925,98,,,
0.032873,98,,,
0.033512,98,,,
0.034136,98,,,
0.034792,98,-8,,
0.036020,98,,,
0.036636,98,,,
0.037595,98,,,
0.038210,98,,,
0.038847,98,,,
0.039466,98,,,
0.049157,98,,,
0.050099,98,-8,,
0.051698,98,,,
0.052653,98,,,
0.053279,98,,,
0.054222,98,,,
0.055106,98,,,
0.061034,98,,,
0.062213,98,,,
0.063444,98,-8,,
0.065879,98,,,
0.067108,98,,,
0.068262,98,,,
0.069509,98,,,
0.070713,98,,,
0.080368,98,,,
0.081247,98,,,
0.081866,98,-8,,
0.083116,98,,,
0.084085,98,,,
0.084712,98,,,
0.085336,98,,,
0.091566,98,,,
0.092478,98,,,
0.093105,98,,,
0.093760,98,-8,,
0.095014,98,,,
0.095653,98,,,
0.096287,98,,,
0.096920,98,,,
0.097553,98,,,
0.098168,98,,,
0.098778,98,,,
0.099740,98,-8,,
0.101008,98,,,
0.101657,98,,,
0.111283,98,,,
0.112224,98,,,
0.112875,98,,,
0.113818,98,,,
0.114784,98,,,
0.115415,98,-8,,
0.122423,98,,,
0.123378,98,,,
0.123996,98,,,
0.124634,98,,,
0.125235,98,,,
0.125868,98,,,
0.126476,98,,,
0.127101,98,-8,,
0.128392,98,,,
0.129025,98,,,
0.129661,98,,,
0.130297,98,,,
0.130961,98,,,
0.131557,98,,,
0.132175,98,,,
0.132791,98,-8,,
0.143432,98,,,
0.144400,98,,,
0.145039,98,,,
0.145679,98,,,
0.146622,98,,,
0.147607,98,,,
0.153282,98,,,
0.153914,98,-8,,
0.155172,98,,,
0.155798,98,,,
0.156412,98,,,
0.157026,98,,,
0.157661,98,,,
0.158280,98,,,
0.158903,98,,,
0.159529,98,-8,,
0.160777,98,,,
0.161745,98,,,
0.162366,98,,,
0.163011,98,,,
0.163652,98,,,
0.173288,98,,,
0.174211,98,,,
0.174855,98,-8,,
0.176104,98,,,
0.176725,98,,,
0.177693,98,,,
0.178341,98,,,
0.184549,98,,,
0.185179,98,,,
0.185829,98,,,
0.186453,98,-8,,
0.187671,98,,,
0.188303,98,,,
0.189236,98,,,
0.190133,98,,,
0.191248,98,,,
0.192354,98,,,
0.193459,98,,,
0.194580,98,-8,,
0.205663,98,,,
0.208155,98,,,
0.209364,98,,,
0.215619,98,,,
0.216903,98,,,
0.218142,98,,,
0.219291,98,,,
0.220351,98,-8,,
0.222176,98,,,
0.222812,98,,,
0.223415,98,,,
0.224039,98,,,
0.224676,98,,,
0.225656,98,,,
0.235230,98,,,
0.235848,98,-8,,
0.237068,98,,,
0.238008,98,,,
0.238640,98,,,
0.239279,98,,,
0.239903,98,,,
0.240534,98,,,
0.246282,98,,,
0.247048,98,-8,,
0.249081,98,,,
0.249995,98,,,
0.250633,98,,,
0.251608,98,,,
0.252240,98,,,
0.253185,98,,,
0.253812,98,,,
0.254433,98,-6,,
0.256037,98,,,
0.256862,98,,,
0.266531,98,,,
0.267623,98,,,
0.268668,98,,,
0.269764,98,,,
0.270870,98,,,
0.271991,98,-6,,
0.278862,98,,,
0.279802,98,,,
0.280611,98,,,
0.281846,108,,,
0.282780,108,,,
0.283722,108,,,
0.284686,108,,,
0.285323,108,8,,
0.286535,108,,,
0.287155,108,,,
0.287756,108,,,
0.297401,108,,,
0.298306,108,,,
0.298896,108,,,
0.299540,108,,,
0.300137,108,8,,
0.301384,108,,,
0.302357,108,,,
0.308325,108,,,
0.308912,108,,,
0.309580,108,,,
0.310202,108,,,
0.311029,108,,,
0.312141,115,27,,
0.314423,115,,,
0.315307,115,,,
0.315907,115,,,
0.316496,115,,,
0.317128,115,,,
0.317743,115,,,
0.318378,115,,,
0.328302,115,27,,
0.329819,115,,,
0.330816,115,,,
0.331737,115,,,
0.332687,115,,,
0.333623,115,,,
0.339317,115,,,
0.339907,115,,,
0.340507,115,44,,
0.342148,117,,,
0.343105,117,,,
0.343763,117,,,
0.344359,117,,,
0.344985,117,,,
0.345645,117,,,
0.346271,117,,,
0.347241,117,44,,
0.348497,117,,,
0.349055,117,,,
0.349713,117,,,
0.359422,117,,,
0.360311,117,,,
0.360941,117,,,
0.361909,117,,,
0.362545,117,44,,
0.363804,117,,,
0.364484,117,,,
0.370609,117,,,
0.371198,117,,,
0.371858,117,,,
0.372804,117,,,
0.373426,117,,,
0.374065,117,44,,
0.375309,117,,,
0.375906,117,,,
0.376855,117,,,
0.377491,117,,,
0.378094,117,,,
0.378725,117,,,
0.379336,117,,,
0.379960,117,44,,
0.390299,117,,,
0.391236,117,,,
0.391846,117,,,
0.392467,117,,,
0.393440,117,,,
0.394075,117,,,
0.394688,117,,,
0.395320,117,44,,
0.401928,142,,,
0.402566,142,,,
0.403516,142,,,
0.404152,142,,,
0.404805,142,,,
0.405407,142,,,
0.406041,142,,,
0.406651,142,41,,
0.407939,142,,,
0.408877,142,,,
0.409512,142,,,
0.410147,142,,,
0.411119,142,,,
0.411765,142,,,
0.421537,142,,,
0.422484,142,41,,
0.424412,142,,,
0.424999,142,,,
0.425959,142,,,
0.426939,142,,,
0.432467,142,,,
0.433366,142,,,
0.433969,142,,,
0.434579,142,41,,
0.435837,142,,,
0.436449,142,,,
0.437034,142,,,
0.437660,142,,,
0.438273,142,,,
0.438829,142,,,
0.439483,142,,,
0.440107,142,41,,
0.441347,142,,,
0.441954,142,,,
0.442554,142,,,
0.452416,142,,,
0.453418,142,,,
0.454386,142,,,
0.455317,142,,,
0.456243,142,41,,
0.458216,162,,,
0.463953,162,,,
0.464508,162,,,
0.465113,162,,,
0.465723,162,,,
0.466377,162,,,
0.467343,162,,,
0.467957,162,33,,
0.469205,162,,,
0.469822,162,,,
0.470432,162,,,
0.470984,162,,,
0.471647,162,,,
0.472569,162,,,
0.473223,162,,,
0.473854,162,33,,
0.483977,162,,,
0.484597,162,,,
0.485211,162,,,
0.485813,162,,,
0.486427,162,,,
0.486993,162,,,
0.487645,162,,,
0.488267,162,35,,
0.494691,171,,,
0.495285,171,,,
0.495883,171,,,
0.496510,171,,,
0.497080,171,,,
0.497758,171,,,
0.498333,171,,,
0.499127,171,35,,
0.500936,171,,,
0.501536,171,,,
0.502101,171,,,
0.502756,171,,,
0.503438,171,,,
0.504317,171,,,
0.504906,171,,,
0.514540,171,35,,
0.515992,171,,,
0.516951,171,,,
0.517831,171,,,
0.518803,171,,,
0.519394,179,,,
0.525398,179,,,
0.525946,179,,,
0.526560,179,35,,
0.527797,179,,,
0.528375,179,,,
0.529002,179,,,
0.529656,179,,,
0.530267,179,,,
0.530910,179,,,
0.531504,179,,,
0.532113,179,35,,
0.533356,179,,,
0.533964,179,,,
0.534587,179,,,
0.535350,179,,,
0.545315,179,,,
0.546190,179,,,
0.546808,179,,,
0.547407,179,35,,
0.548650,179,,,
0.549242,179,,,
0.549851,179,,,
0.550466,192,,,
0.556649,192,,,
0.557590,192,,,
0.558213,192,,,
0.558832,192,35,,
0.560419,192,,,
0.561391,192,,,
0.562014,192,,,
0.562993,192,,,
0.563966,192,,,
0.564940,192,,,
0.565568,192,,,
0.566204,192,35,,
0.576569,192,,,
0.577164,192,,,
0.578137,192,,,
0.579099,192,,,
0.579740,192,,,
0.580382,192,,,
0.581039,192,,,
0.581620,192,35,,
0.588444,192,,,
0.589388,192,,,
0.590339,192,,,
0.590949,192,,,
0.591577,192,,,
0.592195,192,,,
0.592843,192,,,
0.593471,192,35,,
0.594753,192,,,
0.595695,192,,,
0.596322,192,,,
0.597218,192,,,
0.598181,192,,,
0.607586,192,,,
0.608537,192,,,
0.609150,192,35,,
0.610779,192,,,
0.611735,206,,,
0.612365,206,,,
0.618384,206,,,
0.619342,206,,,
0.619953,206,,,
0.620611,206,,,
0.621229,206,30,,
0.622838,206,,,
0.623709,206,,,
0.624351,206,,,
0.624989,206,,,
0.625627,206,,,
0.626237,206,,,
0.626907,206,,,
0.627515,206,30,,
0.628765,206,,,
0.638452,206,,,
0.639320,215,,,
0.639937,215,,,
0.640539,215,,,
0.641160,215,,,
0.641808,215,,,
0.642538,215,32,,
0.649681,215,,,
0.650626,215,,,
0.651220,215,,,
0.652062,215,,,
0.653091,215,,,
0.654151,215,,,
0.655235,215,,,
0.656366,215,32,,
0.658767,215,,,
0.660003,215,,,
0.669558,215,,,
0.670663,215,,,
0.671783,225,,,
0.672953,225,,,
0.674146,225,,,
0.675219,225,31,,
0.681226,225,,,
0.681832,225,,,
0.682792,225,,,
0.683388,225,,,
0.684006,225,,,
0.684625,225,,,
0.685246,225,,,
0.685885,225,31,,
0.687104,225,,,
0.687706,225,,,
0.688328,225,,,
0.688952,225,,,
0.689721,225,,,
0.690644,225,,,
0.700452,225,,,
0.701430,225,31,,
0.703321,225,,,
0.704287,225,,,
0.705223,225,,,
0.705895,225,,,
0.711670,225,,,
0.712626,225,,,
0.713258,225,,,
0.713899,225,31,,
0.715654,225,,,
0.716564,225,,,
0.717129,225,,,
0.717760,225,,,
0.718713,225,,,
0.719285,225,,,
0.719894,225,,,
0.720549,225,31,,
0.722004,225,,,
0.731645,225,,,
0.732825,225,,,
0.734024,225,,,
0.735207,225,,,
0.736414,225,,,
0.743102,225,,,
0.744111,225,31,,
0.745699,225,,,
0.746610,225,,,
0.747232,225,,,
0.747896,225,,,
0.748803,225,,,
0.749407,225,,,
0.750033,225,,,
0.750655,225,31,,
0.752254,225,,,
0.753214,225,,,
0.762958,225,,,
0.764048,225,,,
0.765063,225,,,
0.766050,225,,,
0.767044,225,,,
0.767970,225,31,,
0.774470,225,,,
0.775416,225,,,
0.776375,225,,,
0.777476,225,,,
0.778469,225,,,
0.779409,225,,,
0.780333,225,,,
0.781287,225,31,,
0.783391,225,,,
0.793641,263,,,
0.794925,263,,,
0.796163,263,,,
0.797300,263,,,
0.798503,263,,,
0.804759,263,,,
0.806034,263,28,,
0.808412,263,,,
0.809816,263,,,
0.811229,263,,,
0.812616,263,,,
0.814076,263,,,
0.815414,267,,,
0.824732,267,,,
0.825955,267,29,,
0.828330,267,,,
0.829704,267,,,
0.836134,267,,,
0.837285,267,,,
0.838386,267,,,
0.839335,267,,,
0.840266,267,,,
0.841182,267,29,,
0.842410,267,,,
0.843400,267,,,
0.844354,267,,,
0.845310,280,,,
0.846243,280,,,
0.855663,280,,,
0.856536,280,,,
0.857501,280,29,,
0.859388,280,,,
0.860023,280,,,
0.860921,280,,,
0.866765,280,,,
0.867805,280,,,
0.868779,280,,,
0.869805,280,,,
0.870761,280,29,,
0.872388,280,,,
0.873380,280,,,
0.874346,280,,,
0.875353,288,,,
0.876371,288,,,
0.877387,288,,,
0.886837,288,,,
0.887861,288,32,,
0.889844,288,,,
0.890970,288,,,
0.891967,288,,,
0.897596,288,,,
0.898600,288,,,
0.899598,288,,,
0.900595,288,,,
0.901610,288,32,,
0.903610,288,,,
0.904631,288,,,
0.905658,299,,,
0.906705,299,,,
0.907719,299,,,
0.917452,299,,,
0.918442,299,,,
0.919402,299,29,,
0.921014,299,,,
0.922005,299,,,
0.922971,299,,,
0.928921,299,,,
0.929917,299,,,
0.930861,299,,,
0.931795,299,,,
0.932720,299,29,,
0.934342,299,,,
0.935323,304,,,
0.936301,304,,,
0.937267,304,,,
0.938276,304,,,
0.939267,304,,,
0.948629,304,,,
0.949565,304,30,,
0.951164,304,,,
0.952116,304,,,
0.953021,304,,,
0.953962,304,,,
0.959619,304,,,
0.960610,304,,,
0.961599,304,,,
0.962583,304,30,,
0.964214,304,,,
0.965195,304,,,
0.966169,314,,,
0.967151,314,,,
0.968119,314,,,
0.969099,314,,,
0.970090,314,,,
0.979539,314,32,,
0.981222,314,,,
0.982230,314,,,
0.983237,314,,,
0.984246,314,,,
0.985218,314,,,
0.990804,314,,,
0.991730,314,,,
0.992702,314,32,,
0.994357,314,,,
0.995332,314,,,
0.996346,323,,,
0.997341,323,,,
0.998346,323,,,
0.999338,323,,,
1.000334,323,,,
1.001318,323,31,,
1.012004,323,,,
1.013501,323,,,
1.014598,323,,,
1.015608,323,,,
1.021915,323,,,
1.022883,323,,,
1.023829,323,,,
1.024814,323,29,,
1.026461,333,,,
1.027458,333,,,
1.028454,333,,,
1.029445,333,,,
1.030439,333,,,
1.031429,333,,,
1.041479,333,,,
1.042488,333,29,,
1.044156,333,,,
1.045150,333,,,
1.046132,333,,,
1.047102,333,,,
1.052642,333,,,
1.053575,333,,,
1.054540,333,,,
1.055466,342,31,,
1.057042,342,,,
1.058004,342,,,
1.058623,342,,,
1.059596,342,,,
1.060476,342,,,
1.061409,342,,,
1.062364,342,,,
1.063339,342,31,,
1.073422,342,,,
1.074361,342,,,
1.075309,342,,,
1.075944,342,,,
1.076900,342,,,
1.077878,342,,,
1.083485,342,,,
1.084638,342,29,,
1.086543,348,,,
1.087443,348,,,
1.088370,348,,,
1.088999,348,,,
1.089642,348,,,
1.090625,348,,,
1.091565,348,,,
1.092506,348,29,,
1.094016,348,,,
1.103627,348,,,
1.104532,348,,,
1.105464,348,,,
1.106394,348,,,
1.106965,348,,,
1.107945,348,,,
1.108585,348,29,,
1.115823,348,,,
1.116737,348,,,
1.117382,348,,,
1.118276,348,,,
1.119224,348,,,
1.120129,348,,,
1.120780,348,,,
1.121714,348,29,,
1.123666,348,,,
1.124580,348,,,
1.134457,348,,,
1.135347,348,,,
1.136262,348,,,
1.136880,348,,,
1.137505,348,,,
1.138428,348,29,,
1.139625,348,,,
1.145493,348,,,
1.146048,371,,,
1.146961,371,,,
1.147683,371,,,
1.148621,371,,,
1.149579,371,,,
1.150513,371,30,,
1.152412,371,,,
1.153352,371,,,
1.154237,371,,,
1.154879,371,,,
1.155488,371,,,
1.165440,371,,,
1.166380,371,,,
1.166989,371,30,,
1.168579,371,,,
1.169502,371,,,
1.170446,371,,,
1.176592,371,,,
1.177539,371,,,
1.178121,371,,,
1.179058,371,,,
1.179674,371,30,,
1.181255,371,,,
1.182197,371,,,
1.183153,371,,,
1.184093,371,,,
1.185059,371,,,
1.186028,371,,,
1.186971,371,,,
1.196572,371,30,,
1.198880,371,,,
1.199959,371,,,
1.201015,371,,,
1.202024,389,,,
1.208149,389,,,
1.209692,389,,,
1.211201,389,,,
1.212646,389,31,,
1.215209,389,,,
1.216606,389,,,
1.217764,389,,,
1.227506,389,,,
1.228498,389,,,
1.229504,389,,,
1.230501,389,,,
1.231505,389,31,,
1.233508,400,,,
1.239101,400,,,
1.240144,400,,,
1.241119,400,,,
1.242095,400,,,
1.243083,400,,,
1.244214,400,,,
1.245210,400,33,,
1.246874,400,,,
1.248142,400,,,
1.249255,400,,,
1.258838,400,,,
1.259967,400,,,
1.261044,400,,,
1.262112,405,,,
1.263128,405,33,,
1.269888,405,,,
1.270883,405,,,
1.271831,405,,,
1.272726,405,,,
1.273680,405,,,
1.274611,405,,,
1.275597,405,,,
1.276523,405,33,,
1.278089,405,,,
1.279148,405,,,
1.280103,405,,,
1.289577,405,,,
1.290589,405,,,
1.291588,405,,,
1.292557,405,,,
1.293552,415,37,,
1.295215,415,,,
1.301350,415,,,
1.302402,415,,,
1.303403,415,,,
1.304377,415,,,
1.305297,415,,,
1.306234,415,,,
1.307164,415,37,,
1.308745,415,,,
1.309712,415,,,
1.310677,415,,,
1.320468,415,,,
1.321469,415,,,
1.322486,415,,,
1.323572,428,,,
1.324590,428,42,,
1.326249,428,,,
1.332018,428,,,
1.333016,428,,,
1.333966,428,,,
1.334947,428,,,
1.335907,428,,,
1.336851,428,,,
1.337858,428,42,,
1.339490,428,,,
1.340524,428,,,
1.341557,428,,,
1.351605,428,,,
1.352580,428,,,
1.353526,428,,,
1.354530,428,,,
1.355524,437,43,,
1.357090,437,,,
1.362940,437,,,
1.363936,437,,,
1.364932,437,,,
1.365935,437,,,
1.366918,437,,,
1.367883,437,,,
1.368875,437,43,,
1.370535,437,,,
1.371566,437,,,
1.372580,437,,,
1.382579,437,,,
1.383583,443,,,
1.384597,443,,,
1.385620,443,,,
1.386640,443,50,,
1.393964,443,,,
1.394987,443,,,
1.396008,443,,,
1.397007,443,,,
1.397992,443,,,
1.398953,443,,,
1.399879,443,,,
1.400815,443,50,,
1.402421,443,,,
1.403363,443,,,
1.404394,443,,,
1.413886,443,,,
1.414969,443,,,
1.416045,454,,,
1.417093,454,,,
1.418133,454,50,,
1.424679,454,,,
1.425672,454,,,
1.426666,454,,,
1.427645,454,,,
1.428629,454,,,
1.429634,454,,,
1.430652,454,,,
1.431666,454,50,,
1.433332,454,,,
1.434367,454,,,
1.435376,454,,,
1.444926,454,,,
1.446001,454,,,
1.447072,454,,,
1.448145,454,,,
1.449228,454,50,,
1.455783,454,,,
1.456756,454,,,
1.457752,454,,,
1.458756,454,,,
1.459769,454,,,
1.460801,454,,,
1.461818,454,,,
1.463594,454,50,,
1.465340,454,,,
1.466392,454,,,
1.475834,454,,,
1.476883,472,,,
1.477945,472,,,
1.478987,472,,,
1.480159,472,,,
1.481382,472,57,,
1.487853,472,,,
1.488870,472,,,
1.489883,472,,,
1.490866,472,,,
1.491821,472,,,
1.492768,472,,,
1.493747,472,,,
1.494715,472,57,,
1.496355,472,,,
1.497344,472,,,
1.506843,472,,,
1.507886,472,,,
1.508943,472,,,
1.509961,472,,,
1.510958,472,,,
1.511937,472,57,,
1.518421,472,,,
1.519419,472,,,
1.520395,472,,,
1.521381,472,,,
1.522394,472,,,
1.523397,472,,,
1.524395,472,,,
1.525403,472,57,,
1.527358,472,,,
1.528294,472,,,
1.537815,472,,,
1.538839,487,,,
1.539855,487,,,
1.540874,487,,,
1.541913,487,,,
1.542992,487,57,,
1.549894,487,,,
1.551009,487,,,
1.552107,487,,,
1.553199,487,,,
1.554262,487,,,
1.555344,487,,,
1.556396,487,,,
1.557437,487,57,,
1.559082,494,,,
1.568728,494,,,
1.569757,494,,,
1.570828,494,,,
1.571869,494,,,
1.572890,494,,,
1.573973,494,,,
1.580122,494,61,,
1.582169,494,,,
1.583262,494,,,
1.584355,494,,,
1.585434,494,,,
1.586529,494,,,
1.587637,494,,,
1.588713,494,,,
1.589806,503,62,,
1.600384,503,,,
1.601421,503,,,
1.602493,503,,,
1.603592,503,,,
1.604697,503,,,
1.610898,503,,,
1.611958,503,,,
1.613011,503,62,,
1.614691,503,,,
1.615762,503,,,
1.616842,503,,,
1.617930,503,,,
1.619036,503,,,
1.620132,511,,,
1.621236,511,,,
1.630547,511,66,,
1.632084,511,,,
1.633051,511,,,
1.634019,511,,,
1.634974,511,,,
1.635984,511,,,
1.641617,511,,,
1.642554,511,,,
1.643499,511,66,,
1.645099,511,,,
1.646053,511,,,
1.647002,511,,,
1.647947,511,,,
1.648874,511,,,
1.649839,522,,,
1.650481,522,,,
1.651415,522,69,,
1.661679,522,,,
1.662273,522,,,
1.663222,522,,,
1.663796,522,,,
1.664429,522,,,
1.665007,522,,,
1.665675,522,,,
1.666630,522,69,,
1.673450,522,,,
1.674063,522,,,
1.674967,522,,,
1.675605,522,,,
1.676221,522,,,
1.677114,522,,,
1.677742,522,,,
1.678392,522,69,,
1.679641,522,,,
1.680212,533,,,
1.680874,533,,,
1.681442,533,,,
1.682077,533,,,
1.682692,533,,,
1.692561,533,,,
1.693480,533,68,,
1.695050,533,,,
1.695680,533,,,
1.696303,533,,,
1.696944,533,,,
1.697576,533,,,
1.703732,533,,,
1.704661,533,,,
1.705593,533,68,,
1.707385,533,,,
1.708338,533,,,
1.708943,533,,,
1.709530,543,,,
1.710496,543,,,
1.711109,543,,,
1.711715,543,,,
1.712314,543,71,,
1.713967,543,,,
1.723581,543,,,
1.724432,543,,,
1.725007,543,,,
1.725667,543,,,
1.726306,543,,,
1.726936,543,,,
1.727534,543,71,,
1.728802,543,,,
1.734806,543,,,
1.735691,543,,,
1.736235,543,,,
1.737205,543,,,
1.737780,543,,,
1.738737,543,,,
1.739365,553,74,,
1.740575,553,,,
1.741513,553,,,
1.742067,553,,,
1.742723,553,,,
1.743348,553,,,
1.743944,553,,,
1.744557,553,,,
1.745191,553,74,,
1.755896,553,,,
1.756818,553,,,
1.757441,553,,,
1.757994,553,,,
1.758693,553,,,
1.759282,553,,,
1.760184,553,,,
1.766023,553,74,,
1.767550,553,,,
1.768122,553,,,
1.768768,553,,,
1.769392,553,,,
1.770350,563,,,
1.770980,563,,,
1.771571,563,,,
1.772492,563,75,,
1.773723,563,,,
