speed,n,L_band_ms_mean,L_band_ms_sd,L_extrap_ms_mean,L_extrap_ms_sd,rise_ms_mean,rise_ms_sd,settle_ms_mean,settle_ms_sd,overshoot_pct_mean,overshoot_pct_sd,slope_cps_mean,slope_cps_sd,r2_mean,r2_sd
100,5,60.7564,20.140414281737105,46.07944873188502,22.380802588247196,3337.0846203844585,336.33212715315335,4181.7618,432.4870429015881,0.09159160224477163,0.10334497411146143,304.3539079352603,0.3602693562767463,0.9996195489225421,4.9194775337743997e-05
250,5,69.1208,20.2075643896042,68.96711453193474,8.562297260159303,1396.6388055218465,2.358168560164099,1802.4779999999998,7.342431613573185,0.04950650499443859,0.025693886028657808,758.2945784607256,3.509559957363949,0.9982579438136663,0.0004561407335564401
500,5,66.3784,39.09004693576102,103.22872044523785,18.59079943362064,693.2993154889688,11.093166483555427,971.153,19.443457994914475,0.026567549650623114,0.026600994865771485,1515.647106854025,16.12282963524609,0.9923651780869646,0.0029113855544484544
750,5,71.32480000000001,5.867061526863333,105.65727308788004,9.42134010913618,469.17304868233623,11.17729997877646,702.4576,14.553932892520873,0.01760609587193391,0.024172999827602727,2213.6221086739433,77.29349891848238,0.9787820093469481,0.012736993440409216
1000,5,45.592200000000005,37.86360573109751,139.8210277107985,2.3630570296926403,384.1634044026902,29.983906232916272,615.0233999999999,6.174504922663872,0.028172283885695044,0.02852738808281157,2933.901757344617,78.60300868411935,0.9801328547561852,0.0056264089343195595
