t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,97,-6,,
0.001589,97,,,
0.002401,97,,,
0.003705,97,,,
0.010215,97,,,
0.011341,97,,,
0.012446,97,,,
0.013516,97,,,
0.014563,97,-5,,
0.016739,97,,,
0.017836,97,,,
0.018751,97,,,
0.019335,97,,,
0.019933,97,,,
0.029838,97,,,
0.030761,97,,,
0.031407,97,-5,,
0.033031,97,,,
0.033974,97,,,
0.034551,97,,,
0.035201,97,,,
0.041246,97,,,
0.042198,97,,,
0.043119,97,,,
0.043773,97,-6,,
0.045402,97,,,
0.046019,97,,,
0.046594,97,,,
0.047255,97,,,
0.047842,97,,,
0.048494,97,,,
0.049080,97,,,
0.049730,97,-6,,
0.051009,97,,,
0.060665,97,,,
0.061287,97,,,
0.061910,97,,,
0.062876,97,,,
0.063501,97,,,
0.064126,97,,,
0.064755,97,-6,,
0.066038,97,,,
0.071822,97,,,
0.072784,97,,,
0.073705,97,,,
0.074391,97,,,
0.075020,97,,,
0.075629,97,,,
0.076256,97,-6,,
0.077526,97,,,
0.078142,97,,,
0.078737,97,,,
0.079566,97,,,
0.080560,97,,,
0.081466,97,,,
0.082459,97,,,
0.091965,97,-6,,
0.093804,97,,,
0.094427,97,,,
0.095049,97,,,
0.095626,97,,,
0.096284,97,,,
0.097224,97,,,
0.103038,97,,,
0.104004,97,-6,,
0.105589,97,,,
0.106252,97,,,
0.106861,97,,,
0.107823,97,,,
0.108465,97,,,
0.109422,97,,,
0.110397,97,,,
0.111009,97,-6,,
0.112269,97,,,
0.112911,97,,,
0.122743,97,,,
0.123329,97,,,
0.123960,97,,,
0.124556,97,,,
0.125200,97,,,
0.126177,97,-6,,
0.127470,97,,,
0.128058,97,,,
0.133885,97,,,
0.134480,97,,,
0.135442,97,,,
0.136028,97,,,
0.136634,97,,,
0.137293,97,-6,,
0.138541,97,,,
0.139166,97,,,
0.139796,97,,,
0.140724,97,,,
0.141392,97,,,
0.141991,97,,,
0.142616,97,,,
0.143241,97,-6,,
0.153791,97,,,
0.154691,97,,,
0.155633,97,,,
0.156274,97,,,
0.156887,97,,,
0.157506,97,,,
0.158480,97,,,
0.159439,97,-6,,
0.165595,97,,,
0.166225,97,,,
0.166856,97,,,
0.167516,97,,,
0.168489,97,,,
0.169483,97,,,
0.170447,97,,,
0.171581,97,-6,,
0.173408,97,,,
0.174000,97,,,
0.174927,97,,,
0.184831,97,,,
0.185689,97,,,
0.186329,97,,,
0.186997,97,,,
0.187941,97,-6,,
0.189706,97,,,
0.196058,97,,,
0.196676,97,,,
0.197278,97,,,
0.198223,97,,,
0.199444,97,,,
0.200441,97,,,
0.202011,97,-6,,
0.203593,97,,,
0.204587,97,,,
0.205534,97,,,
0.206496,97,,,
0.215809,97,,,
0.216451,97,,,
0.217059,97,,,
0.217691,97,-6,,
0.218994,97,,,
0.219919,97,,,
0.220697,97,,,
0.226862,97,,,
0.227785,97,,,
0.228696,97,,,
0.229348,97,,,
0.229958,97,-6,,
0.231266,97,,,
0.231855,97,,,
0.232487,97,,,
0.233108,97,,,
0.234100,97,,,
0.235084,97,,,
0.235665,97,,,
0.236311,97,-3,,
0.246638,97,,,
0.247583,97,,,
0.248494,97,,,
0.249168,97,,,
0.250088,97,,,
0.251055,97,,,
0.251633,97,,,
0.252261,97,-3,,
0.258981,97,,,
0.259961,97,,,
0.260581,97,,,
0.261193,97,,,
0.261817,97,,,
0.262440,97,,,
0.263051,97,,,
0.264039,97,-3,,
0.265654,97,,,
0.266312,97,,,
0.267258,97,,,
0.267876,113,,,
0.277697,113,,,
0.278579,113,,,
0.279222,113,,,
0.280205,113,28,,
0.282162,113,,,
0.282750,113,,,
0.289164,113,,,
0.290146,113,,,
0.291071,113,,,
0.291713,113,,,
0.292313,113,,,
0.292916,113,28,,
0.294518,113,,,
0.295169,113,,,
0.295795,113,,,
0.296447,113,,,
0.297051,113,,,
0.297692,113,,,
0.298314,113,,,
0.298972,135,55,,
0.309250,135,,,
0.309874,135,,,
0.310511,135,,,
0.311129,135,,,
0.311850,135,,,
0.312736,135,,,
0.313717,135,,,
0.314337,135,55,,
0.320733,135,,,
0.321690,135,,,
0.322330,135,,,
0.323307,135,,,
0.323908,135,,,
0.324523,135,,,
0.325139,135,,,
0.326137,135,55,,
0.327430,135,,,
0.328064,135,,,
0.329022,135,,,
0.329629,181,,,
0.330253,181,,,
0.339957,181,,,
0.340878,181,,,
0.341506,181,35,,
0.343105,181,,,
0.343711,181,,,
0.344336,181,,,
0.344985,181,,,
0.350881,181,,,
0.351851,181,,,
0.352515,181,,,
0.353463,181,35,,
0.354763,181,,,
0.355393,181,,,
0.355988,181,,,
0.356623,181,,,
0.357267,181,,,
0.358209,181,,,
0.358822,181,,,
0.359467,181,33,,
0.360702,235,,,
0.370699,235,,,
0.371632,235,,,
0.372286,235,,,
0.373256,235,,,
0.373863,235,,,
0.374526,235,,,
0.375114,235,33,,
0.376433,235,,,
0.382342,235,,,
0.382948,235,,,
0.383540,235,,,
0.384184,235,,,
0.384815,235,,,
0.385467,235,,,
0.386091,235,33,,
0.387719,235,,,
0.388333,235,,,
0.388978,235,,,
0.389563,235,,,
0.390196,304,,,
0.391159,304,,,
0.391789,304,,,
0.401628,304,28,,
0.402865,304,,,
0.403454,304,,,
0.404067,304,,,
0.404697,304,,,
0.405318,304,,,
0.405930,304,,,
0.406532,304,,,
0.407166,304,28,,
0.413566,304,,,
0.414228,304,,,
0.415165,304,,,
0.415799,304,,,
0.416741,304,,,
0.417721,304,,,
0.418381,304,,,
0.419599,375,26,,
0.421529,375,,,
0.422475,375,,,
0.423095,375,,,
0.432788,375,,,
0.433614,375,,,
0.434216,375,,,
0.434883,375,,,
0.435474,375,26,,
0.436691,375,,,
0.437413,375,,,
0.438263,375,,,
0.443878,375,,,
0.444436,375,,,
0.445091,375,,,
0.445657,375,,,
0.446311,375,26,,
0.447897,375,,,
0.448474,375,,,
0.449098,375,,,
0.449729,447,,,
0.450656,447,,,
0.451412,447,,,
0.452278,447,,,
0.452870,447,49,,
0.454143,447,,,
0.463687,447,,,
0.464591,447,,,
0.465242,447,,,
0.465825,447,,,
0.466438,447,,,
0.467095,447,,,
0.467666,447,49,,
0.468918,447,,,
0.475149,447,,,
0.476167,447,,,
0.476999,447,,,
0.477581,447,,,
0.478202,447,,,
0.478818,447,,,
0.479437,447,64,,
0.480656,513,,,
0.481572,513,,,
0.482177,513,,,
0.482784,513,,,
0.483425,513,,,
0.484016,513,,,
0.484632,513,,,
0.485250,513,64,,
0.495998,513,,,
0.496925,513,,,
0.497878,513,,,
0.498724,513,,,
0.499303,513,,,
0.499890,513,,,
0.505787,513,,,
0.506379,513,64,,
0.507579,513,,,
0.508170,513,,,
0.508797,513,,,
0.509439,513,,,
0.510048,513,,,
0.510642,588,,,
0.511269,588,,,
0.511874,588,73,,
0.513131,588,,,
0.513728,588,,,
0.514345,588,,,
0.514960,588,,,
0.515662,588,,,
0.516495,588,,,
0.525975,588,,,
0.526871,588,73,,
0.528102,588,,,
0.528694,588,,,
0.529315,588,,,
0.529920,588,,,
0.530515,588,,,
0.531249,588,,,
0.536893,588,,,
0.537901,588,73,,
0.539383,588,,,
0.540014,588,,,
0.540561,653,,,
0.541215,653,,,
0.541841,653,,,
0.542448,653,,,
0.543067,653,,,
0.543646,653,82,,
0.545274,653,,,
0.545875,653,,,
0.546482,653,,,
0.547112,653,,,
0.556814,653,,,
0.557700,653,,,
0.558324,653,,,
0.558936,653,82,,
0.560236,653,,,
0.561195,653,,,
0.561828,653,,,
0.568101,653,,,
0.568685,653,,,
0.569309,653,,,
0.570284,728,,,
0.571248,728,88,,
0.572485,728,,,
0.573102,728,,,
0.574058,728,,,
0.574668,728,,,
0.575290,728,,,
0.575917,728,,,
0.576539,728,,,
0.577182,728,88,,
0.587696,728,,,
0.588299,728,,,
0.588892,728,,,
0.589509,728,,,
0.590137,728,,,
0.590748,728,,,
0.591690,728,,,
0.592317,728,88,,
0.598887,728,,,
0.599514,728,,,
0.600096,791,,,
