t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,97,-6,,
0.002514,97,,,
0.003494,97,,,
0.004432,97,,,
0.010765,97,,,
0.011624,97,,,
0.012244,97,,,
0.012926,97,,,
0.013875,97,-6,,
0.015129,97,,,
0.015757,97,,,
0.016701,97,,,
0.017335,97,,,
0.017999,97,,,
0.018957,97,,,
0.019568,97,,,
0.020524,97,-6,,
0.031302,97,,,
0.031872,97,,,
0.032861,97,,,
0.033503,97,,,
0.034074,97,,,
0.034726,97,,,
0.035678,97,,,
0.041603,97,-6,,
0.043145,97,,,
0.043740,97,,,
0.044728,97,,,
0.045708,97,,,
0.046328,97,,,
0.046959,97,,,
0.047720,97,,,
0.048650,97,-6,,
0.050221,97,,,
0.051168,97,,,
0.052154,97,,,
0.061528,97,,,
0.062474,97,,,
0.063448,97,,,
0.064080,97,,,
0.065051,97,-6,,
0.066626,97,,,
0.072523,97,,,
0.073497,97,,,
0.074413,97,,,
0.075020,97,,,
0.075953,97,,,
0.076926,97,,,
0.077896,97,-6,,
0.079467,97,,,
0.080418,97,,,
0.081359,97,,,
0.082010,97,,,
0.082616,97,,,
0.092274,97,,,
0.092932,97,,,
0.094069,97,-6,,
0.095928,97,,,
0.096890,97,,,
0.097833,97,,,
0.103717,97,,,
0.104307,97,,,
0.104944,97,,,
0.105562,97,,,
0.106524,97,-6,,
0.107780,97,,,
0.108390,97,,,
0.109023,97,,,
0.109636,97,,,
0.110266,97,,,
0.110911,97,,,
0.111542,97,,,
0.112174,97,-6,,
0.113456,97,,,
0.123330,97,,,
0.123929,97,,,
0.124552,97,,,
0.125196,97,,,
0.125838,97,,,
0.126798,97,,,
0.127404,97,-6,,
0.128699,97,,,
0.134443,97,,,
0.135016,97,,,
0.135645,97,,,
0.136253,97,,,
0.136931,97,,,
0.137914,97,,,
0.138527,97,-6,,
0.139798,97,,,
0.140399,98,,,
0.141047,98,,,
0.142256,98,,,
0.143333,98,,,
0.144478,98,,,
0.154561,98,,,
0.155676,98,-6,,
0.158170,98,,,
0.159378,98,,,
0.165705,98,,,
0.166937,98,,,
0.168151,98,,,
0.169226,98,,,
0.170312,97,,,
0.171380,97,-7,,
0.173231,97,,,
0.174193,97,,,
0.174810,97,,,
0.175424,97,,,
0.185424,97,,,
0.186010,97,,,
0.186668,97,,,
0.187285,97,-7,,
0.188549,97,,,
0.189512,97,,,
0.190496,97,,,
0.196728,97,,,
0.197365,97,,,
0.198226,97,,,
0.199377,97,,,
0.200597,97,-7,,
0.203444,97,,,
0.204397,97,,,
0.204999,97,,,
0.206041,97,,,
0.206985,97,,,
0.216350,97,,,
0.217286,97,,,
0.218243,97,-7,,
0.220193,97,,,
0.221088,97,,,
0.221708,97,,,
0.227577,97,,,
0.228493,97,,,
0.229094,97,,,
0.229761,97,,,
0.230386,97,-6,,
0.231666,97,,,
0.232252,97,,,
0.232881,97,,,
0.233530,97,,,
0.234493,97,,,
0.235093,97,,,
0.235733,97,,,
0.236688,97,-6,,
0.237988,97,,,
0.247664,97,,,
0.248654,97,,,
0.249568,97,,,
0.250200,97,,,
0.250828,97,,,
0.251453,97,,,
0.252090,97,-6,,
0.258493,97,,,
0.259069,97,,,
0.259673,97,,,
0.260286,99,,,
0.260904,99,,,
0.261540,99,,,
0.262135,99,,,
0.262750,99,0,,
0.264003,99,,,
0.264620,99,,,
0.265238,99,,,
0.265861,99,,,
0.266510,99,,,
0.267143,99,,,
0.267767,99,,,
0.268398,99,0,,
0.279306,99,,,
0.280262,99,,,
0.280918,99,,,
0.281893,99,,,
0.282516,99,,,
0.283136,99,,,
0.283755,99,,,
0.289802,99,0,,
0.291355,99,,,
0.291971,99,,,
0.292582,99,,,
0.293162,116,,,
0.293798,116,,,
0.294418,116,,,
0.295023,116,,,
0.295641,116,39,,
0.296895,116,,,
0.297510,116,,,
0.298122,116,,,
0.299082,116,,,
0.299727,116,,,
0.309529,116,,,
0.310459,116,,,
0.311101,116,39,,
0.312695,116,,,
0.313320,116,,,
0.313954,116,,,
0.314911,116,,,
0.320542,116,,,
0.321131,116,,,
0.321758,116,,,
0.322691,146,47,,
0.323987,146,,,
0.324600,146,,,
0.325216,146,,,
0.325852,146,,,
0.326794,146,,,
0.327444,146,,,
0.328068,146,,,
0.328704,146,47,,
0.329996,146,,,
0.330579,146,,,
0.340380,146,,,
0.341271,146,,,
0.341907,146,,,
0.342489,146,,,
0.343094,146,,,
0.343728,146,47,,
0.344994,146,,,
0.345622,146,,,
0.351737,146,,,
0.352685,146,,,
0.353624,146,,,
0.354254,146,,,
0.354913,146,,,
0.355819,146,47,,
0.357127,146,,,
0.358069,146,,,
0.359026,146,,,
0.360026,146,,,
0.361003,146,,,
0.361969,146,,,
0.371531,146,,,
0.372434,146,47,,
0.374040,146,,,
0.375003,146,,,
0.375597,146,,,
0.376556,146,,,
0.382975,146,,,
0.384248,252,,,
0.385337,252,,,
0.386380,252,33,,
0.388645,252,,,
0.389837,252,,,
0.391072,252,,,
0.392282,252,,,
0.393456,252,,,
0.402860,252,,,
0.404149,252,,,
0.405356,252,33,,
0.407732,252,,,
0.413896,252,,,
0.415049,252,,,
0.416181,252,,,
0.417273,252,,,
0.418360,252,,,
0.419487,252,,,
0.420567,252,33,,
0.422705,252,,,
0.423822,252,,,
0.433577,252,,,
0.434787,252,,,
0.436013,252,,,
0.437188,252,,,
0.438351,402,,,
0.439500,402,35,,
0.446388,402,,,
0.447610,402,,,
0.448785,402,,,
0.449983,402,,,
0.451157,402,,,
0.452350,402,,,
0.453597,402,,,
0.454804,402,35,,
0.465542,402,,,
0.466505,402,,,
0.467486,402,,,
0.468475,402,,,
0.469468,493,,,
0.475832,493,,,
0.476710,493,,,
0.477658,493,65,,
0.478899,493,,,
0.479505,493,,,
0.480098,493,,,
0.480718,493,,,
0.481523,493,,,
0.482499,493,,,
0.483437,493,,,
0.484343,493,65,,
0.485836,493,,,
0.495471,493,,,
0.496028,493,,,
0.496626,493,,,
0.497241,493,,,
0.497912,493,,,
0.498473,582,,,
0.499093,582,77,,
0.500327,582,,,
0.500993,582,,,
0.506663,582,,,
0.507266,582,,,
0.507856,582,,,
0.508481,582,,,
0.509455,582,,,
0.510014,582,77,,
0.511754,582,,,
0.512508,582,,,
0.513527,582,,,
0.514552,582,,,
0.515544,582,,,
0.516525,582,,,
0.526424,582,,,
0.527295,582,77,,
0.528540,582,,,
0.529093,582,,,
0.529739,582,,,
0.530465,676,,,
0.531341,676,,,
0.532226,676,,,
0.537911,676,,,
0.538804,676,92,,
0.540791,676,,,
0.541771,676,,,
0.542673,676,,,
0.543560,676,,,
0.544144,676,,,
0.544764,676,,,
0.545713,676,,,
0.546353,676,92,,
0.547591,676,,,
0.557475,676,,,
0.558409,676,,,
0.559289,761,,,
0.559906,761,,,
0.560509,761,,,
0.561089,761,,,
0.561738,761,99,,
0.562972,761,,,
0.568940,761,,,
0.569603,761,,,
0.570179,761,,,
0.570792,761,,,
0.571442,761,,,
0.572022,761,,,
0.572690,761,99,,
0.573924,761,,,
0.574517,761,,,
0.575148,761,,,
0.575792,761,,,
0.576555,761,,,
0.577469,761,,,
0.578421,761,,,
0.579346,761,99,,
0.589649,761,,,
0.590601,861,,,
0.591210,861,,,
0.591807,861,,,
0.592413,861,,,
0.592989,861,,,
0.593596,861,,,
0.599649,861,94,,
0.601500,861,,,
0.602410,861,,,
0.603051,861,,,
0.603792,861,,,
0.604744,861,,,
0.605347,861,,,
0.605963,861,,,
0.606925,861,94,,
0.608109,861,,,
0.608749,861,,,
0.609366,861,,,
0.609985,861,,,
0.619708,861,,,
0.620558,861,,,
0.621157,861,,,
0.621768,861,94,,
0.622998,861,,,
0.623617,861,,,
0.624210,861,,,
0.624841,861,,,
0.630584,861,,,
0.631504,861,,,
0.632149,861,,,
0.633119,861,94,,
0.634400,861,,,
0.635347,861,,,
0.635962,861,,,
0.636573,861,,,
0.637196,861,,,
0.637842,861,,,
0.638827,861,,,
0.639433,861,94,,
0.640691,861,,,
0.650463,861,,,
0.651396,1037,,,
0.652035,1037,,,
0.653035,1037,,,
0.654311,1037,,,
0.655589,1037,,,
0.662122,1037,99,,
0.664078,1037,,,
0.665018,1037,,,
0.665971,1037,,,
0.666596,1037,,,
0.667599,1037,,,
0.668526,1037,,,
0.669166,1037,,,
0.669794,1037,99,,
0.671044,1037,,,
0.671676,1106,,,
0.681440,1106,,,
0.682086,1106,,,
0.682711,1106,,,
0.683322,1106,,,
0.683978,1106,,,
0.684665,1106,103,,
0.686572,1106,,,
0.692632,1106,,,
0.693187,1106,,,
0.693809,1106,,,
0.694411,1106,,,
0.695045,1106,,,
0.695673,1106,,,
0.696402,1106,103,,
0.697952,1106,,,
0.698925,1106,,,
0.699534,1106,,,
0.700462,1106,,,
0.701080,1106,,,
0.701688,1106,,,
0.702298,1106,,,
0.703235,1195,111,,
0.713228,1195,,,
0.713862,1195,,,
0.714527,1195,,,
0.715170,1195,,,
0.716115,1195,,,
0.716775,1195,,,
0.717409,1195,,,
0.717999,1195,111,,
0.724856,1195,,,
0.725432,1195,,,
0.726025,1195,,,
0.726648,1195,,,
0.727296,1195,,,
0.727984,1195,,,
0.728938,1195,,,
0.729561,1195,111,,
0.731245,1195,,,
0.731884,1195,,,
0.732466,1195,,,
0.733058,1276,,,
0.733720,1276,,,
0.743507,1276,,,
0.744093,1276,,,
0.744712,1276,124,,
0.746020,1276,,,
0.746617,1276,,,
0.747222,1276,,,
0.748144,1276,,,
0.749038,1276,,,
0.754931,1276,,,
0.755885,1276,,,
0.756485,1276,124,,
0.758028,1276,,,
0.758650,1276,,,
0.759273,1276,,,
0.759901,1276,,,
0.760510,1276,,,
0.761084,1276,,,
0.761721,1276,,,
0.762336,1276,124,,
0.763581,1341,,,
0.764154,1341,,,
0.764817,1341,,,
0.774534,1341,,,
0.775418,1341,,,
0.776326,1341,,,
0.777023,1341,,,
0.777633,1341,138,,
0.778919,1341,,,
0.779898,1341,,,
0.785633,1341,,,
0.786239,1341,,,
0.786848,1341,,,
0.787796,1341,,,
0.788424,1341,,,
0.789043,1341,138,,
0.790271,1341,,,
0.791180,1341,,,
0.791826,1341,,,
0.792445,1341,,,
0.793042,1391,,,
0.793684,1391,,,
0.794317,1391,,,
0.794958,1391,149,,
0.805613,1391,,,
0.806907,1391,,,
0.807928,1391,,,
0.808884,1391,,,
0.809845,1391,,,
0.810821,1391,,,
0.816986,1391,,,
0.818088,1391,149,,
0.820087,1391,,,
0.821052,1391,,,
0.822017,1391,,,
0.822993,1429,,,
0.823954,1429,,,
