t_s,fresh_pos,fresh_force,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5,cur
3.251033,0,0,94,60,168,98,245,51,0,0,24,0,0,0,147
3.260754,0,0,94,60,168,98,245,51,0,0,24,0,0,0,147
3.265241,1,1,94,60,170,98,245,51,0,0,25,0,0,0,91
3.270467,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.282344,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.291798,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.295943,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.300450,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.313244,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.322720,0,0,94,60,170,98,245,51,0,0,25,0,0,0,91
3.326800,1,1,94,60,172,98,245,51,0,0,24,0,0,0,74
3.331667,0,0,94,60,172,98,245,51,0,0,24,0,0,0,74
3.344189,0,0,94,60,172,98,245,51,0,0,24,0,0,0,74
3.354124,0,0,94,60,172,98,245,51,0,0,24,0,0,0,74
3.359332,1,1,94,60,175,98,245,51,0,0,25,0,0,0,91
3.363460,0,0,94,60,175,98,245,51,0,0,25,0,0,0,91
3.374940,0,0,94,60,175,98,245,51,0,0,25,0,0,0,91
3.384477,0,0,94,60,175,98,245,51,0,0,25,0,0,0,91
3.388993,1,1,94,60,179,98,245,51,0,0,24,0,0,0,72
3.393122,1,0,94,60,179,98,245,50,0,0,24,0,0,0,72
3.406148,0,0,94,60,179,98,245,50,0,0,24,0,0,0,72
3.415613,0,0,94,60,179,98,245,50,0,0,24,0,0,0,72
3.420094,1,1,94,60,180,98,245,50,0,0,27,0,0,0,84
3.424599,0,0,94,60,180,98,245,50,0,0,27,0,0,0,84
3.436787,0,0,94,60,180,98,245,50,0,0,27,0,0,0,84
3.446613,0,0,94,60,180,98,245,50,0,0,27,0,0,0,65
3.450767,1,1,94,60,182,98,245,50,0,0,25,0,0,0,65
3.455308,0,0,94,60,182,98,245,50,0,0,25,0,0,0,65
3.468386,0,0,94,60,182,98,245,50,0,0,25,0,0,0,65
3.478247,0,1,94,60,182,98,245,50,0,0,26,0,0,0,68
3.482359,1,0,94,60,184,98,245,50,0,0,26,0,0,0,68
3.486918,0,0,94,60,184,98,245,50,0,0,26,0,0,0,68
3.498444,0,0,94,60,184,98,245,50,0,0,26,0,0,0,68
3.502505,1,1,94,60,186,98,245,50,0,0,27,0,0,0,83
3.509940,0,0,94,60,186,98,245,50,0,0,27,0,0,0,83
3.513988,0,0,94,60,186,98,245,50,0,0,27,0,0,0,83
3.518046,0,0,94,60,186,98,245,50,0,0,27,0,0,0,83
3.529640,0,0,94,60,186,98,245,50,0,0,27,0,0,0,83
3.533794,0,1,94,60,186,98,245,50,0,0,24,0,0,0,61
3.541264,1,0,94,60,189,98,245,50,0,0,24,0,0,0,61
3.545383,1,0,94,60,189,98,245,51,0,0,24,0,0,0,61
3.549495,0,0,94,60,189,98,245,51,0,0,24,0,0,0,61
3.560331,0,0,94,60,189,98,245,51,0,0,24,0,0,0,61
3.564445,1,1,94,60,192,98,245,51,0,0,27,0,0,0,70
3.571439,0,0,94,60,192,98,245,51,0,0,27,0,0,0,70
3.575570,0,0,94,60,192,98,245,51,0,0,27,0,0,0,70
3.579666,0,0,94,60,192,98,245,51,0,0,27,0,0,0,70
3.591309,0,0,94,60,192,98,245,51,0,0,27,0,0,0,70
3.595430,0,1,94,60,192,98,245,51,0,0,24,0,0,0,58
3.602486,1,0,94,60,194,98,245,51,0,0,24,0,0,0,58
3.607212,0,0,94,60,194,98,245,51,0,0,24,0,0,0,58
3.611294,0,0,94,60,194,98,245,51,0,0,24,0,0,0,58
3.622660,0,0,94,60,194,98,245,51,0,0,24,0,0,0,58
3.632448,1,1,94,60,196,98,245,51,0,0,25,1,0,0,74
3.636984,0,0,94,60,196,98,245,51,0,0,25,1,0,0,74
3.641511,0,0,94,60,196,98,245,51,0,0,25,1,0,0,74
3.653733,0,0,94,60,196,98,245,51,0,0,25,1,0,0,74
3.663438,1,1,94,60,199,98,245,51,0,0,25,0,0,0,82
3.668053,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.672575,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.685164,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.694539,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.699828,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.704377,0,0,94,60,199,98,245,51,0,0,25,0,0,0,82
3.715817,0,0,94,60,199,98,245,51,0,0,25,0,0,0,90
3.725616,1,1,94,60,203,98,245,51,0,0,27,0,0,0,90
3.730820,0,0,94,60,203,98,245,51,0,0,27,0,0,0,90
3.735773,0,0,94,60,203,98,245,51,0,0,27,0,0,0,90
3.747283,0,0,94,60,203,98,245,51,0,0,27,0,0,0,47
3.757193,1,1,94,60,205,98,245,51,0,0,23,0,0,0,47
3.761809,0,0,94,60,205,98,245,51,0,0,23,0,0,0,47
3.776162,0,0,94,60,205,98,245,51,0,0,23,0,0,0,47
3.781209,1,1,94,60,208,98,245,51,0,0,25,0,0,0,70
3.788760,1,0,94,60,208,98,245,50,0,0,25,0,0,0,70
3.792869,0,0,94,60,208,98,245,50,0,0,25,0,0,0,70
3.807173,0,0,94,60,208,98,245,50,0,0,25,0,0,0,83
3.811341,1,0,94,60,210,98,245,50,0,0,25,0,0,0,83
3.820468,0,0,94,60,210,98,245,50,0,0,25,0,0,0,83
3.824970,0,0,94,60,210,98,245,50,0,0,25,0,0,0,83
3.838320,0,1,94,60,210,98,245,50,0,0,22,0,0,0,64
3.842793,1,0,94,60,212,98,245,50,0,0,22,0,0,0,64
3.851188,0,0,94,60,212,98,245,50,0,0,22,0,0,0,64
3.856819,0,0,94,60,212,98,245,50,0,0,22,0,0,0,64
3.871082,1,1,94,60,214,98,245,50,0,0,25,0,0,0,84
3.881148,1,0,94,60,214,98,245,51,0,0,25,0,0,0,84
3.885360,0,0,94,60,214,98,245,51,0,0,25,0,0,0,84
3.889873,0,1,94,60,214,98,245,51,0,0,23,0,0,0,62
3.901611,1,0,94,60,216,98,245,51,0,0,23,0,0,0,62
3.911537,0,0,94,60,216,98,245,51,0,0,23,0,0,0,62
3.916110,0,0,94,60,216,98,245,51,0,0,23,0,0,0,62
3.920783,0,0,94,60,216,98,245,51,0,0,23,0,0,0,84
3.932807,1,1,94,60,218,98,245,51,0,0,24,0,0,0,84
3.942237,0,0,94,60,218,98,245,51,0,0,24,0,0,0,84
3.946353,0,0,94,60,218,98,245,51,0,0,24,0,0,0,84
3.950903,0,0,94,60,218,98,245,51,0,0,24,0,0,0,97
3.963482,1,0,94,60,221,98,245,51,0,0,24,0,0,0,97
3.973198,0,0,94,60,221,98,245,51,0,0,24,0,0,0,97
3.977670,0,0,94,60,221,98,245,51,0,0,24,0,0,0,97
3.982130,0,1,94,60,221,98,245,51,0,0,22,0,0,0,74
3.994926,1,0,94,60,224,98,245,51,0,0,22,0,0,0,74
4.004716,0,0,94,60,224,98,245,51,0,0,22,0,0,0,74
4.008888,0,0,94,60,224,98,245,51,0,0,22,0,0,0,74
4.012998,1,1,94,60,226,98,245,51,0,0,25,0,0,0,100
4.025065,0,0,94,60,226,98,245,51,0,0,25,0,0,0,100
4.029576,0,0,94,60,226,98,245,51,0,0,25,0,0,0,100
4.036390,0,0,94,60,226,98,245,51,0,0,25,0,0,0,100
4.040908,0,0,94,60,226,98,245,51,0,0,25,0,0,0,73
4.045385,1,1,94,60,229,98,245,51,0,0,22,0,0,0,73
4.056457,0,0,94,60,229,98,245,51,0,0,22,0,0,0,73
4.065943,0,0,94,60,229,98,245,51,0,0,22,0,0,0,73
4.070466,0,0,94,60,229,98,245,51,0,0,22,0,0,0,90
4.074953,1,1,94,60,231,98,245,51,0,0,23,0,0,0,90
4.087369,0,0,94,60,231,98,245,51,0,0,23,0,0,0,90
4.091444,0,0,94,60,231,98,245,51,0,0,23,0,0,0,90
4.098942,0,0,94,60,231,98,245,51,0,0,23,0,0,0,90
4.102954,1,1,94,59,231,98,245,51,0,0,22,0,0,0,81
4.107021,1,0,94,59,233,98,245,51,0,0,22,0,0,0,81
4.118381,0,0,94,59,233,98,245,51,0,0,22,0,0,0,81
4.122472,0,0,94,59,233,98,245,51,0,0,22,0,0,0,81
4.129391,0,0,94,59,233,98,245,51,0,0,22,0,0,0,81
4.133571,0,1,94,59,233,98,245,51,0,0,21,0,0,0,63
4.137703,1,0,94,59,235,98,245,51,0,0,21,0,0,0,63
4.149613,0,0,94,59,235,98,245,51,0,0,21,0,0,0,63
4.159129,0,0,94,59,235,98,245,51,0,0,21,0,0,0,63
4.163169,0,1,94,59,235,98,245,51,0,0,24,0,0,0,85
4.167281,1,0,94,59,238,98,245,51,0,0,24,0,0,0,85
4.180965,1,0,94,59,238,98,245,50,0,0,24,0,0,0,85
4.191080,0,0,94,59,238,98,245,50,0,0,24,0,0,0,85
4.195274,1,1,94,59,240,98,245,50,0,0,21,0,0,0,51
4.200127,0,0,94,59,240,98,245,50,0,0,21,0,0,0,51
4.211478,0,0,94,59,240,98,245,50,0,0,21,0,0,0,51
4.221103,0,0,94,59,240,98,245,50,0,0,21,0,0,0,51
4.225607,1,1,94,59,242,98,245,50,0,0,24,0,0,0,63
4.230551,0,0,94,59,242,98,245,50,0,0,24,0,0,0,63
4.242237,0,0,94,59,242,98,245,50,0,0,24,0,0,0,63
4.252027,0,0,94,59,242,98,245,50,0,0,24,0,0,0,63
4.256964,1,1,94,59,244,98,245,50,0,0,22,0,0,0,72
4.261836,1,0,94,59,244,98,245,51,0,0,22,0,0,0,72
4.273350,0,0,94,59,244,98,245,51,0,0,22,0,0,0,72
4.283298,0,0,94,59,244,98,245,51,0,0,22,0,0,0,72
4.288194,1,0,94,59,248,98,245,51,0,0,22,0,0,0,65
4.292344,0,0,94,59,248,98,245,51,0,0,22,0,0,0,65
4.304866,0,0,94,59,248,98,245,51,0,0,22,0,0,0,65
4.314236,0,1,94,59,248,98,245,51,0,0,25,0,0,0,82
4.318810,1,1,94,59,250,98,245,51,0,0,25,0,0,1,82
4.322865,0,0,94,59,250,98,245,51,0,0,25,0,0,1,82
4.335742,0,0,94,59,250,98,245,51,0,0,25,0,0,1,82
4.345114,0,0,94,59,250,98,245,51,0,0,25,0,0,1,52
4.349712,1,1,94,59,251,98,245,51,0,0,22,0,0,0,52
4.354687,0,0,94,59,251,98,245,51,0,0,22,0,0,0,52
4.366745,0,0,94,59,251,98,245,51,0,0,22,0,0,0,52
4.376357,1,1,94,59,252,98,245,51,0,0,23,1,0,0,67
4.380898,1,1,94,59,252,98,245,50,0,0,23,1,0,1,67
4.385438,0,0,94,59,252,98,245,50,0,0,23,1,0,1,67
4.397763,0,0,94,59,252,98,245,50,0,0,23,1,0,1,67
4.407118,1,0,94,59,254,98,245,50,0,0,23,1,0,1,73
4.411674,0,1,94,59,254,98,245,50,0,0,23,0,0,1,73
4.416121,0,0,94,59,254,98,245,50,0,0,23,0,0,1,73
4.427823,0,0,94,59,254,98,245,50,0,0,23,0,0,1,73
4.432277,1,1,94,59,256,98,245,50,0,0,22,0,0,1,67
4.439624,0,1,94,59,256,98,245,50,0,0,22,0,0,0,67
4.444736,0,0,94,59,256,98,245,50,0,0,22,0,0,0,67
4.458563,0,0,94,59,256,98,245,50,0,0,22,0,0,0,67
4.463061,1,1,94,59,259,98,245,50,0,0,24,0,0,0,89
4.470251,0,0,94,59,259,98,245,50,0,0,24,0,0,0,89
4.474427,0,0,94,59,259,98,245,50,0,0,24,0,0,0,89
4.478967,0,0,94,59,259,98,245,50,0,0,24,0,0,0,89
4.490155,0,0,94,59,259,98,245,50,0,0,24,0,0,0,89
4.494307,0,0,94,59,259,98,245,50,0,0,24,0,0,0,89
4.501990,0,1,94,59,259,98,245,50,0,0,24,0,0,1,89
4.506618,0,0,94,59,259,98,245,50,0,0,24,0,0,1,89
4.519946,0,0,94,59,259,98,245,50,0,0,24,0,0,1,89
4.524500,1,1,94,59,264,98,245,50,0,0,25,0,0,1,67
4.532289,0,0,94,59,264,98,245,50,0,0,25,0,0,1,67
4.536461,0,0,94,59,264,98,245,50,0,0,25,0,0,1,67
4.540640,0,0,94,59,264,98,245,50,0,0,25,0,0,1,67
4.552123,1,1,94,60,266,98,245,50,0,0,23,0,0,1,72
4.561893,1,0,94,60,266,98,245,51,0,0,23,0,0,1,72
4.566074,0,0,94,60,266,98,245,51,0,0,23,0,0,1,72
4.570221,0,0,94,60,266,98,245,51,0,0,23,0,0,1,72
4.583522,1,1,94,60,269,98,245,51,0,0,21,0,0,1,48
4.592954,0,0,94,60,269,98,245,51,0,0,21,0,0,1,48
4.597120,0,0,94,60,269,98,245,51,0,0,21,0,0,1,48
4.601722,0,0,94,60,269,98,245,51,0,0,21,0,0,1,48
4.614120,1,1,94,60,271,98,245,51,0,0,24,0,0,1,70
4.623772,0,1,94,60,271,98,245,51,0,0,24,0,0,0,70
4.628195,0,0,94,60,271,98,245,51,0,0,24,0,0,0,70
4.632356,0,0,94,60,271,98,245,51,0,0,24,0,0,0,50
4.645449,1,1,94,60,273,98,245,51,0,0,21,0,0,0,50
4.655063,1,1,94,60,273,98,245,50,0,0,21,0,0,1,50
4.659565,0,0,94,60,273,98,245,50,0,0,21,0,0,1,50
4.664445,0,0,94,60,273,98,245,50,0,0,21,0,0,1,63
4.675794,1,1,94,60,275,98,245,50,0,0,24,0,0,1,63
4.685600,0,1,94,60,275,98,245,50,0,0,24,0,0,0,63
4.689744,0,0,94,60,275,98,245,50,0,0,24,0,0,0,63
4.693882,0,0,94,60,275,98,245,50,0,0,24,0,0,0,64
4.707092,1,1,94,60,277,98,245,50,0,0,22,0,0,0,64
4.716813,1,0,94,60,277,98,245,51,0,0,22,0,0,0,64
4.721824,0,0,94,60,277,98,245,51,0,0,22,0,0,0,64
4.726344,1,1,94,60,278,98,245,51,0,0,21,0,0,0,50
4.738083,0,0,94,60,278,98,245,51,0,0,21,0,0,0,50
4.742200,0,0,94,60,278,98,245,51,0,0,21,0,0,0,50
4.749394,0,0,94,60,278,98,245,51,0,0,21,0,0,0,50
4.753505,0,0,94,60,278,98,245,51,0,0,21,0,0,0,50
4.757579,1,1,94,60,280,98,245,51,0,0,24,0,0,0,66
4.768621,0,0,94,60,280,98,245,51,0,0,24,0,0,0,66
4.772713,0,0,94,60,280,98,245,51,0,0,24,0,0,0,66
4.780171,0,0,94,60,280,98,245,51,0,0,24,0,0,0,66
4.784268,0,0,94,60,280,98,245,51,0,0,24,0,0,0,60
4.788421,1,1,94,60,283,98,245,51,0,0,22,0,0,0,60
4.799971,0,1,94,60,283,98,245,51,0,0,22,0,0,1,60
4.804025,0,0,94,60,283,98,245,51,0,0,22,0,0,1,60
4.810961,0,0,94,60,283,98,245,51,0,0,22,0,0,1,60
4.815051,0,1,94,60,283,98,245,51,0,0,23,0,0,1,89
4.819484,1,0,94,60,285,98,245,51,0,0,23,0,0,1,89
4.831108,1,1,94,60,285,98,245,50,0,0,23,0,0,0,89
4.840812,0,0,94,60,285,98,245,50,0,0,23,0,0,0,89
4.844944,0,1,94,60,285,98,245,50,0,0,20,0,0,0,59
4.849133,1,0,94,60,288,98,245,50,0,0,20,0,0,0,59
4.861777,0,0,94,60,288,98,245,50,0,0,20,0,0,0,59
4.866246,0,0,94,60,288,98,245,50,0,0,20,0,0,0,59
4.872937,0,0,94,60,288,98,245,50,0,0,20,0,0,0,59
4.877478,1,1,94,60,292,98,245,50,0,0,23,0,0,0,79
4.891360,1,1,94,60,292,98,245,51,0,0,23,0,0,1,79
4.895608,0,0,94,60,292,98,245,51,0,0,23,0,0,1,79
4.903797,0,0,94,60,292,98,245,51,0,0,23,0,0,1,79
4.907887,0,0,94,60,292,98,245,51,0,0,23,0,0,1,79
4.912337,0,1,94,60,292,98,245,51,0,0,23,0,0,0,79
4.923962,0,0,94,60,292,98,245,51,0,0,23,0,0,0,79
4.933791,0,0,94,60,292,98,245,51,0,0,23,0,0,0,79
4.938291,1,1,94,60,297,98,245,51,0,0,22,0,0,0,79
4.942479,0,1,94,60,297,98,245,51,0,0,22,0,0,1,79
4.954912,0,0,94,60,297,98,245,51,0,0,22,0,0,1,79
4.959071,0,0,94,60,297,98,245,51,0,0,22,0,0,1,79
4.966463,0,0,94,60,297,98,245,51,0,0,22,0,0,1,85
4.970577,1,1,94,60,299,98,245,51,0,0,21,0,0,1,85
4.974764,0,0,94,60,299,98,245,51,0,0,21,0,0,1,85
4.986243,0,0,94,60,299,98,245,51,0,0,21,0,0,1,85
4.995733,0,0,94,60,299,98,245,51,0,0,21,0,0,1,85
4.999933,1,1,94,60,301,98,245,51,0,0,19,0,0,1,81
5.004113,0,0,94,60,301,98,245,51,0,0,19,0,0,1,81
5.017096,0,0,94,60,301,98,245,51,0,0,19,0,0,1,81
5.026862,0,0,94,60,301,98,245,51,0,0,19,0,0,1,81
5.031525,1,1,94,60,303,98,245,51,0,0,22,0,0,1,99
5.036010,0,1,94,60,303,98,245,51,0,0,22,0,0,0,99
5.048371,0,0,94,60,303,98,245,51,0,0,22,0,0,0,99
5.057802,0,0,94,60,303,98,245,51,0,0,22,0,0,0,99
5.062233,1,1,94,60,306,98,245,51,0,0,19,0,0,0,75
5.066383,0,1,94,60,306,98,245,51,0,0,19,0,0,1,75
5.079228,0,0,94,60,306,98,245,51,0,0,19,0,0,1,75
5.088604,0,0,94,60,306,98,245,51,0,0,19,0,0,1,75
5.092791,0,0,94,60,306,98,245,51,0,0,19,0,0,1,75
5.097759,0,0,94,60,306,98,245,51,0,0,19,0,0,1,75
5.109842,0,0,94,60,306,98,245,51,0,0,19,0,0,1,75
5.119866,0,0,94,60,306,98,245,51,0,0,19,0,0,1,92
5.124065,1,1,94,60,310,98,245,51,0,0,21,0,0,1,92
5.128133,0,0,94,60,310,98,245,51,0,0,21,0,0,1,92
5.140860,0,0,94,60,310,98,245,51,0,0,21,0,0,1,92
5.150499,0,0,94,60,310,98,245,51,0,0,21,0,0,1,66
5.154684,1,1,94,60,312,98,245,51,0,0,20,0,0,0,66
5.158738,1,0,94,60,312,98,245,50,0,0,20,0,0,0,66
5.172217,0,0,94,60,312,98,245,50,0,0,20,0,0,0,66
5.181717,1,1,94,60,314,98,245,50,0,0,22,0,0,0,75
5.186306,0,1,94,60,314,98,245,50,0,0,22,0,0,1,75
5.190501,0,0,94,60,314,98,245,50,0,0,22,0,0,1,75
5.203166,0,0,94,60,314,98,245,50,0,0,22,0,0,1,75
5.212892,1,1,94,60,317,98,245,50,0,0,19,0,0,1,49
5.217103,1,0,94,60,317,98,245,51,0,0,19,0,0,1,49
5.222015,0,0,94,60,317,98,245,51,0,0,19,0,0,1,49
5.233836,0,0,94,60,317,98,245,51,0,0,19,0,0,1,49
5.243462,1,1,94,60,319,98,245,51,0,0,22,0,0,1,71
5.248633,0,1,94,60,319,98,245,51,0,0,22,0,0,0,71
5.253140,0,0,94,60,319,98,245,51,0,0,22,0,0,0,71
5.264801,0,0,94,60,319,98,245,51,0,0,22,0,0,0,71
5.274463,0,1,94,60,319,98,245,51,0,0,20,0,0,0,64
5.279007,1,0,94,60,322,98,245,51,0,0,20,0,0,0,64
5.284090,0,0,94,60,322,98,245,51,0,0,20,0,0,0,64
5.296148,0,0,94,60,322,98,245,51,0,0,20,0,0,0,51
5.305882,1,1,94,60,324,98,245,51,0,0,19,0,0,0,51
5.309997,1,0,94,60,324,98,245,50,0,0,19,0,0,0,51
5.314825,0,0,94,60,324,98,245,50,0,0,19,0,0,0,51
5.327187,0,0,94,60,324,98,245,50,0,0,19,0,0,0,51
5.337345,1,1,94,60,326,98,245,50,0,0,22,0,0,0,85
5.343916,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.357245,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.361598,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.369116,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.373263,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.377347,0,0,94,60,326,98,245,50,0,0,22,0,0,0,85
5.389156,0,0,94,60,326,98,245,50,0,0,22,0,0,0,74
5.398966,1,0,94,60,329,98,245,50,0,0,22,0,0,0,74
5.403447,1,0,94,60,329,98,245,51,0,0,22,0,0,0,74
5.408037,0,0,94,60,329,98,245,51,0,0,22,0,0,0,74
5.419366,0,0,94,60,329,98,245,51,0,0,22,0,0,0,50
5.423457,1,1,94,60,331,98,245,51,0,0,20,0,0,0,50
5.430465,0,1,94,60,331,98,245,51,0,0,20,0,0,1,50
5.434554,0,0,94,60,331,98,245,51,0,0,20,0,0,1,50
5.438577,0,0,94,60,331,98,245,51,0,0,20,0,0,1,50
5.450251,0,0,94,60,331,98,245,51,0,0,20,0,0,1,66
5.454377,1,0,94,60,334,98,245,51,0,0,20,0,0,1,66
5.462000,0,0,94,60,334,98,245,51,0,0,20,0,0,1,66
5.466924,0,0,94,60,334,98,245,51,0,0,20,0,0,1,66
5.480168,0,0,94,60,334,98,245,51,0,0,20,0,0,1,73
5.484355,1,1,94,60,335,98,245,51,0,0,21,0,0,1,73
5.493025,0,0,94,60,335,98,245,51,0,0,21,0,0,1,73
5.497574,0,0,94,60,335,98,245,51,0,0,21,0,0,1,73
5.511037,0,0,94,60,335,98,245,51,0,0,21,0,0,1,41
5.515906,1,1,94,60,338,98,245,51,0,0,19,0,0,1,41
5.524061,0,0,94,60,338,98,245,51,0,0,19,0,0,1,41
5.528182,0,0,94,60,338,98,245,51,0,0,19,0,0,1,41
5.542086,0,1,94,60,338,98,245,51,0,0,21,0,0,1,66
5.546605,1,0,94,60,341,98,245,51,0,0,21,0,0,1,66
5.554942,0,0,94,60,341,98,245,51,0,0,21,0,0,1,66
5.559104,0,0,94,60,341,98,245,51,0,0,21,0,0,1,66
5.563276,1,1,94,60,344,98,245,51,0,0,19,0,0,1,68
5.575035,0,0,94,60,344,98,245,51,0,0,19,0,0,1,68
5.584734,0,1,94,60,344,98,245,51,0,0,19,0,0,0,68
5.588972,0,0,94,60,344,98,245,51,0,0,19,0,0,0,68
5.593078,0,0,94,60,344,98,245,51,0,0,19,0,0,0,68
5.606035,1,1,94,60,347,98,245,51,0,0,18,0,0,0,3
