t_s,fresh_pos,fresh_force,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5,cur
3.873383,0,0,93,60,96,205,245,50,0,0,0,40,0,0,83
3.877498,0,0,93,60,96,205,245,50,0,0,0,40,0,0,83
3.889935,0,0,93,60,96,205,245,50,0,0,0,40,0,0,83
3.894090,1,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.902100,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.906315,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.919754,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.924038,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.931844,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.936852,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.950476,0,0,93,60,96,211,245,50,0,0,0,40,0,0,78
3.954794,1,0,93,60,96,215,245,50,0,0,0,40,0,0,79
3.963527,0,0,93,60,96,215,245,50,0,0,0,40,0,0,79
3.968483,0,0,93,60,96,215,245,50,0,0,0,40,0,0,79
3.982367,1,0,93,59,96,215,245,50,0,0,0,40,0,0,79
3.986916,0,0,93,59,96,215,245,50,0,0,0,40,0,0,79
3.994943,0,0,93,59,96,215,245,50,0,0,0,40,0,0,79
3.999874,0,0,93,59,96,215,245,50,0,0,0,40,0,0,79
4.013462,1,0,93,60,96,215,245,50,0,0,0,40,0,0,79
4.023641,1,0,93,60,96,221,245,50,0,0,0,40,0,0,77
4.027876,0,0,93,60,96,221,245,50,0,0,0,40,0,0,77
4.032427,0,0,93,60,96,221,245,50,0,0,0,40,0,0,77
4.045609,1,1,93,60,96,223,245,50,0,0,0,41,0,0,87
4.055491,0,0,93,60,96,223,245,50,0,0,0,41,0,0,87
4.059644,0,0,93,60,96,223,245,50,0,0,0,41,0,0,87
4.063891,0,0,93,60,96,223,245,50,0,0,0,41,0,0,87
4.076003,1,1,93,60,96,227,245,50,0,0,0,39,0,0,109
4.085845,0,0,93,60,96,227,245,50,0,0,0,39,0,0,109
4.090954,0,0,93,60,96,227,245,50,0,0,0,39,0,0,109
4.096073,0,0,93,60,96,227,245,50,0,0,0,39,0,0,76
4.106720,1,0,93,60,96,229,245,50,0,0,0,39,0,0,76
4.116659,0,0,93,60,96,229,245,50,0,0,0,39,0,0,76
4.121938,0,0,93,60,96,229,245,50,0,0,0,39,0,0,76
4.126522,0,1,93,60,96,229,245,50,0,0,0,40,0,0,93
4.138436,1,0,93,60,96,230,245,50,0,0,0,40,0,0,93
4.148501,0,0,93,60,96,230,245,50,0,0,0,40,0,0,93
4.152659,1,0,93,59,96,230,245,50,0,0,0,40,0,0,93
4.156846,1,1,93,59,96,232,245,50,0,0,0,39,0,0,67
4.168630,0,0,93,59,96,232,245,50,0,0,0,39,0,0,67
4.172772,0,0,93,59,96,232,245,50,0,0,0,39,0,0,67
4.180114,0,0,93,59,96,232,245,50,0,0,0,39,0,0,67
4.184681,1,0,93,60,96,232,245,50,0,0,0,39,0,0,67
4.188845,1,1,93,60,96,234,245,50,0,0,0,40,0,0,83
4.200123,0,0,93,60,96,234,245,50,0,0,0,40,0,0,83
4.209613,0,0,93,60,96,234,245,50,0,0,0,40,0,0,83
4.213738,0,0,93,60,96,234,245,50,0,0,0,40,0,0,83
4.217951,1,1,93,60,96,237,245,50,0,0,0,38,0,0,76
4.231335,0,0,93,60,96,237,245,50,0,0,0,38,0,0,76
4.241510,0,0,93,60,96,237,245,50,0,0,0,38,0,0,76
4.245711,0,1,93,60,96,237,245,50,0,0,0,39,0,0,82
4.249900,1,0,93,60,96,240,245,50,0,0,0,39,0,0,82
4.261676,0,0,93,60,96,240,245,50,0,0,0,39,0,0,82
4.265948,0,0,93,60,96,240,245,50,0,0,0,39,0,0,82
4.274444,0,0,93,60,96,240,245,50,0,0,0,39,0,0,82
4.279443,1,0,93,60,96,243,245,50,0,0,0,39,0,0,94
4.292800,0,0,93,60,96,243,245,50,0,0,0,39,0,0,94
4.302463,0,0,93,60,96,243,245,50,0,0,0,39,0,0,94
4.306715,0,0,93,60,96,243,245,50,0,0,0,39,0,0,94
4.310880,1,1,93,60,96,244,245,50,0,0,0,38,0,0,74
4.323539,0,0,93,60,96,244,245,50,0,0,0,38,0,0,74
4.328051,0,0,93,60,96,244,245,50,0,0,0,38,0,0,74
4.335172,0,0,93,60,96,244,245,50,0,0,0,38,0,0,74
4.339367,1,1,93,60,96,246,245,50,0,0,0,39,0,0,89
4.343462,0,0,93,60,96,246,245,50,0,0,0,39,0,0,89
4.355363,0,0,93,60,96,246,245,50,0,0,0,39,0,0,89
4.364965,0,0,93,60,96,246,245,50,0,0,0,39,0,0,89
4.369527,1,1,93,59,96,247,245,50,0,0,0,37,0,0,69
4.373701,0,0,93,59,96,247,245,50,0,0,0,37,0,0,69
4.386893,0,0,93,59,96,247,245,50,0,0,0,37,0,0,69
4.396832,0,0,93,59,96,247,245,50,0,0,0,37,0,0,69
4.402772,1,1,93,60,96,250,245,50,0,0,0,39,1,0,74
4.416749,0,0,93,60,96,250,245,50,0,0,0,39,1,0,74
4.426875,0,0,93,60,96,250,245,50,0,0,0,39,1,0,74
4.432540,1,1,93,60,96,251,245,50,0,0,0,38,0,0,94
4.446415,0,0,93,60,96,251,245,50,0,0,0,38,0,0,94
4.451375,0,0,93,60,96,251,245,50,0,0,0,38,0,0,94
4.459442,0,0,93,60,96,251,245,50,0,0,0,38,0,0,83
4.463672,1,1,93,60,96,255,245,50,0,0,0,37,0,0,83
4.477496,0,0,93,60,96,255,245,50,0,0,0,37,0,0,83
4.482524,0,0,93,60,96,255,245,50,0,0,0,37,0,0,83
4.490497,1,1,93,60,96,258,245,50,0,0,0,39,0,0,82
4.495370,0,0,93,60,96,258,245,50,0,0,0,39,0,0,82
4.508802,0,0,93,60,96,258,245,50,0,0,0,39,0,0,82
4.513423,0,0,93,60,96,258,245,50,0,0,0,39,0,0,82
4.521536,1,1,93,60,96,261,245,50,0,0,0,37,0,0,72
4.526447,0,0,93,60,96,261,245,50,0,0,0,37,0,0,72
4.540845,0,0,93,60,96,261,245,50,0,0,0,37,0,0,72
4.550802,1,1,93,60,96,262,245,50,0,0,0,38,0,0,77
4.555459,0,0,93,60,96,262,245,50,0,0,0,38,0,0,77
4.560012,0,0,93,60,96,262,245,50,0,0,0,38,0,0,77
4.571618,0,0,93,60,96,262,245,50,0,0,0,38,0,0,77
4.581504,1,1,93,59,96,262,245,50,0,0,0,37,0,0,88
4.586512,1,0,93,59,96,264,245,50,0,0,0,37,0,0,88
4.591224,0,0,93,59,96,264,245,50,0,0,0,37,0,0,88
4.603367,1,0,93,60,96,264,245,50,0,0,0,37,0,0,88
4.612721,0,0,93,60,96,264,245,50,0,0,0,37,0,0,88
4.617311,0,0,93,60,96,264,245,50,0,0,0,37,0,0,88
4.621723,0,0,93,60,96,264,245,50,0,0,0,37,0,0,88
4.634565,0,0,93,60,96,264,245,50,0,0,0,37,0,0,88
4.644397,1,0,93,60,96,266,245,50,0,0,0,37,0,0,95
4.649427,0,0,93,60,96,266,245,50,0,0,0,37,0,0,95
4.663411,0,0,93,60,96,266,245,50,0,0,0,37,0,0,95
4.667998,1,1,93,59,96,269,245,50,0,0,0,36,0,0,67
4.676541,0,0,93,59,96,269,245,50,0,0,0,36,0,0,67
4.681509,0,0,93,59,96,269,245,50,0,0,0,36,0,0,67
4.695337,1,0,93,60,96,269,245,50,0,0,0,36,0,0,67
4.705575,1,1,93,60,96,273,245,50,0,0,0,37,0,0,89
4.709757,0,0,93,60,96,273,245,50,0,0,0,37,0,0,89
4.713964,0,0,93,60,96,273,245,50,0,0,0,37,0,0,89
4.727387,1,1,93,60,96,276,245,50,0,0,0,36,0,0,79
4.737648,0,0,93,60,96,276,245,50,0,0,0,36,0,0,79
4.742229,0,0,93,60,96,276,245,50,0,0,0,36,0,0,79
4.746748,0,0,93,60,96,276,245,50,0,0,0,36,0,0,79
4.757636,1,1,93,60,96,280,245,50,0,0,0,37,0,0,65
4.761748,0,0,93,60,96,280,245,50,0,0,0,37,0,0,65
4.769381,0,0,93,60,96,280,245,50,0,0,0,37,0,0,65
4.773573,0,0,93,60,96,280,245,50,0,0,0,37,0,0,65
4.777744,0,1,93,60,96,280,245,50,0,0,1,38,0,0,96
4.788984,1,0,93,60,96,281,245,50,0,0,1,38,0,0,96
4.798512,0,0,93,60,96,281,245,50,0,0,1,38,0,0,96
4.802667,0,0,93,60,96,281,245,50,0,0,1,38,0,0,96
4.806859,0,1,93,60,96,281,245,50,0,0,0,38,0,0,47
4.820307,1,0,93,60,96,284,245,50,0,0,0,38,0,0,47
4.829973,0,0,93,60,96,284,245,50,0,0,0,38,0,0,47
4.834159,0,0,93,60,96,284,245,50,0,0,0,38,0,0,47
4.838225,0,0,93,60,96,284,245,50,0,0,0,38,0,0,47
4.850995,1,1,93,60,96,286,245,50,0,0,0,39,0,0,87
4.860740,0,0,93,60,96,286,245,50,0,0,0,39,0,0,87
4.865301,0,0,93,60,96,286,245,50,0,0,0,39,0,0,87
4.869840,0,0,93,60,96,286,245,50,0,0,0,39,0,0,91
4.882456,1,1,93,60,96,288,245,50,0,0,0,38,0,0,91
4.892538,0,0,93,60,96,288,245,50,0,0,0,38,0,0,91
4.897127,0,0,93,60,96,288,245,50,0,0,0,38,0,0,91
4.902092,1,1,93,60,96,289,245,50,0,0,0,37,0,0,67
4.913012,0,0,93,60,96,289,245,50,0,0,0,37,0,0,67
4.922815,0,0,93,60,96,289,245,50,0,0,0,37,0,0,67
4.927747,1,0,93,59,96,289,245,50,0,0,0,37,0,0,67
4.931974,1,1,93,59,96,292,245,50,0,0,0,38,0,0,87
4.943968,0,1,93,59,96,292,245,50,0,0,0,38,0,1,87
4.953474,0,0,93,59,96,292,245,50,0,0,0,38,0,1,87
4.957768,1,0,93,60,96,292,245,50,0,0,0,38,0,1,87
4.962720,1,1,93,60,96,294,245,50,0,0,0,36,0,1,62
4.975130,0,1,93,60,96,294,245,50,0,0,0,36,0,0,62
4.984621,0,0,93,60,96,294,245,50,0,0,0,36,0,0,62
4.989202,1,0,93,59,96,294,245,50,0,0,0,36,0,0,70
4.993395,1,1,93,59,96,297,245,50,0,0,0,38,0,0,70
5.006389,0,0,93,59,96,297,245,50,0,0,0,38,0,0,70
5.016812,0,0,93,59,96,297,245,50,0,0,0,38,0,0,70
5.021795,1,1,93,59,96,300,245,50,0,0,0,37,0,0,73
5.035994,0,0,93,59,96,300,245,50,0,0,0,37,0,0,73
5.041137,0,0,93,59,96,300,245,50,0,0,0,37,0,0,73
5.048665,1,0,93,60,96,300,245,50,0,0,0,37,0,0,73
5.053680,1,1,93,60,96,301,245,50,0,0,0,36,0,0,61
5.067077,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.071982,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.079061,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.084167,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.097491,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.102461,0,0,93,60,96,301,245,50,0,0,0,36,0,0,61
5.110340,0,0,93,60,96,301,245,50,0,0,0,36,0,0,75
5.115288,1,1,93,60,96,303,245,50,0,0,0,35,0,0,75
5.128504,0,0,93,60,96,303,245,50,0,0,0,35,0,0,75
5.132794,0,0,93,60,96,303,245,50,0,0,0,35,0,0,75
5.141229,1,0,93,59,96,303,245,50,0,0,0,35,0,0,75
5.145922,0,0,93,59,96,303,245,50,0,0,0,35,0,0,75
5.159407,0,0,93,59,96,303,245,50,0,0,0,35,0,0,75
5.163680,1,1,93,60,96,303,245,50,0,0,1,35,0,0,75
5.172548,1,1,93,60,96,307,245,50,0,0,1,34,0,0,90
5.177404,0,0,93,60,96,307,245,50,0,0,1,34,0,0,90
5.191446,0,0,93,60,96,307,245,50,0,0,1,34,0,0,90
5.195635,1,1,93,59,96,307,245,50,0,0,0,34,0,0,90
5.203914,1,1,93,59,96,309,245,50,0,0,0,35,0,0,79
5.208913,0,0,93,59,96,309,245,50,0,0,0,35,0,0,79
5.222372,0,0,93,59,96,309,245,50,0,0,0,35,0,0,79
5.232503,1,1,93,60,96,313,245,50,0,0,0,34,0,0,72
5.236726,0,0,93,60,96,313,245,50,0,0,0,34,0,0,72
5.240962,0,0,93,60,96,313,245,50,0,0,0,34,0,0,72
5.254640,0,0,93,60,96,313,245,50,0,0,0,34,0,0,72
5.264515,1,1,93,60,96,317,245,50,0,0,0,35,0,0,71
5.269444,0,0,93,60,96,317,245,50,0,0,0,35,0,0,71
5.283450,0,0,93,60,96,317,245,50,0,0,0,35,0,0,71
5.288557,1,1,93,59,96,320,245,50,0,0,1,35,0,0,91
5.295955,0,0,93,59,96,320,245,50,0,0,1,35,0,0,91
5.300974,0,0,93,59,96,320,245,50,0,0,1,35,0,0,91
5.314321,0,0,93,59,96,320,245,50,0,0,1,35,0,0,91
5.319415,1,1,93,60,96,320,245,50,0,0,0,34,0,0,76
5.327458,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.332559,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.349987,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.358041,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.362267,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.366750,0,0,93,60,96,320,245,50,0,0,0,34,0,0,76
5.378184,0,1,93,60,96,320,245,50,0,0,1,34,0,0,71
5.387791,1,1,93,60,96,327,245,50,0,0,1,33,0,0,71
5.392371,0,0,93,60,96,327,245,50,0,0,1,33,0,0,71
5.396912,0,0,93,60,96,327,245,50,0,0,1,33,0,0,71
5.408927,0,1,93,60,96,327,245,50,0,0,0,33,0,0,71
5.418411,0,0,93,60,96,327,245,50,0,0,0,33,0,0,71
5.422725,0,0,93,60,96,327,245,50,0,0,0,33,0,0,71
5.427303,0,0,93,60,96,327,245,50,0,0,0,33,0,0,71
5.439556,0,1,93,60,96,327,245,50,0,0,1,33,0,0,84
5.443739,1,1,93,60,96,329,245,50,0,0,1,34,0,0,84
5.450864,0,0,93,60,96,329,245,50,0,0,1,34,0,0,84
5.455075,0,0,93,60,96,329,245,50,0,0,1,34,0,0,84
5.459566,0,1,93,60,96,329,245,50,0,1,0,34,0,0,84
5.470990,1,1,93,60,96,332,245,50,0,1,0,33,0,0,64
5.480752,0,0,93,60,96,332,245,50,0,1,0,33,0,0,64
5.485419,0,0,93,60,96,332,245,50,0,1,0,33,0,0,64
5.489693,0,1,93,60,96,332,245,50,0,0,1,33,0,0,64
5.502371,1,1,93,60,96,334,245,50,0,0,1,34,0,0,77
5.511841,0,0,93,60,96,334,245,50,0,0,1,34,0,0,77
5.516778,0,0,93,60,96,334,245,50,0,0,1,34,0,0,77
5.521361,0,0,93,60,96,334,245,50,0,0,1,34,0,0,77
5.533296,1,1,93,60,96,337,245,50,0,0,0,32,0,0,77
5.543399,0,0,93,60,96,337,245,50,0,0,0,32,0,0,77
5.547662,0,0,93,60,96,337,245,50,0,0,0,32,0,0,77
5.552273,0,0,93,60,96,337,245,50,0,0,0,32,0,0,77
5.563962,1,0,93,60,96,339,245,50,0,0,0,32,0,0,181
5.573847,0,0,93,60,96,339,245,50,0,0,0,32,0,0,181
5.578074,0,0,93,60,96,339,245,50,0,0,0,32,0,0,181
5.582610,0,0,93,60,96,339,245,50,0,0,0,32,0,0,181
5.595351,1,1,93,60,96,341,245,50,0,0,0,33,0,0,89
5.605568,0,0,93,60,96,341,245,50,0,0,0,33,0,0,89
5.609752,0,0,93,60,96,341,245,50,0,0,0,33,0,0,89
5.613956,0,0,93,60,96,341,245,50,0,0,0,33,0,0,89
5.625971,1,1,93,60,96,342,245,50,0,0,0,32,0,0,55
5.635538,0,0,93,60,96,342,245,50,0,0,0,32,0,0,55
5.639810,0,0,93,60,96,342,245,50,0,0,0,32,0,0,55
5.643978,0,1,93,60,96,342,245,50,0,1,0,32,0,0,55
5.656527,1,1,93,60,96,343,245,50,0,1,0,34,0,0,89
5.660693,0,0,93,60,96,343,245,50,0,1,0,34,0,0,89
5.668300,0,0,93,60,96,343,245,50,0,1,0,34,0,0,89
5.672962,0,1,93,60,96,343,245,50,0,0,0,34,0,0,89
5.686332,1,1,93,60,96,345,245,50,0,0,0,32,0,0,79
5.691613,0,0,93,60,96,345,245,50,0,0,0,32,0,0,79
5.699524,0,0,93,60,96,345,245,50,0,0,0,32,0,0,79
5.704823,1,1,93,59,96,345,245,50,0,1,0,32,0,0,79
5.718723,1,1,93,59,96,347,245,50,0,1,0,34,0,0,82
5.728548,0,0,93,59,96,347,245,50,0,1,0,34,0,0,82
5.733551,1,1,93,60,96,347,245,50,0,0,0,34,0,0,82
5.738878,1,1,93,60,96,350,245,50,0,0,0,33,0,0,84
5.749605,0,0,93,60,96,350,245,50,0,0,0,33,0,0,84
5.759729,0,0,93,60,96,350,245,50,0,0,0,33,0,0,84
5.763952,0,0,93,60,96,350,245,50,0,0,0,33,0,0,84
5.768150,1,1,93,60,96,352,245,50,0,0,0,34,0,0,62
5.781392,0,0,93,60,96,352,245,50,0,0,0,34,0,0,62
