trial,step_units,dir,phase,t_s,force_g,pos_act,fresh_force
9,4,abrir,base,0.118230,247,1461,0
9,4,abrir,base,0.118905,247,1461,0
9,4,abrir,base,0.119546,247,1461,0
9,4,abrir,base,0.120138,247,1461,0
9,4,abrir,base,0.120830,247,1461,0
9,4,abrir,base,0.121444,247,1461,0
9,4,abrir,base,0.127497,247,1461,0
9,4,abrir,base,0.128150,247,1461,0
9,4,abrir,base,0.128797,247,1461,0
9,4,abrir,base,0.129461,247,1461,0
9,4,abrir,base,0.130740,247,1461,0
9,4,abrir,base,0.131382,247,1461,0
9,4,abrir,base,0.131992,247,1461,0
9,4,abrir,base,0.132685,247,1461,0
9,4,abrir,base,0.133315,247,1461,0
9,4,abrir,base,0.133899,247,1461,0
9,4,abrir,base,0.134537,247,1461,0
9,4,abrir,base,0.135225,247,1461,1
9,4,abrir,base,0.135858,247,1461,0
9,4,abrir,base,0.136473,247,1461,0
9,4,abrir,base,0.137122,247,1461,0
9,4,abrir,base,0.137813,247,1461,0
9,4,abrir,base,0.148472,247,1461,0
9,4,abrir,base,0.149578,247,1461,0
9,4,abrir,base,0.150503,247,1461,0
9,4,abrir,base,0.151464,247,1461,0
9,4,abrir,base,0.152412,247,1461,0
9,4,abrir,base,0.158724,247,1461,0
9,4,abrir,base,0.159711,247,1461,0
9,4,abrir,base,0.160666,247,1461,0
9,4,abrir,base,0.161309,247,1461,0
9,4,abrir,base,0.162099,247,1461,0
9,4,abrir,base,0.163000,247,1461,0
9,4,abrir,base,0.163985,247,1461,0
9,4,abrir,base,0.165207,247,1461,0
9,4,abrir,base,0.166158,247,1461,0
9,4,abrir,base,0.167047,247,1461,0
9,4,abrir,base,0.167705,247,1461,0
9,4,abrir,base,0.168310,247,1461,0
9,4,abrir,base,0.168953,247,1461,0
9,4,abrir,base,0.178727,247,1461,0
9,4,abrir,base,0.179669,247,1461,0
9,4,abrir,base,0.180643,247,1461,0
9,4,abrir,base,0.181658,247,1461,0
9,4,abrir,base,0.182618,247,1461,0
9,4,abrir,base,0.183289,247,1461,0
9,4,abrir,base,0.190204,247,1461,0
9,4,abrir,base,0.191222,247,1461,0
9,4,abrir,base,0.191866,247,1461,0
9,4,abrir,base,0.192466,247,1461,0
9,4,abrir,base,0.193420,247,1461,0
9,4,abrir,base,0.193970,247,1461,0
9,4,abrir,base,0.194661,247,1461,0
9,4,abrir,base,0.195248,247,1461,0
9,4,abrir,base,0.195863,247,1461,0
9,4,abrir,base,0.196575,247,1461,0
9,4,abrir,base,0.197183,247,1461,0
9,4,abrir,base,0.197854,247,1461,0
9,4,abrir,base,0.199065,247,1461,0
9,4,abrir,base,0.199695,247,1461,0
9,4,abrir,base,0.209354,247,1461,0
9,4,abrir,base,0.209954,247,1461,0
9,4,abrir,base,0.210593,247,1461,0
9,4,abrir,base,0.211209,247,1461,0
9,4,abrir,base,0.211848,247,1461,0
9,4,abrir,base,0.212499,247,1461,0
9,4,abrir,base,0.213162,247,1461,0
9,4,abrir,base,0.213823,247,1461,0
9,4,abrir,base,0.214393,247,1461,0
9,4,abrir,base,0.220437,247,1461,0
9,4,abrir,base,0.221760,247,1461,0
9,4,abrir,base,0.222384,247,1461,0
9,4,abrir,base,0.222986,246,1461,1
9,4,abrir,base,0.223646,246,1461,0
9,4,abrir,base,0.224250,246,1461,0
9,4,abrir,base,0.224817,246,1461,0
9,4,abrir,base,0.225467,246,1461,0
9,4,abrir,base,0.226120,246,1461,0
9,4,abrir,base,0.226778,246,1461,0
9,4,abrir,base,0.227383,246,1461,0
9,4,abrir,base,0.227985,246,1461,0
9,4,abrir,base,0.228679,246,1461,0
9,4,abrir,base,0.229883,246,1461,0
9,4,abrir,base,0.230554,246,1461,0
9,4,abrir,base,0.240290,246,1461,0
9,4,abrir,base,0.241254,246,1461,0
9,4,abrir,base,0.241885,246,1461,0
9,4,abrir,base,0.242522,246,1461,0
9,4,abrir,base,0.243122,246,1461,0
9,4,abrir,base,0.244048,246,1461,0
9,4,abrir,base,0.244685,246,1461,0
9,4,abrir,base,0.245329,246,1461,0
9,4,abrir,base,0.245945,246,1461,0
9,4,abrir,base,0.251974,246,1461,0
9,4,abrir,base,0.253262,246,1461,0
9,4,abrir,base,0.253843,246,1461,0
9,4,abrir,base,0.254544,246,1461,0
9,4,abrir,base,0.255154,246,1461,0
9,4,abrir,base,0.255852,246,1461,0
9,4,abrir,base,0.256489,246,1461,0
9,4,abrir,base,0.257120,246,1461,0
9,4,abrir,base,0.257986,246,1461,0
9,4,abrir,base,0.258993,246,1461,0
9,4,abrir,base,0.259990,246,1461,0
9,4,abrir,base,0.260973,246,1461,0
9,4,abrir,base,0.261963,246,1461,0
9,4,abrir,base,0.272615,246,1461,0
9,4,abrir,base,0.273713,246,1461,0
9,4,abrir,base,0.274888,246,1461,0
9,4,abrir,base,0.275987,246,1461,0
9,4,abrir,base,0.277057,246,1461,0
9,4,abrir,base,0.282647,246,1461,0
9,4,abrir,base,0.283885,246,1461,0
9,4,abrir,base,0.285033,246,1461,0
9,4,abrir,base,0.285885,246,1461,0
9,4,abrir,base,0.286530,246,1461,0
9,4,abrir,base,0.287116,246,1461,0
9,4,abrir,base,0.287785,246,1461,0
9,4,abrir,base,0.289007,246,1461,0
9,4,abrir,base,0.289723,246,1461,0
9,4,abrir,base,0.290356,246,1461,0
9,4,abrir,base,0.290958,246,1461,0
9,4,abrir,base,0.291732,246,1461,0
9,4,abrir,base,0.292651,246,1461,0
9,4,abrir,base,0.302483,246,1461,0
9,4,abrir,base,0.303430,246,1461,0
9,4,abrir,base,0.304058,246,1461,0
9,4,abrir,base,0.304694,246,1461,0
9,4,abrir,base,0.305349,246,1461,0
9,4,abrir,base,0.306304,246,1461,0
9,4,abrir,base,0.308322,246,1461,0
9,4,abrir,base,0.313919,246,1461,0
9,4,abrir,base,0.314982,246,1461,0
9,4,abrir,base,0.315997,246,1461,0
9,4,abrir,base,0.317113,246,1461,0
9,4,abrir,base,0.318196,246,1461,0
9,4,abrir,base,0.319204,246,1461,0
9,4,abrir,base,0.320231,246,1461,0
9,4,abrir,base,0.321266,246,1461,0
9,4,abrir,base,0.322360,246,1461,0
9,4,abrir,base,0.323472,246,1461,0
9,4,abrir,base,0.333392,246,1461,0
9,4,abrir,base,0.335364,246,1461,0
9,4,abrir,base,0.336410,246,1461,0
9,4,abrir,base,0.337462,246,1461,1
9,4,abrir,base,0.338524,246,1461,0
9,4,abrir,base,0.344744,246,1461,0
9,4,abrir,base,0.345673,247,1461,1
9,4,abrir,base,0.346635,247,1461,0
9,4,abrir,base,0.347248,247,1461,0
9,4,abrir,base,0.347873,247,1461,0
9,4,abrir,base,0.348857,247,1461,0
9,4,abrir,base,0.349847,247,1461,0
9,4,abrir,base,0.350473,247,1460,0
9,4,abrir,base,0.351713,247,1460,0
9,4,abrir,base,0.352720,247,1460,0
9,4,abrir,base,0.353380,247,1460,0
9,4,abrir,base,0.354007,247,1460,0
9,4,abrir,base,0.354629,247,1460,0
9,4,abrir,base,0.364347,247,1460,0
9,4,abrir,base,0.364951,247,1460,0
9,4,abrir,base,0.365570,247,1460,0
9,4,abrir,base,0.366544,247,1460,0
9,4,abrir,base,0.367256,247,1460,0
9,4,abrir,base,0.367975,247,1460,0
9,4,abrir,base,0.368879,247,1460,1
9,4,abrir,base,0.375461,247,1460,0
9,4,abrir,base,0.376042,247,1460,0
9,4,abrir,base,0.376695,246,1460,1
9,4,abrir,base,0.377328,246,1460,0
9,4,abrir,base,0.377909,246,1460,0
9,4,abrir,base,0.378615,246,1460,0
9,4,abrir,base,0.379534,246,1460,0
9,4,abrir,base,0.380234,246,1460,0
9,4,abrir,base,0.380852,246,1460,0
9,4,abrir,base,0.381560,246,1460,0
9,4,abrir,base,0.382209,246,1460,0
9,4,abrir,base,0.382870,246,1460,0
9,4,abrir,base,0.384122,246,1460,0
9,4,abrir,base,0.384738,246,1460,0
9,4,abrir,base,0.385355,246,1460,0
9,4,abrir,base,0.395251,246,1460,0
9,4,abrir,base,0.395897,246,1460,0
9,4,abrir,base,0.396819,246,1460,0
9,4,abrir,base,0.397449,246,1460,1
9,4,abrir,base,0.398130,246,1460,0
9,4,abrir,base,0.399067,246,1460,0
9,4,abrir,base,0.399745,246,1460,0
9,4,abrir,base,0.400676,246,1460,0
9,4,abrir,base,0.406535,246,1460,0
9,4,abrir,base,0.408479,246,1460,0
9,4,abrir,base,0.409142,246,1460,0
9,4,abrir,base,0.410101,246,1460,0
9,4,abrir,base,0.411047,246,1460,0
9,4,abrir,base,0.411657,246,1460,0
9,4,abrir,base,0.412648,246,1460,0
9,4,abrir,base,0.413643,246,1460,0
9,4,abrir,base,0.414599,246,1460,0
9,4,abrir,base,0.415588,246,1460,0
9,4,abrir,base,0.416584,246,1460,0
9,4,abrir,base,0.426272,246,1460,0
9,4,abrir,base,0.427274,246,1460,0
9,4,abrir,base,0.428837,246,1460,0
9,4,abrir,base,0.429481,246,1460,0
9,4,abrir,base,0.430399,246,1460,0
9,4,abrir,base,0.431057,246,1460,0
9,4,abrir,base,0.431693,246,1460,0
9,4,abrir,base,0.437764,246,1460,0
9,4,abrir,base,0.438760,246,1460,0
9,4,abrir,base,0.439792,246,1460,0
9,4,abrir,base,0.440360,246,1460,0
9,4,abrir,base,0.440942,246,1460,0
9,4,abrir,base,0.441599,246,1460,0
9,4,abrir,base,0.442226,246,1460,0
9,4,abrir,base,0.443509,246,1460,0
9,4,abrir,base,0.444127,246,1460,0
9,4,abrir,base,0.444774,246,1460,0
9,4,abrir,base,0.445431,246,1460,0
9,4,abrir,base,0.446004,246,1460,0
9,4,abrir,base,0.446776,246,1460,0
9,4,abrir,base,0.447691,246,1460,0
9,4,abrir,base,0.457450,246,1460,0
9,4,abrir,base,0.458363,246,1460,0
9,4,abrir,base,0.458951,246,1460,0
9,4,abrir,base,0.459586,246,1460,0
9,4,abrir,base,0.460210,246,1460,0
9,4,abrir,base,0.461837,246,1460,0
9,4,abrir,base,0.462473,246,1460,0
9,4,abrir,base,0.468443,246,1460,0
9,4,abrir,base,0.468991,246,1460,0
9,4,abrir,base,0.469621,246,1460,0
9,4,abrir,base,0.470252,246,1460,0
9,4,abrir,base,0.470902,246,1460,0
9,4,abrir,base,0.471506,246,1460,0
9,4,abrir,base,0.472137,246,1460,0
9,4,abrir,base,0.472821,246,1460,0
9,4,abrir,base,0.473805,246,1460,0
9,4,abrir,base,0.474434,246,1460,0
9,4,abrir,base,0.475677,246,1460,0
9,4,abrir,base,0.476325,246,1460,0
9,4,abrir,base,0.477215,246,1460,0
9,4,abrir,base,0.477900,246,1460,0
9,4,abrir,base,0.478557,246,1460,0
9,4,abrir,base,0.488346,246,1460,0
9,4,abrir,base,0.489351,246,1460,0
9,4,abrir,base,0.489965,246,1460,0
9,4,abrir,base,0.490992,246,1460,0
9,4,abrir,base,0.491675,246,1460,0
9,4,abrir,base,0.492635,246,1460,0
9,4,abrir,base,0.493290,246,1460,0
9,4,abrir,base,0.500031,246,1460,0
9,4,abrir,base,0.501043,246,1460,0
9,4,abrir,base,0.502000,246,1460,0
9,4,abrir,base,0.502665,246,1460,0
9,4,abrir,base,0.503305,246,1460,0
9,4,abrir,base,0.503899,246,1460,0
9,4,abrir,base,0.504634,246,1460,0
9,4,abrir,base,0.505249,246,1460,0
9,4,abrir,base,0.505844,246,1460,0
9,4,abrir,base,0.506530,246,1460,0
9,4,abrir,base,0.507111,246,1460,0
9,4,abrir,base,0.507726,246,1460,0
9,4,abrir,base,0.509195,246,1460,1
9,4,abrir,base,0.510171,246,1460,0
9,4,abrir,base,0.519994,246,1460,0
9,4,abrir,base,0.521069,246,1460,0
9,4,abrir,base,0.521989,246,1460,0
9,4,abrir,base,0.522587,246,1460,0
9,4,abrir,base,0.523257,246,1460,0
9,4,abrir,base,0.523868,246,1460,0
9,4,abrir,base,0.524716,246,1460,0
9,4,abrir,base,0.530815,246,1460,0
9,4,abrir,base,0.531810,246,1460,0
9,4,abrir,base,0.532900,246,1460,0
9,4,abrir,base,0.534741,246,1460,0
9,4,abrir,base,0.535734,246,1460,0
9,4,abrir,base,0.536738,246,1460,0
9,4,abrir,base,0.537378,246,1460,0
9,4,abrir,base,0.538346,246,1460,0
9,4,abrir,base,0.538983,246,1460,1
9,4,abrir,base,0.539615,246,1460,0
9,4,abrir,base,0.540450,246,1460,0
9,4,abrir,base,0.550661,246,1460,0
9,4,abrir,base,0.551349,246,1460,0
9,4,abrir,base,0.552268,246,1460,0
9,4,abrir,base,0.553287,246,1460,0
9,4,abrir,base,0.555002,246,1460,0
9,4,abrir,base,0.555990,246,1460,0
9,4,abrir,base,0.561492,246,1460,0
9,4,abrir,base,0.562043,246,1460,0
9,4,abrir,base,0.562688,246,1460,0
9,4,abrir,base,0.563307,246,1460,0
9,4,abrir,base,0.563889,246,1460,0
9,4,abrir,base,0.564589,246,1460,0
9,4,abrir,base,0.565198,246,1460,0
9,4,abrir,base,0.565815,246,1460,0
9,4,abrir,base,0.566452,246,1460,0
9,4,abrir,base,0.567395,246,1460,0
9,4,abrir,base,0.569031,246,1460,0
9,4,abrir,base,0.569648,246,1460,0
9,4,abrir,base,0.570261,246,1460,0
9,4,abrir,base,0.570926,246,1460,1
9,4,abrir,base,0.571556,246,1460,0
9,4,abrir,base,0.581463,246,1460,0
9,4,abrir,base,0.582362,246,1460,0
9,4,abrir,base,0.582948,246,1460,0
9,4,abrir,base,0.583633,246,1460,0
9,4,abrir,base,0.584247,246,1460,0
9,4,abrir,base,0.585056,246,1460,0
9,4,abrir,base,0.585951,246,1460,0
9,4,abrir,base,0.592521,246,1460,0
9,4,abrir,base,0.593501,246,1460,0
9,4,abrir,base,0.594475,246,1460,0
9,4,abrir,base,0.595106,246,1460,0
9,4,abrir,base,0.595741,246,1460,0
9,4,abrir,base,0.596446,246,1460,0
9,4,abrir,base,0.597319,246,1460,0
9,4,abrir,base,0.597896,246,1460,0
9,4,abrir,base,0.598584,246,1460,0
9,4,abrir,base,0.599582,246,1460,0
9,4,abrir,base,0.600592,246,1460,0
9,4,abrir,step,0.001539,246,1460,0
9,4,abrir,step,0.011963,246,1460,0
9,4,abrir,step,0.012842,246,1460,0
9,4,abrir,step,0.013475,246,1460,0
9,4,abrir,step,0.014145,246,1460,0
9,4,abrir,step,0.015137,246,1460,0
9,4,abrir,step,0.015727,246,1460,0
9,4,abrir,step,0.016316,246,1460,0
9,4,abrir,step,0.017012,246,1460,0
9,4,abrir,step,0.023336,246,1460,0
9,4,abrir,step,0.024293,246,1460,0
9,4,abrir,step,0.025229,246,1460,0
9,4,abrir,step,0.025839,246,1460,0
9,4,abrir,step,0.027744,246,1460,0
9,4,abrir,step,0.028342,246,1460,0
9,4,abrir,step,0.028964,246,1460,0
9,4,abrir,step,0.029942,246,1460,0
9,4,abrir,step,0.030977,246,1460,1
9,4,abrir,step,0.031971,246,1460,0
9,4,abrir,step,0.032936,246,1460,0
9,4,abrir,step,0.042837,224,1460,1
9,4,abrir,step,0.043753,224,1460,0
9,4,abrir,step,0.044358,224,1460,0
9,4,abrir,step,0.045017,224,1460,0
9,4,abrir,step,0.045959,224,1460,0
9,4,abrir,step,0.047230,224,1460,0
9,4,abrir,step,0.048225,224,1460,0
9,4,abrir,step,0.053845,224,1460,0
9,4,abrir,step,0.054818,224,1460,0
9,4,abrir,step,0.055456,224,1460,0
9,4,abrir,step,0.056113,224,1460,0
9,4,abrir,step,0.057104,224,1460,0
9,4,abrir,step,0.058107,224,1460,0
9,4,abrir,step,0.059078,224,1460,0
9,4,abrir,step,0.060027,224,1460,0
9,4,abrir,step,0.061000,224,1460,0
9,4,abrir,step,0.062019,224,1460,0
9,4,abrir,step,0.063598,224,1460,0
9,4,abrir,step,0.064244,224,1460,0
9,4,abrir,step,0.073928,172,1460,1
9,4,abrir,step,0.074959,172,1460,0
9,4,abrir,step,0.075917,172,1460,0
9,4,abrir,step,0.076893,172,1460,0
9,4,abrir,step,0.077863,172,1460,0
9,4,abrir,step,0.078884,172,1460,0
9,4,abrir,step,0.084972,172,1460,0
9,4,abrir,step,0.085957,172,1460,0
9,4,abrir,step,0.086961,172,1460,0
9,4,abrir,step,0.087923,172,1458,0
9,4,abrir,step,0.089979,172,1458,0
9,4,abrir,step,0.090961,172,1458,1
9,4,abrir,step,0.091963,172,1458,0
9,4,abrir,step,0.092932,172,1458,0
9,4,abrir,step,0.093936,172,1458,0
9,4,abrir,step,0.094857,154,1458,1
9,4,abrir,step,0.105260,154,1458,0
9,4,abrir,step,0.106360,154,1458,0
9,4,abrir,step,0.107414,154,1458,0
9,4,abrir,step,0.108370,154,1458,0
9,4,abrir,step,0.109354,154,1458,0
9,4,abrir,step,0.109991,154,1458,0
9,4,abrir,step,0.117162,154,1458,0
9,4,abrir,step,0.118093,154,1458,0
9,4,abrir,step,0.118726,154,1458,0
9,4,abrir,step,0.119342,154,1458,0
9,4,abrir,step,0.120361,154,1458,0
9,4,abrir,step,0.121314,154,1458,0
9,4,abrir,step,0.122289,154,1458,0
9,4,abrir,step,0.123311,154,1458,0
9,4,abrir,step,0.124287,153,1458,1
9,4,abrir,step,0.125287,153,1458,0
9,4,abrir,step,0.126222,153,1458,0
9,4,abrir,step,0.135696,153,1458,0
9,4,abrir,step,0.137626,153,1458,0
9,4,abrir,step,0.138616,153,1458,0
9,4,abrir,step,0.139591,153,1458,0
9,4,abrir,step,0.140231,153,1458,0
9,4,abrir,step,0.141255,153,1458,0
9,4,abrir,step,0.146894,153,1458,0
9,4,abrir,step,0.147840,153,1458,0
9,4,abrir,step,0.148795,153,1458,0
9,4,abrir,step,0.149434,153,1458,0
9,4,abrir,step,0.150085,153,1458,0
9,4,abrir,step,0.151007,153,1458,0
9,4,abrir,step,0.151988,153,1458,0
9,4,abrir,step,0.153578,153,1458,0
9,4,abrir,step,0.154235,153,1458,0
9,4,abrir,step,0.154847,153,1458,0
9,4,abrir,step,0.155833,153,1458,0
9,4,abrir,step,0.156815,153,1458,0
9,4,abrir,step,0.166782,153,1458,0
9,4,abrir,step,0.167736,153,1458,0
9,4,abrir,step,0.168688,153,1458,0
9,4,abrir,step,0.169692,153,1458,0
9,4,abrir,step,0.170667,153,1458,0
9,4,abrir,step,0.171670,153,1458,0
9,4,abrir,step,0.172643,153,1457,0
9,4,abrir,step,0.179110,153,1457,0
9,4,abrir,step,0.179716,153,1457,0
9,4,abrir,step,0.180697,153,1457,0
9,4,abrir,step,0.181693,153,1457,0
9,4,abrir,step,0.182700,153,1457,0
9,4,abrir,step,0.183712,153,1457,0
9,4,abrir,step,0.184714,153,1457,0
9,4,abrir,step,0.185743,153,1457,0
9,4,abrir,step,0.186728,153,1457,0
9,4,abrir,step,0.187698,153,1457,0
9,4,abrir,step,0.197752,153,1457,0
9,4,abrir,step,0.198709,153,1457,0
9,4,abrir,step,0.200699,153,1457,0
9,4,abrir,step,0.201724,153,1457,0
9,4,abrir,step,0.202720,153,1457,0
9,4,abrir,step,0.203360,153,1457,0
9,4,abrir,step,0.209428,153,1457,0
9,4,abrir,step,0.210685,153,1457,1
9,4,abrir,step,0.211816,153,1457,0
9,4,abrir,step,0.212862,153,1457,1
9,4,abrir,step,0.213950,153,1457,0
9,4,abrir,step,0.215048,153,1457,0
9,4,abrir,step,0.216086,153,1457,0
9,4,abrir,step,0.216957,152,1457,1
9,4,abrir,step,0.218212,152,1457,0
9,4,abrir,step,0.218846,152,1457,0
9,4,abrir,step,0.228781,152,1457,0
9,4,abrir,step,0.229760,152,1457,0
9,4,abrir,step,0.230368,152,1457,0
9,4,abrir,step,0.231098,152,1457,0
9,4,abrir,step,0.231665,152,1457,0
9,4,abrir,step,0.232257,152,1457,0
9,4,abrir,step,0.232978,152,1457,0
9,4,abrir,step,0.233622,152,1457,0
9,4,abrir,step,0.234273,152,1457,0
9,4,abrir,step,0.239988,152,1457,0
9,4,abrir,step,0.241269,152,1457,1
9,4,abrir,step,0.242179,152,1457,0
9,4,abrir,step,0.243177,152,1457,0
9,4,abrir,step,0.244110,152,1457,0
9,4,abrir,step,0.245113,152,1457,0
9,4,abrir,step,0.246059,152,1457,0
9,4,abrir,step,0.246993,152,1457,0
9,4,abrir,step,0.247971,152,1457,0
9,4,abrir,step,0.248899,152,1457,0
9,4,abrir,step,0.249941,152,1457,0
9,4,abrir,step,0.259941,152,1457,1
9,4,abrir,step,0.261018,152,1457,0
9,4,abrir,step,0.262940,152,1457,0
9,4,abrir,step,0.263911,152,1457,0
9,4,abrir,step,0.264896,152,1457,0
9,4,abrir,step,0.270849,152,1457,0
9,4,abrir,step,0.271501,152,1457,0
9,4,abrir,step,0.272443,152,1457,0
9,4,abrir,step,0.273783,152,1457,0
9,4,abrir,step,0.275066,152,1457,0
9,4,abrir,step,0.276233,153,1457,1
9,4,abrir,step,0.277366,153,1457,0
9,4,abrir,step,0.278508,153,1457,1
9,4,abrir,step,0.279657,153,1457,0
9,4,abrir,step,0.291109,153,1457,1
9,4,abrir,step,0.292273,153,1457,0
9,4,abrir,step,0.293390,153,1457,0
9,4,abrir,step,0.294482,153,1457,0
9,4,abrir,step,0.295641,153,1457,0
9,4,abrir,step,0.296868,153,1457,0
9,4,abrir,step,0.302602,153,1457,0
9,4,abrir,step,0.303697,153,1457,0
9,4,abrir,step,0.304986,153,1457,0
9,4,abrir,step,0.306196,153,1457,0
9,4,abrir,step,0.307277,153,1457,0
9,4,abrir,step,0.308277,153,1457,0
9,4,abrir,step,0.310211,153,1457,0
9,4,abrir,step,0.311159,153,1457,0
9,4,abrir,step,0.312094,153,1457,0
9,4,abrir,step,0.321682,153,1457,0
9,4,abrir,step,0.322613,153,1457,0
9,4,abrir,step,0.323267,153,1457,0
9,4,abrir,step,0.323891,153,1457,0
9,4,abrir,step,0.324521,153,1457,0
9,4,abrir,step,0.325416,153,1457,0
9,4,abrir,step,0.326449,153,1457,0
9,4,abrir,step,0.327469,153,1457,0
9,4,abrir,step,0.333103,153,1457,0
9,4,abrir,step,0.335339,153,1457,0
9,4,abrir,step,0.336498,153,1457,0
9,4,abrir,step,0.337582,153,1457,0
9,4,abrir,step,0.338536,153,1457,0
9,4,abrir,step,0.339581,153,1457,0
9,4,abrir,step,0.340554,153,1457,0
9,4,abrir,step,0.341531,153,1457,0
9,4,abrir,step,0.342388,153,1457,0
9,4,abrir,step,0.342981,153,1457,0
9,4,abrir,step,0.352832,153,1457,0
9,4,abrir,step,0.353919,153,1457,0
9,4,abrir,step,0.354954,153,1457,0
9,4,abrir,step,0.357148,153,1457,0
9,4,abrir,step,0.358244,153,1457,0
9,4,abrir,step,0.364146,153,1457,0
9,4,abrir,step,0.365496,153,1457,0
9,4,abrir,step,0.366545,152,1457,1
9,4,abrir,step,0.367469,152,1457,0
9,4,abrir,step,0.368142,152,1457,1
9,4,abrir,step,0.369094,152,1457,0
9,4,abrir,step,0.369733,152,1457,0
9,4,abrir,step,0.370334,152,1457,0
9,4,abrir,step,0.370988,152,1457,0
9,4,abrir,step,0.371602,152,1457,0
9,4,abrir,step,0.372842,152,1457,0
9,4,abrir,step,0.374084,152,1457,0
9,4,abrir,step,0.383782,152,1457,0
9,4,abrir,step,0.384793,152,1457,0
9,4,abrir,step,0.385780,152,1457,0
9,4,abrir,step,0.386785,152,1457,0
9,4,abrir,step,0.387775,152,1457,0
9,4,abrir,step,0.388748,152,1457,0
9,4,abrir,step,0.395245,152,1457,0
9,4,abrir,step,0.396318,152,1457,0
9,4,abrir,step,0.397262,152,1457,0
9,4,abrir,step,0.398186,152,1457,0
9,4,abrir,step,0.399368,152,1457,0
9,4,abrir,step,0.400072,152,1457,0
9,4,abrir,step,0.400698,152,1457,0
9,4,abrir,step,0.401296,152,1457,0
9,4,abrir,step,0.401987,152,1457,0
9,4,abrir,step,0.402602,152,1457,0
9,4,abrir,step,0.403260,152,1457,0
9,4,abrir,step,0.403910,152,1457,0
9,4,abrir,step,0.404547,152,1457,0
9,4,abrir,step,0.405235,152,1457,0
9,4,abrir,step,0.414846,152,1457,0
9,4,abrir,step,0.415756,152,1457,0
9,4,abrir,step,0.417352,152,1457,0
9,4,abrir,step,0.418049,152,1457,0
9,4,abrir,step,0.418681,152,1457,0
9,4,abrir,step,0.419270,152,1457,0
9,4,abrir,step,0.419965,152,1457,0
9,4,abrir,step,0.425837,152,1457,0
9,4,abrir,step,0.426757,152,1457,0
9,4,abrir,step,0.427511,152,1457,0
