t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.30432,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.30577,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.30698,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.31793,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.31986,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.32135,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.32274,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.32996,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.33112,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.33232,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.33356,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.33478,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.33599,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.33714,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.33872,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.34908,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.35094,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.35205,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.35330,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.35995,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.36139,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.36262,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.36387,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.36525,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.36646,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.36764,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.36883,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.37004,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.38071,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.38184,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.38342,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.38456,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39102,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39213,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39332,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39455,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39576,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39695,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39818,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.39966,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.40086,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.41179,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.41333,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.41455,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.41573,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.42318,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.42510,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.42675,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.42826,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.42951,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.43067,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.43188,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.44236,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.44354,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.44502,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.44618,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.44738,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.45363,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.45499,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.45610,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.45731,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.45881,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.46025,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.46150,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.46298,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.47350,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.47478,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.47598,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.47718,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.47834,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.48477,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.48596,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.48710,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.48833,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.48960,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.49086,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.49213,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.49402,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.50481,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.50603,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.50759,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.50968,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.51577,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.51728,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.51858,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.52011,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.52125,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.52249,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.52370,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.52496,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.53538,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.53661,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.53785,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.53904,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.54030,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.54692,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.54811,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.54932,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.55053,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.55178,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.55336,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.55451,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.55572,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.56646,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.56763,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.56884,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.57004,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.57124,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.57792,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.57911,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58032,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58156,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58274,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58393,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58515,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.58639,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.59674,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.59787,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.59902,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.60020,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.60146,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.60842,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.60993,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61143,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61268,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61385,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61535,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61683,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.61803,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.62835,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.62955,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.63102,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.63221,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.63885,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.64000,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64121,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64244,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64363,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64482,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64609,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64724,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.64843,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.65863,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.65980,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.66105,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.66217,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.66343,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.66989,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.67176,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67300,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67414,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67540,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67659,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67807,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.67924,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.68044,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.69063,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.69180,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.69299,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.69419,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70102,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70254,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70380,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70531,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70687,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70803,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.70922,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.71048,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.72070,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.72182,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.72302,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.72424,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.72547,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.73184,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73302,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73424,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73544,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73700,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73817,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.73942,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.74093,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.74245,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.75276,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.75399,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.75515,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.75641,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76279,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76401,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76514,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76632,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76755,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76872,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.76994,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.77113,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.77267,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.78284,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.78414,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.78523,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.78645,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.78769,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.79447,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.79592,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.79706,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.79824,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.79948,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.80063,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.80187,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.80338,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.81396,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.81545,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.81668,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.81781,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.81909,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.82542,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.82664,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.82778,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.82892,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.83013,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.83131,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.83256,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.83378,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.83499,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.84530,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.84648,grasp,base,95,60,96,101,246,1557,0,0,0,0,0,0
14.84767,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.84890,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.85008,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.85685,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.85854,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.86029,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
14.86198,grasp,base,95,60,96,101,247,1557,0,0,0,0,0,0
