t_s,fresh_pos,fresh_force,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5,cur
3.314311,0,0,95,58,96,100,304,1558,0,0,0,0,37,-5,51
3.318444,0,0,95,58,96,100,304,1558,0,0,0,0,37,-5,51
3.330407,1,0,95,58,95,100,304,1558,0,0,0,0,37,-5,51
3.334573,1,1,95,58,95,100,308,1558,0,0,0,0,37,-4,51
3.342423,0,0,95,58,95,100,308,1558,0,0,0,0,37,-4,51
3.347411,0,0,95,58,95,100,308,1558,0,0,0,0,37,-4,51
3.360952,0,0,95,58,95,100,308,1558,0,0,0,0,37,-4,51
3.371079,1,1,95,58,96,100,310,1558,0,0,0,0,37,-5,41
3.376150,0,0,95,58,96,100,310,1558,0,0,0,0,37,-5,41
3.380383,0,0,95,58,96,100,310,1558,0,0,0,0,37,-5,41
3.392902,0,0,95,58,96,100,310,1558,0,0,0,0,37,-5,41
3.403435,1,1,95,58,96,100,313,1558,0,0,0,0,36,-5,64
3.408076,0,0,95,58,96,100,313,1558,0,0,0,0,36,-5,64
3.412362,0,0,95,58,96,100,313,1558,0,0,0,0,36,-5,64
3.424095,1,0,95,58,95,100,313,1558,0,0,0,0,36,-5,64
3.433680,0,0,95,58,95,100,313,1558,0,0,0,0,36,-5,64
3.438561,0,0,95,58,95,100,313,1558,0,0,0,0,36,-5,64
3.443129,1,0,95,58,96,100,313,1558,0,0,0,0,36,-5,64
3.454905,0,0,95,58,96,100,313,1558,0,0,0,0,36,-5,26
3.465119,1,1,95,58,96,100,317,1558,0,0,0,0,37,-5,26
3.471125,0,0,95,58,96,100,317,1558,0,0,0,0,37,-5,26
3.485599,0,1,95,58,96,100,317,1558,0,0,0,0,36,-5,51
3.496679,0,0,95,58,96,100,317,1558,0,0,0,0,36,-5,51
3.502653,0,0,95,58,96,100,317,1558,0,0,0,0,36,-5,51
3.517329,1,0,95,58,95,100,320,1558,0,0,0,0,36,-5,54
3.527221,0,0,95,58,95,100,320,1558,0,0,0,0,36,-5,54
3.531922,0,0,95,58,95,100,320,1558,0,0,0,0,36,-5,54
3.536152,1,0,95,58,96,100,320,1558,0,0,0,0,36,-5,42
3.547533,1,0,95,58,96,100,321,1558,0,0,0,0,36,-5,42
3.556993,0,0,95,58,96,100,321,1558,0,0,0,0,36,-5,42
3.561195,0,0,95,58,96,100,321,1558,0,0,0,0,36,-5,42
3.565272,0,0,95,58,96,100,321,1558,0,0,0,0,36,-5,42
3.578522,1,1,95,58,96,100,323,1558,0,0,0,0,37,-5,58
3.588223,0,0,95,58,96,100,323,1558,0,0,0,0,37,-5,58
3.592786,0,0,95,58,96,100,323,1558,0,0,0,0,37,-5,58
3.597724,1,1,95,58,96,100,326,1558,0,0,0,0,36,-5,26
3.610051,0,0,95,58,96,100,326,1558,0,0,0,0,36,-5,26
3.619609,0,0,95,58,96,100,326,1558,0,0,0,0,36,-5,26
3.624254,0,0,95,58,96,100,326,1558,0,0,0,0,36,-5,26
3.628977,1,0,95,58,96,100,330,1558,0,0,0,0,36,-5,44
3.640169,0,0,95,58,96,100,330,1558,0,0,0,0,36,-5,44
3.644328,0,0,95,58,96,100,330,1558,0,0,0,0,36,-5,44
3.651806,0,0,95,58,96,100,330,1558,0,0,0,0,36,-5,44
3.656040,1,0,95,58,95,100,330,1558,0,0,0,0,36,-5,44
3.660300,1,1,95,58,95,100,333,1558,0,0,0,0,36,-6,44
3.671184,0,0,95,58,95,100,333,1558,0,0,0,0,36,-6,44
3.675754,0,0,95,58,95,100,333,1558,0,0,0,0,36,-6,44
3.683583,0,0,95,58,95,100,333,1558,0,0,0,0,36,-6,44
3.689429,1,1,95,58,96,100,336,1558,0,0,0,0,35,-5,36
3.703113,0,0,95,58,96,100,336,1558,0,0,0,0,35,-5,36
3.713031,0,0,95,58,96,100,336,1558,0,0,0,0,35,-5,36
3.717618,1,1,95,58,95,100,337,1558,0,0,0,0,36,-5,59
3.722273,0,0,95,58,95,100,337,1558,0,0,0,0,36,-5,59
3.733509,0,0,95,58,95,100,337,1558,0,0,0,0,36,-5,59
3.743069,0,0,95,58,95,100,337,1558,0,0,0,0,36,-5,59
3.747298,1,1,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.751397,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.764402,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.774255,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.778328,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.782580,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.795492,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.805151,0,0,95,58,96,100,341,1558,0,0,0,0,35,-5,48
3.810198,1,1,95,58,96,100,345,1558,0,0,0,0,36,-5,41
3.814683,0,0,95,58,96,100,345,1558,0,0,0,0,36,-5,41
3.826980,0,0,95,58,96,100,345,1558,0,0,0,0,36,-5,41
3.837116,1,0,95,58,95,100,345,1558,0,0,0,0,36,-5,41
3.842111,1,0,95,58,95,100,347,1558,0,0,0,0,36,-5,42
3.855926,0,0,95,58,95,100,347,1558,0,0,0,0,36,-5,42
3.861050,1,0,95,58,96,100,347,1558,0,0,0,0,36,-5,42
3.869216,0,1,95,58,96,100,347,1558,0,0,0,0,36,-6,64
3.873303,0,0,95,58,96,100,347,1558,0,0,0,0,36,-6,64
3.877678,0,0,95,58,96,100,347,1558,0,0,0,0,36,-6,64
3.889019,0,0,95,58,96,100,347,1558,0,0,0,0,36,-6,64
3.899045,1,1,95,58,95,100,347,1558,0,0,0,0,35,-6,53
3.904127,1,1,95,58,95,100,348,1558,0,0,0,0,35,-5,53
3.917894,0,0,95,58,95,100,348,1558,0,0,0,0,35,-5,53
3.922163,1,0,95,58,96,100,348,1558,0,0,0,0,35,-5,0
3.930178,1,1,95,58,96,100,350,1558,0,0,0,0,36,-6,0
3.934377,0,0,95,58,96,100,350,1558,0,0,0,0,36,-6,0
3.938501,0,0,95,58,96,100,350,1558,0,0,0,0,36,-6,0
3.950329,0,0,95,58,96,100,350,1558,0,0,0,0,36,-6,0
3.954391,1,0,95,58,95,100,350,1558,0,0,0,0,36,-6,47
3.961760,1,1,95,58,95,100,352,1558,0,0,0,0,36,-5,47
3.965896,0,0,95,58,95,100,352,1558,0,0,0,0,36,-5,47
3.970193,0,0,95,58,95,100,352,1558,0,0,0,0,36,-5,47
3.981773,0,0,95,58,95,100,352,1558,0,0,0,0,36,-5,47
3.991211,1,0,95,58,96,100,355,1558,0,0,0,0,36,-5,32
3.995361,0,0,95,58,96,100,355,1558,0,0,0,0,36,-5,32
3.999652,0,0,95,58,96,100,355,1558,0,0,0,0,36,-5,32
4.012865,0,0,95,58,96,100,355,1558,0,0,0,0,36,-5,32
4.023273,1,1,95,58,95,100,358,1558,0,0,0,0,37,-5,54
4.028532,0,0,95,58,95,100,358,1558,0,0,0,0,37,-5,54
4.042287,0,0,95,58,95,100,358,1558,0,0,0,0,37,-5,54
4.047765,1,1,95,58,96,100,361,1558,0,0,0,0,38,-5,39
4.055875,0,0,95,58,96,100,361,1558,0,0,0,0,38,-5,39
4.061117,0,0,95,58,96,100,361,1558,0,0,0,0,38,-5,39
4.075328,0,0,95,58,96,100,361,1558,0,0,0,0,38,-5,39
4.085283,1,1,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.090723,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.104357,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.109563,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.117911,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.123916,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,55
4.137631,0,0,95,58,96,100,365,1558,0,0,0,0,38,-6,33
4.147702,1,0,95,58,96,100,371,1558,0,0,0,0,38,-6,33
4.152742,0,0,95,58,96,100,371,1558,0,0,0,0,38,-6,33
4.166075,0,0,95,58,96,100,371,1558,0,0,0,0,38,-6,33
4.171075,1,0,95,58,96,100,372,1558,0,0,0,0,38,-6,65
4.178703,0,0,95,58,96,100,372,1558,0,0,0,0,38,-6,65
4.183694,0,0,95,58,96,100,372,1558,0,0,0,0,38,-6,65
4.197139,1,0,95,58,95,100,372,1558,0,0,0,0,38,-6,65
4.201762,1,1,95,58,95,100,373,1558,0,0,0,0,39,-6,57
4.210032,0,0,95,58,95,100,373,1558,0,0,0,0,39,-6,57
4.214268,0,0,95,58,95,100,373,1558,0,0,0,0,39,-6,57
4.227877,1,0,95,58,96,100,373,1558,0,0,0,0,39,-6,46
4.232602,1,0,95,58,96,100,374,1558,0,0,0,0,39,-6,46
4.241294,0,0,95,58,96,100,374,1558,0,0,0,0,39,-6,46
4.245813,0,0,95,58,96,100,374,1558,0,0,0,0,39,-6,46
4.259113,0,0,95,58,96,100,374,1558,0,0,0,0,39,-6,70
4.263773,1,0,95,58,96,100,375,1558,0,0,0,0,39,-6,70
4.272001,0,0,95,58,96,100,375,1558,0,0,0,0,39,-6,70
4.277042,0,0,95,58,96,100,375,1558,0,0,0,0,39,-6,70
4.290557,1,0,95,58,96,100,376,1558,0,0,0,0,39,-6,82
4.295465,0,0,95,58,96,100,376,1558,0,0,0,0,39,-6,82
4.302999,0,0,95,58,96,100,376,1558,0,0,0,0,39,-6,82
4.308042,0,0,95,58,96,100,376,1558,0,0,0,0,39,-6,82
4.322008,1,1,95,58,96,100,378,1558,0,0,0,0,39,-7,62
4.332780,0,0,95,58,96,100,378,1558,0,0,0,0,39,-7,62
4.338792,0,0,95,58,96,100,378,1558,0,0,0,0,39,-7,62
4.353316,1,0,95,58,96,100,382,1558,0,0,0,0,39,-7,64
4.363047,0,0,95,58,96,100,382,1558,0,0,0,0,39,-7,64
4.367661,1,0,95,58,95,100,382,1558,0,0,0,0,39,-7,64
4.372774,1,1,95,58,95,100,387,1558,0,0,0,0,40,-8,48
4.384888,0,0,95,58,95,100,387,1558,0,0,0,0,40,-8,48
4.394657,0,0,95,58,95,100,387,1558,0,0,0,0,40,-8,48
4.399202,0,0,95,58,95,100,387,1558,0,0,0,0,40,-8,48
4.403830,1,1,95,58,95,100,391,1558,0,0,0,0,39,-8,79
4.416006,0,0,95,58,95,100,391,1558,0,0,0,0,39,-8,79
4.426307,0,0,95,58,95,100,391,1558,0,0,0,0,39,-8,79
4.430779,1,1,95,58,96,100,391,1558,0,0,0,0,40,-8,88
4.435016,1,1,95,58,96,100,393,1558,0,0,0,0,40,-7,88
4.446458,0,0,95,58,96,100,393,1558,0,0,0,0,40,-7,88
4.456620,0,0,95,58,96,100,393,1558,0,0,0,0,40,-7,88
4.462392,1,0,95,58,96,100,396,1558,0,0,0,0,40,-7,54
4.475796,0,1,95,58,96,100,396,1558,0,0,0,0,40,-8,54
4.479955,0,0,95,58,96,100,396,1558,0,0,0,0,40,-8,54
4.488934,0,0,95,58,96,100,396,1558,0,0,0,0,40,-8,54
4.493832,1,0,95,58,96,100,398,1558,0,0,0,0,40,-8,77
4.507121,0,0,95,58,96,100,398,1558,0,0,0,0,40,-8,77
4.512048,0,0,95,58,96,100,398,1558,0,0,0,0,40,-8,77
4.519525,1,0,95,58,95,100,398,1558,0,0,0,0,40,-8,77
4.523747,0,1,95,58,95,100,398,1558,0,0,0,0,40,-7,77
4.527927,0,0,95,58,95,100,398,1558,0,0,0,0,40,-7,77
4.539784,0,0,95,58,95,100,398,1558,0,0,0,0,40,-7,77
4.549095,1,0,95,58,96,100,398,1558,0,0,0,0,40,-7,77
4.553638,1,1,95,58,96,100,401,1558,0,0,0,0,40,-8,57
4.558422,0,0,95,58,96,100,401,1558,0,0,0,0,40,-8,57
4.570707,0,0,95,58,96,100,401,1558,0,0,0,0,40,-8,57
4.580274,0,0,95,58,96,100,401,1558,0,0,0,0,40,-8,57
4.584938,1,0,95,58,96,100,403,1558,0,0,0,0,40,-8,75
4.589033,0,0,95,58,96,100,403,1558,0,0,0,0,40,-8,75
4.601443,0,0,95,58,96,100,403,1558,0,0,0,0,40,-8,75
4.611281,0,0,95,58,96,100,403,1558,0,0,0,0,40,-8,79
4.615454,1,1,95,58,96,100,405,1558,0,0,0,0,41,-7,79
4.619657,0,0,95,58,96,100,405,1558,0,0,0,0,41,-7,79
4.632440,0,0,95,58,96,100,405,1558,0,0,0,0,41,-7,79
4.642359,1,0,95,58,95,100,405,1558,0,0,0,0,41,-7,22
4.647709,1,1,95,58,95,100,408,1558,0,0,0,0,41,-8,22
4.661949,0,0,95,58,95,100,408,1558,0,0,0,0,41,-8,22
4.667294,1,1,95,58,96,100,408,1558,0,0,0,0,40,-8,59
4.674922,1,1,95,58,96,100,411,1558,0,0,0,0,40,-7,59
4.680080,0,0,95,58,96,100,411,1558,0,0,0,0,40,-7,59
4.694168,0,0,95,58,96,100,411,1558,0,0,0,0,40,-7,59
4.704704,1,1,95,58,95,100,411,1558,0,0,0,0,41,-7,51
4.710191,1,0,95,58,95,100,413,1558,0,0,0,0,41,-7,51
4.723972,0,0,95,58,95,100,413,1558,0,0,0,0,41,-7,51
4.728930,1,0,95,58,96,100,415,1558,0,0,0,0,41,-7,36
4.736220,0,0,95,58,96,100,415,1558,0,0,0,0,41,-7,36
4.740269,0,0,95,58,96,100,415,1558,0,0,0,0,41,-7,36
4.744381,0,0,95,58,96,100,415,1558,0,0,0,0,41,-7,36
4.755971,0,0,95,58,96,100,415,1558,0,0,0,0,41,-7,36
4.760126,1,1,95,58,96,100,416,1558,0,0,0,0,41,-8,44
4.767320,0,0,95,58,96,100,416,1558,0,0,0,0,41,-8,44
4.771463,0,0,95,58,96,100,416,1558,0,0,0,0,41,-8,44
4.776410,0,0,95,58,96,100,416,1558,0,0,0,0,41,-8,44
4.787506,0,0,95,58,96,100,416,1558,0,0,0,0,41,-8,50
4.797277,1,1,95,58,96,100,419,1558,0,0,0,0,41,-7,50
4.802295,0,0,95,58,96,100,419,1558,0,0,0,0,41,-7,50
4.817187,1,1,95,58,95,100,419,1558,0,0,-1,0,41,-7,50
4.828392,1,1,95,58,95,100,421,1558,0,0,-1,0,40,-8,28
4.834275,0,0,95,58,95,100,421,1558,0,0,-1,0,40,-8,28
4.848313,1,1,95,58,96,100,421,1558,0,0,0,0,40,-8,48
4.859195,1,1,95,58,96,100,422,1558,0,0,0,0,40,-7,48
4.864400,0,0,95,58,96,100,422,1558,0,0,0,0,40,-7,48
4.870018,0,0,95,58,96,100,422,1558,0,0,0,0,40,-7,51
4.881496,1,0,95,58,96,100,425,1558,0,0,0,0,40,-7,51
4.891708,0,0,95,58,96,100,425,1558,0,0,0,0,40,-7,51
4.896795,0,0,95,58,96,100,425,1558,0,0,0,0,40,-7,51
4.911699,0,1,95,58,96,100,425,1558,0,0,0,0,41,-7,40
4.922519,1,0,95,58,96,100,427,1558,0,0,0,0,41,-7,40
4.927177,0,0,95,58,96,100,427,1558,0,0,0,0,41,-7,40
4.931674,1,0,95,58,95,100,427,1558,0,0,0,0,41,-7,50
4.943648,1,0,95,58,95,100,429,1558,0,0,0,0,41,-7,50
4.953435,0,0,95,58,95,100,429,1558,0,0,0,0,41,-7,50
4.958431,0,0,95,58,95,100,429,1558,0,0,0,0,41,-7,50
4.971955,1,0,95,58,95,100,430,1558,0,0,0,0,41,-7,36
4.977248,0,0,95,58,95,100,430,1558,0,0,0,0,41,-7,36
4.985342,0,0,95,58,95,100,430,1558,0,0,0,0,41,-7,36
4.989934,1,0,95,58,96,100,430,1558,0,0,0,0,41,-7,36
5.004226,1,1,95,58,96,100,431,1558,0,0,0,0,41,-6,47
5.014149,0,0,95,58,96,100,431,1558,0,0,0,0,41,-6,47
5.018812,1,0,95,58,95,100,431,1558,0,0,0,0,41,-6,47
5.023571,1,0,95,58,95,100,433,1558,0,0,0,0,41,-6,52
5.036453,0,0,95,58,95,100,433,1558,0,0,0,0,41,-6,52
5.046105,0,0,95,58,95,100,433,1558,0,0,0,0,41,-6,52
5.051175,1,0,95,58,96,100,433,1558,0,0,0,0,41,-6,52
5.065013,1,1,95,58,96,100,435,1558,0,0,0,0,42,-6,77
5.070113,0,0,95,58,96,100,435,1558,0,0,0,0,42,-6,77
5.078870,0,0,95,58,96,100,435,1558,0,0,0,0,42,-6,77
5.084590,1,0,95,58,96,100,437,1558,0,0,0,0,42,-6,72
5.097939,0,0,95,58,96,100,437,1558,0,0,0,0,42,-6,72
5.108028,0,0,95,58,96,100,437,1558,0,0,0,0,42,-6,72
5.113196,0,0,95,58,96,100,437,1558,0,0,0,0,42,-6,78
5.126896,1,0,95,58,96,100,440,1558,0,0,0,0,42,-6,78
5.131982,0,0,95,58,96,100,440,1558,0,0,0,0,42,-6,78
5.140012,0,0,95,58,96,100,440,1558,0,0,0,0,42,-6,78
5.144884,1,0,95,58,95,100,442,1558,0,0,0,0,42,-6,58
5.158940,0,0,95,58,95,100,442,1558,0,0,0,0,42,-6,58
5.169374,0,0,95,58,95,100,442,1558,0,0,0,0,42,-6,58
5.173589,1,1,95,58,96,100,445,1558,0,0,0,0,41,-6,44
5.177794,0,0,95,58,96,100,445,1558,0,0,0,0,41,-6,44
5.190119,0,0,95,58,96,100,445,1558,0,0,0,0,41,-6,44
5.194345,0,0,95,58,96,100,445,1558,0,0,0,0,41,-6,44
5.201374,0,0,95,58,96,100,445,1558,0,0,0,0,41,-6,71
5.205495,1,1,95,58,96,100,449,1558,0,0,0,0,42,-7,71
5.209585,0,0,95,58,96,100,449,1558,0,0,0,0,42,-7,71
5.221918,0,0,95,58,96,100,449,1558,0,0,0,0,42,-7,71
5.231364,0,0,95,58,96,100,449,1558,0,0,0,0,42,-7,71
5.236047,1,0,95,58,96,100,451,1558,0,0,0,0,42,-7,57
5.241016,0,0,95,58,96,100,451,1558,0,0,0,0,42,-7,57
5.252378,0,0,95,58,96,100,451,1558,0,0,0,0,42,-7,57
5.256533,0,0,95,58,96,100,451,1558,0,0,0,0,42,-7,57
5.264414,0,0,95,58,96,100,451,1558,0,0,0,0,42,-7,79
5.268922,1,0,95,58,96,100,452,1558,0,0,0,0,42,-7,79
5.282990,0,0,95,58,96,100,452,1558,0,0,0,0,42,-7,79
5.287289,1,0,95,58,95,100,452,1558,0,0,0,0,42,-7,79
5.294720,0,0,95,58,95,100,452,1558,0,0,0,0,42,-7,95
5.299301,1,1,95,58,95,100,455,1558,0,0,0,0,43,-7,95
5.303470,0,0,95,58,95,100,455,1558,0,0,0,0,43,-7,95
5.314340,0,0,95,58,95,100,455,1558,0,0,0,0,43,-7,95
5.324349,1,0,95,58,96,100,455,1558,0,0,0,0,43,-7,95
5.328981,1,0,95,58,96,100,458,1558,0,0,0,0,43,-7,88
5.333697,0,0,95,58,96,100,458,1558,0,0,0,0,43,-7,88
5.345505,0,0,95,58,96,100,458,1558,0,0,0,0,43,-7,88
5.355365,0,0,95,58,96,100,458,1558,0,0,0,0,43,-7,91
5.359719,1,0,95,58,96,100,461,1558,0,0,0,0,43,-7,91
5.364785,0,0,95,58,96,100,461,1558,0,0,0,0,43,-7,91
5.376948,0,0,95,58,96,100,461,1558,0,0,0,0,43,-7,91
5.387071,1,0,95,58,95,100,461,1558,0,0,0,0,43,-7,87
5.392140,1,0,95,58,95,100,464,1558,0,0,0,0,43,-7,87
5.396808,0,0,95,58,95,100,464,1558,0,0,0,0,43,-7,87
5.408123,0,0,95,58,95,100,464,1558,0,0,0,0,43,-7,87
5.418072,1,0,95,58,95,100,466,1558,0,0,0,0,43,-7,92
5.422772,0,0,95,58,95,100,466,1558,0,0,0,0,43,-7,92
5.427785,0,0,95,58,95,100,466,1558,0,0,0,0,43,-7,92
5.439165,0,1,95,58,95,100,466,1558,0,0,-1,0,43,-7,92
5.449192,1,0,95,58,96,100,468,1558,0,0,-1,0,43,-7,92
5.453397,0,0,95,58,96,100,468,1558,0,0,-1,0,43,-7,92
5.457579,0,0,95,58,96,100,468,1558,0,0,-1,0,43,-7,92
5.469977,0,1,95,58,96,100,468,1558,0,0,0,0,43,-7,60
5.480059,1,1,95,58,96,100,470,1558,0,0,0,0,43,-8,60
5.485124,0,0,95,58,96,100,470,1558,0,0,0,0,43,-8,60
5.502412,0,0,95,58,96,100,470,1558,0,0,0,0,43,-8,62
5.512155,1,0,95,58,96,100,473,1558,0,0,0,0,43,-8,62
5.517149,0,0,95,58,96,100,473,1558,0,0,0,0,43,-8,62
5.530853,0,0,95,58,96,100,473,1558,0,0,0,0,43,-8,62
5.535843,1,1,95,58,96,100,474,1558,0,0,0,0,43,-7,70
5.543604,0,0,95,58,96,100,474,1558,0,0,0,0,43,-7,70
5.548497,0,0,95,58,96,100,474,1558,0,0,0,0,43,-7,70
5.561643,0,0,95,58,96,100,474,1558,0,0,0,0,43,-7,70
5.565868,1,0,95,58,96,100,475,1558,0,0,0,0,43,-7,77
5.573710,0,0,95,58,96,100,475,1558,0,0,0,0,43,-7,77
5.578382,0,0,95,58,96,100,475,1558,0,0,0,0,43,-7,77
5.591995,1,0,95,58,95,100,475,1558,0,0,0,0,43,-7,69
5.596274,1,0,95,58,95,100,477,1558,0,0,0,0,43,-7,69
5.605142,0,0,95,58,95,100,477,1558,0,0,0,0,43,-7,69
5.609733,0,0,95,58,95,100,477,1558,0,0,0,0,43,-7,69
5.623103,0,0,95,58,95,100,477,1558,0,0,0,0,43,-7,38
5.628125,1,0,95,58,95,100,478,1558,0,0,0,0,43,-7,38
5.635801,0,0,95,58,95,100,478,1558,0,0,0,0,43,-7,38
5.639970,0,0,95,58,95,100,478,1558,0,0,0,0,43,-7,38
5.644225,1,1,95,58,96,100,478,1558,0,0,0,0,42,-7,50
5.655886,1,0,95,58,96,100,480,1558,0,0,0,0,42,-7,50
5.665265,0,0,95,58,96,100,480,1558,0,0,0,0,42,-7,50
5.669389,0,0,95,58,96,100,480,1558,0,0,0,0,42,-7,50
5.673626,1,0,95,58,95,100,480,1558,0,0,0,0,42,-7,47
5.687802,1,0,95,58,95,100,482,1558,0,0,0,0,42,-7,47
5.698086,0,0,95,58,95,100,482,1558,0,0,0,0,42,-7,47
5.703120,1,1,95,58,96,100,482,1558,0,1,0,0,42,-7,47
5.716957,1,0,95,58,96,100,486,1558,0,1,0,0,42,-7,58
5.727267,0,0,95,58,96,100,486,1558,0,1,0,0,42,-7,58
5.731349,0,1,95,58,96,100,486,1558,0,0,0,0,42,-7,58
5.735430,1,0,95,58,96,100,489,1558,0,0,0,0,42,-7,47
5.748001,0,0,95,58,96,100,489,1558,0,0,0,0,42,-7,47
5.752255,0,0,95,58,96,100,489,1558,0,0,0,0,42,-7,47
5.759522,0,0,95,58,96,100,489,1558,0,0,0,0,42,-7,47
5.763762,0,0,95,58,96,100,489,1558,0,0,0,0,42,-7,18
5.767937,1,1,95,58,96,100,492,1558,0,0,0,0,42,-8,18
5.779483,0,0,95,58,96,100,492,1558,0,0,0,0,42,-8,18
5.788957,0,0,95,58,96,100,492,1558,0,0,0,0,42,-8,18
5.793171,1,0,95,58,95,100,492,1558,0,0,0,0,42,-8,18
5.797423,1,1,95,58,95,100,494,1558,0,0,0,0,42,-7,61
5.810412,0,0,95,58,95,100,494,1558,0,0,0,0,42,-7,61
5.820304,0,0,95,58,95,100,494,1558,0,0,0,0,42,-7,61
5.824441,0,1,95,58,95,100,494,1558,0,0,0,0,43,-7,62
