trial,step_units,dir,phase,t_s,force_g,pos_act,fresh_force
9,10,abrir,base,0.107400,1012,914,0
9,10,abrir,base,0.108666,1012,914,0
9,10,abrir,base,0.109923,1012,914,0
9,10,abrir,base,0.111213,1012,914,0
9,10,abrir,base,0.112346,1012,914,0
9,10,abrir,base,0.121995,1012,914,0
9,10,abrir,base,0.124510,1012,914,1
9,10,abrir,base,0.125645,1012,914,0
9,10,abrir,base,0.126826,1012,914,1
9,10,abrir,base,0.133185,1012,914,0
9,10,abrir,base,0.134408,1012,914,0
9,10,abrir,base,0.135639,1012,914,0
9,10,abrir,base,0.136832,1012,914,0
9,10,abrir,base,0.138037,1012,914,0
9,10,abrir,base,0.139345,1012,914,0
9,10,abrir,base,0.140476,1012,914,0
9,10,abrir,base,0.141590,1012,914,0
9,10,abrir,base,0.142706,1012,914,0
9,10,abrir,base,0.153858,1012,914,1
9,10,abrir,base,0.154746,1012,914,0
9,10,abrir,base,0.155686,1012,914,0
9,10,abrir,base,0.156279,1012,914,0
9,10,abrir,base,0.156928,1011,914,1
9,10,abrir,base,0.157907,1011,914,0
9,10,abrir,base,0.163909,1011,914,0
9,10,abrir,base,0.164854,1011,914,0
9,10,abrir,base,0.165463,1011,914,0
9,10,abrir,base,0.166400,1011,914,0
9,10,abrir,base,0.167031,1011,914,0
9,10,abrir,base,0.167721,1011,914,0
9,10,abrir,base,0.169321,1011,914,0
9,10,abrir,base,0.169941,1011,914,0
9,10,abrir,base,0.170573,1011,914,0
9,10,abrir,base,0.171504,1011,914,0
9,10,abrir,base,0.172187,1011,914,0
9,10,abrir,base,0.172784,1011,914,0
9,10,abrir,base,0.173396,1011,914,0
9,10,abrir,base,0.174058,1011,914,0
9,10,abrir,base,0.183823,1011,914,0
9,10,abrir,base,0.184728,1011,914,0
9,10,abrir,base,0.185686,1011,914,0
9,10,abrir,base,0.186287,1011,914,1
9,10,abrir,base,0.187561,1011,914,0
9,10,abrir,base,0.188559,1011,914,0
9,10,abrir,base,0.189531,1011,914,0
9,10,abrir,base,0.195440,1011,914,0
9,10,abrir,base,0.196321,1011,914,0
9,10,abrir,base,0.196992,1011,914,0
9,10,abrir,base,0.197937,1011,914,0
9,10,abrir,base,0.198556,1011,914,0
9,10,abrir,base,0.199174,1011,914,0
9,10,abrir,base,0.199812,1011,914,0
9,10,abrir,base,0.200489,1011,914,0
9,10,abrir,base,0.201469,1011,914,0
9,10,abrir,base,0.202781,1011,914,0
9,10,abrir,base,0.203386,1011,914,0
9,10,abrir,base,0.204451,1011,914,1
9,10,abrir,base,0.205463,1011,914,0
9,10,abrir,base,0.214830,1011,914,0
9,10,abrir,base,0.215434,1011,914,0
9,10,abrir,base,0.216062,1011,914,0
9,10,abrir,base,0.216707,1011,914,1
9,10,abrir,base,0.217641,1011,914,0
9,10,abrir,base,0.218207,878,914,1
9,10,abrir,base,0.218848,878,914,0
9,10,abrir,base,0.219482,878,909,0
9,10,abrir,base,0.225992,878,909,1
9,10,abrir,base,0.226555,878,909,0
9,10,abrir,base,0.227178,878,909,0
9,10,abrir,base,0.227832,878,909,0
9,10,abrir,base,0.228441,878,909,0
9,10,abrir,base,0.229099,878,909,0
9,10,abrir,base,0.230060,878,909,0
9,10,abrir,base,0.231044,878,909,0
9,10,abrir,base,0.231682,878,909,0
9,10,abrir,base,0.232277,878,909,0
9,10,abrir,base,0.232956,878,909,0
9,10,abrir,base,0.233511,878,909,0
9,10,abrir,base,0.234858,878,909,1
9,10,abrir,base,0.235482,878,909,0
9,10,abrir,base,0.236167,878,909,0
9,10,abrir,base,0.245836,878,909,0
9,10,abrir,base,0.246779,878,909,0
9,10,abrir,base,0.247387,878,909,0
9,10,abrir,base,0.248069,878,909,1
9,10,abrir,base,0.248711,878,909,0
9,10,abrir,base,0.249294,878,909,0
9,10,abrir,base,0.249931,878,909,0
9,10,abrir,base,0.250602,749,909,1
9,10,abrir,base,0.251554,749,898,0
9,10,abrir,base,0.258134,749,898,1
9,10,abrir,base,0.258719,749,898,0
9,10,abrir,base,0.259292,749,898,0
9,10,abrir,base,0.259945,749,898,0
9,10,abrir,base,0.260603,749,898,0
9,10,abrir,base,0.261185,749,898,0
9,10,abrir,base,0.261865,749,898,0
9,10,abrir,base,0.262474,749,898,0
9,10,abrir,base,0.263113,749,898,0
9,10,abrir,base,0.263776,749,898,0
9,10,abrir,base,0.264366,749,898,1
9,10,abrir,base,0.265047,749,898,0
9,10,abrir,base,0.266640,749,898,0
9,10,abrir,base,0.267235,749,898,0
9,10,abrir,base,0.277135,749,898,0
9,10,abrir,base,0.278033,749,898,1
9,10,abrir,base,0.279203,659,898,1
9,10,abrir,base,0.280186,659,898,1
9,10,abrir,base,0.281147,659,898,0
9,10,abrir,base,0.281786,659,898,0
9,10,abrir,base,0.288146,659,898,0
9,10,abrir,base,0.289094,659,898,0
9,10,abrir,base,0.290054,659,898,0
9,10,abrir,base,0.291073,659,889,0
9,10,abrir,base,0.293047,659,889,0
9,10,abrir,base,0.294041,659,889,0
9,10,abrir,base,0.295312,659,889,0
9,10,abrir,base,0.296322,659,889,1
9,10,abrir,base,0.297255,659,889,0
9,10,abrir,base,0.298258,659,889,0
9,10,abrir,base,0.307828,659,889,0
9,10,abrir,base,0.308800,659,889,1
9,10,abrir,base,0.309776,659,889,0
9,10,abrir,base,0.310736,574,889,1
9,10,abrir,base,0.311669,574,889,0
9,10,abrir,base,0.312679,574,882,1
9,10,abrir,base,0.319238,574,882,0
9,10,abrir,base,0.320271,574,882,0
9,10,abrir,base,0.321235,574,882,0
9,10,abrir,base,0.322351,574,882,0
9,10,abrir,base,0.323342,574,882,0
9,10,abrir,base,0.323963,574,882,1
9,10,abrir,base,0.324579,574,882,0
9,10,abrir,base,0.325240,574,882,0
9,10,abrir,base,0.326018,574,882,0
9,10,abrir,base,0.327052,574,882,0
9,10,abrir,base,0.327979,574,882,0
9,10,abrir,base,0.328656,574,882,0
9,10,abrir,base,0.339052,574,882,1
9,10,abrir,base,0.340029,508,882,1
9,10,abrir,base,0.340675,508,882,0
9,10,abrir,base,0.341267,508,882,0
9,10,abrir,base,0.341858,508,882,0
9,10,abrir,base,0.342471,508,882,0
9,10,abrir,base,0.343127,508,882,0
9,10,abrir,base,0.344070,508,882,0
9,10,abrir,base,0.349971,508,882,0
9,10,abrir,base,0.350949,508,882,0
9,10,abrir,base,0.351586,508,882,0
9,10,abrir,base,0.352237,508,871,0
9,10,abrir,base,0.353496,508,871,0
9,10,abrir,base,0.354391,508,871,0
9,10,abrir,base,0.355364,508,871,0
9,10,abrir,base,0.356476,508,871,0
9,10,abrir,base,0.357606,508,871,0
9,10,abrir,base,0.358826,508,871,0
9,10,abrir,base,0.360137,508,871,0
9,10,abrir,base,0.369792,508,871,1
9,10,abrir,base,0.370705,488,871,1
9,10,abrir,base,0.371306,488,871,0
9,10,abrir,base,0.372297,488,871,0
9,10,abrir,base,0.373246,488,865,1
9,10,abrir,base,0.375241,488,865,0
9,10,abrir,base,0.381251,488,865,0
9,10,abrir,base,0.381886,488,865,0
9,10,abrir,base,0.382498,488,865,0
9,10,abrir,base,0.383294,488,865,0
9,10,abrir,base,0.384157,488,865,0
9,10,abrir,base,0.384749,488,865,0
9,10,abrir,base,0.385331,488,865,0
9,10,abrir,base,0.385992,488,865,0
9,10,abrir,base,0.386974,488,865,0
9,10,abrir,base,0.387611,488,865,0
9,10,abrir,base,0.388173,488,865,0
9,10,abrir,base,0.389444,488,865,0
9,10,abrir,base,0.390090,488,865,0
9,10,abrir,base,0.390759,488,865,0
9,10,abrir,base,0.391324,488,865,0
9,10,abrir,base,0.401191,488,865,1
9,10,abrir,base,0.402124,488,865,0
9,10,abrir,base,0.403082,488,865,0
9,10,abrir,base,0.403711,488,865,0
9,10,abrir,base,0.404670,488,865,0
9,10,abrir,base,0.405952,488,865,0
9,10,abrir,base,0.412017,488,865,0
9,10,abrir,base,0.413035,488,865,0
9,10,abrir,base,0.414948,488,865,0
9,10,abrir,base,0.415925,488,865,0
9,10,abrir,base,0.416922,488,865,0
9,10,abrir,base,0.417912,488,865,0
9,10,abrir,base,0.418918,488,865,1
9,10,abrir,base,0.419861,488,865,0
9,10,abrir,base,0.420858,488,865,0
9,10,abrir,base,0.421866,488,865,0
9,10,abrir,base,0.431762,488,865,1
9,10,abrir,base,0.432747,491,865,1
9,10,abrir,base,0.433735,491,865,0
9,10,abrir,base,0.434342,491,865,0
9,10,abrir,base,0.435978,491,865,0
9,10,abrir,base,0.436986,491,865,0
9,10,abrir,base,0.443016,491,865,0
9,10,abrir,base,0.443970,491,865,0
9,10,abrir,base,0.444946,491,865,0
9,10,abrir,base,0.445873,491,865,0
9,10,abrir,base,0.446500,491,865,0
9,10,abrir,base,0.447131,491,865,0
9,10,abrir,base,0.448119,491,865,0
9,10,abrir,base,0.449131,491,865,0
9,10,abrir,base,0.449814,491,865,0
9,10,abrir,base,0.450719,491,865,0
9,10,abrir,base,0.452299,491,865,0
9,10,abrir,base,0.452897,491,865,0
9,10,abrir,base,0.462755,492,865,1
9,10,abrir,base,0.463699,492,865,0
9,10,abrir,base,0.464678,492,865,0
9,10,abrir,base,0.465663,492,865,0
9,10,abrir,base,0.466651,492,865,0
9,10,abrir,base,0.467662,492,865,0
9,10,abrir,base,0.468655,492,865,0
9,10,abrir,base,0.474382,492,865,0
9,10,abrir,base,0.475284,492,865,0
9,10,abrir,base,0.475965,492,865,0
9,10,abrir,base,0.477531,492,865,0
9,10,abrir,base,0.478509,492,865,1
9,10,abrir,base,0.479459,492,865,0
9,10,abrir,base,0.480414,492,865,0
9,10,abrir,base,0.481354,492,865,0
9,10,abrir,base,0.482010,492,865,1
9,10,abrir,base,0.482612,492,865,0
9,10,abrir,base,0.483558,492,865,0
9,10,abrir,base,0.484211,492,865,0
9,10,abrir,base,0.493780,492,865,0
9,10,abrir,base,0.494738,492,865,0
9,10,abrir,base,0.495358,492,865,0
9,10,abrir,base,0.497034,492,865,0
9,10,abrir,base,0.497984,492,865,0
9,10,abrir,base,0.498938,492,865,0
9,10,abrir,base,0.504923,492,865,0
9,10,abrir,base,0.505888,492,865,0
9,10,abrir,base,0.506525,492,865,0
9,10,abrir,base,0.507212,492,865,0
9,10,abrir,base,0.507860,492,865,0
9,10,abrir,base,0.508494,492,865,0
9,10,abrir,base,0.509143,492,865,0
9,10,abrir,base,0.510157,492,865,0
9,10,abrir,base,0.510764,492,865,0
9,10,abrir,base,0.512388,492,865,1
9,10,abrir,base,0.513031,492,865,0
9,10,abrir,base,0.513665,492,865,0
9,10,abrir,base,0.514288,492,865,0
9,10,abrir,base,0.514981,492,865,0
9,10,abrir,base,0.524796,492,865,0
9,10,abrir,base,0.525742,492,865,0
9,10,abrir,base,0.526724,492,865,0
9,10,abrir,base,0.527665,492,865,0
9,10,abrir,base,0.528301,492,865,0
9,10,abrir,base,0.528946,492,865,0
9,10,abrir,base,0.529958,492,865,0
9,10,abrir,base,0.536934,492,865,0
9,10,abrir,base,0.537854,492,865,0
9,10,abrir,base,0.538836,492,865,0
9,10,abrir,base,0.539782,492,865,0
9,10,abrir,base,0.540386,492,865,0
9,10,abrir,base,0.541047,492,865,0
9,10,abrir,base,0.541672,492,865,0
9,10,abrir,base,0.542268,492,865,1
9,10,abrir,base,0.542904,492,865,0
9,10,abrir,base,0.543547,492,865,0
9,10,abrir,base,0.544458,492,865,0
9,10,abrir,base,0.545123,492,865,0
9,10,abrir,base,0.546316,492,865,0
9,10,abrir,base,0.556052,492,865,0
9,10,abrir,base,0.556622,492,865,0
9,10,abrir,base,0.557225,492,865,0
9,10,abrir,base,0.557884,492,865,0
9,10,abrir,base,0.558535,492,865,0
9,10,abrir,base,0.559193,492,865,0
9,10,abrir,base,0.559774,492,865,0
9,10,abrir,base,0.560747,492,865,0
9,10,abrir,base,0.567116,492,865,0
9,10,abrir,base,0.568036,492,865,0
9,10,abrir,base,0.568625,492,865,0
9,10,abrir,base,0.569877,492,865,0
9,10,abrir,base,0.570500,492,865,0
9,10,abrir,base,0.571157,492,865,0
9,10,abrir,base,0.571761,492,865,0
9,10,abrir,base,0.572427,492,865,0
9,10,abrir,base,0.573421,492,865,0
9,10,abrir,base,0.574355,493,865,1
9,10,abrir,base,0.574958,493,865,0
9,10,abrir,base,0.575921,493,865,0
9,10,abrir,base,0.576522,493,865,0
9,10,abrir,base,0.577168,493,865,0
9,10,abrir,base,0.586929,493,865,0
9,10,abrir,base,0.588434,493,865,0
9,10,abrir,base,0.589094,493,865,0
9,10,abrir,base,0.589712,493,865,0
9,10,abrir,base,0.590326,493,865,0
9,10,abrir,base,0.590962,493,865,0
9,10,abrir,base,0.591613,493,865,0
9,10,abrir,base,0.592279,493,865,0
9,10,abrir,base,0.598080,493,865,0
9,10,abrir,base,0.599173,493,865,1
9,10,abrir,base,0.600303,493,865,0
9,10,abrir,step,0.001918,493,865,0
9,10,abrir,step,0.003907,493,865,1
9,10,abrir,step,0.004901,493,865,0
9,10,abrir,step,0.005871,493,865,0
9,10,abrir,step,0.006450,493,865,0
9,10,abrir,step,0.007068,493,865,0
9,10,abrir,step,0.007687,493,865,0
9,10,abrir,step,0.017540,493,865,0
9,10,abrir,step,0.018137,493,865,0
9,10,abrir,step,0.018776,493,865,0
9,10,abrir,step,0.019388,493,865,0
9,10,abrir,step,0.020017,493,865,0
9,10,abrir,step,0.020644,493,865,0
9,10,abrir,step,0.022125,493,865,0
9,10,abrir,step,0.023217,493,865,0
9,10,abrir,step,0.028812,493,865,0
9,10,abrir,step,0.029796,493,865,1
9,10,abrir,step,0.030903,493,865,0
9,10,abrir,step,0.032063,493,865,1
9,10,abrir,step,0.033191,493,865,0
9,10,abrir,step,0.034324,493,865,0
9,10,abrir,step,0.035549,517,865,1
9,10,abrir,step,0.036795,517,865,1
9,10,abrir,step,0.038069,517,865,0
9,10,abrir,step,0.039288,517,866,0
9,10,abrir,step,0.049769,517,866,0
9,10,abrir,step,0.050719,517,866,0
9,10,abrir,step,0.051333,517,866,0
9,10,abrir,step,0.052273,517,866,0
9,10,abrir,step,0.052906,517,866,0
9,10,abrir,step,0.053593,517,866,0
9,10,abrir,step,0.059789,517,866,1
9,10,abrir,step,0.060793,517,866,0
9,10,abrir,step,0.061635,517,866,0
9,10,abrir,step,0.062639,517,866,0
9,10,abrir,step,0.063605,517,866,0
9,10,abrir,step,0.064630,554,873,1
9,10,abrir,step,0.066270,554,873,1
9,10,abrir,step,0.066888,554,873,0
9,10,abrir,step,0.067488,554,873,0
9,10,abrir,step,0.068105,554,873,0
9,10,abrir,step,0.068774,554,873,0
9,10,abrir,step,0.069731,554,873,0
9,10,abrir,step,0.079502,554,873,0
9,10,abrir,step,0.080470,554,873,0
9,10,abrir,step,0.081123,554,873,0
9,10,abrir,step,0.081785,554,873,0
9,10,abrir,step,0.082706,554,873,0
9,10,abrir,step,0.083691,554,873,0
9,10,abrir,step,0.090662,554,873,0
9,10,abrir,step,0.091772,554,873,0
9,10,abrir,step,0.092948,554,873,0
9,10,abrir,step,0.093871,554,873,0
9,10,abrir,step,0.094489,582,873,1
9,10,abrir,step,0.095481,582,873,0
9,10,abrir,step,0.096416,582,873,1
9,10,abrir,step,0.097028,582,873,0
9,10,abrir,step,0.097693,582,873,0
9,10,abrir,step,0.098293,582,873,0
9,10,abrir,step,0.098872,582,873,0
9,10,abrir,step,0.099524,582,877,0
9,10,abrir,step,0.100840,582,877,0
9,10,abrir,step,0.110478,582,877,0
9,10,abrir,step,0.111362,582,877,0
9,10,abrir,step,0.111932,582,877,0
9,10,abrir,step,0.112572,582,877,0
9,10,abrir,step,0.113583,582,877,0
9,10,abrir,step,0.114233,582,877,0
9,10,abrir,step,0.114870,582,877,0
9,10,abrir,step,0.115861,582,877,0
9,10,abrir,step,0.121609,582,877,0
9,10,abrir,step,0.122527,582,877,1
9,10,abrir,step,0.123187,582,880,0
9,10,abrir,step,0.124971,609,880,1
9,10,abrir,step,0.126087,609,880,1
9,10,abrir,step,0.126981,609,880,0
9,10,abrir,step,0.127618,609,880,0
9,10,abrir,step,0.128207,609,880,0
9,10,abrir,step,0.128874,609,880,0
9,10,abrir,step,0.129521,609,880,0
9,10,abrir,step,0.130147,609,880,0
9,10,abrir,step,0.130771,609,880,0
9,10,abrir,step,0.131406,609,880,0
9,10,abrir,step,0.132011,609,880,0
9,10,abrir,step,0.141720,609,880,0
9,10,abrir,step,0.143000,609,880,0
9,10,abrir,step,0.143668,609,880,0
9,10,abrir,step,0.144277,609,880,1
9,10,abrir,step,0.144911,609,880,0
9,10,abrir,step,0.145542,609,880,0
9,10,abrir,step,0.146191,609,880,1
9,10,abrir,step,0.146850,609,880,0
9,10,abrir,step,0.152920,609,880,0
9,10,abrir,step,0.153554,609,880,0
9,10,abrir,step,0.154229,609,880,1
9,10,abrir,step,0.154891,609,880,0
9,10,abrir,step,0.155593,609,882,0
9,10,abrir,step,0.156816,631,882,1
9,10,abrir,step,0.157814,631,882,0
9,10,abrir,step,0.158826,631,882,1
9,10,abrir,step,0.159452,631,882,0
9,10,abrir,step,0.160113,631,882,0
9,10,abrir,step,0.160791,631,882,0
9,10,abrir,step,0.161417,631,882,0
9,10,abrir,step,0.162023,631,882,0
9,10,abrir,step,0.162647,631,882,0
9,10,abrir,step,0.172663,631,882,0
9,10,abrir,step,0.173945,631,882,0
9,10,abrir,step,0.175041,631,882,0
9,10,abrir,step,0.176951,631,882,0
9,10,abrir,step,0.177954,631,882,0
9,10,abrir,step,0.183663,631,882,0
9,10,abrir,step,0.184594,631,882,1
9,10,abrir,step,0.185607,631,882,0
9,10,abrir,step,0.186605,653,882,1
9,10,abrir,step,0.187567,653,882,0
9,10,abrir,step,0.188558,653,882,1
9,10,abrir,step,0.189536,653,882,0
9,10,abrir,step,0.190544,653,882,0
9,10,abrir,step,0.191493,653,882,0
9,10,abrir,step,0.192469,653,884,0
9,10,abrir,step,0.194393,653,884,0
9,10,abrir,step,0.203823,653,884,0
9,10,abrir,step,0.204739,653,884,0
9,10,abrir,step,0.205777,653,884,0
9,10,abrir,step,0.206719,653,884,1
9,10,abrir,step,0.207658,653,884,0
9,10,abrir,step,0.208282,653,884,0
9,10,abrir,step,0.209269,653,884,0
9,10,abrir,step,0.214764,653,884,0
9,10,abrir,step,0.215768,653,884,1
9,10,abrir,step,0.216695,683,884,1
9,10,abrir,step,0.217676,683,886,1
9,10,abrir,step,0.218948,683,886,0
9,10,abrir,step,0.219527,683,886,0
9,10,abrir,step,0.220123,683,886,0
9,10,abrir,step,0.220827,683,886,0
9,10,abrir,step,0.221445,683,886,0
9,10,abrir,step,0.222053,683,886,0
9,10,abrir,step,0.222733,683,886,0
9,10,abrir,step,0.223345,683,886,0
9,10,abrir,step,0.224266,683,886,0
9,10,abrir,step,0.224950,683,886,0
9,10,abrir,step,0.234639,683,886,0
9,10,abrir,step,0.235594,683,886,1
9,10,abrir,step,0.236882,683,886,0
9,10,abrir,step,0.237828,683,886,0
9,10,abrir,step,0.238791,683,886,0
9,10,abrir,step,0.239469,683,886,1
9,10,abrir,step,0.245805,683,886,0
9,10,abrir,step,0.246450,683,886,0
9,10,abrir,step,0.246982,713,886,1
9,10,abrir,step,0.247636,713,886,0
9,10,abrir,step,0.248323,713,886,1
9,10,abrir,step,0.248950,713,886,0
9,10,abrir,step,0.249551,713,886,0
9,10,abrir,step,0.250222,713,888,0
9,10,abrir,step,0.251508,713,888,0
9,10,abrir,step,0.252137,713,888,0
9,10,abrir,step,0.252808,713,888,0
9,10,abrir,step,0.253453,713,888,0
9,10,abrir,step,0.254054,713,888,0
9,10,abrir,step,0.254970,713,888,0
9,10,abrir,step,0.255643,713,888,0
9,10,abrir,step,0.265592,713,888,0
9,10,abrir,step,0.266203,713,888,1
9,10,abrir,step,0.266737,713,888,0
9,10,abrir,step,0.267417,713,888,0
9,10,abrir,step,0.268395,713,888,0
9,10,abrir,step,0.270566,713,888,0
9,10,abrir,step,0.276787,713,888,1
9,10,abrir,step,0.277938,713,888,0
9,10,abrir,step,0.278846,713,888,0
9,10,abrir,step,0.279839,713,888,0
9,10,abrir,step,0.280775,713,888,0
9,10,abrir,step,0.281350,713,888,0
9,10,abrir,step,0.282159,713,888,0
9,10,abrir,step,0.283050,713,888,0
9,10,abrir,step,0.283679,713,888,0
9,10,abrir,step,0.284327,713,888,0
9,10,abrir,step,0.284887,713,888,0
9,10,abrir,step,0.286488,713,888,0
9,10,abrir,step,0.287136,713,888,0
9,10,abrir,step,0.296724,713,888,1
9,10,abrir,step,0.297320,713,888,0
9,10,abrir,step,0.298287,713,888,0
9,10,abrir,step,0.298891,713,888,0
9,10,abrir,step,0.299553,713,888,0
9,10,abrir,step,0.300181,713,888,1
9,10,abrir,step,0.300854,713,888,0
9,10,abrir,step,0.301853,713,888,0
9,10,abrir,step,0.307599,764,888,1
9,10,abrir,step,0.308553,764,891,1
9,10,abrir,step,0.310169,764,891,0
9,10,abrir,step,0.311128,764,891,0
9,10,abrir,step,0.311799,764,891,0
9,10,abrir,step,0.312786,764,891,0
9,10,abrir,step,0.313762,764,891,0
9,10,abrir,step,0.314734,764,891,0
9,10,abrir,step,0.315696,764,891,0
9,10,abrir,step,0.316307,764,891,0
9,10,abrir,step,0.316920,764,891,0
9,10,abrir,step,0.317567,764,891,0
9,10,abrir,step,0.327547,764,891,1
9,10,abrir,step,0.328423,764,891,1
9,10,abrir,step,0.329681,764,891,0
9,10,abrir,step,0.330253,764,891,0
9,10,abrir,step,0.330883,764,891,0
9,10,abrir,step,0.331521,764,891,0
9,10,abrir,step,0.332163,764,891,1
9,10,abrir,step,0.332854,764,891,0
9,10,abrir,step,0.338871,793,891,1
9,10,abrir,step,0.339500,793,891,1
9,10,abrir,step,0.340372,793,891,0
9,10,abrir,step,0.341529,793,891,0
9,10,abrir,step,0.342465,793,891,0
9,10,abrir,step,0.343421,793,893,0
9,10,abrir,step,0.345452,793,893,0
9,10,abrir,step,0.346365,793,893,0
9,10,abrir,step,0.347367,793,893,0
9,10,abrir,step,0.348367,793,893,0
9,10,abrir,step,0.349365,793,893,0
9,10,abrir,step,0.358802,793,893,1
9,10,abrir,step,0.360067,793,893,0
9,10,abrir,step,0.360990,793,893,0
9,10,abrir,step,0.361601,793,893,0
9,10,abrir,step,0.362556,820,893,1
9,10,abrir,step,0.363200,820,893,0
9,10,abrir,step,0.363851,820,896,1
9,10,abrir,step,0.370290,820,896,0
9,10,abrir,step,0.370905,820,896,0
9,10,abrir,step,0.371789,820,896,0
9,10,abrir,step,0.372990,820,896,0
9,10,abrir,step,0.374160,820,896,0
9,10,abrir,step,0.375096,820,896,0
9,10,abrir,step,0.375828,820,896,0
9,10,abrir,step,0.376799,820,896,0
9,10,abrir,step,0.377734,820,896,0
9,10,abrir,step,0.378357,820,896,0
9,10,abrir,step,0.378930,820,896,0
9,10,abrir,step,0.379618,820,896,0
9,10,abrir,step,0.390449,820,896,0
9,10,abrir,step,0.391469,820,896,0
9,10,abrir,step,0.392490,820,896,1
9,10,abrir,step,0.393137,820,896,0
9,10,abrir,step,0.393826,848,896,1
9,10,abrir,step,0.394428,848,896,0
9,10,abrir,step,0.395017,848,896,0
9,10,abrir,step,0.400872,848,896,1
9,10,abrir,step,0.401512,848,896,0
9,10,abrir,step,0.402422,848,896,0
9,10,abrir,step,0.403095,848,896,0
9,10,abrir,step,0.403780,848,898,0
9,10,abrir,step,0.405028,848,898,0
9,10,abrir,step,0.405656,848,898,0
9,10,abrir,step,0.406293,848,898,0
9,10,abrir,step,0.406923,848,898,0
9,10,abrir,step,0.407569,848,898,0
9,10,abrir,step,0.408268,848,898,1
9,10,abrir,step,0.409271,848,898,0
9,10,abrir,step,0.410248,848,898,0
9,10,abrir,step,0.410947,848,898,0
9,10,abrir,step,0.420605,848,898,0
9,10,abrir,step,0.421199,848,898,0
9,10,abrir,step,0.421848,848,901,1
9,10,abrir,step,0.423444,875,901,1
9,10,abrir,step,0.424429,875,901,1
9,10,abrir,step,0.425421,875,901,0
9,10,abrir,step,0.426145,875,901,0
9,10,abrir,step,0.432163,875,901,0
9,10,abrir,step,0.433028,875,901,0
9,10,abrir,step,0.433709,875,901,0
9,10,abrir,step,0.434449,875,901,0
9,10,abrir,step,0.435366,875,901,0
9,10,abrir,step,0.435992,875,901,0
9,10,abrir,step,0.436645,875,901,0
9,10,abrir,step,0.437627,875,901,0
9,10,abrir,step,0.439614,875,901,1
9,10,abrir,step,0.440610,875,901,0
9,10,abrir,step,0.441606,875,901,0
9,10,abrir,step,0.451471,875,901,0
9,10,abrir,step,0.452427,875,901,1
9,10,abrir,step,0.453402,875,901,0
9,10,abrir,step,0.454383,906,901,1
9,10,abrir,step,0.455353,906,901,0
9,10,abrir,step,0.456363,906,901,1
9,10,abrir,step,0.457299,906,901,0
9,10,abrir,step,0.462935,906,901,0
9,10,abrir,step,0.463943,906,903,0
9,10,abrir,step,0.465185,906,903,0
9,10,abrir,step,0.466184,906,903,0
9,10,abrir,step,0.466818,906,903,0
9,10,abrir,step,0.467814,906,903,0
9,10,abrir,step,0.468824,906,903,1
9,10,abrir,step,0.469835,906,903,0
9,10,abrir,step,0.470793,906,903,0
9,10,abrir,step,0.471814,906,903,0
9,10,abrir,step,0.472769,906,903,0
9,10,abrir,step,0.482623,906,903,0
