t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.33016,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.33174,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.33297,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.33452,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.33576,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.34681,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.34892,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.35087,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.35773,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.35926,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.36085,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.36207,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.36361,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.36520,grasp,base,100,60,96,101,246,1556,1,0,0,0,0,0
14.36709,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.37768,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.37928,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.38046,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.38204,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.38863,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.38988,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.39111,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.39271,grasp,base,100,60,96,101,246,1556,1,0,-1,0,0,0
14.39392,grasp,base,99,60,96,101,246,1556,1,0,-1,0,0,0
14.39519,grasp,base,99,60,96,101,246,1556,1,0,-1,0,0,0
14.39677,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.39799,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.40854,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.41017,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.41170,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.41323,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.41997,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42121,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42240,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42365,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42519,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42638,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42792,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.42912,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.43948,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.44143,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.44331,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.44522,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.45172,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.45325,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.45480,grasp,base,99,60,96,101,246,1556,1,0,0,0,0,0
14.45603,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.45754,grasp,base,100,60,96,101,246,1556,0,0,0,0,0,0
14.45910,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.46032,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.47063,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.47184,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.47337,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.47520,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48173,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48322,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48443,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48570,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48696,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48851,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.48978,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.49099,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.50147,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.50298,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.50448,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.50574,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
14.50703,grasp,base,100,60,96,101,246,1556,0,0,-1,0,0,0
