cycle,phase,t_s,force_g,pos_act,cur_mA,fresh_f,fresh_p
a5,hold,50.4841,460,1476,0,0,0
a5,hold,50.4940,460,1476,0,1,0
a5,hold,50.4982,460,1476,0,0,0
a5,hold,50.5025,460,1476,0,0,0
a5,hold,50.5150,460,1476,0,0,0
a5,hold,50.5247,460,1476,0,0,0
a5,hold,50.5296,460,1476,0,1,0
a5,hold,50.5347,460,1476,0,0,0
a5,hold,50.5460,460,1476,0,1,0
a5,hold,50.5556,460,1476,0,0,0
a5,hold,50.5602,460,1476,0,0,0
a5,hold,50.5643,460,1476,0,0,0
a5,hold,50.5770,460,1476,0,0,0
a5,hold,50.5869,460,1476,0,0,0
a5,hold,50.5927,460,1476,0,1,0
a5,hold,50.6067,460,1476,0,0,0
a5,hold,50.6114,460,1476,0,0,0
a5,hold,50.6188,460,1476,0,0,0
a5,hold,50.6234,460,1476,0,0,0
a5,hold,50.6280,460,1476,0,0,0
a5,hold,50.6389,460,1476,0,1,0
a5,hold,50.6485,460,1476,0,0,0
a5,hold,50.6527,460,1476,0,1,0
a5,hold,50.6569,460,1476,0,0,0
a5,hold,50.6704,460,1476,0,0,0
a5,hold,50.6800,460,1476,0,0,0
a5,hold,50.6841,460,1476,0,1,0
a5,hold,50.6882,460,1476,0,0,0
a5,hold,50.7006,460,1476,0,0,0
a5,hold,50.7048,460,1476,0,0,0
a5,hold,50.7122,460,1476,0,0,0
a5,hold,50.7164,460,1476,0,0,0
a5,hold,50.7210,460,1476,0,0,0
a5,hold,50.7324,460,1476,0,0,0
a5,hold,50.7425,460,1476,0,0,0
a5,hold,50.7468,460,1476,0,0,0
a5,hold,50.7510,460,1476,0,0,0
a5,hold,50.7633,460,1476,0,0,0
a5,hold,50.7730,460,1476,0,0,0
a5,hold,50.7782,460,1476,0,0,0
a5,hold,50.7825,460,1476,0,0,0
a5,hold,50.7943,460,1476,0,0,0
a5,hold,50.8044,460,1476,0,0,0
a5,hold,50.8086,460,1476,0,0,0
a5,hold,50.8128,460,1476,0,0,0
a5,hold,50.8250,460,1476,0,0,0
a5,hold,50.8346,460,1476,0,0,0
a5,hold,50.8391,460,1476,0,1,0
a5,hold,50.8437,460,1476,0,0,0
a5,hold,50.8564,460,1476,0,0,0
a5,hold,50.8668,460,1476,0,1,0
a5,hold,50.8718,460,1476,0,0,0
a5,hold,50.8854,460,1476,0,0,0
a5,hold,50.8900,460,1476,0,0,0
a5,hold,50.8981,460,1476,0,0,0
a5,hold,50.9028,460,1476,0,0,0
a5,hold,50.9165,460,1476,0,0,0
a5,hold,50.9210,460,1476,0,0,0
a5,hold,50.9296,460,1476,0,0,0
a5,hold,50.9342,460,1476,0,0,0
a5,hold,50.9474,460,1476,0,0,0
a5,hold,50.9520,460,1476,0,1,0
a5,hold,50.9603,460,1476,0,0,0
a5,hold,50.9645,460,1476,0,0,0
a5,hold,50.9687,460,1476,0,0,0
a5,hold,50.9796,460,1476,0,1,0
a5,hold,50.9842,460,1476,0,0,0
a5,hold,50.9920,460,1476,0,0,0
a5,hold,50.9971,460,1476,0,0,0
a5,hold,51.0109,460,1476,0,0,0
a5,hold,51.0205,460,1476,0,0,0
a5,hold,51.0256,460,1476,0,0,0
a5,hold,51.0307,460,1476,0,0,0
a5,hold,51.0416,460,1476,0,0,0
a5,hold,51.0459,460,1476,0,0,0
a5,hold,51.0531,460,1476,0,0,0
a5,hold,51.0573,460,1476,0,0,0
a5,hold,51.0620,460,1476,0,0,0
a5,hold,51.0733,460,1476,0,0,0
a5,hold,51.0835,460,1476,0,0,0
a5,hold,51.0886,460,1476,0,0,0
a5,hold,51.1024,460,1476,0,0,0
a5,hold,51.1073,460,1476,0,0,0
a5,hold,51.1155,460,1476,0,0,0
a5,hold,51.1206,460,1476,0,0,0
a5,hold,51.1343,460,1476,0,0,0
a5,hold,51.1393,460,1476,0,0,0
a5,hold,51.1470,460,1476,0,0,0
a5,hold,51.1520,460,1476,0,0,0
a5,hold,51.1652,460,1476,0,0,0
a5,hold,51.1694,460,1476,0,0,0
a5,hold,51.1775,460,1476,0,0,0
a5,hold,51.1825,460,1476,0,0,0
a5,hold,51.1963,460,1476,0,0,0
a5,hold,51.2065,460,1476,0,0,0
a5,hold,51.2116,460,1476,0,0,0
a5,hold,51.2167,460,1476,0,0,0
a5,hold,51.2280,460,1476,0,1,0
a5,hold,51.2379,460,1476,0,0,0
a5,hold,51.2430,460,1476,0,0,0
a5,hold,51.2471,460,1476,0,0,0
a5,hold,51.2592,459,1476,0,1,0
a5,hold,51.2686,459,1476,0,1,0
a5,hold,51.2732,459,1476,0,0,0
a5,hold,51.2778,459,1476,0,1,0
a5,hold,51.2899,460,1476,0,1,0
a5,hold,51.2940,460,1476,0,0,0
a5,hold,51.3014,460,1476,0,0,0
a5,hold,51.3056,460,1476,0,0,0
a5,hold,51.3098,460,1476,0,0,0
a5,hold,51.3205,460,1476,0,0,0
a5,hold,51.3247,460,1476,0,0,0
a5,hold,51.3326,460,1476,0,0,0
a5,hold,51.3371,460,1476,0,1,0
a5,hold,51.3512,460,1476,0,0,0
a5,hold,51.3554,460,1476,0,0,0
a5,hold,51.3631,460,1476,0,0,0
a5,hold,51.3677,460,1476,0,0,0
a5,hold,51.3718,460,1476,0,0,0
a5,hold,51.3832,460,1476,0,0,0
a5,hold,51.3926,460,1476,0,0,0
a5,hold,51.3968,460,1476,0,1,0
a5,hold,51.4029,460,1476,0,0,0
a5,hold,51.4151,460,1476,0,0,0
a5,hold,51.4264,460,1476,0,0,0
a5,hold,51.4315,460,1476,0,0,0
a5,hold,51.4453,460,1476,0,0,0
a5,hold,51.4548,460,1476,0,0,0
a5,hold,51.4598,460,1476,0,1,0
a5,hold,51.4641,460,1476,0,0,0
a5,hold,51.4772,460,1476,0,0,0
a5,hold,51.4876,460,1476,0,1,0
a5,hold,51.4928,460,1476,0,0,0
a5,hold,51.5062,460,1476,0,0,0
a5,hold,51.5108,460,1476,0,0,0
a5,hold,51.5188,460,1476,0,0,0
a5,hold,51.5233,460,1476,0,0,0
a5,hold,51.5369,460,1476,0,0,0
a5,hold,51.5418,460,1476,0,0,0
a5,hold,51.5486,460,1476,0,1,0
a5,hold,51.5528,460,1476,0,0,0
a5,hold,51.5570,460,1476,0,0,0
a5,hold,51.5692,460,1476,0,0,0
a5,hold,51.5786,460,1476,0,0,0
a5,hold,51.5828,460,1476,0,0,0
a5,hold,51.5870,460,1476,0,0,0
a5,hold,51.5998,460,1476,0,0,0
a5,hold,51.6096,460,1476,0,0,0
a5,hold,51.6138,460,1476,0,0,0
a5,hold,51.6180,460,1476,0,0,0
a5,hold,51.6314,460,1476,0,0,0
a5,hold,51.6420,460,1476,0,1,0
a5,hold,51.6472,460,1476,0,0,0
a5,hold,51.6604,460,1476,0,0,0
a5,hold,51.6648,460,1476,0,0,0
a5,hold,51.6726,461,1476,0,1,0
a5,hold,51.6768,461,1476,0,1,0
a5,hold,51.6814,461,1476,0,0,0
a5,hold,51.6925,461,1476,0,0,0
a5,hold,51.6967,461,1476,0,1,0
a5,hold,51.7039,461,1476,0,0,0
a5,hold,51.7081,461,1476,0,1,0
a5,hold,51.7122,461,1476,0,0,0
a5,hold,51.7239,461,1476,0,1,0
a5,hold,51.7337,460,1476,0,1,0
a5,hold,51.7389,460,1476,0,0,0
a5,hold,51.7439,460,1476,0,0,0
a5,hold,51.7554,460,1476,0,1,0
a5,hold,51.7651,460,1476,0,0,0
a5,hold,51.7701,460,1476,0,0,0
a5,hold,51.7751,460,1476,0,0,0
a5,hold,51.7858,460,1476,0,0,0
a5,hold,51.7956,460,1476,0,0,0
a5,hold,51.8007,460,1476,0,0,0
a5,hold,51.8054,460,1476,0,0,0
a5,hold,51.8167,460,1476,0,1,0
a5,hold,51.8269,461,1476,0,1,0
a5,hold,51.8317,461,1476,0,0,0
a5,hold,51.8371,461,1476,0,0,0
a5,hold,51.8486,461,1476,0,0,0
a5,hold,51.8587,460,1476,0,1,0
a5,hold,51.8642,460,1476,0,0,0
a5,hold,51.8783,460,1476,0,0,0
a5,hold,51.8830,460,1476,0,0,0
a5,hold,51.8908,460,1476,0,0,0
a5,hold,51.8958,460,1476,0,0,0
a5,hold,51.9092,460,1476,0,1,0
a5,hold,51.9134,460,1476,0,1,0
a5,hold,51.9213,460,1476,0,0,0
a5,hold,51.9255,460,1476,0,0,0
a5,hold,51.9392,460,1476,0,0,0
a5,hold,51.9438,460,1476,0,0,0
a5,hold,51.9520,460,1476,0,0,0
a5,hold,51.9566,460,1476,0,0,0
a5,hold,51.9704,460,1476,0,1,0
a5,hold,51.9756,460,1476,0,1,0
a5,hold,51.9836,460,1476,0,1,0
a5,hold,51.9883,460,1476,0,0,0
a5,hold,52.0023,460,1476,0,0,0
a5,hold,52.0124,460,1476,0,1,0
a5,hold,52.0174,460,1476,0,1,0
a5,hold,52.0225,460,1476,0,0,0
a5,hold,52.0342,460,1476,0,1,0
a5,hold,52.0436,460,1476,0,0,0
a5,hold,52.0478,460,1476,0,0,0
a5,hold,52.0521,460,1476,0,0,0
a5,hold,52.0652,460,1476,0,1,0
a5,hold,52.0750,460,1476,0,0,0
a5,hold,52.0794,460,1476,0,0,0
a5,hold,52.0836,460,1476,0,0,0
a5,hold,52.0957,460,1476,0,0,0
a5,hold,52.1053,460,1476,0,0,0
a5,hold,52.1096,460,1476,0,0,0
a5,hold,52.1142,460,1476,0,0,0
a5,hold,52.1268,460,1476,0,1,0
a5,hold,52.1364,460,1476,0,0,0
a5,hold,52.1410,460,1476,0,0,0
a5,hold,52.1454,460,1476,0,0,0
a5,hold,52.1578,460,1476,0,1,0
a5,hold,52.1675,460,1476,0,1,0
a5,hold,52.1723,460,1476,0,0,0
a5,hold,52.1775,460,1476,0,0,0
a5,hold,52.1892,460,1476,0,0,0
a5,hold,52.1993,460,1476,0,1,0
a5,hold,52.2044,460,1476,0,0,0
a5,hold,52.2182,460,1476,0,0,0
a5,hold,52.2228,460,1476,0,0,0
a5,hold,52.2307,460,1476,0,0,0
a5,hold,52.2349,460,1476,0,0,0
a5,hold,52.2395,460,1476,0,0,0
a5,hold,52.2507,460,1476,0,0,0
a5,hold,52.2605,460,1476,0,0,0
a5,hold,52.2647,460,1476,0,0,0
a5,hold,52.2689,460,1476,0,1,0
a5,hold,52.2820,460,1476,0,0,0
a5,hold,52.2914,460,1476,0,0,0
a5,hold,52.2956,460,1476,0,0,0
a5,hold,52.2998,460,1476,0,1,0
a5,hold,52.3123,460,1476,0,0,0
a5,hold,52.3165,460,1476,0,0,0
a5,hold,52.3244,460,1476,0,0,0
a5,hold,52.3286,460,1476,0,1,0
a5,hold,52.3422,460,1476,0,1,0
a5,hold,52.3464,460,1476,0,0,0
a5,hold,52.3547,460,1476,0,1,0
a5,hold,52.3593,460,1476,0,0,0
a5,hold,52.3730,460,1476,0,1,0
a5,hold,52.3776,460,1476,0,0,0
a5,hold,52.3855,460,1476,0,0,0
a5,hold,52.3900,460,1476,0,0,0
a5,hold,52.3951,460,1476,0,0,0
a5,hold,52.4059,460,1476,0,0,0
a5,hold,52.4161,460,1476,0,0,0
a5,hold,52.4209,460,1476,0,1,0
a5,hold,52.4350,460,1476,0,0,0
a5,hold,52.4397,460,1476,0,0,0
a5,hold,52.4477,460,1476,0,1,0
a5,hold,52.4519,460,1476,0,0,0
a5,hold,52.4563,460,1476,0,0,0
a5,hold,52.4680,460,1476,0,0,0
a5,hold,52.4776,460,1476,0,1,0
a5,hold,52.4826,460,1476,0,1,0
a5,hold,52.4876,460,1476,0,0,0
a5,hold,52.4990,460,1476,0,0,0
a5,hold,52.5085,460,1476,0,0,0
a5,hold,52.5131,460,1476,0,0,0
a5,hold,52.5176,460,1476,0,0,0
a5,hold,52.5296,460,1476,0,0,0
a5,hold,52.5394,460,1476,0,0,0
a5,hold,52.5435,460,1476,0,0,0
a5,hold,52.5481,460,1476,0,0,0
a5,hold,52.5605,460,1476,0,0,0
a5,hold,52.5701,460,1476,0,0,0
a5,hold,52.5744,460,1476,0,0,0
a5,hold,52.5786,460,1476,0,0,0
a5,hold,52.5916,460,1476,0,1,0
a5,hold,52.6012,460,1476,0,1,0
a5,hold,52.6057,460,1476,0,0,0
a5,hold,52.6099,460,1476,0,0,0
a5,hold,52.6230,460,1476,0,0,0
a5,hold,52.6336,460,1476,0,0,0
a5,hold,52.6388,460,1476,0,0,0
a5,hold,52.6523,460,1476,0,0,0
a5,hold,52.6575,460,1476,0,1,0
a5,hold,52.6649,460,1476,0,0,0
a5,hold,52.6699,460,1476,0,0,0
a5,hold,52.6839,460,1476,0,0,0
a5,hold,52.6881,460,1476,0,0,0
a5,hold,52.6955,460,1476,0,1,0
a5,hold,52.7002,460,1476,0,0,0
a5,hold,52.7048,460,1476,0,0,0
a5,hold,52.7157,461,1476,0,1,0
a5,hold,52.7255,461,1476,0,1,0
a5,hold,52.7302,461,1476,0,0,0
a5,hold,52.7353,461,1476,0,0,0
a5,hold,52.7470,460,1476,0,1,0
a5,hold,52.7578,460,1476,0,0,0
a5,hold,52.7633,460,1476,0,0,0
a5,hold,52.7770,460,1476,0,1,0
a5,hold,52.7816,460,1476,0,1,0
a5,hold,52.7893,460,1476,0,0,0
a5,hold,52.7935,460,1476,0,0,0
a5,hold,52.8071,460,1476,0,1,0
a5,hold,52.8123,460,1476,0,1,0
a5,hold,52.8206,460,1476,0,0,0
a5,hold,52.8256,460,1476,0,0,0
a5,hold,52.8390,460,1476,0,0,0
a5,hold,52.8439,460,1476,0,1,0
a5,hold,52.8511,460,1476,0,0,0
a5,hold,52.8563,460,1476,0,0,0
a5,hold,52.8704,460,1476,0,1,0
a5,hold,52.8814,460,1476,0,0,0
a5,hold,52.8865,460,1476,0,1,0
a5,hold,52.9001,460,1476,0,0,0
a5,hold,52.9047,460,1476,0,0,0
a5,hold,52.9134,460,1476,0,0,0
a5,hold,52.9184,460,1476,0,1,0
a5,hold,52.9320,460,1476,0,1,0
a5,hold,52.9366,460,1476,0,1,0
a5,hold,52.9440,460,1476,0,1,0
a5,hold,52.9482,460,1476,0,0,0
a5,hold,52.9528,460,1476,0,0,0
a5,hold,52.9638,460,1476,0,1,0
a5,hold,52.9734,460,1476,0,0,0
a5,hold,52.9783,460,1476,0,0,0
a5,hold,52.9834,460,1476,0,1,0
a5,hold,52.9954,460,1476,0,0,0
a5,hold,53.0054,460,1476,0,0,0
a5,hold,53.0100,460,1476,0,0,0
a5,hold,53.0241,460,1476,0,1,0
a5,hold,53.0283,460,1476,0,0,0
a5,hold,53.0368,460,1476,0,0,0
a5,hold,53.0410,460,1476,0,0,0
a5,hold,53.0451,460,1476,0,1,0
a5,hold,53.0561,460,1476,0,0,0
a5,hold,53.0603,460,1476,0,0,0
a5,hold,53.0674,460,1476,0,1,0
a5,hold,53.0716,460,1476,0,0,0
a5,hold,53.0761,460,1476,0,1,0
a5,hold,53.0872,460,1476,0,0,0
a5,hold,53.0974,460,1476,0,0,0
a5,hold,53.1016,460,1476,0,0,0
a5,hold,53.1058,460,1476,0,0,0
a5,hold,53.1185,460,1476,0,0,0
a5,hold,53.1281,460,1476,0,1,0
a5,hold,53.1332,460,1476,0,0,0
a5,hold,53.1375,460,1476,0,1,0
a5,hold,53.1499,460,1476,0,0,0
a5,hold,53.1601,460,1476,0,0,0
a5,hold,53.1644,460,1476,0,1,0
a5,hold,53.1685,460,1476,0,0,0
a5,hold,53.1805,460,1476,0,0,0
a5,hold,53.1904,460,1476,0,0,0
a5,hold,53.1947,460,1476,0,1,0
a5,hold,53.1992,460,1476,0,0,0
a5,hold,53.2111,460,1476,0,0,0
a5,hold,53.2152,460,1476,0,1,0
a5,hold,53.2228,460,1476,0,1,0
a5,hold,53.2278,460,1476,0,1,0
a5,hold,53.2425,460,1476,0,0,0
a5,hold,53.2536,460,1476,0,0,0
a5,hold,53.2597,460,1476,0,1,0
a5,hold,53.2747,460,1476,0,0,0
a5,hold,53.2861,459,1476,0,1,0
a5,hold,53.2919,459,1476,0,0,0
a5,hold,53.3048,459,1476,0,0,0
a5,hold,53.3141,460,1476,0,1,0
a5,hold,53.3182,460,1476,0,1,0
a5,hold,53.3223,460,1476,0,0,0
a5,hold,53.3352,460,1476,0,0,0
a5,hold,53.3393,460,1476,0,1,0
a5,hold,53.3464,460,1476,0,0,0
a5,hold,53.3505,460,1476,0,0,0
a5,hold,53.3546,460,1476,0,0,0
a5,hold,53.3665,460,1476,0,1,0
a5,hold,53.3763,460,1476,0,0,0
a5,hold,53.3806,460,1476,0,0,0
a5,hold,53.3848,460,1476,0,1,0
a5,hold,53.3975,460,1476,0,0,0
a5,hold,53.4071,460,1476,0,0,0
a5,hold,53.4113,460,1476,0,0,0
a5,hold,53.4155,460,1476,0,1,0
a5,hold,53.4288,460,1476,0,0,0
a5,hold,53.4383,460,1476,0,0,0
a5,hold,53.4429,460,1476,0,0,0
a5,hold,53.4470,460,1476,0,0,0
a5,hold,53.4594,460,1476,0,0,0
a5,hold,53.4692,460,1476,0,0,0
a5,hold,53.4734,460,1476,0,0,0
a5,hold,53.4775,460,1476,0,0,0
a5,hold,53.4904,460,1476,0,1,0
a5,hold,53.5000,460,1476,0,0,0
a5,hold,53.5049,460,1476,0,0,0
a5,hold,53.5098,460,1476,0,1,0
a5,hold,53.5223,460,1476,0,0,0
a5,hold,53.5319,460,1476,0,0,0
a5,hold,53.5365,460,1476,0,0,0
a5,hold,53.5412,460,1476,0,0,0
a5,hold,53.5528,460,1476,0,0,0
a5,hold,53.5633,460,1476,0,0,0
a5,hold,53.5683,460,1476,0,0,0
a5,hold,53.5820,460,1476,0,0,0
a5,hold,53.5871,460,1476,0,0,0
a5,hold,53.5946,460,1476,0,0,0
a5,hold,53.5992,460,1476,0,0,0
a5,hold,53.6131,460,1476,0,0,0
a5,hold,53.6178,460,1476,0,0,0
a5,hold,53.6256,460,1476,0,0,0
a5,hold,53.6306,460,1476,0,0,0
a5,hold,53.6439,460,1476,0,0,0
a5,hold,53.6481,460,1476,0,0,0
a5,hold,53.6569,460,1476,0,0,0
a5,hold,53.6610,460,1476,0,0,0
a5,hold,53.6749,460,1476,0,0,0
a5,hold,53.6791,460,1476,0,0,0
a5,hold,53.6872,460,1476,0,0,0
a5,hold,53.6914,460,1476,0,0,0
a5,hold,53.6956,460,1476,0,0,0
a5,hold,53.7071,460,1476,0,0,0
a5,hold,53.7113,460,1476,0,1,0
a5,hold,53.7190,460,1476,0,0,0
a5,hold,53.7237,460,1476,0,0,0
a5,hold,53.7370,460,1476,0,0,0
a5,hold,53.7412,460,1476,0,0,0
a5,hold,53.7494,460,1476,0,1,0
a5,hold,53.7536,460,1476,0,0,0
a5,hold,53.7585,460,1476,0,0,0
a5,hold,53.7698,460,1476,0,0,0
a5,hold,53.7790,460,1476,0,0,0
a5,hold,53.7833,460,1476,0,0,0
a5,hold,53.7875,460,1476,0,0,0
a5,hold,53.8004,460,1476,0,0,0
a5,hold,53.8100,460,1476,0,0,0
a5,hold,53.8146,460,1476,0,1,0
a5,hold,53.8196,460,1476,0,0,0
a5,hold,53.8314,460,1476,0,0,0
a5,hold,53.8413,460,1476,0,0,0
a5,hold,53.8459,460,1476,0,0,0
a5,hold,53.8509,460,1476,0,0,0
a5,hold,53.8627,460,1476,0,0,0
a5,hold,53.8724,460,1476,0,1,0
a5,hold,53.8771,460,1476,0,0,0
a5,hold,53.8817,460,1476,0,0,0
a5,hold,53.8938,460,1476,0,0,0
a5,hold,53.9033,460,1476,0,0,0
a5,hold,53.9083,460,1476,0,0,0
a5,hold,53.9131,460,1476,0,0,0
a5,hold,53.9254,460,1476,0,0,0
a5,hold,53.9357,460,1476,0,1,0
a5,hold,53.9410,460,1476,0,0,0
a5,hold,53.9549,460,1476,0,0,0
a5,hold,53.9591,460,1476,0,1,0
a5,hold,53.9670,460,1476,0,0,0
a5,hold,53.9721,460,1476,0,0,0
a5,hold,53.9863,460,1476,0,0,0
a5,hold,53.9969,460,1476,0,1,0
a5,hold,54.0024,460,1476,0,0,0
a5,hold,54.0168,460,1476,0,0,0
a5,hold,54.0214,460,1476,0,0,0
a5,hold,54.0295,460,1476,0,0,0
a5,hold,54.0346,460,1476,0,0,0
a5,hold,54.0492,460,1476,0,0,0
a5,hold,54.0588,460,1476,0,0,0
a5,hold,54.0634,460,1476,0,0,0
a5,hold,54.0683,460,1476,0,0,0
a5,hold,54.0798,460,1476,0,1,0
a5,hold,54.0899,460,1476,0,1,0
a5,hold,54.0950,460,1476,0,0,0
a5,hold,54.1089,460,1476,0,1,0
a5,hold,54.1143,460,1476,0,1,0
a5,hold,54.1218,460,1476,0,0,0
a5,hold,54.1267,460,1476,0,0,0
a5,hold,54.1412,460,1476,0,1,0
a5,hold,54.1509,460,1476,0,0,0
a5,hold,54.1560,460,1476,0,0,0
a5,hold,54.1608,460,1476,0,0,0
a5,hold,54.1720,460,1476,0,0,0
a5,hold,54.1761,460,1476,0,0,0
a5,hold,54.1833,460,1476,0,0,0
a5,hold,54.1892,460,1476,0,0,0
a5,hold,54.2029,460,1476,0,1,0
a5,hold,54.2072,460,1476,0,0,0
a5,hold,54.2153,460,1476,0,0,0
a5,hold,54.2195,460,1476,0,0,0
a5,hold,54.2328,460,1476,0,1,0
a5,hold,54.2374,460,1476,0,1,0
a5,hold,54.2455,460,1476,0,0,0
a5,hold,54.2497,460,1476,0,0,0
a5,hold,54.2544,459,1476,0,1,0
a5,hold,54.2657,459,1476,0,1,0
a5,hold,54.2749,459,1476,0,0,0
a5,hold,54.2803,459,1476,0,0,0
a5,hold,54.2850,460,1476,0,1,0
a5,hold,54.2959,460,1476,0,0,0
a5,hold,54.3001,460,1476,0,0,0
a5,hold,54.3081,460,1476,0,0,0
a5,hold,54.3123,460,1476,0,0,0
a5,hold,54.3259,460,1476,0,0,0
a5,hold,54.3305,460,1476,0,0,0
a5,hold,54.3387,460,1476,0,0,0
a5,hold,54.3438,460,1476,0,0,0
a5,hold,54.3578,460,1476,0,1,0
a5,hold,54.3622,460,1476,0,0,0
a5,hold,54.3700,460,1476,0,0,0
a5,hold,54.3749,460,1476,0,0,0
a5,hold,54.3884,460,1476,0,1,0
a5,hold,54.3930,460,1476,0,0,0
a5,hold,54.4010,460,1476,0,0,0
a5,hold,54.4055,460,1476,0,0,0
a5,hold,54.4188,460,1476,0,1,0
a5,hold,54.4230,460,1476,0,0,0
a5,hold,54.4315,460,1476,0,0,0
a5,hold,54.4361,460,1476,0,0,0
a5,hold,54.4497,460,1476,0,1,0
a5,hold,54.4539,460,1476,0,0,0
a5,hold,54.4620,460,1476,0,0,0
a5,hold,54.4665,460,1476,0,1,0
a5,hold,54.4707,460,1476,0,0,0
a5,hold,54.4826,460,1476,0,0,0
a5,hold,54.4923,460,1476,0,0,0
a5,hold,54.4965,460,1476,0,0,0
a5,hold,54.5007,460,1476,0,1,0
a5,hold,54.5133,460,1476,0,0,0
a5,hold,54.5228,460,1476,0,0,0
a5,hold,54.5282,460,1476,0,0,0
a5,hold,54.5324,460,1476,0,0,0
a5,hold,54.5442,460,1476,0,0,0
a5,hold,54.5539,460,1476,0,0,0
a5,hold,54.5585,460,1476,0,0,0
a5,hold,54.5626,460,1476,0,0,0
a5,hold,54.5756,460,1476,0,0,0
a5,hold,54.5853,460,1476,0,0,0
a5,hold,54.5896,460,1476,0,0,0
a5,hold,54.5938,460,1476,0,0,0
a5,hold,54.6059,460,1476,0,0,0
a5,hold,54.6100,460,1476,0,0,0
a5,hold,54.6180,460,1476,0,0,0
a5,hold,54.6226,460,1476,0,0,0
a5,hold,54.6365,460,1476,0,0,0
a5,hold,54.6411,460,1476,0,1,0
a5,hold,54.6480,460,1476,0,0,0
a5,hold,54.6522,460,1476,0,0,0
a5,hold,54.6568,460,1476,0,0,0
a5,hold,54.6686,460,1476,0,0,0
a5,hold,54.6782,460,1476,0,1,0
a5,hold,54.6827,460,1476,0,1,0
a5,hold,54.6878,460,1476,0,0,0
a5,hold,54.6991,460,1476,0,0,0
a5,hold,54.7088,460,1476,0,1,0
a5,hold,54.7131,460,1476,0,1,0
a5,hold,54.7181,460,1476,0,0,0
a5,hold,54.7306,460,1476,0,1,0
a5,hold,54.7409,460,1476,0,1,0
a5,hold,54.7452,460,1476,0,0,0
a5,hold,54.7501,460,1476,0,0,0
a5,hold,54.7613,460,1476,0,0,0
a5,hold,54.7711,460,1476,0,1,0
a5,hold,54.7761,460,1476,0,0,0
a5,hold,54.7807,460,1476,0,0,0
a5,hold,54.7926,460,1476,0,0,0
a5,hold,54.8028,460,1476,0,1,0
a5,hold,54.8071,460,1476,0,0,0
a5,hold,54.8117,460,1476,0,0,0
a5,hold,54.8236,460,1476,0,1,0
a5,hold,54.8330,460,1476,0,0,0
a5,hold,54.8382,460,1476,0,0,0
a5,hold,54.8434,460,1476,0,0,0
a5,hold,54.8544,460,1476,0,1,0
a5,hold,54.8640,460,1476,0,0,0
a5,hold,54.8682,460,1476,0,0,0
a5,hold,54.8727,460,1476,0,0,0
a5,hold,54.8851,460,1476,0,0,0
a5,hold,54.8947,460,1476,0,0,0
a5,hold,54.8990,460,1476,0,0,0
a5,hold,54.9031,460,1476,0,0,0
a5,hold,54.9163,460,1476,0,0,0
a5,hold,54.9257,460,1476,0,0,0
a5,hold,54.9302,460,1476,0,0,0
a5,hold,54.9345,460,1476,0,0,0
a5,hold,54.9472,460,1476,0,0,0
a5,hold,54.9570,460,1476,0,0,0
a5,hold,54.9612,460,1476,0,0,0
a5,hold,54.9657,460,1476,0,0,0
a5,hold,54.9781,460,1476,0,0,0
a5,hold,54.9823,460,1476,0,0,0
a5,hold,54.9892,460,1476,0,0,0
a5,hold,54.9938,460,1476,0,0,0
a5,hold,55.0077,460,1476,0,0,0
a5,hold,55.0128,460,1476,0,0,0
a5,hold,55.0202,460,1476,0,0,0
a5,hold,55.0245,460,1476,0,0,0
a5,hold,55.0287,460,1476,0,0,0
a5,hold,55.0401,460,1476,0,1,0
a5,hold,55.0500,460,1476,0,0,0
a5,hold,55.0545,460,1476,0,0,0
a5,hold,55.0588,460,1476,0,1,0
a5,hold,55.0712,460,1476,0,0,0
a5,hold,55.0807,460,1476,0,0,0
a5,hold,55.0853,460,1476,0,0,0
a5,hold,55.0900,460,1476,0,1,0
a5,hold,55.1023,460,1476,0,0,0
a5,hold,55.1117,460,1476,0,0,0
a5,hold,55.1159,460,1476,0,0,0
a5,hold,55.1201,460,1476,0,0,0
a5,hold,55.1331,460,1476,0,1,0
a5,hold,55.1429,460,1476,0,0,0
a5,hold,55.1471,460,1476,0,0,0
a5,hold,55.1513,460,1476,0,0,0
a5,hold,55.1638,460,1476,0,0,0
a5,hold,55.1737,460,1476,0,0,0
a5,hold,55.1779,460,1476,0,0,0
a5,hold,55.1820,460,1476,0,1,0
a5,hold,55.1951,460,1476,0,0,0
a5,hold,55.2048,460,1476,0,0,0
a5,hold,55.2098,460,1476,0,0,0
a5,hold,55.2140,460,1476,0,0,0
a5,hold,55.2266,460,1476,0,0,0
a5,hold,55.2369,460,1476,0,0,0
a5,hold,55.2416,460,1476,0,0,0
a5,hold,55.2458,460,1476,0,1,0
a5,hold,55.2572,460,1476,0,1,0
a5,hold,55.2666,460,1476,0,0,0
a5,hold,55.2709,460,1476,0,0,0
a5,hold,55.2750,459,1476,0,1,0
a5,hold,55.2878,459,1476,0,0,0
a5,hold,55.2977,459,1476,0,0,0
a5,hold,55.3019,459,1476,0,0,0
a5,hold,55.3061,460,1476,0,1,0
a5,hold,55.3191,460,1476,0,1,0
a5,hold,55.3291,460,1476,0,0,0
a5,hold,55.3343,460,1476,0,1,0
a5,hold,55.3486,460,1476,0,1,0
a5,hold,55.3538,460,1476,0,0,0
a5,hold,55.3611,460,1476,0,0,0
