trial,step_units,dir,phase,t_s,force_g,pos_act,fresh_force
9,3,abrir,base,0.004146,445,1476,1
9,3,abrir,base,0.006162,445,1476,0
9,3,abrir,base,0.007190,445,1476,0
9,3,abrir,base,0.008156,445,1476,0
9,3,abrir,base,0.009147,445,1476,0
9,3,abrir,base,0.010087,445,1476,0
9,3,abrir,base,0.011440,445,1476,0
9,3,abrir,base,0.012585,445,1476,0
9,3,abrir,base,0.013791,445,1476,1
9,3,abrir,base,0.024056,445,1476,0
9,3,abrir,base,0.025496,445,1476,0
9,3,abrir,base,0.026741,445,1476,0
9,3,abrir,base,0.027991,445,1476,1
9,3,abrir,base,0.035147,445,1476,0
9,3,abrir,base,0.036356,445,1476,0
9,3,abrir,base,0.037381,445,1476,0
9,3,abrir,base,0.038325,445,1476,0
9,3,abrir,base,0.039314,445,1476,0
9,3,abrir,base,0.040299,445,1476,0
9,3,abrir,base,0.041281,445,1476,0
9,3,abrir,base,0.042232,445,1476,0
9,3,abrir,base,0.043248,445,1476,0
9,3,abrir,base,0.044247,445,1476,0
9,3,abrir,base,0.044917,445,1476,0
9,3,abrir,base,0.054719,445,1476,0
9,3,abrir,base,0.056306,445,1476,0
9,3,abrir,base,0.057296,445,1476,0
9,3,abrir,base,0.058295,442,1476,1
9,3,abrir,base,0.059178,442,1476,1
9,3,abrir,base,0.060170,442,1476,0
9,3,abrir,base,0.065779,442,1476,0
9,3,abrir,base,0.066713,442,1476,0
9,3,abrir,base,0.067348,442,1476,0
9,3,abrir,base,0.067996,442,1476,0
9,3,abrir,base,0.069117,442,1476,0
9,3,abrir,base,0.070111,442,1476,0
9,3,abrir,base,0.071042,442,1475,0
9,3,abrir,base,0.072251,442,1475,0
9,3,abrir,base,0.073231,442,1475,0
9,3,abrir,base,0.074214,442,1475,0
9,3,abrir,base,0.074862,442,1475,0
9,3,abrir,base,0.075854,442,1475,0
9,3,abrir,base,0.085863,442,1475,0
9,3,abrir,base,0.086809,442,1475,0
9,3,abrir,base,0.087403,458,1475,1
9,3,abrir,base,0.088037,458,1475,0
9,3,abrir,base,0.089011,458,1475,0
9,3,abrir,base,0.090022,458,1475,0
9,3,abrir,base,0.090626,458,1476,0
9,3,abrir,base,0.097281,458,1476,0
9,3,abrir,base,0.097918,458,1476,0
9,3,abrir,base,0.098550,458,1476,0
9,3,abrir,base,0.099149,458,1476,0
9,3,abrir,base,0.099773,458,1476,0
9,3,abrir,base,0.100425,458,1476,0
9,3,abrir,base,0.101069,458,1476,0
9,3,abrir,base,0.101689,458,1476,0
9,3,abrir,base,0.102611,458,1476,0
9,3,abrir,base,0.103290,458,1476,0
9,3,abrir,base,0.104553,458,1476,0
9,3,abrir,base,0.105646,458,1476,0
9,3,abrir,base,0.116722,458,1476,1
9,3,abrir,base,0.117679,458,1476,0
9,3,abrir,base,0.118658,474,1476,1
9,3,abrir,base,0.119660,474,1476,0
9,3,abrir,base,0.120629,474,1476,0
9,3,abrir,base,0.121618,474,1476,0
9,3,abrir,base,0.122603,474,1476,0
9,3,abrir,base,0.128608,474,1476,0
9,3,abrir,base,0.129802,474,1476,0
9,3,abrir,base,0.130921,474,1476,0
9,3,abrir,base,0.132036,474,1476,0
9,3,abrir,base,0.133016,474,1478,0
9,3,abrir,base,0.134899,474,1478,0
9,3,abrir,base,0.135526,474,1478,0
9,3,abrir,base,0.136137,474,1478,0
9,3,abrir,base,0.137108,474,1478,0
9,3,abrir,base,0.137681,474,1478,0
9,3,abrir,base,0.138301,474,1478,0
9,3,abrir,base,0.147980,474,1478,1
9,3,abrir,base,0.148587,474,1478,0
9,3,abrir,base,0.149205,474,1478,0
9,3,abrir,base,0.149840,474,1478,0
9,3,abrir,base,0.150478,474,1478,0
9,3,abrir,base,0.151425,474,1478,0
9,3,abrir,base,0.153048,474,1478,0
9,3,abrir,base,0.158863,474,1478,0
9,3,abrir,base,0.159813,474,1478,0
9,3,abrir,base,0.160764,474,1478,0
9,3,abrir,base,0.161748,474,1478,0
9,3,abrir,base,0.162706,474,1478,0
9,3,abrir,base,0.163656,474,1478,0
9,3,abrir,base,0.164549,474,1478,0
9,3,abrir,base,0.165111,474,1478,0
9,3,abrir,base,0.165772,474,1478,0
9,3,abrir,base,0.166734,474,1478,0
9,3,abrir,base,0.167328,474,1478,0
9,3,abrir,base,0.168607,474,1478,0
9,3,abrir,base,0.169649,474,1478,0
9,3,abrir,base,0.178947,474,1478,0
9,3,abrir,base,0.179836,474,1478,0
9,3,abrir,base,0.180770,474,1478,0
9,3,abrir,base,0.181389,474,1478,0
9,3,abrir,base,0.181983,474,1478,0
9,3,abrir,base,0.182912,474,1478,0
9,3,abrir,base,0.183516,474,1478,0
9,3,abrir,base,0.184126,474,1478,0
9,3,abrir,base,0.190352,474,1478,0
9,3,abrir,base,0.191239,474,1478,0
9,3,abrir,base,0.192499,474,1478,0
9,3,abrir,base,0.193096,474,1478,0
9,3,abrir,base,0.193748,474,1478,0
9,3,abrir,base,0.194375,474,1478,0
9,3,abrir,base,0.195029,474,1478,0
9,3,abrir,base,0.195633,474,1478,0
9,3,abrir,base,0.196268,474,1478,0
9,3,abrir,base,0.197209,474,1478,0
9,3,abrir,base,0.197885,474,1478,0
9,3,abrir,base,0.198830,474,1478,0
9,3,abrir,base,0.199420,474,1478,0
9,3,abrir,base,0.200084,474,1478,0
9,3,abrir,base,0.210654,474,1478,0
9,3,abrir,base,0.211249,474,1478,0
9,3,abrir,base,0.211863,474,1478,0
9,3,abrir,base,0.212531,474,1478,0
9,3,abrir,base,0.213159,474,1478,0
9,3,abrir,base,0.213804,474,1478,0
9,3,abrir,base,0.214796,474,1478,0
9,3,abrir,base,0.220809,474,1478,0
9,3,abrir,base,0.221415,474,1478,0
9,3,abrir,base,0.222058,474,1478,0
9,3,abrir,base,0.222699,474,1478,0
9,3,abrir,base,0.223410,474,1478,0
9,3,abrir,base,0.225309,474,1478,0
9,3,abrir,base,0.226319,474,1478,0
9,3,abrir,base,0.227233,474,1478,0
9,3,abrir,base,0.227869,474,1478,0
9,3,abrir,base,0.228804,474,1478,0
9,3,abrir,base,0.229396,474,1478,0
9,3,abrir,base,0.230036,474,1478,0
9,3,abrir,base,0.231036,474,1478,0
9,3,abrir,base,0.240715,474,1478,0
9,3,abrir,base,0.241600,474,1478,0
9,3,abrir,base,0.242253,473,1478,1
9,3,abrir,base,0.242893,473,1479,0
9,3,abrir,base,0.244164,473,1479,0
9,3,abrir,base,0.244811,473,1479,0
9,3,abrir,base,0.245789,473,1479,0
9,3,abrir,base,0.251858,473,1479,0
9,3,abrir,base,0.252485,473,1479,0
9,3,abrir,base,0.253081,473,1479,0
9,3,abrir,base,0.254038,473,1479,0
9,3,abrir,base,0.255020,473,1479,0
9,3,abrir,base,0.255647,473,1479,0
9,3,abrir,base,0.256608,473,1479,0
9,3,abrir,base,0.257553,473,1479,0
9,3,abrir,base,0.258156,473,1479,0
9,3,abrir,base,0.260131,473,1479,0
9,3,abrir,base,0.260771,473,1479,0
9,3,abrir,base,0.261427,473,1479,0
9,3,abrir,base,0.262081,473,1479,0
9,3,abrir,base,0.271785,473,1479,0
9,3,abrir,base,0.272768,473,1479,0
9,3,abrir,base,0.273399,473,1479,0
9,3,abrir,base,0.274347,473,1479,0
9,3,abrir,base,0.275644,473,1479,0
9,3,abrir,base,0.276867,473,1479,0
9,3,abrir,base,0.283413,473,1479,0
9,3,abrir,base,0.284654,473,1479,0
9,3,abrir,base,0.287110,473,1479,0
9,3,abrir,base,0.288077,473,1479,0
9,3,abrir,base,0.288989,473,1479,0
9,3,abrir,base,0.289995,473,1479,0
9,3,abrir,base,0.290994,473,1479,0
9,3,abrir,base,0.291993,473,1479,0
9,3,abrir,base,0.292617,473,1479,0
9,3,abrir,base,0.293623,473,1479,0
9,3,abrir,base,0.303099,472,1479,1
9,3,abrir,base,0.304034,472,1479,0
9,3,abrir,base,0.304985,472,1479,0
9,3,abrir,base,0.305992,472,1479,1
9,3,abrir,base,0.307246,472,1479,0
9,3,abrir,base,0.307923,472,1479,0
9,3,abrir,base,0.313883,472,1479,0
9,3,abrir,base,0.314510,472,1479,0
9,3,abrir,base,0.315209,472,1479,0
9,3,abrir,base,0.316138,472,1479,0
9,3,abrir,base,0.316759,472,1479,1
9,3,abrir,base,0.317377,472,1479,0
9,3,abrir,base,0.318048,472,1479,0
9,3,abrir,base,0.319014,472,1479,0
9,3,abrir,base,0.320000,472,1479,0
9,3,abrir,base,0.321004,472,1479,0
9,3,abrir,base,0.323005,472,1479,0
9,3,abrir,base,0.323655,472,1479,0
9,3,abrir,base,0.324268,472,1479,0
9,3,abrir,base,0.334135,472,1479,0
9,3,abrir,base,0.335077,472,1479,1
9,3,abrir,base,0.336072,472,1479,0
9,3,abrir,base,0.336706,472,1479,0
9,3,abrir,base,0.337349,472,1479,0
9,3,abrir,base,0.338340,472,1479,0
9,3,abrir,base,0.339305,472,1479,0
9,3,abrir,base,0.344810,472,1479,0
9,3,abrir,base,0.345495,472,1479,0
9,3,abrir,base,0.346793,472,1479,0
9,3,abrir,base,0.347433,472,1479,1
9,3,abrir,base,0.348080,472,1479,0
9,3,abrir,base,0.348711,472,1479,0
9,3,abrir,base,0.349357,472,1479,0
9,3,abrir,base,0.349984,472,1479,0
9,3,abrir,base,0.350997,472,1479,0
9,3,abrir,base,0.351607,472,1479,0
9,3,abrir,base,0.352225,472,1479,0
9,3,abrir,base,0.353164,472,1479,0
9,3,abrir,base,0.353843,472,1479,0
9,3,abrir,base,0.354505,472,1479,0
9,3,abrir,base,0.364875,472,1479,0
9,3,abrir,base,0.365535,472,1479,0
9,3,abrir,base,0.366512,472,1479,0
9,3,abrir,base,0.367119,472,1479,0
9,3,abrir,base,0.367786,472,1479,0
9,3,abrir,base,0.368397,472,1479,0
9,3,abrir,base,0.369351,472,1479,0
9,3,abrir,base,0.370294,472,1479,0
9,3,abrir,base,0.376091,472,1479,0
9,3,abrir,base,0.377102,472,1479,1
9,3,abrir,base,0.377758,472,1479,0
9,3,abrir,base,0.378744,472,1479,0
9,3,abrir,base,0.380730,472,1479,0
9,3,abrir,base,0.381661,472,1479,0
9,3,abrir,base,0.382278,472,1479,0
9,3,abrir,base,0.382913,472,1479,0
9,3,abrir,base,0.383544,472,1479,0
9,3,abrir,base,0.384516,472,1479,0
9,3,abrir,base,0.385130,472,1479,0
9,3,abrir,base,0.385752,472,1479,0
9,3,abrir,base,0.395656,472,1479,0
9,3,abrir,base,0.396285,472,1479,0
9,3,abrir,base,0.397238,472,1479,0
9,3,abrir,base,0.397879,472,1479,0
9,3,abrir,base,0.399221,472,1479,0
9,3,abrir,base,0.399888,472,1479,0
9,3,abrir,base,0.400894,472,1479,0
9,3,abrir,base,0.406806,472,1479,0
9,3,abrir,base,0.407467,472,1479,1
9,3,abrir,base,0.408114,472,1479,0
9,3,abrir,base,0.408683,472,1479,0
9,3,abrir,base,0.409358,472,1479,0
9,3,abrir,base,0.409984,472,1479,0
9,3,abrir,base,0.410632,472,1479,0
9,3,abrir,base,0.411221,472,1479,0
9,3,abrir,base,0.411895,472,1479,0
9,3,abrir,base,0.413849,472,1479,0
9,3,abrir,base,0.414514,472,1479,0
9,3,abrir,base,0.415150,472,1479,0
9,3,abrir,base,0.415842,472,1479,0
9,3,abrir,base,0.416840,472,1479,0
9,3,abrir,base,0.426620,472,1479,0
9,3,abrir,base,0.427243,472,1479,0
9,3,abrir,base,0.428194,472,1479,0
9,3,abrir,base,0.428851,472,1479,0
9,3,abrir,base,0.429510,472,1479,0
9,3,abrir,base,0.430479,472,1479,0
9,3,abrir,base,0.431166,472,1479,0
9,3,abrir,base,0.437806,472,1479,0
9,3,abrir,base,0.438419,472,1479,0
9,3,abrir,base,0.439071,472,1479,0
9,3,abrir,base,0.439706,472,1479,0
9,3,abrir,base,0.440313,472,1479,0
9,3,abrir,base,0.441022,472,1479,0
9,3,abrir,base,0.441653,472,1479,0
9,3,abrir,base,0.442301,472,1479,0
9,3,abrir,base,0.442926,472,1479,0
9,3,abrir,base,0.443624,472,1479,0
9,3,abrir,base,0.444247,471,1479,1
9,3,abrir,base,0.444923,471,1479,0
9,3,abrir,base,0.446531,471,1479,1
9,3,abrir,base,0.447528,471,1479,0
9,3,abrir,base,0.448506,471,1479,0
9,3,abrir,base,0.457925,471,1479,0
9,3,abrir,base,0.458537,471,1479,0
9,3,abrir,base,0.459174,471,1479,0
9,3,abrir,base,0.459791,471,1479,0
9,3,abrir,base,0.460418,471,1479,0
9,3,abrir,base,0.461100,471,1479,0
9,3,abrir,base,0.461735,471,1479,0
9,3,abrir,base,0.462414,471,1479,0
9,3,abrir,base,0.463078,471,1479,0
9,3,abrir,base,0.470136,471,1479,0
9,3,abrir,base,0.470772,471,1479,0
9,3,abrir,base,0.471420,471,1479,0
9,3,abrir,base,0.472111,471,1479,0
9,3,abrir,base,0.473076,471,1479,0
9,3,abrir,base,0.473679,471,1479,0
9,3,abrir,base,0.474303,471,1479,0
9,3,abrir,base,0.474954,471,1479,0
9,3,abrir,base,0.475932,471,1479,0
9,3,abrir,base,0.476941,471,1479,0
9,3,abrir,base,0.477930,471,1479,0
9,3,abrir,base,0.478570,471,1479,0
9,3,abrir,base,0.488860,471,1479,0
9,3,abrir,base,0.489824,471,1479,0
9,3,abrir,base,0.490450,471,1479,0
9,3,abrir,base,0.491109,471,1479,0
9,3,abrir,base,0.491774,471,1479,0
9,3,abrir,base,0.492408,471,1479,0
9,3,abrir,base,0.493072,471,1479,0
9,3,abrir,base,0.493682,471,1479,0
9,3,abrir,base,0.494303,471,1479,0
9,3,abrir,base,0.500097,471,1479,1
9,3,abrir,base,0.500769,471,1479,0
9,3,abrir,base,0.501470,471,1479,0
9,3,abrir,base,0.502787,471,1479,0
9,3,abrir,base,0.503436,471,1479,0
9,3,abrir,base,0.504037,471,1479,0
9,3,abrir,base,0.505019,471,1479,0
9,3,abrir,base,0.505972,471,1479,0
9,3,abrir,base,0.506573,471,1479,0
9,3,abrir,base,0.507511,471,1479,1
9,3,abrir,base,0.508521,471,1479,0
9,3,abrir,base,0.509111,471,1479,0
9,3,abrir,base,0.509751,471,1479,0
9,3,abrir,base,0.519880,471,1479,0
9,3,abrir,base,0.520496,471,1479,0
9,3,abrir,base,0.522093,471,1479,0
9,3,abrir,base,0.523083,471,1479,0
9,3,abrir,base,0.524073,471,1479,1
9,3,abrir,base,0.525072,471,1479,0
9,3,abrir,base,0.530831,471,1479,0
9,3,abrir,base,0.531437,471,1479,0
9,3,abrir,base,0.532066,471,1479,0
9,3,abrir,base,0.532696,471,1479,0
9,3,abrir,base,0.533309,471,1479,0
9,3,abrir,base,0.533975,470,1479,1
9,3,abrir,base,0.534933,470,1479,0
9,3,abrir,base,0.535907,470,1479,1
9,3,abrir,base,0.537113,470,1479,1
9,3,abrir,base,0.537761,470,1479,0
9,3,abrir,base,0.538719,470,1479,0
9,3,abrir,base,0.539339,470,1479,0
9,3,abrir,base,0.540301,470,1479,0
9,3,abrir,base,0.540914,470,1479,0
9,3,abrir,base,0.550738,470,1479,0
9,3,abrir,base,0.551671,470,1479,0
9,3,abrir,base,0.552301,470,1479,0
9,3,abrir,base,0.552988,470,1479,0
9,3,abrir,base,0.553621,470,1479,0
9,3,abrir,base,0.554257,470,1479,0
9,3,abrir,base,0.555529,470,1479,0
9,3,abrir,base,0.556137,470,1479,0
9,3,abrir,base,0.562273,470,1479,0
9,3,abrir,base,0.563252,470,1479,0
9,3,abrir,base,0.563911,470,1479,0
9,3,abrir,base,0.564526,470,1479,0
9,3,abrir,base,0.565160,457,1479,1
9,3,abrir,base,0.565796,457,1479,0
9,3,abrir,base,0.566431,457,1479,0
9,3,abrir,base,0.567108,457,1479,0
9,3,abrir,base,0.568109,457,1479,0
9,3,abrir,base,0.569128,457,1478,0
9,3,abrir,base,0.570760,457,1478,0
9,3,abrir,base,0.571466,457,1478,0
9,3,abrir,base,0.572081,457,1478,0
9,3,abrir,base,0.581799,457,1478,0
9,3,abrir,base,0.582778,457,1478,0
9,3,abrir,base,0.583444,457,1478,0
9,3,abrir,base,0.584374,457,1478,0
9,3,abrir,base,0.584981,457,1478,0
9,3,abrir,base,0.585624,457,1478,0
9,3,abrir,base,0.586214,457,1478,0
9,3,abrir,base,0.586858,457,1478,0
9,3,abrir,base,0.592799,457,1478,0
9,3,abrir,base,0.594066,457,1478,0
9,3,abrir,base,0.594738,457,1478,0
9,3,abrir,base,0.595363,442,1478,1
9,3,abrir,base,0.596035,442,1478,0
9,3,abrir,base,0.596655,442,1478,0
9,3,abrir,base,0.597259,442,1478,0
9,3,abrir,base,0.597951,442,1478,0
9,3,abrir,base,0.598547,442,1478,0
9,3,abrir,base,0.599155,442,1478,0
9,3,abrir,base,0.599881,442,1478,0
9,3,abrir,base,0.600871,442,1478,0
9,3,abrir,step,0.001289,442,1476,0
9,3,abrir,step,0.011741,442,1476,0
9,3,abrir,step,0.012738,442,1476,0
9,3,abrir,step,0.013697,442,1476,0
9,3,abrir,step,0.015068,442,1476,0
9,3,abrir,step,0.016281,442,1476,0
9,3,abrir,step,0.017343,442,1476,0
9,3,abrir,step,0.023068,442,1476,0
9,3,abrir,step,0.024263,442,1476,0
9,3,abrir,step,0.025439,442,1476,0
9,3,abrir,step,0.026550,442,1476,0
9,3,abrir,step,0.027627,442,1476,0
9,3,abrir,step,0.028747,442,1476,0
9,3,abrir,step,0.030998,442,1476,0
9,3,abrir,step,0.032108,442,1476,0
9,3,abrir,step,0.033208,442,1476,0
9,3,abrir,step,0.042880,442,1476,0
9,3,abrir,step,0.043913,442,1476,0
9,3,abrir,step,0.044845,442,1476,0
9,3,abrir,step,0.045874,442,1476,0
9,3,abrir,step,0.046846,442,1476,0
9,3,abrir,step,0.047766,442,1476,0
9,3,abrir,step,0.048753,442,1476,1
9,3,abrir,step,0.054589,442,1476,0
9,3,abrir,step,0.055660,421,1474,1
9,3,abrir,step,0.057793,421,1474,0
9,3,abrir,step,0.058867,421,1474,0
9,3,abrir,step,0.059932,421,1474,0
9,3,abrir,step,0.060957,421,1474,0
9,3,abrir,step,0.062057,421,1474,0
9,3,abrir,step,0.063197,421,1474,0
9,3,abrir,step,0.064280,421,1474,0
9,3,abrir,step,0.073969,421,1474,0
9,3,abrir,step,0.074984,421,1474,0
9,3,abrir,step,0.075998,421,1474,0
9,3,abrir,step,0.077074,421,1474,0
9,3,abrir,step,0.078225,421,1474,0
9,3,abrir,step,0.085146,421,1474,1
9,3,abrir,step,0.086307,409,1474,1
9,3,abrir,step,0.087332,409,1474,0
9,3,abrir,step,0.088413,409,1474,0
9,3,abrir,step,0.089604,409,1474,0
9,3,abrir,step,0.090740,409,1474,0
9,3,abrir,step,0.091818,409,1474,0
9,3,abrir,step,0.092877,409,1474,0
9,3,abrir,step,0.093891,409,1474,0
9,3,abrir,step,0.094901,409,1474,0
9,3,abrir,step,0.104977,409,1474,0
9,3,abrir,step,0.106266,409,1473,1
9,3,abrir,step,0.108793,409,1473,1
9,3,abrir,step,0.110032,409,1473,0
9,3,abrir,step,0.116233,402,1473,1
9,3,abrir,step,0.117485,402,1473,0
9,3,abrir,step,0.118766,402,1473,0
9,3,abrir,step,0.120126,402,1473,0
9,3,abrir,step,0.121436,402,1473,0
9,3,abrir,step,0.122697,402,1473,0
9,3,abrir,step,0.123729,402,1473,0
9,3,abrir,step,0.125013,402,1473,0
9,3,abrir,step,0.126309,402,1473,0
9,3,abrir,step,0.135953,402,1473,0
9,3,abrir,step,0.138301,402,1473,0
9,3,abrir,step,0.139369,402,1473,0
9,3,abrir,step,0.140324,402,1473,0
9,3,abrir,step,0.141296,402,1473,0
9,3,abrir,step,0.147220,398,1473,1
9,3,abrir,step,0.147840,398,1473,0
9,3,abrir,step,0.148452,398,1473,0
9,3,abrir,step,0.149386,398,1473,0
9,3,abrir,step,0.150030,398,1473,0
9,3,abrir,step,0.150669,398,1473,0
9,3,abrir,step,0.151288,398,1473,0
9,3,abrir,step,0.151890,398,1473,0
9,3,abrir,step,0.153541,398,1473,0
9,3,abrir,step,0.154467,398,1473,0
9,3,abrir,step,0.155143,398,1473,0
9,3,abrir,step,0.156137,398,1473,0
9,3,abrir,step,0.156777,398,1473,0
9,3,abrir,step,0.157380,398,1473,0
9,3,abrir,step,0.167067,398,1473,0
9,3,abrir,step,0.167688,398,1473,0
9,3,abrir,step,0.168340,398,1473,0
9,3,abrir,step,0.168922,398,1473,0
9,3,abrir,step,0.169582,398,1473,0
9,3,abrir,step,0.170191,396,1473,1
9,3,abrir,step,0.171682,396,1473,0
9,3,abrir,step,0.172650,396,1473,0
9,3,abrir,step,0.178230,396,1473,0
9,3,abrir,step,0.179209,396,1473,0
9,3,abrir,step,0.180253,396,1473,0
9,3,abrir,step,0.181147,396,1473,0
9,3,abrir,step,0.181765,396,1473,0
9,3,abrir,step,0.182343,396,1473,0
9,3,abrir,step,0.183057,396,1473,0
9,3,abrir,step,0.183693,396,1473,0
9,3,abrir,step,0.184297,396,1473,0
9,3,abrir,step,0.185003,396,1473,0
9,3,abrir,step,0.186228,396,1473,0
9,3,abrir,step,0.186938,396,1473,0
9,3,abrir,step,0.187580,396,1473,0
9,3,abrir,step,0.188185,396,1473,0
9,3,abrir,step,0.198007,396,1473,0
9,3,abrir,step,0.198932,396,1473,0
9,3,abrir,step,0.199588,396,1473,0
9,3,abrir,step,0.200193,396,1473,0
9,3,abrir,step,0.200843,396,1473,0
9,3,abrir,step,0.201473,396,1473,0
9,3,abrir,step,0.202124,395,1473,1
9,3,abrir,step,0.202824,395,1473,0
9,3,abrir,step,0.209882,395,1473,0
9,3,abrir,step,0.210550,395,1473,0
9,3,abrir,step,0.211177,395,1473,0
9,3,abrir,step,0.211796,395,1473,0
9,3,abrir,step,0.212413,395,1473,0
9,3,abrir,step,0.213058,395,1473,0
9,3,abrir,step,0.213725,395,1473,0
9,3,abrir,step,0.214372,395,1473,0
9,3,abrir,step,0.214993,395,1473,0
9,3,abrir,step,0.215636,395,1473,0
9,3,abrir,step,0.216261,395,1473,0
9,3,abrir,step,0.216902,395,1473,0
9,3,abrir,step,0.218878,395,1473,1
9,3,abrir,step,0.228871,395,1473,0
9,3,abrir,step,0.229452,395,1473,1
9,3,abrir,step,0.230108,395,1473,0
9,3,abrir,step,0.231141,395,1473,0
9,3,abrir,step,0.232073,395,1473,0
9,3,abrir,step,0.232719,395,1473,0
9,3,abrir,step,0.233284,395,1473,0
9,3,abrir,step,0.233967,395,1473,0
9,3,abrir,step,0.240223,395,1473,0
9,3,abrir,step,0.240868,395,1473,0
9,3,abrir,step,0.241914,395,1473,0
9,3,abrir,step,0.243109,395,1473,0
9,3,abrir,step,0.244104,395,1473,0
9,3,abrir,step,0.245050,395,1473,0
9,3,abrir,step,0.246074,395,1473,0
9,3,abrir,step,0.246975,395,1473,0
9,3,abrir,step,0.247550,395,1473,0
9,3,abrir,step,0.248204,395,1473,0
9,3,abrir,step,0.248814,395,1473,0
9,3,abrir,step,0.249810,395,1473,0
9,3,abrir,step,0.259732,395,1473,0
9,3,abrir,step,0.260298,395,1473,0
9,3,abrir,step,0.260949,395,1473,0
9,3,abrir,step,0.262567,394,1473,1
9,3,abrir,step,0.263186,394,1473,0
9,3,abrir,step,0.263922,394,1473,0
9,3,abrir,step,0.264876,394,1473,0
9,3,abrir,step,0.270982,394,1473,0
9,3,abrir,step,0.271952,394,1473,0
9,3,abrir,step,0.272942,394,1473,0
9,3,abrir,step,0.273592,394,1473,0
9,3,abrir,step,0.274220,394,1473,0
9,3,abrir,step,0.274839,394,1473,0
9,3,abrir,step,0.275437,394,1473,0
9,3,abrir,step,0.276097,394,1473,0
9,3,abrir,step,0.278221,394,1473,0
9,3,abrir,step,0.279253,394,1473,0
9,3,abrir,step,0.280107,394,1473,0
9,3,abrir,step,0.280706,394,1473,0
9,3,abrir,step,0.281275,394,1473,0
9,3,abrir,step,0.291129,394,1473,0
9,3,abrir,step,0.291930,394,1473,0
9,3,abrir,step,0.293019,394,1473,0
9,3,abrir,step,0.294154,394,1473,0
9,3,abrir,step,0.295289,394,1473,0
9,3,abrir,step,0.296506,394,1473,0
9,3,abrir,step,0.302160,394,1473,0
9,3,abrir,step,0.304133,394,1473,0
9,3,abrir,step,0.305112,394,1473,0
9,3,abrir,step,0.306053,394,1473,0
9,3,abrir,step,0.307024,394,1473,0
9,3,abrir,step,0.307653,394,1473,0
9,3,abrir,step,0.308298,394,1473,0
9,3,abrir,step,0.308882,394,1473,0
9,3,abrir,step,0.309865,394,1473,0
9,3,abrir,step,0.310836,394,1473,0
9,3,abrir,step,0.311829,394,1473,0
9,3,abrir,step,0.322174,394,1473,0
9,3,abrir,step,0.323245,393,1473,1
9,3,abrir,step,0.325319,393,1473,0
9,3,abrir,step,0.326330,393,1473,0
9,3,abrir,step,0.327315,393,1473,0
9,3,abrir,step,0.333367,393,1473,0
9,3,abrir,step,0.334384,393,1473,0
9,3,abrir,step,0.335382,393,1473,0
9,3,abrir,step,0.336349,393,1473,0
9,3,abrir,step,0.337320,393,1473,0
9,3,abrir,step,0.338285,393,1473,0
9,3,abrir,step,0.339290,393,1473,0
9,3,abrir,step,0.340258,393,1473,0
9,3,abrir,step,0.341587,393,1473,0
9,3,abrir,step,0.353252,393,1473,0
9,3,abrir,step,0.354365,393,1473,0
9,3,abrir,step,0.355288,393,1473,0
9,3,abrir,step,0.356290,393,1473,0
9,3,abrir,step,0.356997,393,1473,0
9,3,abrir,step,0.357986,393,1473,0
9,3,abrir,step,0.363999,393,1473,0
9,3,abrir,step,0.364947,393,1473,0
9,3,abrir,step,0.365532,393,1473,0
9,3,abrir,step,0.366176,393,1473,0
9,3,abrir,step,0.366828,393,1473,0
9,3,abrir,step,0.367473,393,1473,0
9,3,abrir,step,0.368782,393,1473,0
9,3,abrir,step,0.369387,393,1473,0
9,3,abrir,step,0.370075,393,1473,0
9,3,abrir,step,0.370705,393,1473,0
9,3,abrir,step,0.371345,393,1473,0
9,3,abrir,step,0.372004,393,1473,0
9,3,abrir,step,0.372624,393,1473,0
9,3,abrir,step,0.373597,393,1473,0
9,3,abrir,step,0.374542,393,1473,0
9,3,abrir,step,0.383960,393,1473,0
9,3,abrir,step,0.384965,392,1473,1
9,3,abrir,step,0.385959,392,1473,0
9,3,abrir,step,0.387278,392,1473,0
9,3,abrir,step,0.388250,392,1473,0
9,3,abrir,step,0.388939,392,1473,0
9,3,abrir,step,0.395102,392,1473,0
9,3,abrir,step,0.396120,392,1473,0
9,3,abrir,step,0.396742,392,1473,0
9,3,abrir,step,0.397375,392,1473,0
9,3,abrir,step,0.398044,392,1473,0
9,3,abrir,step,0.399057,392,1473,0
9,3,abrir,step,0.400047,392,1473,0
9,3,abrir,step,0.400723,392,1473,0
9,3,abrir,step,0.401292,392,1473,0
9,3,abrir,step,0.402959,392,1473,0
9,3,abrir,step,0.403653,392,1473,0
9,3,abrir,step,0.404250,392,1473,0
9,3,abrir,step,0.404899,392,1473,0
9,3,abrir,step,0.414824,392,1473,0
9,3,abrir,step,0.415482,392,1473,0
9,3,abrir,step,0.416424,392,1473,0
9,3,abrir,step,0.417093,392,1473,0
9,3,abrir,step,0.417707,392,1473,0
9,3,abrir,step,0.418345,392,1473,0
9,3,abrir,step,0.419011,392,1473,0
9,3,abrir,step,0.419644,392,1473,0
9,3,abrir,step,0.426369,392,1473,0
9,3,abrir,step,0.426995,392,1473,0
9,3,abrir,step,0.427617,392,1473,0
9,3,abrir,step,0.428567,392,1473,0
9,3,abrir,step,0.429449,392,1473,0
9,3,abrir,step,0.430437,392,1473,0
9,3,abrir,step,0.431449,392,1473,0
9,3,abrir,step,0.432458,392,1473,0
9,3,abrir,step,0.433439,392,1473,0
