cycle,phase,t_s,force_g,pos_act,cur_mA,fresh_f,fresh_p
a4,hold,43.3083,445,858,0,1,0
a4,hold,43.3124,445,858,0,0,0
a4,hold,43.3247,445,858,0,0,0
a4,hold,43.3344,445,858,0,0,0
a4,hold,43.3386,445,858,0,0,0
a4,hold,43.3429,444,858,0,1,0
a4,hold,43.3554,444,858,0,0,0
a4,hold,43.3649,444,858,0,0,0
a4,hold,43.3692,444,858,0,0,0
a4,hold,43.3734,445,858,0,1,0
a4,hold,43.3866,445,858,0,0,0
a4,hold,43.3960,445,858,0,0,0
a4,hold,43.4002,444,858,0,1,0
a4,hold,43.4043,444,858,0,0,0
a4,hold,43.4178,444,858,0,0,0
a4,hold,43.4273,444,858,0,1,0
a4,hold,43.4318,444,858,0,0,0
a4,hold,43.4360,444,858,0,0,0
a4,hold,43.4484,444,858,0,0,0
a4,hold,43.4579,444,858,0,0,0
a4,hold,43.4621,445,856,0,1,1
a4,hold,43.4662,445,856,0,0,0
a4,hold,43.4793,445,856,0,0,0
a4,hold,43.4889,445,856,0,0,0
a4,hold,43.4931,444,858,0,1,1
a4,hold,43.4973,444,858,0,0,0
a4,hold,43.5108,444,858,0,0,0
a4,hold,43.5203,444,858,0,0,0
a4,hold,43.5245,445,858,0,1,0
a4,hold,43.5290,445,858,0,0,0
a4,hold,43.5413,445,858,0,0,0
a4,hold,43.5509,445,858,0,0,0
a4,hold,43.5555,445,858,0,0,0
a4,hold,43.5597,445,858,0,0,0
a4,hold,43.5726,445,858,0,1,0
a4,hold,43.5819,445,858,0,0,0
a4,hold,43.5862,445,858,0,0,0
a4,hold,43.5903,445,858,0,0,0
a4,hold,43.6033,445,858,0,1,0
a4,hold,43.6075,445,858,0,0,0
a4,hold,43.6151,445,856,0,1,1
a4,hold,43.6197,445,856,0,0,0
a4,hold,43.6330,445,856,0,0,0
a4,hold,43.6374,445,856,0,0,0
a4,hold,43.6460,445,858,0,1,1
a4,hold,43.6505,445,858,0,0,0
a4,hold,43.6637,445,858,0,0,0
a4,hold,43.6687,445,858,0,0,0
a4,hold,43.6760,445,858,0,0,0
a4,hold,43.6805,445,858,0,0,0
a4,hold,43.6850,445,858,0,0,0
a4,hold,43.6964,445,858,0,0,0
a4,hold,43.7061,445,856,0,0,1
a4,hold,43.7106,445,856,0,0,0
a4,hold,43.7148,445,856,0,0,0
a4,hold,43.7273,445,856,0,1,0
a4,hold,43.7368,444,858,0,1,1
a4,hold,43.7411,444,858,0,0,0
a4,hold,43.7453,444,858,0,0,0
a4,hold,43.7588,444,858,0,0,0
a4,hold,43.7686,445,856,0,1,1
a4,hold,43.7731,445,856,0,0,0
a4,hold,43.7773,445,856,0,0,0
a4,hold,43.7897,444,856,0,1,0
a4,hold,43.7995,444,858,0,0,1
a4,hold,43.8042,444,858,0,0,0
a4,hold,43.8189,444,858,0,1,0
a4,hold,43.8243,444,858,0,0,0
a4,hold,43.8319,444,858,0,0,0
a4,hold,43.8362,444,858,0,0,0
a4,hold,43.8404,444,858,0,0,0
a4,hold,43.8520,444,858,0,0,0
a4,hold,43.8618,444,858,0,0,0
a4,hold,43.8661,444,858,0,0,0
a4,hold,43.8706,444,858,0,0,0
a4,hold,43.8827,444,856,0,0,1
a4,hold,43.8924,444,856,0,0,0
a4,hold,43.8970,444,856,0,0,0
a4,hold,43.9021,444,856,0,0,0
a4,hold,43.9137,444,858,0,0,1
a4,hold,43.9232,444,858,0,0,0
a4,hold,43.9282,444,858,0,0,0
a4,hold,43.9333,444,858,0,0,0
a4,hold,43.9447,444,858,0,0,0
a4,hold,43.9547,444,858,0,0,0
a4,hold,43.9599,444,858,0,0,0
a4,hold,43.9739,445,858,0,1,0
a4,hold,43.9785,445,858,0,1,0
a4,hold,43.9863,445,858,0,0,0
a4,hold,43.9913,445,858,0,0,0
a4,hold,44.0048,444,858,0,1,0
a4,hold,44.0096,444,858,0,0,0
a4,hold,44.0179,444,858,0,0,0
a4,hold,44.0222,444,858,0,0,0
a4,hold,44.0358,445,856,0,1,1
a4,hold,44.0407,445,856,0,0,0
a4,hold,44.0489,445,856,0,0,0
a4,hold,44.0539,445,856,0,0,0
a4,hold,44.0678,445,858,0,0,1
a4,hold,44.0720,445,858,0,0,0
a4,hold,44.0810,445,858,0,0,0
a4,hold,44.0864,444,856,0,1,1
a4,hold,44.0997,444,856,0,0,0
a4,hold,44.1099,444,856,0,0,0
a4,hold,44.1150,444,856,0,0,0
a4,hold,44.1290,444,858,0,0,1
a4,hold,44.1333,444,858,0,0,0
a4,hold,44.1414,444,858,0,0,0
a4,hold,44.1456,444,858,0,1,0
a4,hold,44.1499,444,858,0,0,0
a4,hold,44.1610,444,858,0,0,0
a4,hold,44.1712,444,858,0,0,0
a4,hold,44.1753,444,856,0,0,1
a4,hold,44.1795,444,856,0,1,0
a4,hold,44.1927,444,856,0,0,0
a4,hold,44.2022,444,856,0,0,0
a4,hold,44.2063,444,856,0,0,0
a4,hold,44.2105,444,856,0,0,0
a4,hold,44.2234,444,856,0,1,0
a4,hold,44.2329,444,856,0,0,0
a4,hold,44.2372,444,856,0,0,0
a4,hold,44.2413,444,856,0,0,0
a4,hold,44.2543,444,856,0,1,0
a4,hold,44.2643,444,856,0,0,0
a4,hold,44.2688,444,858,0,1,1
a4,hold,44.2729,444,858,0,0,0
a4,hold,44.2856,444,858,0,0,0
a4,hold,44.2951,444,858,0,0,0
a4,hold,44.2993,445,858,0,1,0
a4,hold,44.3035,445,858,0,0,0
a4,hold,44.3159,445,858,0,0,0
a4,hold,44.3258,445,858,0,0,0
a4,hold,44.3302,445,856,0,0,1
a4,hold,44.3346,445,856,0,0,0
a4,hold,44.3477,445,856,0,0,0
a4,hold,44.3574,445,856,0,0,0
a4,hold,44.3620,445,858,0,0,1
a4,hold,44.3662,445,858,0,0,0
a4,hold,44.3779,445,858,0,0,0
a4,hold,44.3824,445,858,0,0,0
a4,hold,44.3892,444,858,0,1,0
a4,hold,44.3942,444,858,0,0,0
a4,hold,44.4079,444,858,0,0,0
a4,hold,44.4122,445,858,0,1,0
a4,hold,44.4210,445,858,0,0,0
a4,hold,44.4259,445,858,0,0,0
a4,hold,44.4400,445,858,0,1,0
a4,hold,44.4501,445,858,0,0,0
a4,hold,44.4560,445,858,0,0,0
a4,hold,44.4699,445,858,0,1,0
a4,hold,44.4754,445,858,0,0,0
a4,hold,44.4836,445,858,0,0,0
a4,hold,44.4893,445,858,0,0,0
a4,hold,44.5032,445,858,0,0,0
a4,hold,44.5133,444,858,0,1,0
a4,hold,44.5192,444,858,0,0,0
a4,hold,44.5327,444,858,0,0,0
a4,hold,44.5376,445,858,0,1,0
a4,hold,44.5454,445,858,0,0,0
a4,hold,44.5504,445,858,0,0,0
a4,hold,44.5638,445,858,0,0,0
a4,hold,44.5740,445,856,0,0,1
a4,hold,44.5783,445,856,0,0,0
a4,hold,44.5833,445,856,0,0,0
a4,hold,44.5959,445,858,0,1,1
a4,hold,44.6058,445,858,0,0,0
a4,hold,44.6101,445,858,0,0,0
a4,hold,44.6143,445,858,0,1,0
a4,hold,44.6261,445,858,0,0,0
a4,hold,44.6303,445,858,0,0,0
a4,hold,44.6383,445,858,0,0,0
a4,hold,44.6425,445,858,0,0,0
a4,hold,44.6558,445,858,0,0,0
a4,hold,44.6601,445,858,0,0,0
a4,hold,44.6688,445,858,0,0,0
a4,hold,44.6730,445,858,0,0,0
a4,hold,44.6772,445,858,0,1,0
a4,hold,44.6885,444,858,0,1,0
a4,hold,44.6983,444,858,0,0,0
a4,hold,44.7034,444,858,0,0,0
a4,hold,44.7076,444,858,0,1,0
a4,hold,44.7195,444,858,0,0,0
a4,hold,44.7291,444,858,0,0,0
a4,hold,44.7332,444,858,0,1,0
a4,hold,44.7374,444,858,0,0,0
a4,hold,44.7499,444,858,0,0,0
a4,hold,44.7542,444,858,0,0,0
a4,hold,44.7612,444,858,0,0,0
a4,hold,44.7654,444,858,0,0,0
a4,hold,44.7696,444,856,0,0,1
a4,hold,44.7812,444,856,0,0,0
a4,hold,44.7913,444,856,0,0,0
a4,hold,44.7966,444,856,0,1,0
a4,hold,44.8016,444,858,0,0,1
a4,hold,44.8133,444,858,0,0,0
a4,hold,44.8230,444,858,0,0,0
a4,hold,44.8272,444,858,0,1,0
a4,hold,44.8314,444,858,0,0,0
a4,hold,44.8433,444,858,0,0,0
a4,hold,44.8529,444,858,0,0,0
a4,hold,44.8575,444,858,0,0,0
a4,hold,44.8617,445,858,0,1,0
a4,hold,44.8743,445,858,0,0,0
a4,hold,44.8838,445,858,0,1,0
a4,hold,44.8879,445,858,0,0,0
a4,hold,44.8931,445,858,0,0,0
a4,hold,44.9053,445,858,0,0,0
a4,hold,44.9154,445,858,0,1,0
a4,hold,44.9196,445,856,0,1,1
a4,hold,44.9238,445,856,0,0,0
a4,hold,44.9366,445,856,0,0,0
a4,hold,44.9461,445,856,0,1,0
a4,hold,44.9507,445,856,0,1,0
a4,hold,44.9557,445,856,0,0,0
a4,hold,44.9669,445,856,0,0,0
a4,hold,44.9710,445,856,0,1,0
a4,hold,44.9780,445,856,0,0,0
a4,hold,44.9825,445,858,0,0,1
a4,hold,44.9874,445,858,0,0,0
a4,hold,44.9980,445,858,0,0,0
a4,hold,45.0026,445,858,0,0,0
a4,hold,45.0100,445,858,0,0,0
a4,hold,45.0151,445,856,0,0,1
a4,hold,45.0284,445,856,0,0,0
a4,hold,45.0326,445,856,0,1,0
a4,hold,45.0404,445,856,0,0,0
a4,hold,45.0447,445,858,0,0,1
a4,hold,45.0489,445,858,0,0,0
a4,hold,45.0603,445,858,0,0,0
a4,hold,45.0699,445,858,0,0,0
a4,hold,45.0741,445,856,0,0,1
a4,hold,45.0782,445,856,0,0,0
a4,hold,45.0913,445,856,0,1,0
a4,hold,45.1012,445,856,0,0,0
a4,hold,45.1055,445,858,0,1,1
a4,hold,45.1097,445,858,0,0,0
a4,hold,45.1224,445,858,0,0,0
a4,hold,45.1319,445,858,0,0,0
a4,hold,45.1362,445,858,0,0,0
a4,hold,45.1404,445,858,0,0,0
a4,hold,45.1535,445,858,0,0,0
a4,hold,45.1629,445,856,0,0,1
a4,hold,45.1672,445,856,0,1,0
a4,hold,45.1714,445,856,0,0,0
a4,hold,45.1839,445,856,0,0,0
a4,hold,45.1881,445,858,0,0,1
a4,hold,45.1953,445,858,0,0,0
a4,hold,45.1995,445,858,0,0,0
a4,hold,45.2037,445,858,0,1,0
a4,hold,45.2150,445,858,0,0,0
a4,hold,45.2247,444,858,0,1,0
a4,hold,45.2290,444,858,0,0,0
a4,hold,45.2332,444,858,0,1,0
a4,hold,45.2468,444,858,0,0,0
a4,hold,45.2562,444,858,0,0,0
a4,hold,45.2604,444,858,0,0,0
a4,hold,45.2646,444,858,0,1,0
a4,hold,45.2770,444,858,0,1,0
a4,hold,45.2812,445,858,0,1,0
a4,hold,45.2885,445,858,0,0,0
a4,hold,45.2926,445,858,0,0,0
a4,hold,45.2968,445,858,0,0,0
a4,hold,45.3080,445,858,0,0,0
a4,hold,45.3122,444,856,0,1,1
a4,hold,45.3196,444,856,0,0,0
a4,hold,45.3238,444,856,0,0,0
a4,hold,45.3281,444,856,0,1,0
a4,hold,45.3393,445,856,0,1,0
a4,hold,45.3489,445,858,0,0,1
a4,hold,45.3531,445,858,0,0,0
a4,hold,45.3573,445,858,0,0,0
a4,hold,45.3707,445,858,0,0,0
a4,hold,45.3804,445,858,0,1,0
a4,hold,45.3850,445,858,0,0,0
a4,hold,45.3892,445,858,0,0,0
a4,hold,45.4013,444,858,0,1,0
a4,hold,45.4108,444,858,0,0,0
a4,hold,45.4150,444,858,0,0,0
a4,hold,45.4209,444,858,0,0,0
a4,hold,45.4336,444,858,0,0,0
a4,hold,45.4439,444,858,0,1,0
a4,hold,45.4485,444,858,0,0,0
a4,hold,45.4620,444,858,0,0,0
a4,hold,45.4667,444,858,0,1,0
a4,hold,45.4752,444,858,0,0,0
a4,hold,45.4810,444,858,0,0,0
a4,hold,45.4955,444,858,0,1,0
a4,hold,45.5053,444,858,0,0,0
a4,hold,45.5103,444,858,0,0,0
a4,hold,45.5238,444,858,0,1,0
a4,hold,45.5286,444,858,0,0,0
a4,hold,45.5368,444,858,0,0,0
a4,hold,45.5419,444,858,0,0,0
a4,hold,45.5558,445,858,0,1,0
a4,hold,45.5601,445,858,0,0,0
a4,hold,45.5677,445,858,0,0,0
a4,hold,45.5718,445,858,0,0,0
a4,hold,45.5760,444,858,0,1,0
a4,hold,45.5870,444,858,0,0,0
a4,hold,45.5971,444,858,0,0,0
a4,hold,45.6022,444,858,0,0,0
a4,hold,45.6074,444,858,0,0,0
a4,hold,45.6188,444,858,0,0,0
a4,hold,45.6289,444,858,0,1,0
a4,hold,45.6336,444,858,0,0,0
a4,hold,45.6382,444,858,0,1,0
a4,hold,45.6494,444,858,0,0,0
a4,hold,45.6592,444,858,0,1,0
a4,hold,45.6643,444,858,0,0,0
a4,hold,45.6692,444,856,0,0,1
a4,hold,45.6807,444,856,0,0,0
a4,hold,45.6904,444,856,0,0,0
a4,hold,45.6947,444,858,0,0,1
a4,hold,45.6992,444,858,0,0,0
a4,hold,45.7113,444,858,0,0,0
a4,hold,45.7209,444,858,0,0,0
a4,hold,45.7260,444,856,0,0,1
a4,hold,45.7311,444,856,0,0,0
a4,hold,45.7423,444,856,0,0,0
a4,hold,45.7522,444,856,0,0,0
a4,hold,45.7568,444,856,0,1,0
a4,hold,45.7618,444,856,0,0,0
a4,hold,45.7738,444,856,0,0,0
a4,hold,45.7840,444,856,0,0,0
a4,hold,45.7891,444,858,0,1,1
a4,hold,45.8027,444,858,0,0,0
a4,hold,45.8077,444,858,0,0,0
a4,hold,45.8152,444,858,0,0,0
a4,hold,45.8202,444,858,0,0,0
a4,hold,45.8340,444,858,0,0,0
a4,hold,45.8454,444,858,0,0,0
a4,hold,45.8515,444,858,0,1,0
a4,hold,45.8664,444,858,0,0,0
a4,hold,45.8763,444,858,0,0,0
a4,hold,45.8816,444,856,0,0,1
a4,hold,45.8959,444,856,0,0,0
a4,hold,45.9012,444,858,0,0,1
a4,hold,45.9089,444,858,0,1,0
a4,hold,45.9140,444,858,0,0,0
a4,hold,45.9278,444,858,0,0,0
a4,hold,45.9382,444,858,0,0,0
a4,hold,45.9432,444,858,0,0,0
a4,hold,45.9483,444,858,0,0,0
a4,hold,45.9592,444,858,0,0,0
a4,hold,45.9690,444,856,0,0,1
a4,hold,45.9740,444,856,0,0,0
a4,hold,45.9789,444,856,0,0,0
a4,hold,45.9907,444,856,0,0,0
a4,hold,46.0009,444,858,0,1,1
a4,hold,46.0054,444,858,0,0,0
a4,hold,46.0101,444,858,0,0,0
a4,hold,46.0216,444,858,0,0,0
a4,hold,46.0315,444,858,0,0,0
a4,hold,46.0365,444,858,0,0,0
a4,hold,46.0415,444,858,0,0,0
a4,hold,46.0529,444,858,0,0,0
a4,hold,46.0628,444,858,0,1,0
a4,hold,46.0679,444,858,0,0,0
a4,hold,46.0818,444,858,0,0,0
a4,hold,46.0864,444,858,0,0,0
a4,hold,46.0948,444,858,0,0,0
a4,hold,46.0998,444,858,0,0,0
a4,hold,46.1136,444,858,0,0,0
a4,hold,46.1179,444,856,0,1,1
a4,hold,46.1258,444,856,0,0,0
a4,hold,46.1309,444,856,0,0,0
a4,hold,46.1444,444,858,0,0,1
a4,hold,46.1493,444,858,0,0,0
a4,hold,46.1565,444,858,0,0,0
a4,hold,46.1607,444,858,0,0,0
a4,hold,46.1649,444,858,0,0,0
a4,hold,46.1766,444,858,0,0,0
a4,hold,46.1860,444,858,0,0,0
a4,hold,46.1909,444,858,0,0,0
a4,hold,46.1955,444,858,0,0,0
a4,hold,46.2069,444,858,0,0,0
a4,hold,46.2115,444,858,0,0,0
a4,hold,46.2185,444,858,0,0,0
a4,hold,46.2230,444,858,0,0,0
a4,hold,46.2368,444,858,0,0,0
a4,hold,46.2410,444,858,0,0,0
a4,hold,46.2491,444,858,0,0,0
a4,hold,46.2532,444,858,0,0,0
a4,hold,46.2577,444,858,0,0,0
a4,hold,46.2689,444,858,0,0,0
a4,hold,46.2730,444,858,0,0,0
a4,hold,46.2801,444,858,0,0,0
a4,hold,46.2848,444,858,0,0,0
a4,hold,46.2894,444,858,0,1,0
a4,hold,46.3010,444,858,0,0,0
a4,hold,46.3117,444,858,0,0,0
a4,hold,46.3175,444,856,0,1,1
a4,hold,46.3309,444,856,0,0,0
a4,hold,46.3409,444,856,0,0,0
a4,hold,46.3460,444,858,0,0,1
a4,hold,46.3510,444,858,0,0,0
a4,hold,46.3628,444,858,0,0,0
a4,hold,46.3724,444,858,0,0,0
a4,hold,46.3775,444,858,0,1,0
a4,hold,46.3825,444,858,0,0,0
a4,hold,46.3934,444,858,0,0,0
a4,hold,46.4033,444,858,0,0,0
a4,hold,46.4082,444,858,0,0,0
a4,hold,46.4129,444,858,0,0,0
a4,hold,46.4247,444,858,0,1,0
a4,hold,46.4344,444,858,0,0,0
a4,hold,46.4390,444,858,0,0,0
a4,hold,46.4432,444,858,0,0,0
a4,hold,46.4553,444,858,0,1,0
a4,hold,46.4648,444,858,0,0,0
a4,hold,46.4691,444,856,0,1,1
a4,hold,46.4737,444,856,0,0,0
a4,hold,46.4869,444,856,0,0,0
a4,hold,46.4974,444,856,0,0,0
a4,hold,46.5024,444,858,0,0,1
a4,hold,46.5157,444,858,0,0,0
a4,hold,46.5200,444,858,0,0,0
a4,hold,46.5282,444,858,0,1,0
a4,hold,46.5328,444,858,0,0,0
a4,hold,46.5373,444,858,0,0,0
a4,hold,46.5479,444,858,0,0,0
a4,hold,46.5525,444,858,0,0,0
a4,hold,46.5600,444,856,0,0,1
a4,hold,46.5642,444,856,0,0,0
a4,hold,46.5684,444,856,0,0,0
a4,hold,46.5796,444,856,0,0,0
a4,hold,46.5892,444,858,0,0,1
a4,hold,46.5938,444,858,0,0,0
a4,hold,46.5981,444,858,0,0,0
a4,hold,46.6103,444,858,0,0,0
a4,hold,46.6198,444,856,0,0,1
a4,hold,46.6239,444,856,0,0,0
a4,hold,46.6285,444,856,0,0,0
a4,hold,46.6413,444,856,0,0,0
a4,hold,46.6509,444,858,0,0,1
a4,hold,46.6552,444,858,0,0,0
a4,hold,46.6600,444,858,0,0,0
a4,hold,46.6727,444,858,0,0,0
a4,hold,46.6826,444,858,0,0,0
a4,hold,46.6877,444,858,0,0,0
a4,hold,46.6919,444,858,0,0,0
a4,hold,46.7037,444,858,0,0,0
a4,hold,46.7132,444,856,0,0,1
a4,hold,46.7186,444,856,0,0,0
a4,hold,46.7232,444,856,0,0,0
a4,hold,46.7338,444,856,0,0,0
a4,hold,46.7379,444,858,0,1,1
a4,hold,46.7452,444,858,0,0,0
a4,hold,46.7506,444,858,0,0,0
a4,hold,46.7643,444,858,0,0,0
a4,hold,46.7697,444,858,0,0,0
a4,hold,46.7775,444,858,0,0,0
a4,hold,46.7821,444,858,0,0,0
a4,hold,46.7957,444,858,0,0,0
a4,hold,46.8059,444,858,0,0,0
a4,hold,46.8110,444,858,0,0,0
a4,hold,46.8156,444,858,0,0,0
a4,hold,46.8274,444,858,0,0,0
a4,hold,46.8368,444,858,0,0,0
a4,hold,46.8413,444,858,0,0,0
a4,hold,46.8455,444,858,0,0,0
a4,hold,46.8582,444,858,0,0,0
a4,hold,46.8624,444,858,0,0,0
a4,hold,46.8700,444,858,0,0,0
a4,hold,46.8742,444,858,0,1,0
a4,hold,46.8784,444,858,0,0,0
a4,hold,46.8892,444,858,0,0,0
a4,hold,46.8933,444,858,0,0,0
a4,hold,46.9003,444,858,0,0,0
a4,hold,46.9045,444,858,0,1,0
a4,hold,46.9091,444,858,0,0,0
a4,hold,46.9207,444,858,0,1,0
a4,hold,46.9308,444,858,0,0,0
a4,hold,46.9351,444,858,0,0,0
a4,hold,46.9394,444,858,0,0,0
a4,hold,46.9516,444,858,0,1,0
a4,hold,46.9617,444,858,0,0,0
a4,hold,46.9658,444,858,0,0,0
a4,hold,46.9700,444,858,0,0,0
a4,hold,46.9819,444,858,0,0,0
a4,hold,46.9919,444,858,0,0,0
a4,hold,46.9961,444,858,0,1,0
a4,hold,47.0004,444,858,0,0,0
a4,hold,47.0137,444,856,0,0,1
a4,hold,47.0231,444,856,0,0,0
a4,hold,47.0274,444,856,0,0,0
a4,hold,47.0324,444,858,0,0,1
a4,hold,47.0447,444,858,0,0,0
a4,hold,47.0553,444,858,0,1,0
a4,hold,47.0603,444,858,0,0,0
a4,hold,47.0737,444,858,0,1,0
a4,hold,47.0794,444,858,0,1,0
a4,hold,47.0873,444,858,0,1,0
a4,hold,47.0924,444,858,0,1,0
a4,hold,47.1059,444,858,0,0,0
a4,hold,47.1101,444,858,0,0,0
a4,hold,47.1174,444,858,0,1,0
a4,hold,47.1224,444,858,0,0,0
a4,hold,47.1358,444,858,0,0,0
a4,hold,47.1401,444,858,0,0,0
a4,hold,47.1489,444,858,0,0,0
a4,hold,47.1542,444,858,0,0,0
a4,hold,47.1673,444,858,0,0,0
a4,hold,47.1716,444,858,0,0,0
a4,hold,47.1794,444,858,0,0,0
a4,hold,47.1837,444,858,0,0,0
a4,hold,47.1879,444,858,0,0,0
a4,hold,47.1994,444,858,0,0,0
a4,hold,47.2089,444,858,0,0,0
a4,hold,47.2137,444,858,0,0,0
a4,hold,47.2180,444,858,0,0,0
a4,hold,47.2303,444,858,0,0,0
a4,hold,47.2401,444,858,0,1,0
a4,hold,47.2446,444,858,0,0,0
a4,hold,47.2491,444,858,0,0,0
a4,hold,47.2617,444,858,0,1,0
a4,hold,47.2718,444,858,0,0,0
a4,hold,47.2761,444,858,0,1,0
a4,hold,47.2802,444,858,0,0,0
a4,hold,47.2926,444,858,0,1,0
a4,hold,47.3028,444,858,0,0,0
a4,hold,47.3077,444,856,0,1,1
a4,hold,47.3218,444,856,0,1,0
a4,hold,47.3258,444,856,0,0,0
a4,hold,47.3342,444,858,0,1,1
a4,hold,47.3384,444,858,0,0,0
a4,hold,47.3433,444,858,0,0,0
a4,hold,47.3542,444,858,0,0,0
a4,hold,47.3638,444,858,0,0,0
a4,hold,47.3689,444,858,0,0,0
a4,hold,47.3734,444,858,0,1,0
a4,hold,47.3858,444,858,0,0,0
a4,hold,47.3954,444,858,0,0,0
a4,hold,47.3999,444,858,0,0,0
a4,hold,47.4041,444,858,0,1,0
a4,hold,47.4158,444,858,0,0,0
a4,hold,47.4262,444,858,0,0,0
a4,hold,47.4312,444,858,0,0,0
a4,hold,47.4361,444,858,0,0,0
a4,hold,47.4476,444,858,0,0,0
a4,hold,47.4570,444,858,0,1,0
a4,hold,47.4615,444,858,0,0,0
a4,hold,47.4665,444,858,0,1,0
a4,hold,47.4783,444,858,0,0,0
a4,hold,47.4824,445,858,0,1,0
a4,hold,47.4902,445,858,0,0,0
a4,hold,47.4947,445,858,0,0,0
a4,hold,47.5079,445,858,0,0,0
a4,hold,47.5122,444,856,0,1,1
a4,hold,47.5203,444,856,0,0,0
a4,hold,47.5244,444,856,0,0,0
a4,hold,47.5286,444,856,0,0,0
a4,hold,47.5406,444,856,0,0,0
a4,hold,47.5500,444,858,0,0,1
a4,hold,47.5542,444,858,0,0,0
a4,hold,47.5592,444,858,0,1,0
a4,hold,47.5717,444,858,0,0,0
a4,hold,47.5811,444,858,0,1,0
a4,hold,47.5853,444,858,0,0,0
a4,hold,47.5898,444,858,0,0,0
a4,hold,47.6026,444,858,0,0,0
a4,hold,47.6123,444,858,0,0,0
a4,hold,47.6164,444,858,0,0,0
a4,hold,47.6206,444,858,0,1,0
a4,hold,47.6331,444,858,0,0,0
a4,hold,47.6373,444,858,0,0,0
a4,hold,47.6442,444,858,0,0,0
a4,hold,47.6483,444,858,0,0,0
a4,hold,47.6523,444,858,0,0,0
a4,hold,47.6638,444,858,0,0,0
a4,hold,47.6680,444,856,0,0,1
a4,hold,47.6750,444,856,0,0,0
a4,hold,47.6792,444,856,0,1,0
a4,hold,47.6836,444,856,0,0,0
a4,hold,47.6948,445,858,0,1,1
a4,hold,47.6989,445,858,0,0,0
a4,hold,47.7062,445,858,0,0,0
a4,hold,47.7102,445,858,0,1,0
a4,hold,47.7143,445,858,0,0,0
a4,hold,47.7258,444,858,0,1,0
a4,hold,47.7299,444,858,0,0,0
a4,hold,47.7372,444,858,0,0,0
a4,hold,47.7412,444,858,0,0,0
a4,hold,47.7453,444,858,0,0,0
a4,hold,47.7576,445,858,0,1,0
a4,hold,47.7669,445,858,0,0,0
a4,hold,47.7716,445,858,0,1,0
a4,hold,47.7767,444,858,0,1,0
a4,hold,47.7888,444,858,0,0,0
a4,hold,47.7990,444,858,0,0,0
a4,hold,47.8035,444,858,0,0,0
a4,hold,47.8086,444,858,0,0,0
a4,hold,47.8205,444,858,0,0,0
a4,hold,47.8307,444,858,0,0,0
a4,hold,47.8367,444,858,0,1,0
a4,hold,47.8513,444,856,0,0,1
a4,hold,47.8616,444,856,0,0,0
a4,hold,47.8675,444,856,0,0,0
a4,hold,47.8822,444,858,0,0,1
a4,hold,47.8921,444,858,0,1,0
a4,hold,47.8971,444,858,0,0,0
a4,hold,47.9108,444,858,0,0,0
a4,hold,47.9148,444,858,0,0,0
a4,hold,47.9230,444,858,0,1,0
a4,hold,47.9272,444,858,0,0,0
a4,hold,47.9314,444,858,0,0,0
a4,hold,47.9437,444,858,0,0,0
a4,hold,47.9538,444,858,0,0,0
a4,hold,47.9580,444,858,0,0,0
a4,hold,47.9628,444,858,0,0,0
a4,hold,47.9746,444,858,0,0,0
a4,hold,47.9845,444,858,0,1,0
a4,hold,47.9897,444,858,0,0,0
a4,hold,47.9939,444,858,0,0,0
a4,hold,48.0056,444,858,0,0,0
a4,hold,48.0158,444,858,0,1,0
a4,hold,48.0209,444,858,0,0,0
a4,hold,48.0347,444,858,0,0,0
a4,hold,48.0392,444,858,0,0,0
a4,hold,48.0471,444,858,0,1,0
a4,hold,48.0516,444,856,0,1,1
a4,hold,48.0558,444,856,0,0,0
a4,hold,48.0678,444,856,0,1,0
a4,hold,48.0780,444,856,0,0,0
a4,hold,48.0825,444,858,0,0,1
a4,hold,48.0873,444,858,0,0,0
a4,hold,48.0978,444,858,0,0,0
a4,hold,48.1020,444,858,0,1,0
a4,hold,48.1090,444,858,0,0,0
a4,hold,48.1132,444,856,0,0,1
a4,hold,48.1173,444,856,0,0,0
a4,hold,48.1292,444,856,0,1,0
a4,hold,48.1388,444,856,0,0,0
a4,hold,48.1430,444,858,0,0,1
a4,hold,48.1477,444,858,0,0,0
a4,hold,48.1602,444,858,0,0,0
a4,hold,48.1700,444,858,0,0,0
a4,hold,48.1742,444,858,0,0,0
a4,hold,48.1788,444,858,0,0,0
a4,hold,48.1913,444,858,0,1,0
a4,hold,48.2007,444,856,0,0,1
a4,hold,48.2053,444,856,0,0,0
a4,hold,48.2094,444,856,0,0,0
a4,hold,48.2222,444,856,0,1,0
a4,hold,48.2318,444,858,0,0,1
a4,hold,48.2360,444,858,0,1,0
a4,hold,48.2402,444,858,0,1,0
a4,hold,48.2533,444,858,0,1,0
a4,hold,48.2632,444,858,0,1,0
a4,hold,48.2674,444,858,0,0,0
a4,hold,48.2716,444,858,0,1,0
a4,hold,48.2847,444,858,0,1,0
a4,hold,48.2942,444,858,0,0,0
a4,hold,48.2984,444,858,0,0,0
a4,hold,48.3030,444,858,0,0,0
a4,hold,48.3153,444,858,0,0,0
a4,hold,48.3247,444,858,0,0,0
a4,hold,48.3289,444,858,0,0,0
a4,hold,48.3331,444,858,0,0,0
a4,hold,48.3463,444,858,0,0,0
a4,hold,48.3562,444,858,0,0,0
a4,hold,48.3603,444,858,0,0,0
a4,hold,48.3643,444,858,0,0,0
a4,hold,48.3772,444,858,0,0,0
