trial,step_units,dir,phase,t_s,force_g,pos_act,fresh_force
9,10,abrir,base,0.150596,251,829,0
9,10,abrir,base,0.151558,251,829,0
9,10,abrir,base,0.159022,251,829,1
9,10,abrir,base,0.160036,251,829,0
9,10,abrir,base,0.161174,250,829,1
9,10,abrir,base,0.162232,250,829,0
9,10,abrir,base,0.163356,250,829,0
9,10,abrir,base,0.164462,250,829,0
9,10,abrir,base,0.165543,250,829,0
9,10,abrir,base,0.166715,250,829,0
9,10,abrir,base,0.167893,250,829,0
9,10,abrir,base,0.169016,250,829,0
9,10,abrir,base,0.178592,250,829,0
9,10,abrir,base,0.179663,250,829,0
9,10,abrir,base,0.181725,250,829,0
9,10,abrir,base,0.182849,250,829,0
9,10,abrir,base,0.184025,250,829,0
9,10,abrir,base,0.189690,250,829,0
9,10,abrir,base,0.190697,250,829,0
9,10,abrir,base,0.191678,250,829,0
9,10,abrir,base,0.192714,250,829,0
9,10,abrir,base,0.193691,250,829,0
9,10,abrir,base,0.194793,250,829,0
9,10,abrir,base,0.195924,250,829,0
9,10,abrir,base,0.197256,250,829,0
9,10,abrir,base,0.198637,250,829,0
9,10,abrir,base,0.209614,250,829,0
9,10,abrir,base,0.210894,250,829,0
9,10,abrir,base,0.212153,250,829,0
9,10,abrir,base,0.213375,250,829,0
9,10,abrir,base,0.214644,250,829,0
9,10,abrir,base,0.220726,250,829,0
9,10,abrir,base,0.221790,247,829,1
9,10,abrir,base,0.222857,247,829,0
9,10,abrir,base,0.224000,247,829,0
9,10,abrir,base,0.225100,247,829,0
9,10,abrir,base,0.226258,247,829,0
9,10,abrir,base,0.227444,247,828,0
9,10,abrir,base,0.230011,247,828,0
9,10,abrir,base,0.231213,247,828,0
9,10,abrir,base,0.240729,247,828,0
9,10,abrir,base,0.242012,247,828,0
9,10,abrir,base,0.243251,247,828,0
9,10,abrir,base,0.244449,247,828,0
9,10,abrir,base,0.245656,247,828,0
9,10,abrir,base,0.251932,247,828,0
9,10,abrir,base,0.252815,246,828,1
9,10,abrir,base,0.253771,246,828,0
9,10,abrir,base,0.254742,246,828,0
9,10,abrir,base,0.255381,246,828,0
9,10,abrir,base,0.257397,246,828,0
9,10,abrir,base,0.258013,246,828,0
9,10,abrir,base,0.259029,246,828,0
9,10,abrir,base,0.259630,246,828,0
9,10,abrir,base,0.260226,246,828,0
9,10,abrir,base,0.261234,246,828,0
9,10,abrir,base,0.262219,246,828,0
9,10,abrir,base,0.271608,246,828,0
9,10,abrir,base,0.272559,246,828,0
9,10,abrir,base,0.273182,246,828,1
9,10,abrir,base,0.273800,246,828,0
9,10,abrir,base,0.275116,246,828,0
9,10,abrir,base,0.277462,246,828,0
9,10,abrir,base,0.282912,246,828,0
9,10,abrir,base,0.283862,246,828,1
9,10,abrir,base,0.284719,246,828,0
9,10,abrir,base,0.285819,246,828,0
9,10,abrir,base,0.286746,246,828,0
9,10,abrir,base,0.287735,246,828,0
9,10,abrir,base,0.288382,246,828,0
9,10,abrir,base,0.288975,246,828,0
9,10,abrir,base,0.289685,246,828,0
9,10,abrir,base,0.290300,246,828,0
9,10,abrir,base,0.290944,246,828,0
9,10,abrir,base,0.292272,246,828,0
9,10,abrir,base,0.292915,246,828,0
9,10,abrir,base,0.302489,246,828,0
9,10,abrir,base,0.303100,246,828,0
9,10,abrir,base,0.303637,246,828,0
9,10,abrir,base,0.304323,246,828,0
9,10,abrir,base,0.304911,246,828,0
9,10,abrir,base,0.305614,246,828,0
9,10,abrir,base,0.306195,246,828,0
9,10,abrir,base,0.306854,246,828,0
9,10,abrir,base,0.307538,246,828,0
9,10,abrir,base,0.313491,244,828,1
9,10,abrir,base,0.314771,244,828,1
9,10,abrir,base,0.315314,244,828,0
9,10,abrir,base,0.316045,244,828,0
9,10,abrir,base,0.316666,244,828,0
9,10,abrir,base,0.317365,244,828,0
9,10,abrir,base,0.317988,244,828,0
9,10,abrir,base,0.318618,244,828,0
9,10,abrir,base,0.319254,244,828,0
9,10,abrir,base,0.319853,244,828,0
9,10,abrir,base,0.320407,244,828,0
9,10,abrir,base,0.321058,244,828,0
9,10,abrir,base,0.321725,244,828,0
9,10,abrir,base,0.322956,244,828,0
9,10,abrir,base,0.323612,244,828,0
9,10,abrir,base,0.333438,244,828,0
9,10,abrir,base,0.334327,244,828,0
9,10,abrir,base,0.335382,244,828,0
9,10,abrir,base,0.336331,244,828,0
9,10,abrir,base,0.337298,243,828,1
9,10,abrir,base,0.338257,243,828,0
9,10,abrir,base,0.339291,243,828,1
9,10,abrir,base,0.345027,243,828,0
9,10,abrir,base,0.345614,243,828,0
9,10,abrir,base,0.346242,243,828,0
9,10,abrir,base,0.347906,243,828,0
9,10,abrir,base,0.348518,243,828,0
9,10,abrir,base,0.349130,243,828,0
9,10,abrir,base,0.349815,243,828,0
9,10,abrir,base,0.350442,243,828,0
9,10,abrir,base,0.351116,243,828,0
9,10,abrir,base,0.352119,243,828,0
9,10,abrir,base,0.353105,243,828,0
9,10,abrir,base,0.354128,243,828,0
9,10,abrir,base,0.354991,243,828,0
9,10,abrir,base,0.364796,243,828,0
9,10,abrir,base,0.366148,243,828,0
9,10,abrir,base,0.368565,243,828,0
9,10,abrir,base,0.369720,243,828,0
9,10,abrir,base,0.375791,243,828,0
9,10,abrir,base,0.377099,243,828,0
9,10,abrir,base,0.378337,243,828,0
9,10,abrir,base,0.379530,243,828,0
9,10,abrir,base,0.380786,243,828,0
9,10,abrir,base,0.382085,243,828,0
9,10,abrir,base,0.383272,243,828,0
9,10,abrir,base,0.384577,243,828,0
9,10,abrir,base,0.385798,243,828,0
9,10,abrir,base,0.395685,243,828,0
9,10,abrir,base,0.398380,242,828,1
9,10,abrir,base,0.399656,242,828,0
9,10,abrir,base,0.400952,242,828,0
9,10,abrir,base,0.406786,242,828,0
9,10,abrir,base,0.407946,242,828,0
9,10,abrir,base,0.409080,242,828,0
9,10,abrir,base,0.410287,242,828,0
9,10,abrir,base,0.411544,242,828,0
9,10,abrir,base,0.412754,242,828,0
9,10,abrir,base,0.413736,242,828,0
9,10,abrir,base,0.415048,242,828,0
9,10,abrir,base,0.416097,242,828,0
9,10,abrir,base,0.426659,242,828,0
9,10,abrir,base,0.427742,242,828,0
9,10,abrir,base,0.428925,242,828,0
9,10,abrir,base,0.430076,242,828,0
9,10,abrir,base,0.431317,242,828,1
9,10,abrir,base,0.438032,242,828,0
9,10,abrir,base,0.439121,242,828,0
9,10,abrir,base,0.440121,242,828,0
9,10,abrir,base,0.441170,242,828,0
9,10,abrir,base,0.442255,242,828,0
9,10,abrir,base,0.443340,242,828,0
9,10,abrir,base,0.444415,242,828,0
9,10,abrir,base,0.446768,242,828,0
9,10,abrir,base,0.448042,242,828,0
9,10,abrir,base,0.457591,242,828,0
9,10,abrir,base,0.458634,242,828,0
9,10,abrir,base,0.459625,242,828,0
9,10,abrir,base,0.460634,242,828,0
9,10,abrir,base,0.461567,242,828,0
9,10,abrir,base,0.462219,242,828,0
9,10,abrir,base,0.462788,242,828,0
9,10,abrir,base,0.468628,242,828,0
9,10,abrir,base,0.469633,242,828,0
9,10,abrir,base,0.470674,242,828,0
9,10,abrir,base,0.472574,242,828,0
9,10,abrir,base,0.473591,242,828,0
9,10,abrir,base,0.474575,242,828,0
9,10,abrir,base,0.475586,242,828,0
9,10,abrir,base,0.476583,242,828,0
9,10,abrir,base,0.477580,242,828,1
9,10,abrir,base,0.478563,242,828,0
9,10,abrir,base,0.488467,242,828,0
9,10,abrir,base,0.489408,241,828,1
9,10,abrir,base,0.489941,241,828,0
9,10,abrir,base,0.490591,241,828,0
9,10,abrir,base,0.491189,241,827,0
9,10,abrir,base,0.492523,241,827,0
9,10,abrir,base,0.493091,241,827,0
9,10,abrir,base,0.493693,241,827,0
9,10,abrir,base,0.499560,241,827,0
9,10,abrir,base,0.500127,241,827,0
9,10,abrir,base,0.500755,241,827,0
9,10,abrir,base,0.501372,241,827,0
9,10,abrir,base,0.501998,241,827,0
9,10,abrir,base,0.502631,241,827,0
9,10,abrir,base,0.503290,241,827,0
9,10,abrir,base,0.503924,241,827,0
9,10,abrir,base,0.504529,241,827,0
9,10,abrir,base,0.505770,241,827,0
9,10,abrir,base,0.506384,241,827,0
9,10,abrir,base,0.506983,241,827,1
9,10,abrir,base,0.507648,241,827,0
9,10,abrir,base,0.508285,241,827,0
9,10,abrir,base,0.508914,241,827,0
9,10,abrir,base,0.509530,241,827,0
9,10,abrir,base,0.519489,241,827,0
9,10,abrir,base,0.520365,241,827,0
9,10,abrir,base,0.520969,241,827,0
9,10,abrir,base,0.521632,241,827,0
9,10,abrir,base,0.522256,241,827,0
9,10,abrir,base,0.523920,241,827,0
9,10,abrir,base,0.524866,241,827,0
9,10,abrir,base,0.530729,241,827,0
9,10,abrir,base,0.531420,241,827,0
9,10,abrir,base,0.532319,241,827,0
9,10,abrir,base,0.532928,241,827,0
9,10,abrir,base,0.533739,241,827,0
9,10,abrir,base,0.534700,241,827,0
9,10,abrir,base,0.535773,241,827,0
9,10,abrir,base,0.536698,241,827,0
9,10,abrir,base,0.537650,241,827,0
9,10,abrir,base,0.538299,241,827,0
9,10,abrir,base,0.539554,241,827,1
9,10,abrir,base,0.540118,241,827,0
9,10,abrir,base,0.540786,241,827,0
9,10,abrir,base,0.550479,241,827,0
9,10,abrir,base,0.551460,241,827,1
9,10,abrir,base,0.552460,241,827,0
9,10,abrir,base,0.553054,241,827,0
9,10,abrir,base,0.553785,241,827,0
9,10,abrir,base,0.554755,241,827,0
9,10,abrir,base,0.555737,241,827,0
9,10,abrir,base,0.561696,241,827,0
9,10,abrir,base,0.562658,241,827,0
9,10,abrir,base,0.564641,241,827,0
9,10,abrir,base,0.565613,241,827,0
9,10,abrir,base,0.566587,241,827,0
9,10,abrir,base,0.567547,241,827,0
9,10,abrir,base,0.568547,241,827,0
9,10,abrir,base,0.569509,241,827,1
9,10,abrir,base,0.570463,241,827,0
9,10,abrir,base,0.571082,241,827,0
9,10,abrir,base,0.571703,241,827,0
9,10,abrir,base,0.581553,241,827,0
9,10,abrir,base,0.582488,241,827,0
9,10,abrir,base,0.583114,241,827,0
9,10,abrir,base,0.584347,241,827,0
9,10,abrir,base,0.585341,241,827,0
9,10,abrir,base,0.586086,241,827,0
9,10,abrir,base,0.586979,241,827,0
9,10,abrir,base,0.592618,241,827,0
9,10,abrir,base,0.593262,241,827,0
9,10,abrir,base,0.594210,241,827,0
9,10,abrir,base,0.594879,241,827,0
9,10,abrir,base,0.595502,241,827,0
9,10,abrir,base,0.596129,241,827,0
9,10,abrir,base,0.597081,241,827,0
9,10,abrir,base,0.597718,241,827,0
9,10,abrir,base,0.598984,241,827,0
9,10,abrir,base,0.599806,241,827,0
9,10,abrir,base,0.600724,241,827,0
9,10,abrir,step,0.001645,241,827,0
9,10,abrir,step,0.011881,241,827,0
9,10,abrir,step,0.012445,241,827,0
9,10,abrir,step,0.013121,241,827,0
9,10,abrir,step,0.014101,241,827,0
9,10,abrir,step,0.015030,241,827,0
9,10,abrir,step,0.015693,241,827,0
9,10,abrir,step,0.016316,241,827,0
9,10,abrir,step,0.016935,241,827,0
9,10,abrir,step,0.023181,241,827,0
9,10,abrir,step,0.024143,241,827,0
9,10,abrir,step,0.025068,241,827,0
9,10,abrir,step,0.026108,241,827,0
9,10,abrir,step,0.028082,241,827,0
9,10,abrir,step,0.029077,241,827,0
9,10,abrir,step,0.030121,241,827,0
9,10,abrir,step,0.031107,241,827,0
9,10,abrir,step,0.032118,241,827,0
9,10,abrir,step,0.033067,241,827,1
9,10,abrir,step,0.042817,241,827,0
9,10,abrir,step,0.043829,241,827,0
9,10,abrir,step,0.044834,241,827,0
9,10,abrir,step,0.045786,241,827,0
9,10,abrir,step,0.046799,241,827,0
9,10,abrir,step,0.047816,241,827,0
9,10,abrir,step,0.054808,241,827,0
9,10,abrir,step,0.055440,241,827,0
9,10,abrir,step,0.056456,241,827,0
9,10,abrir,step,0.057339,241,827,0
9,10,abrir,step,0.057989,241,827,0
9,10,abrir,step,0.058992,241,827,0
9,10,abrir,step,0.060024,241,827,0
9,10,abrir,step,0.061059,227,827,1
9,10,abrir,step,0.062083,227,827,0
9,10,abrir,step,0.063063,227,827,1
9,10,abrir,step,0.064070,227,827,0
9,10,abrir,step,0.073673,227,824,0
9,10,abrir,step,0.075659,227,824,0
9,10,abrir,step,0.076656,227,824,0
9,10,abrir,step,0.077625,227,824,0
9,10,abrir,step,0.078281,227,824,0
9,10,abrir,step,0.079311,227,824,0
9,10,abrir,step,0.084812,227,824,0
9,10,abrir,step,0.085424,227,824,0
9,10,abrir,step,0.085993,227,824,0
9,10,abrir,step,0.086640,227,824,0
9,10,abrir,step,0.087254,227,824,0
9,10,abrir,step,0.087954,227,824,0
9,10,abrir,step,0.088581,227,824,0
9,10,abrir,step,0.089858,227,824,0
9,10,abrir,step,0.090848,223,824,1
9,10,abrir,step,0.091844,223,824,0
9,10,abrir,step,0.092863,223,824,0
9,10,abrir,step,0.093448,223,824,0
9,10,abrir,step,0.094070,223,824,0
9,10,abrir,step,0.094675,223,824,0
9,10,abrir,step,0.095683,223,824,0
9,10,abrir,step,0.105058,223,824,0
9,10,abrir,step,0.105755,223,824,0
9,10,abrir,step,0.106697,223,824,0
9,10,abrir,step,0.107663,223,824,0
9,10,abrir,step,0.109656,223,824,0
9,10,abrir,step,0.110682,223,824,0
9,10,abrir,step,0.116478,223,824,0
9,10,abrir,step,0.117467,223,824,0
9,10,abrir,step,0.118437,223,824,0
9,10,abrir,step,0.119433,223,824,0
9,10,abrir,step,0.120413,223,824,0
9,10,abrir,step,0.121392,223,824,0
9,10,abrir,step,0.122005,223,824,0
9,10,abrir,step,0.122647,223,824,0
9,10,abrir,step,0.123273,223,824,0
9,10,abrir,step,0.124320,223,824,0
9,10,abrir,step,0.126319,223,824,0
9,10,abrir,step,0.135730,223,824,0
9,10,abrir,step,0.136386,223,824,0
9,10,abrir,step,0.137030,223,824,0
9,10,abrir,step,0.137992,223,824,0
9,10,abrir,step,0.138625,223,824,0
9,10,abrir,step,0.139271,223,824,0
9,10,abrir,step,0.140238,223,824,0
9,10,abrir,step,0.141214,223,824,0
9,10,abrir,step,0.146869,223,824,0
9,10,abrir,step,0.147837,223,824,0
9,10,abrir,step,0.148811,223,824,0
9,10,abrir,step,0.150433,223,824,0
9,10,abrir,step,0.151381,223,824,0
9,10,abrir,step,0.152372,223,824,0
9,10,abrir,step,0.153398,223,824,0
9,10,abrir,step,0.154396,223,824,0
9,10,abrir,step,0.155368,223,824,0
9,10,abrir,step,0.155986,223,824,0
9,10,abrir,step,0.156608,223,824,0
9,10,abrir,step,0.157233,223,824,0
9,10,abrir,step,0.167112,223,824,0
9,10,abrir,step,0.168238,223,824,0
9,10,abrir,step,0.169355,223,824,0
9,10,abrir,step,0.171459,223,824,0
9,10,abrir,step,0.172494,223,824,0
9,10,abrir,step,0.178169,223,824,0
9,10,abrir,step,0.179262,223,824,0
9,10,abrir,step,0.180161,222,824,1
9,10,abrir,step,0.180753,222,824,0
9,10,abrir,step,0.181956,222,824,0
9,10,abrir,step,0.183109,222,824,0
9,10,abrir,step,0.184302,222,824,0
9,10,abrir,step,0.185508,222,824,0
9,10,abrir,step,0.186434,222,824,0
9,10,abrir,step,0.187047,222,823,0
9,10,abrir,step,0.188269,222,823,0
9,10,abrir,step,0.197961,222,823,0
9,10,abrir,step,0.198581,222,823,0
9,10,abrir,step,0.199211,222,823,0
9,10,abrir,step,0.200245,222,823,0
9,10,abrir,step,0.200861,222,823,0
9,10,abrir,step,0.201782,222,823,0
9,10,abrir,step,0.202462,222,823,0
9,10,abrir,step,0.203352,222,823,0
9,10,abrir,step,0.209264,222,823,0
9,10,abrir,step,0.210289,222,823,0
9,10,abrir,step,0.210965,222,823,0
9,10,abrir,step,0.212861,222,823,0
9,10,abrir,step,0.213851,222,823,0
9,10,abrir,step,0.214813,222,823,0
9,10,abrir,step,0.216031,222,823,0
9,10,abrir,step,0.217148,222,823,0
9,10,abrir,step,0.218117,222,823,0
9,10,abrir,step,0.219081,222,823,0
9,10,abrir,step,0.228841,222,823,0
9,10,abrir,step,0.229825,222,823,0
9,10,abrir,step,0.230780,222,823,0
9,10,abrir,step,0.231368,222,823,0
9,10,abrir,step,0.232499,222,823,0
9,10,abrir,step,0.234383,222,823,0
9,10,abrir,step,0.240012,222,823,0
9,10,abrir,step,0.241015,222,823,0
9,10,abrir,step,0.242002,222,823,0
9,10,abrir,step,0.242939,222,823,0
9,10,abrir,step,0.243978,222,823,0
9,10,abrir,step,0.244989,222,823,0
9,10,abrir,step,0.245941,222,823,0
9,10,abrir,step,0.246911,222,823,0
9,10,abrir,step,0.247872,222,823,0
9,10,abrir,step,0.248820,222,823,0
9,10,abrir,step,0.249447,222,823,0
9,10,abrir,step,0.259805,222,823,0
9,10,abrir,step,0.260734,222,823,0
9,10,abrir,step,0.261381,222,823,0
9,10,abrir,step,0.262326,222,823,0
9,10,abrir,step,0.263350,222,823,0
9,10,abrir,step,0.264311,222,823,0
9,10,abrir,step,0.265279,222,823,0
9,10,abrir,step,0.270819,222,823,0
9,10,abrir,step,0.271423,222,823,0
9,10,abrir,step,0.272078,222,823,0
9,10,abrir,step,0.272710,222,823,0
9,10,abrir,step,0.273333,222,823,0
9,10,abrir,step,0.274653,222,823,0
9,10,abrir,step,0.275628,222,823,0
9,10,abrir,step,0.276321,222,823,0
9,10,abrir,step,0.277308,222,823,0
9,10,abrir,step,0.278302,222,823,0
9,10,abrir,step,0.278976,222,823,0
9,10,abrir,step,0.279921,222,823,0
9,10,abrir,step,0.280588,222,823,0
9,10,abrir,step,0.281555,222,823,0
9,10,abrir,step,0.290948,222,823,0
9,10,abrir,step,0.291868,222,823,0
9,10,abrir,step,0.292867,222,823,0
9,10,abrir,step,0.294853,222,823,0
9,10,abrir,step,0.295882,222,823,0
9,10,abrir,step,0.302119,222,823,0
9,10,abrir,step,0.303064,222,823,0
9,10,abrir,step,0.303677,222,823,0
9,10,abrir,step,0.304687,222,823,1
9,10,abrir,step,0.305316,222,823,0
9,10,abrir,step,0.306287,222,823,0
9,10,abrir,step,0.307276,222,823,0
9,10,abrir,step,0.307840,222,823,0
9,10,abrir,step,0.308484,222,823,0
9,10,abrir,step,0.309129,222,823,0
9,10,abrir,step,0.310413,222,823,0
9,10,abrir,step,0.311380,222,823,0
9,10,abrir,step,0.312372,222,823,0
9,10,abrir,step,0.321713,222,823,0
9,10,abrir,step,0.322679,222,823,0
9,10,abrir,step,0.323327,222,823,0
9,10,abrir,step,0.323962,222,823,0
9,10,abrir,step,0.324565,222,823,0
9,10,abrir,step,0.325194,222,823,0
9,10,abrir,step,0.326160,222,823,0
9,10,abrir,step,0.326829,222,823,1
9,10,abrir,step,0.332833,222,823,0
9,10,abrir,step,0.334843,222,823,0
9,10,abrir,step,0.335832,222,823,0
9,10,abrir,step,0.336880,222,823,0
9,10,abrir,step,0.337882,222,823,0
9,10,abrir,step,0.338523,222,823,0
9,10,abrir,step,0.339497,222,823,0
9,10,abrir,step,0.340462,222,823,0
9,10,abrir,step,0.341449,222,823,0
9,10,abrir,step,0.342410,222,823,0
9,10,abrir,step,0.343414,222,823,0
9,10,abrir,step,0.352769,222,823,0
9,10,abrir,step,0.353777,222,823,0
9,10,abrir,step,0.355439,222,823,0
9,10,abrir,step,0.356455,222,823,0
9,10,abrir,step,0.357086,222,823,0
9,10,abrir,step,0.357771,222,823,0
9,10,abrir,step,0.363849,222,823,0
9,10,abrir,step,0.364842,222,823,1
9,10,abrir,step,0.365827,222,823,0
9,10,abrir,step,0.366820,222,823,0
9,10,abrir,step,0.367791,222,823,0
9,10,abrir,step,0.368812,222,823,0
9,10,abrir,step,0.369809,222,823,0
9,10,abrir,step,0.370789,222,823,0
9,10,abrir,step,0.372034,222,823,0
9,10,abrir,step,0.372652,222,823,0
9,10,abrir,step,0.373296,222,823,0
9,10,abrir,step,0.374560,222,823,0
9,10,abrir,step,0.384005,222,823,0
9,10,abrir,step,0.385359,222,823,0
9,10,abrir,step,0.386438,222,823,0
9,10,abrir,step,0.387393,222,823,0
9,10,abrir,step,0.388371,222,823,0
9,10,abrir,step,0.389405,222,823,0
9,10,abrir,step,0.395414,222,823,0
9,10,abrir,step,0.396673,222,823,0
9,10,abrir,step,0.399363,222,823,0
9,10,abrir,step,0.400622,222,823,0
9,10,abrir,step,0.401797,222,823,0
9,10,abrir,step,0.402936,222,823,0
9,10,abrir,step,0.404077,222,823,0
9,10,abrir,step,0.405202,222,823,0
9,10,abrir,step,0.414993,222,823,0
9,10,abrir,step,0.416273,222,823,0
9,10,abrir,step,0.417396,222,823,0
9,10,abrir,step,0.418417,223,823,1
9,10,abrir,step,0.419273,223,823,0
9,10,abrir,step,0.419902,223,823,0
9,10,abrir,step,0.426443,223,823,0
9,10,abrir,step,0.427080,223,823,0
9,10,abrir,step,0.428310,223,823,0
9,10,abrir,step,0.429432,223,823,0
9,10,abrir,step,0.430530,223,823,0
9,10,abrir,step,0.431602,223,823,0
9,10,abrir,step,0.432607,223,823,0
9,10,abrir,step,0.433654,223,823,0
9,10,abrir,step,0.434611,223,823,0
9,10,abrir,step,0.435539,223,823,0
9,10,abrir,step,0.436143,223,823,0
9,10,abrir,step,0.445960,223,823,0
9,10,abrir,step,0.447501,223,823,0
9,10,abrir,step,0.448408,223,823,0
9,10,abrir,step,0.449039,223,823,0
9,10,abrir,step,0.449672,223,823,0
9,10,abrir,step,0.450293,222,823,1
9,10,abrir,step,0.450936,222,823,0
9,10,abrir,step,0.456854,222,823,0
9,10,abrir,step,0.457856,222,823,0
9,10,abrir,step,0.458860,222,823,0
9,10,abrir,step,0.459849,222,823,0
9,10,abrir,step,0.460850,222,823,0
9,10,abrir,step,0.461778,222,823,0
9,10,abrir,step,0.463713,222,823,0
9,10,abrir,step,0.464652,222,823,0
9,10,abrir,step,0.465186,222,823,0
9,10,abrir,step,0.465888,222,823,0
9,10,abrir,step,0.466815,222,823,0
9,10,abrir,step,0.476744,222,823,0
9,10,abrir,step,0.477683,222,823,0
9,10,abrir,step,0.478285,222,823,0
9,10,abrir,step,0.478948,222,823,0
9,10,abrir,step,0.479586,222,823,0
9,10,abrir,step,0.480205,222,823,1
9,10,abrir,step,0.480870,222,823,0
9,10,abrir,step,0.482069,222,823,0
9,10,abrir,step,0.488087,222,823,0
9,10,abrir,step,0.488719,222,823,0
9,10,abrir,step,0.489291,222,823,0
9,10,abrir,step,0.489957,222,823,0
9,10,abrir,step,0.490627,222,823,0
9,10,abrir,step,0.491253,222,823,0
9,10,abrir,step,0.491886,222,823,0
9,10,abrir,step,0.492565,222,823,0
9,10,abrir,step,0.493158,222,823,0
9,10,abrir,step,0.493760,222,823,0
9,10,abrir,step,0.494386,222,823,0
9,10,abrir,step,0.495681,222,823,0
9,10,abrir,step,0.496300,222,823,0
9,10,abrir,step,0.496953,222,823,0
9,10,abrir,step,0.497563,222,823,0
9,10,abrir,step,0.498168,222,823,0
9,10,abrir,step,0.507745,222,823,0
9,10,abrir,step,0.508366,222,823,0
9,10,abrir,step,0.509246,222,823,0
9,10,abrir,step,0.509892,222,823,0
9,10,abrir,step,0.510528,222,823,0
9,10,abrir,step,0.511124,222,823,0
9,10,abrir,step,0.511759,222,823,0
9,10,abrir,step,0.512979,222,823,1
9,10,abrir,step,0.518790,222,823,0
9,10,abrir,step,0.519393,222,823,0
9,10,abrir,step,0.520032,222,823,0
9,10,abrir,step,0.520973,222,823,0
9,10,abrir,step,0.521555,222,823,0
9,10,abrir,step,0.522190,222,823,0
9,10,abrir,step,0.522811,222,823,0
9,10,abrir,step,0.523420,222,823,0
9,10,abrir,step,0.524085,222,823,0
9,10,abrir,step,0.524780,222,823,0
9,10,abrir,step,0.525690,222,823,0
9,10,abrir,step,0.526883,222,823,0
9,10,abrir,step,0.527535,222,823,0
9,10,abrir,step,0.528180,222,823,0
9,10,abrir,step,0.528806,222,823,0
9,10,abrir,step,0.538846,222,823,0
9,10,abrir,step,0.539801,222,823,0
9,10,abrir,step,0.540764,222,823,0
9,10,abrir,step,0.541743,222,823,0
9,10,abrir,step,0.542350,222,823,0
9,10,abrir,step,0.543020,222,823,0
