trial_file,dof,speed,fset,f_max,delta_f,f_settle,t_peak_ms,onset_pos,rate_hz,aborted,hold,max_hold_dev_g,f_base_g,mount,temp_c
B_dof1_v25_F1000_n02.csv,1,25,1000,68,-932,67,1724,,583,1,,2729,49,tcp1,42
B_dof1_v25_F1000_n01.csv,1,25,1000,1118,118,829,3932,1366,591,0,,4,25,tcp1,42
B_dof1_v25_F1000_n00.csv,1,25,1000,1174,174,852,3927,1369,582,0,,5,25,tcp1,42
B_dof1_v25_F1000_n04.csv,1,25,1000,1108,108,851,3914,1364,588,0,,5,25,tcp1,42
B_dof1_v25_F1000_n03.csv,1,25,1000,1106,106,852,3940,1354,600,0,,6,25,tcp1,42
