t_s,force_g,pos_act,current_mA
0.012873,35,1204,0
0.044314,36,,
0.055134,40,,
0.061661,40,,
0.074591,40,,
0.086561,49,,
0.094239,49,,
0.106175,49,,
0.117582,56,1214,60
0.147956,63,,
0.154690,63,,
0.167947,63,,
0.180230,68,,
0.186763,68,,
0.198679,68,,
0.209851,74,,
0.216315,74,1220,61
0.247064,74,,
0.260360,79,,
0.272348,79,,
0.279053,79,,
0.292254,80,,
0.303137,80,,
0.309820,80,,
0.323018,81,1230,99
0.353492,84,,
0.365476,84,,
0.373239,84,,
0.385137,84,,
0.396139,84,,
0.402575,84,,
0.415610,86,,
0.427503,86,1238,86
0.459071,87,,
0.466012,87,,
0.478265,88,,
0.489172,88,,
0.495659,89,,
0.509040,89,,
0.520860,89,,
0.527871,89,1244,81
0.552174,89,,
0.558636,90,,
0.570585,90,,
0.582700,90,,
0.589403,92,,
0.601451,92,,
0.613507,92,,
0.620000,91,1252,98
0.651029,92,,
0.664953,92,,
0.675708,92,,
0.682144,92,,
0.695043,92,,
0.706939,93,,
0.713375,93,,
0.726274,93,1261,52
0.757871,94,,
0.768709,93,,
0.775657,93,,
0.788669,93,,
0.799590,94,,
0.806121,94,,
0.819193,94,,
0.830194,94,1270,70
0.861599,94,,
0.868090,94,,
0.881078,96,,
0.891924,96,,
0.898690,96,,
0.911856,95,,
0.923867,95,,
0.930367,95,1276,78
0.961579,97,,
0.974679,96,,
0.985515,96,,
0.991949,96,,
1.005184,97,,
1.016843,97,,
1.023634,97,,
1.035953,96,1282,60
1.067502,97,,
1.078516,97,,
1.085157,97,,
1.098191,97,,
1.109102,97,,
1.115804,97,,
1.128695,97,,
1.140562,97,1294,100
1.171624,98,,
1.178025,98,,
1.190856,98,,
1.202671,98,,
1.209087,97,,
1.221924,97,,
1.233013,97,,
1.240695,99,1300,89
1.271107,98,,
1.284009,98,,
1.294771,98,,
1.301293,98,,
1.315459,98,,
1.326290,97,,
1.332689,97,,
1.345926,97,1310,108
1.377335,97,,
1.388123,98,,
1.395530,98,,
1.408404,98,,
1.419082,97,,
1.426594,97,,
1.439570,97,,
1.450303,98,1317,102
1.481748,97,,
1.488641,97,,
1.501802,98,,
1.512641,98,,
1.519155,98,,
1.532099,98,,
1.542807,98,,
1.549345,98,1328,75
1.581426,99,,
1.594459,98,,
1.605228,98,,
1.611787,98,,
1.624723,99,,
1.635533,99,,
1.641861,99,,
1.655755,100,1332,71
1.686734,100,,
1.697486,100,,
1.703900,100,,
1.717909,100,,
1.728642,100,,
1.735067,101,,
1.749401,101,,
1.760264,101,1337,84
1.791513,101,,
1.798076,103,,
1.811369,103,,
1.822315,103,,
1.829284,102,,
1.842336,102,,
1.853124,102,,
1.859507,102,1341,96
1.890828,102,,
1.903673,102,,
1.914502,102,,
1.920991,102,,
1.935035,102,,
1.945707,102,,
1.952159,102,,
1.966178,102,1354,79
1.996957,103,,
2.007717,103,,
2.014238,103,,
2.028546,103,,
2.038408,104,,
2.045023,104,,
2.059241,104,,
2.070277,103,1361,85
2.100549,103,,
2.107316,103,,
2.121463,102,,
2.131532,102,,
2.138017,102,,
2.151974,102,,
2.162660,102,,
2.169204,102,1372,67
2.200678,104,,
2.213943,102,,
2.225148,102,,
2.231828,102,,
2.245307,103,,
2.256631,103,,
2.264543,103,,
2.275598,104,1379,73
2.306738,104,,
2.317798,104,,
2.324496,104,,
2.337831,105,,
2.348972,105,,
2.355636,104,,
2.368887,104,,
2.380017,104,1383,92
2.410972,106,,
2.417722,104,,
2.430901,104,,
2.441727,104,,
2.448430,107,,
2.461776,107,,
2.472741,107,,
2.479435,106,1395,103
2.511537,106,,
2.523493,106,,
2.534395,106,,
2.540924,108,,
2.555013,108,,
2.565807,108,,
2.572580,108,,
2.585566,108,1403,65
2.616409,109,,
2.628149,108,,
2.634467,108,,
2.647500,108,,
2.658601,109,,
2.665236,109,,
2.678208,109,,
2.691163,109,1407,101
2.720467,109,,
2.727930,109,,
2.740777,109,,
2.751571,109,,
2.759159,109,,
2.772294,109,,
2.784116,109,,
2.790740,109,1419,96
2.819857,110,,
2.833889,111,,
2.844646,111,,
2.851082,111,,
2.864390,110,,
2.876566,110,,
2.883151,110,,
2.895186,111,1428,99
2.926746,111,,
2.937905,111,,
2.944486,111,,
2.957666,111,,
2.970002,111,,
2.976622,112,,
2.988668,112,,
2.999432,112,1436,83
3.030198,111,,
3.037992,112,,
3.050923,112,,
3.062980,112,,
3.069789,113,,
3.081878,113,,
3.092753,113,,
3.099205,113,1440,80
3.130397,112,,
3.143320,112,,
3.155346,112,,
3.162968,112,,
3.175108,112,,
3.186199,117,,
3.194078,117,,
3.205083,117,1451,103
3.237095,122,,
3.248058,123,,
3.254624,123,,
3.267726,123,,
3.279492,128,,
3.286884,128,,
3.298778,128,,
3.310604,128,1455,101
3.335311,128,,
3.342761,128,,
3.349178,128,,
3.360009,130,,
3.371903,130,,
3.378382,130,,
3.391329,130,,
3.403156,130,1465,115
3.434751,134,,
3.441264,134,,
3.453269,139,,
3.465186,139,,
3.472780,139,,
3.484884,144,,
3.496922,144,,
3.503559,144,1473,105
3.534175,150,,
3.546039,150,,
3.557913,150,,
3.564456,150,,
3.577510,150,,
3.589563,150,,
3.596114,174,,
3.609016,174,1477,93
3.639990,188,,
3.650724,188,,
3.657220,199,,
3.671246,199,,
3.682039,199,,
3.688495,215,,
3.702787,215,,
3.713620,215,1486,132
3.744241,254,,
3.750670,254,,
3.763813,254,,
3.774662,254,,
3.781171,254,,
3.795147,254,,
3.805832,295,,
3.812190,295,1494,135
3.842996,315,,
3.857124,315,,
3.867914,333,,
3.874424,333,,
3.888441,333,,
3.899260,350,,
3.906090,350,,
3.919167,350,1501,170
3.949901,367,,
3.960701,387,,
3.967242,387,,
3.981495,399,,
3.992382,399,,
3.998822,399,,
4.011782,407,,
4.022498,407,1509,179
4.053957,408,,
4.061534,408,,
4.074484,390,,
4.085164,390,,
4.091748,390,,
4.104605,369,,
4.116505,369,,
4.122902,369,1519,165
4.152974,343,,
4.166983,325,,
4.177708,325,,
4.184116,325,,
4.198004,337,,
4.208658,337,,
4.215332,359,,
4.229405,359,1524,175
4.260431,387,,
4.271272,387,,
4.277894,407,,
4.291137,407,,
4.302171,407,,
4.308905,420,,
4.321966,420,,
4.333199,420,1533,187
4.363985,433,,
4.370417,440,,
4.383595,440,,
4.394476,455,,
4.401204,455,,
4.414578,455,,
4.425413,461,,
4.431856,461,1540,132
4.463012,469,,
4.477122,469,,
4.488006,473,,
4.494439,473,,
4.507795,473,,
4.518827,480,,
4.525463,480,,
4.538756,480,1549,161
4.569851,480,,
4.580701,485,,
4.588551,485,,
4.600512,494,,
