t_s,force_g,pos_act,current_mA
0.013153,-18,769,-87
0.044506,-18,,
0.055236,-18,,
0.061683,-18,,
0.075494,48,,
0.087454,48,,
0.093951,48,,
0.106906,115,,
0.117611,115,799,199
0.148892,140,,
0.155285,140,,
0.169080,122,,
0.180636,122,,
0.188013,122,,
0.199796,105,,
0.210552,105,,
0.218229,105,1039,159
0.247770,101,,
0.261794,95,,
0.273617,95,,
0.281161,98,,
0.293175,98,,
0.304080,98,,
0.310582,106,,
0.323571,106,1234,126
0.354204,117,,
0.367144,117,,
0.373564,139,,
0.385357,139,,
0.396162,139,,
0.402590,163,,
0.417072,163,,
0.427938,163,1510,537
0.460163,3211,,
