t_s,force_g,pos_act,current_mA
0.012942,-19,770,-90
0.044160,-19,,
0.055961,-19,,
0.062405,-15,,
0.075024,-15,,
0.087307,-15,,
0.093736,-15,,
0.105573,-15,,
0.117351,0,771,58
0.148423,37,,
0.154827,37,,
0.168239,37,,
0.179777,75,,
0.186315,75,,
0.200352,75,,
0.211127,94,,
0.217616,94,784,93
0.242364,106,,
0.248725,106,,
0.262019,106,,
0.273128,115,,
0.280321,115,,
0.292286,115,,
0.304172,119,,
0.310632,119,798,102
0.335344,122,,
0.341728,122,,
0.354214,125,,
0.365715,125,,
0.373361,125,,
0.385240,124,,
0.397075,124,,
0.403504,124,821,129
0.429255,128,,
0.435661,128,,
0.446409,133,,
0.452800,133,,
0.459235,133,,
0.465665,133,,
0.477577,132,,
0.489430,132,829,66
0.520559,130,,
0.528066,130,,
0.539883,131,,
0.552281,131,,
0.558775,133,,
0.571667,133,,
0.582728,133,,
0.589803,130,842,109
0.621217,129,,
0.634137,129,,
0.644865,129,,
0.651348,127,,
0.664215,127,,
0.676113,127,,
0.682701,128,,
0.695661,128,865,121
0.726673,130,,
0.737555,127,,
0.745061,127,,
0.757931,127,,
0.769266,125,,
0.775969,125,,
0.788829,125,,
0.799288,124,877,101
0.830688,125,,
0.838200,125,,
0.850715,125,,
0.861539,125,,
0.869029,125,,
0.882255,125,,
0.892624,124,,
0.899185,124,891,104
0.930488,124,,
0.943426,119,,
0.954228,119,,
0.960625,119,,
0.974602,118,,
0.985362,118,,
0.991820,118,,
1.005868,119,909,103
1.037033,116,,
1.047815,116,,
1.054231,116,,
1.067110,113,,
1.078892,113,,
1.085299,113,,
1.098182,112,,
1.109966,112,922,93
1.141035,112,,
1.147501,112,,
1.160422,114,,
1.171176,114,,
1.177595,112,,
1.191600,112,,
1.202300,112,,
1.208728,111,937,99
1.241013,110,,
1.253852,110,,
1.265064,110,,
1.271982,109,,
1.285054,109,,
1.295806,109,,
1.302266,108,,
1.315251,108,955,112
1.346507,107,,
1.357265,107,,
1.363663,107,,
1.377687,107,,
1.388532,107,,
1.396067,107,,
1.409018,107,,
1.419768,104,975,91
1.451376,102,,
1.458214,102,,
1.470156,102,,
1.481136,105,,
1.487588,105,,
1.501603,105,,
1.512425,104,,
1.519902,104,987,105
1.549966,104,,
1.563882,99,,
1.574585,99,,
1.582100,99,,
1.594959,99,,
1.605715,99,,
1.612159,99,,
1.626130,101,1002,117
1.656201,101,,
1.668044,101,,
1.674510,101,,
1.687427,99,,
1.698173,99,,
1.704600,99,,
1.718605,98,,
1.729364,98,1018,83
1.760595,98,,
1.767451,98,,
1.780412,98,,
1.791382,98,,
1.797977,99,,
1.812026,99,,
1.822811,99,,
1.829287,97,1032,100
1.859663,96,,
1.873660,96,,
1.884500,96,,
1.890923,96,,
1.904903,96,,
1.915644,96,,
1.922132,98,,
1.935074,98,1052,111
1.966188,98,,
1.976955,95,,
1.983437,95,,
1.997439,95,,
2.008220,95,,
2.014656,95,,
2.028796,95,,
2.039608,94,1065,92
2.070823,94,,
2.078237,94,,
2.090400,94,,
2.101789,94,,
2.108406,94,,
2.121392,94,,
2.132250,94,,
2.139823,94,1079,127
2.169957,94,,
2.183935,90,,
2.194718,90,,
2.201160,90,,
2.214092,89,,
2.225905,89,,
2.232397,89,,
2.245300,90,1095,93
2.276467,91,,
2.287301,91,,
2.294827,91,,
2.307731,93,,
2.318548,93,,
2.324937,93,,
2.338879,90,,
2.349659,90,1114,126
2.380779,92,,
2.387211,92,,
2.400525,92,,
2.411295,92,,
2.418898,90,,
2.431812,90,,
2.442589,90,,
2.449029,88,1126,81
2.480097,90,,
2.492981,90,,
2.504812,90,,
2.511293,91,,
2.524185,91,,
2.534950,91,,
2.541396,91,,
2.555553,91,1141,115
2.586788,91,,
2.597525,88,,
2.603878,88,,
2.617820,88,,
2.628605,88,,
2.635041,88,,
2.648009,88,,
2.659861,89,1159,118
2.690002,91,,
2.696508,91,,
2.710437,91,,
2.721222,91,,
2.728727,91,,
2.741573,91,,
2.752816,91,,
2.759382,91,1174,97
2.791083,89,,
2.803108,89,,
2.813927,89,,
2.820449,89,,
2.834489,92,,
2.845282,92,,
2.852796,92,,
2.865656,94,1191,101
2.896164,94,,
2.906925,94,,
2.913426,94,,
2.927484,93,,
2.938270,93,,
2.945796,93,,
2.958714,93,,
2.969479,93,1206,125
3.000830,96,,
3.007410,96,,
3.020412,97,,
3.031200,97,,
3.038740,98,,
3.051672,98,,
3.062476,98,,
3.068930,99,1222,102
3.100227,100,,
3.113175,100,,
3.123970,100,,
3.130441,101,,
3.144465,101,,
3.155198,101,,
3.162662,104,,
3.175840,104,1235,112
3.206035,105,,
3.216901,104,,
3.223413,104,,
3.237416,104,,
3.248229,102,,
3.255722,102,,
3.268697,102,,
3.279517,101,1256,88
3.309917,103,,
3.316490,103,,
3.330380,103,,
3.341058,103,,
3.348603,103,,
3.361536,103,,
3.372639,107,,
3.379181,107,1269,99
3.409287,107,,
3.423024,108,,
3.433979,108,,
3.440557,108,,
3.454516,111,,
3.465253,111,,
3.472777,111,,
3.485665,114,1284,96
3.515790,116,,
3.527583,116,,
3.533980,116,,
3.547652,116,,
3.558506,116,,
3.564881,116,,
3.577796,115,,
3.589504,115,1300,88
3.620104,115,,
3.627260,115,,
3.640386,119,,
3.651202,119,,
3.657681,117,,
3.670856,117,,
3.681705,117,,
3.688254,118,1318,111
3.720355,122,,
3.733843,122,,
3.744735,122,,
3.751195,123,,
3.763969,123,,
3.774537,123,,
3.780798,125,,
3.795179,125,1335,110
3.826512,126,,
3.837133,127,,
3.844661,127,,
3.857588,127,,
3.868310,126,,
3.874741,126,,
3.887898,126,,
3.898781,127,1351,84
3.929994,129,,
3.936452,129,,
3.950480,129,,
3.961274,132,,
3.967724,132,,
3.980641,132,,
3.992487,135,,
3.998921,135,1360,102
4.030005,135,,
4.042855,134,,
4.053666,134,,
4.060109,134,,
4.074034,135,,
4.084810,135,,
4.091295,135,,
4.105321,138,1382,128
4.136538,140,,
4.147069,140,,
4.154273,140,,
4.167295,140,,
4.178068,140,,
4.185598,140,,
4.198517,140,,
4.209275,140,1395,96
4.240547,140,,
4.246997,140,,
4.259890,144,,
4.271717,144,,
4.278131,147,,
4.291131,147,,
4.301887,147,,
4.308348,147,1412,92
4.340602,148,,
4.353528,148,,
4.365315,148,,
4.371719,152,,
4.384599,152,,
4.395397,152,,
4.401771,157,,
4.414658,157,1427,117
4.445810,158,,
4.457599,158,,
4.463992,158,,
4.476883,158,,
4.487651,160,,
4.494166,160,,
4.508258,160,,
4.518994,164,1441,141
4.550895,165,,
4.557653,165,,
4.569549,165,,
4.581404,165,,
4.587838,165,,
4.600729,165,,
4.611516,165,,
4.617903,165,1458,143
4.650117,168,,
4.663833,195,,
4.673621,195,,
4.680059,195,,
4.693892,250,,
4.705014,250,,
4.711551,250,,
4.724484,299,1473,156
4.756255,362,,
4.767051,362,,
4.774584,362,,
4.787528,416,,
4.798366,416,,
4.804733,416,,
4.817649,496,,
4.830559,496,1487,263
4.860518,571,,
4.866844,571,,
4.879717,571,,
4.890963,571,,
4.898228,649,,
4.911213,649,,
4.923062,649,,
4.929454,523,1492,0
4.959189,516,,
4.973707,516,,
4.984304,516,,
4.990826,515,,
5.003697,515,,
5.015562,515,,
5.021997,514,,
5.034859,514,1490,0
5.065847,513,,
5.077173,512,,
5.084239,512,,
5.097305,512,,
5.109173,512,,
5.115632,512,,
5.127554,512,,
5.139428,511,1490,0
5.169931,511,,
5.177920,511,,
5.190697,511,,
5.201564,511,,
5.207999,511,,
5.220877,511,,
5.231621,510,,
5.238056,510,1490,0
