t_s,pos_act,force_g,current_mA
0.000000,101,179,
0.020688,101,,
0.032551,101,,
0.038935,101,,
0.050678,101,,
0.056943,101,,
0.064336,101,,
0.070708,101,,
0.082391,101,179,
0.101544,101,,
0.113248,101,,
0.125026,101,,
0.131283,101,,
0.144066,101,,
0.156236,101,,
0.162709,101,,
0.175972,101,179,
0.194367,101,,
0.206362,101,,
0.223047,101,,
0.237870,101,,
0.249383,101,,
0.255631,101,,
0.268297,101,,
0.279889,115,218,
0.299871,115,,
0.311301,133,,
0.317561,133,,
0.331211,133,,
0.341792,162,,
0.347948,162,,
0.361597,178,,
0.373138,178,210,
0.393001,202,,
0.403516,202,,
0.409779,202,,
0.423432,224,,
0.434991,224,,
0.442302,224,,
0.455022,248,,
0.465527,248,210,
0.485849,269,,
0.496507,269,,
0.502823,269,,
0.516491,295,,
0.528059,295,,
0.535324,295,,
0.548023,315,,
0.558458,315,211,
0.578392,341,,
0.590041,341,,
0.596633,354,,
0.609920,354,,
0.620936,354,,
0.628367,380,,
0.641352,380,,
0.652170,380,217,
0.671664,403,,
0.682338,403,,
0.688782,427,,
0.702672,427,,
0.714172,427,,
0.720427,449,,
0.734163,449,,
0.744684,474,230,
0.764471,474,,
0.776100,492,,
0.782245,492,,
0.795957,492,,
0.806383,514,,
0.812536,514,,
0.827268,514,,
0.838328,539,233,
0.858221,539,,
0.869021,565,,
0.875410,565,,
0.888925,565,,
0.900026,588,,
0.906604,588,,
0.920076,588,,
0.930969,607,239,
0.950605,607,,
0.961574,607,,
0.968133,607,,
0.982356,649,,
0.993321,649,,
1.000003,649,,
1.013071,674,,
1.024018,674,241,
1.043596,703,,
1.054390,703,,
1.061015,703,,
1.075221,724,,
1.086202,724,,
1.092688,724,,
1.105825,741,,
1.116878,741,244,
1.136379,766,,
1.147290,766,,
1.153931,766,,
1.168178,784,,
1.179069,784,,
1.185579,784,,
1.198804,811,,
1.209739,811,250,
1.229852,830,,
1.241105,830,,
1.247591,850,,
1.261158,850,,
1.272243,850,,
1.279046,875,,
1.292334,875,,
1.303320,875,251,
1.323331,899,,
1.332286,899,,
1.339102,921,,
1.353444,921,,
1.364541,921,,
1.371252,942,,
1.384696,942,,
1.396102,965,248,
1.416309,965,,
1.426326,989,,
1.433107,989,,
1.447192,989,,
1.458059,1011,,
1.464324,1011,,
1.477344,1011,,
1.488230,1034,247,
1.508984,1034,,
1.519848,1057,,
1.526166,1057,,
1.539141,1057,,
1.551033,1079,,
1.557333,1079,,
1.570444,1079,,
1.581285,1107,250,
1.601315,1122,,
1.612947,1122,,
1.619149,1122,,
1.632868,1146,,
1.643312,1146,,
1.649594,1146,,
1.663319,1169,,
1.674957,1169,262,
1.694962,1192,,
1.705432,1192,,
1.711661,1192,,
1.725228,1214,,
1.736834,1214,,
1.743078,1214,,
1.756746,1238,,
1.767171,1238,280,
1.788046,1238,,
1.798506,1238,,
1.804759,1238,,
1.818898,1282,,
1.829603,1282,,
1.835904,1302,,
1.849619,1302,,
1.860106,1302,307,
1.881068,1321,,
1.891496,1321,,
1.897759,1348,,
1.911489,1348,,
1.923046,1348,,
1.929190,1368,,
1.942962,1368,,
1.953486,1368,334,
1.973401,1393,,
1.984991,1416,,
1.991140,1416,,
2.004919,1416,,
2.015403,1437,,
2.021706,1437,,
2.035402,1437,,
2.047001,1440,339,
2.066885,1440,,
2.077332,1441,,
2.083567,1441,,
2.097346,1441,,
2.109023,1444,,
2.115138,1444,,
2.128849,1444,,
2.139265,1445,344,
2.159229,1445,,
2.170887,1445,,
2.177045,1445,,
2.190757,1445,,
2.201222,1445,,
2.207370,1445,,
2.221053,1445,,
2.232644,1445,340,
2.252406,1445,,
2.263973,1445,,
2.270174,1445,,
2.283931,1445,,
2.294336,1445,,
2.300541,1445,,
2.314344,1445,,
