t_s,pos_act,force_g,current_mA
0.000001,101,181,
0.019720,101,,
0.031613,101,,
0.039203,101,,
0.052091,101,,
0.062765,101,,
0.069157,101,,
0.082146,101,,
0.094039,101,181,
0.113505,101,,
0.124277,101,,
0.130654,101,,
0.144607,101,,
0.155368,101,,
0.161745,101,,
0.174698,101,,
0.186575,101,181,
0.206880,101,,
0.223112,101,,
0.237151,101,,
0.248341,101,,
0.255981,101,,
0.268973,101,,
0.279791,101,,
0.286234,101,227,
0.310561,115,,
0.317313,130,,
0.330530,130,,
0.341476,130,,
0.348469,176,,
0.361663,176,,
0.372653,176,,
0.379156,220,223,
0.404062,220,,
0.410557,266,,
0.423619,266,,
0.434508,266,,
0.442190,313,,
0.454131,313,,
0.466107,359,,
0.472674,359,215,
0.496632,406,,
0.503164,406,,
0.517264,406,,
0.528165,453,,
0.534665,453,,
0.547744,453,,
0.558656,496,,
0.565101,496,243,
0.590069,544,,
0.596936,544,,
0.609304,544,,
0.620403,591,,
0.628108,591,,
0.641132,591,,
0.652030,635,,
0.658552,635,260,
0.682424,635,,
0.690023,635,,
0.703038,726,,
0.713803,726,,
0.720264,726,,
0.733092,770,,
0.744990,770,,
0.751514,770,262,
0.775329,812,,
0.782884,812,,
0.795834,863,,
0.806643,863,,
0.813057,863,,
0.827017,905,,
0.837804,905,,
0.844205,905,262,
0.868892,951,,
0.875768,951,,
0.888904,997,,
0.899816,997,,
0.906332,997,,
0.919313,1044,,
0.930028,1044,,
0.936563,1076,271,
0.961367,1076,,
0.968883,1124,,
0.981833,1124,,
0.992691,1124,,
0.999158,1170,,
1.012240,1170,,
1.023082,1170,,
1.029702,1218,307,
1.054890,1218,,
1.061687,1263,,
1.074948,1263,,
1.085856,1309,,
1.092440,1309,,
1.105851,1309,,
1.116983,1353,,
1.123817,1353,346,
1.147822,1398,,
1.154505,1398,,
1.167578,1398,,
1.178700,1433,,
1.185324,1433,,
1.198317,1433,,
1.209310,1441,,
1.216926,1441,335,
1.240811,1443,,
1.247452,1443,,
1.260540,1443,,
1.271331,1445,,
1.278910,1445,,
1.291900,1445,,
1.302715,1445,,
1.309092,1445,348,
1.333099,1445,,
1.339713,1445,,
1.354016,1445,,
1.364844,1445,,
1.371434,1445,,
1.384372,1445,,
1.395355,1445,,
1.402138,1445,347,
1.426044,1444,,
1.432843,1444,,
1.446299,1444,,
1.457659,1444,,
1.464524,1444,,
1.477975,1444,,
1.488057,1444,,
1.495283,1444,346,
1.519033,1444,,
