t_s,pos_act,force_g,current_mA
0.000001,99,187,
0.021139,99,,
0.032197,99,,
0.038777,99,,
0.051954,99,,
0.063348,99,,
0.070734,99,,
0.082783,99,,
0.093879,99,187,
0.113396,99,,
0.124280,99,,
0.130794,99,,
0.144967,99,,
0.155873,99,,
0.162436,99,,
0.175375,99,,
0.186404,99,187,
0.207277,99,,
0.223499,99,,
0.237570,99,,
0.248298,99,,
0.254747,99,,
0.268746,99,,
0.279826,99,,
0.286494,115,225,
0.310801,115,,
0.317324,140,,
0.330624,140,,
0.341521,187,,
0.349068,187,,
0.362044,187,,
0.372845,234,,
0.379435,234,231,
0.403915,281,,
0.410545,281,,
0.423533,281,,
0.434301,323,,
0.440791,323,,
0.454780,323,,
0.465579,371,,
0.472211,371,236,
0.497105,418,,
0.503619,418,,
0.516560,418,,
0.527333,467,,
0.533778,467,,
0.547749,467,,
0.558544,509,,
0.566020,509,278,
0.589258,551,,
0.595786,551,,
0.609751,600,,
0.620563,600,,
0.626968,600,,
0.641009,640,,
0.651971,640,,
0.658580,640,278,
0.682659,695,,
0.689082,695,,
0.702907,735,,
0.713603,735,,
0.720964,735,,
0.733026,780,,
0.744680,780,,
0.750926,780,280,
0.776106,828,,
0.782649,828,,
0.796406,876,,
0.807001,876,,
0.813594,909,,
0.826626,909,,
0.837480,909,,
0.843981,950,277,
0.868888,950,,
0.875581,998,,
0.888770,998,,
0.899709,998,,
0.906248,1044,,
0.919341,1044,,
0.930982,1044,,
0.938121,1089,282,
0.961958,1136,,
0.968941,1136,,
0.981574,1136,,
0.992780,1182,,
0.999298,1182,,
1.012269,1182,,
1.022996,1228,,
1.029509,1228,316,
1.054925,1274,,
1.061539,1274,,
1.074433,1274,,
1.085231,1319,,
1.093029,1319,,
1.105019,1319,,
1.116946,1364,,
1.123710,1364,355,
1.147658,1411,,
1.154196,1411,,
1.167153,1411,,
1.177979,1439,,
1.184548,1439,,
1.198632,1440,,
1.209445,1440,,
1.215898,1440,365,
1.240803,1443,,
1.247473,1443,,
1.260434,1445,,
1.271341,1445,,
1.278856,1445,,
1.291899,1445,,
1.302991,1445,,
1.309649,1445,362,
1.333875,1445,,
1.341050,1445,,
1.353212,1445,,
1.364103,1445,,
1.370610,1445,,
1.384816,1445,,
1.395932,1445,,
1.402683,1445,361,
1.426385,1445,,
1.433012,1445,,
1.446295,1445,,
1.457403,1445,,
1.463995,1445,,
1.477192,1445,,
