speed,n,L_band_ms_mean,L_band_ms_sd,L_extrap_ms_mean,L_extrap_ms_sd,rise_ms_mean,rise_ms_sd,settle_ms_mean,settle_ms_sd,overshoot_pct_mean,overshoot_pct_sd,slope_cps_mean,slope_cps_sd,r2_mean,r2_sd
100,20,65.1476,16.870217222667883,42.59018857638459,14.102106460106823,3518.965484256805,7.202262530574202,4366.03305,19.920173685174177,0.39288981348495133,0.10615360517463307,304.29959958945716,0.3101227926435747,0.9997161969093206,4.083449412318454e-05
250,20,78.6905,17.37217840254929,59.528552767607266,9.538564592805988,1412.7850544314065,8.717837118226127,1792.5808000000002,14.172643647534576,0.013475040115848325,0.01691841825210597,759.8445015614574,2.329539439381847,0.9988327140681985,0.00034100076567569423
500,20,67.4822,16.4492309048174,77.48750074011377,8.445114078828562,695.8718997332124,10.181087341608423,945.4459999999999,12.089352186945321,0.014875941384541378,0.021008745556732936,1521.3452038237094,17.748970212235594,0.9949350848153637,0.002729966999140287
750,20,70.67715,15.92548542831584,100.03579315873823,9.665054717776778,467.45075766391363,12.186075644979914,676.0622999999999,11.26924603999754,0.04632795438094524,0.05440853699966245,2279.8555802925766,37.14764752983009,0.9906361179069328,0.0029827837807040705
1000,20,64.30445,8.033656076003005,118.86041744968468,9.999753611944916,376.3310775657229,11.133122711613833,587.2337,8.659529035115012,0.019544861771822665,0.043556973945347625,2921.9430329999705,111.30290833814588,0.9804369342796786,0.008345413205818183
