t_s,pos_act,force_g,current_mA
0.000948,94,0,0
0.003079,94,0,0
0.004938,94,0,0
0.007135,94,0,0
0.008979,94,0,0
0.010787,94,0,0
0.022129,94,0,0
0.023985,94,0,0
0.025852,94,0,0
0.033719,94,0,0
0.035616,94,0,0
0.037880,94,0,0
0.039700,94,0,0
0.041501,94,0,0
0.052766,94,0,0
0.054671,94,0,40
0.056955,94,0,40
0.063942,94,0,40
0.065778,94,0,40
0.067623,94,0,40
0.069461,94,0,40
0.071309,94,0,40
0.073137,94,0,40
0.084242,94,0,40
0.086112,94,3,82
0.087966,96,3,82
0.095577,96,3,82
0.097426,96,3,82
0.099569,96,3,82
0.101415,96,3,82
0.103234,96,3,82
0.114555,106,7,53
0.116725,106,7,53
0.118970,106,7,53
0.126418,106,7,53
0.128617,106,7,53
0.130428,106,7,53
0.132286,106,7,53
0.134134,106,7,53
0.145583,106,7,73
0.147798,110,15,73
0.155725,110,15,73
0.157561,110,15,73
0.159418,110,15,73
0.161608,110,15,73
0.163499,110,15,73
0.165424,110,15,73
0.176349,110,15,73
0.178862,110,15,73
0.181110,110,15,73
0.188654,110,15,73
0.190492,110,15,73
0.192702,110,15,73
0.194960,110,15,73
0.206588,110,37,75
0.208402,120,37,75
0.210240,120,37,75
0.212074,120,37,75
0.219478,120,37,75
0.221715,120,37,75
0.223913,120,37,75
0.226484,120,37,80
0.237716,122,45,80
0.239878,122,45,80
0.242073,122,45,80
0.249436,122,45,80
0.252327,122,45,80
0.254188,122,45,80
0.256086,122,45,80
0.258235,122,48,82
0.269827,125,48,82
0.272755,125,48,82
0.280354,125,48,82
0.283087,125,48,82
0.286470,125,48,82
0.289643,125,52,85
0.301275,127,52,85
0.304973,127,52,85
0.313212,127,52,85
0.316689,127,52,85
0.319668,127,52,71
0.331101,131,55,71
0.334101,131,55,71
0.341901,131,55,71
0.344708,131,55,71
0.347617,131,55,71
0.350217,131,58,78
0.361704,135,58,78
0.363906,135,58,78
0.366792,135,58,78
0.374593,135,58,78
0.377515,135,58,78
0.380682,140,61,38
0.383213,140,61,38
0.394141,140,61,38
0.397535,140,61,38
0.405262,140,61,38
0.407349,140,61,38
0.409526,140,61,44
0.411354,143,61,44
0.413163,143,61,44
0.424584,143,61,44
0.426800,143,61,44
0.428670,143,61,44
0.435689,143,61,44
0.438201,143,61,44
0.440042,143,61,43
0.441888,147,62,43
0.443710,147,62,43
0.454688,147,62,43
0.457155,147,62,43
0.459030,147,62,43
0.466428,147,62,43
0.468301,147,62,43
0.470176,147,62,43
0.472365,147,61,85
0.474191,154,61,85
0.476099,154,61,85
0.487290,154,61,85
0.489483,154,61,85
0.496967,154,61,85
0.499856,154,61,85
0.502436,154,60,82
0.504647,159,60,82
0.506850,159,60,82
0.518666,159,60,82
0.521150,159,60,82
0.528423,159,60,82
0.530619,159,60,82
0.532759,159,59,85
0.534589,162,59,85
0.536784,162,59,85
0.547688,162,59,85
0.549894,162,59,85
0.552143,162,59,85
0.560076,162,59,85
0.562589,166,58,94
0.565533,166,58,94
0.568449,166,58,94
0.579762,166,58,94
0.581983,166,58,94
0.584197,166,58,94
0.591600,166,58,68
0.593466,172,59,68
0.595648,172,59,68
0.597879,172,59,68
0.600107,172,59,68
0.611403,172,59,68
0.613599,172,59,68
0.621205,172,59,53
0.624182,178,59,53
0.626313,178,59,53
0.628484,178,59,53
0.630634,178,59,53
0.641937,178,59,53
0.644725,178,59,53
0.652015,178,58,87
0.654506,182,58,87
0.656644,182,58,87
0.658487,182,58,87
0.660301,182,58,87
0.662117,182,58,87
0.673856,182,58,87
0.676372,182,58,87
0.683877,188,57,89
0.685910,188,57,89
0.687993,188,57,89
0.689831,188,57,89
0.692042,188,57,89
0.702963,188,57,89
0.705842,188,57,89
0.708301,188,57,89
0.715388,188,57,89
0.717148,188,57,89
0.718974,188,57,89
0.720880,188,57,89
0.722954,188,57,89
0.734466,188,57,89
0.736283,188,57,89
0.738129,188,59,64
0.745564,196,59,64
0.747427,196,59,64
0.749284,196,59,64
0.751158,196,59,64
0.753024,196,59,64
0.754847,196,59,64
0.766564,196,59,64
0.768684,196,59,68
0.776058,201,59,68
0.778302,201,59,68
0.780559,201,59,68
0.783579,201,59,68
0.786316,201,59,68
0.797983,201,59,98
0.800154,204,59,98
0.807446,204,59,98
0.809631,204,59,98
0.812556,204,59,98
0.815507,204,59,98
0.826721,204,59,98
0.828938,204,59,71
0.831175,210,58,71
0.838729,210,58,71
0.840857,210,58,71
0.843060,210,58,71
0.844977,210,58,71
0.847169,210,58,71
0.858789,212,59,67
0.861240,212,59,67
0.868916,212,59,67
0.871434,212,59,67
0.873575,212,59,67
0.876138,212,59,67
0.879199,212,59,67
0.890198,212,60,78
0.892368,215,60,78
0.899921,215,60,78
0.902084,215,60,78
0.904755,215,60,78
0.907591,215,60,78
0.919837,215,60,78
0.922737,215,60,78
0.924904,215,60,78
0.932275,215,60,78
0.934860,215,60,78
0.937471,215,60,78
0.939644,215,60,78
0.950980,215,60,64
0.953210,225,60,64
0.955741,225,60,64
0.963354,225,60,64
0.965708,225,60,64
0.967915,225,60,64
0.970723,225,59,75
0.982602,229,59,75
0.984647,229,59,75
0.987124,229,59,75
0.994295,229,59,75
0.996921,229,59,75
0.999043,229,59,75
1.001217,229,59,77
1.003479,234,58,77
1.014493,234,58,77
1.017056,234,58,77
1.025002,234,58,77
1.027195,234,58,77
1.029408,234,58,77
1.031600,234,58,67
1.033783,238,58,67
1.045221,238,58,67
1.047382,238,58,67
1.054807,238,58,67
1.056643,238,58,67
1.058838,238,58,67
1.061049,238,58,83
1.063202,245,58,83
1.074656,245,58,83
1.076790,245,58,83
1.078626,245,58,83
1.085882,245,58,83
1.088463,245,58,83
1.090972,245,58,80
1.093486,250,59,80
1.096028,250,59,80
1.107171,250,59,80
1.109678,250,59,80
1.117524,250,59,80
1.120369,250,59,80
1.122915,256,60,37
1.125424,256,60,37
1.136661,256,60,37
1.138862,256,60,37
1.141009,256,60,37
1.148189,256,60,37
1.150461,256,60,37
1.152621,256,60,37
1.154791,261,58,93
1.156592,261,58,93
1.167770,261,58,93
1.170279,261,58,93
1.172813,261,58,93
1.180292,261,58,93
1.182543,261,58,93
1.184771,266,58,86
1.186896,266,58,86
1.189045,266,58,86
1.200345,266,58,86
1.202912,266,58,86
1.210629,266,58,86
1.212825,266,58,86
1.215015,271,58,80
1.217298,271,58,80
1.219558,271,58,80
1.230977,271,58,80
1.233883,271,58,80
1.241806,271,58,80
1.243988,271,60,49
1.246593,273,60,49
1.249160,273,60,49
1.260628,273,60,49
1.263143,273,60,49
1.265294,273,60,49
1.272405,273,60,49
1.274556,276,60,83
1.276338,276,60,83
1.278398,276,60,83
1.280491,276,60,83
1.291710,276,60,83
1.293807,276,60,83
1.295622,276,60,83
1.303219,276,60,74
1.305340,278,60,74
1.307181,278,60,74
1.309363,278,60,74
1.311520,278,60,74
1.322598,278,60,74
1.324363,278,60,74
1.326209,278,60,74
1.328083,278,60,76
1.335023,281,59,76
1.336857,281,59,76
1.338722,281,59,76
1.340509,281,59,76
1.342399,281,59,76
1.344253,281,59,76
1.355015,281,59,76
1.356850,281,59,76
1.358729,281,59,78
1.365954,285,60,78
1.368086,285,60,78
1.369945,285,60,78
1.372112,285,60,78
1.373976,285,60,78
1.384877,285,60,78
1.386989,285,60,78
1.389202,285,60,78
1.397123,285,60,78
1.399687,285,60,78
1.401852,285,60,78
1.404006,285,60,78
1.406192,285,60,78
1.417246,285,60,78
1.419505,285,60,49
1.426947,297,58,49
1.429159,297,58,49
1.431342,297,58,49
1.433836,297,58,49
1.435636,297,58,49
1.447022,297,58,49
1.449659,297,58,49
1.452561,305,58,88
1.459279,305,58,88
1.462035,305,58,88
1.464208,305,58,88
1.466464,305,58,88
1.477825,305,58,88
