t_s,pos_act,force_g,current_mA
0.000613,97,-2,-41
0.007780,97,-2,-41
0.009599,97,-2,-41
0.011431,97,-2,-41
0.013303,97,-2,-41
0.015562,97,-2,-41
0.018099,97,-6,-35
0.028848,97,-6,-35
0.031021,97,-6,-35
0.032924,97,-6,-35
0.039783,97,-6,-35
0.041640,97,-6,-35
0.043471,97,-6,-35
0.045318,97,-6,-35
0.047159,97,4,121
0.058246,97,4,121
0.060063,97,4,121
0.062260,97,4,121
0.069399,97,4,121
0.071206,97,4,121
0.073053,97,4,121
0.074933,97,4,121
0.076799,97,29,86
0.078941,104,29,86
0.090295,104,29,86
0.092482,104,29,86
0.095061,104,29,86
0.102062,104,29,86
0.104240,104,29,86
0.106434,104,29,86
0.108259,104,29,85
0.110142,110,36,85
0.121020,110,36,85
0.122863,110,36,85
0.124675,110,36,85
0.131774,110,36,85
0.133927,110,36,85
0.135797,110,36,85
0.137973,110,36,118
0.139829,115,34,118
0.151586,115,34,118
0.155005,115,34,118
0.162637,115,34,118
0.165049,115,34,118
0.167230,115,34,118
0.169458,121,30,103
0.171363,121,30,103
0.182420,121,30,103
0.184562,121,30,103
0.186444,121,30,103
0.193803,121,30,103
0.195998,121,30,103
0.197880,121,30,92
0.199783,124,29,92
0.201680,124,29,92
0.203912,124,29,92
0.214849,124,29,92
0.217111,124,29,92
0.224672,124,29,92
0.226823,124,29,92
0.228681,124,30,51
0.230527,127,30,51
0.232360,127,30,51
0.234201,127,30,51
0.245488,127,30,51
0.247352,127,30,51
0.249230,127,30,51
0.256296,127,30,51
0.258176,127,30,53
0.260077,127,32,53
0.261940,127,32,53
0.264197,127,32,53
0.265995,127,32,53
0.276717,127,32,53
0.278655,127,32,53
0.280471,127,32,53
0.287875,127,32,53
0.289737,132,32,43
0.291575,132,32,43
0.293427,132,32,43
0.295322,132,32,43
0.306842,132,32,43
0.309523,132,32,43
0.317668,132,32,30
0.320942,138,31,30
0.324645,138,31,30
0.328358,138,31,30
0.339066,138,31,30
0.341232,138,31,30
0.348548,138,30,41
0.350381,143,30,41
0.353005,143,30,41
0.354904,143,30,41
0.356781,143,30,41
0.368585,143,30,41
0.371170,143,30,41
0.373922,143,28,79
0.381850,150,28,79
0.383672,150,28,79
0.385557,150,28,79
0.387794,150,28,79
0.399360,150,28,79
0.401481,150,28,79
0.403730,150,28,79
0.410875,155,28,95
0.413449,155,28,95
0.415686,155,28,95
0.417538,155,28,95
0.419362,155,28,95
0.430466,155,28,95
0.433469,155,28,95
0.435992,159,27,86
0.443442,159,27,86
0.446481,159,27,86
0.448363,159,27,86
0.450515,159,27,86
0.461468,159,27,86
0.463610,159,27,86
0.465893,159,28,75
0.473242,164,28,75
0.475448,164,28,75
0.477984,164,28,75
0.480944,164,28,75
0.492500,164,28,75
0.494587,164,29,47
0.496734,168,29,47
0.503826,168,29,47
0.505989,168,29,47
0.508507,168,29,47
0.511616,168,29,47
0.513732,168,29,47
0.525326,168,29,83
0.527909,173,28,83
0.535414,173,28,83
0.537312,173,28,83
0.539553,173,28,83
0.542146,173,28,83
0.544465,173,28,84
0.556370,178,28,84
0.558258,178,28,84
0.565813,178,28,84
0.568553,178,28,84
0.570753,178,28,84
0.572970,178,28,84
0.574822,178,28,84
0.586226,178,28,80
0.588370,181,27,80
0.590205,181,27,80
0.597597,181,27,80
0.599406,181,27,80
0.601241,181,27,80
0.603101,181,27,80
0.605274,181,27,80
0.616407,181,27,79
0.618531,185,27,79
0.620688,185,27,79
0.627627,185,27,79
0.629717,185,27,79
0.631605,185,27,79
0.633794,185,27,79
