t_s,pos_act,force_g,current_mA
0.000945,535,21,0
0.003171,535,21,0
0.005037,535,21,0
0.007245,535,21,0
0.018540,535,22,0
0.020754,535,22,0
0.028329,535,22,0
0.030237,535,22,0
0.032135,535,22,0
0.034365,535,22,0
0.036249,535,22,91
0.048013,535,28,91
0.050538,535,28,91
0.053071,535,28,91
0.060633,535,28,91
0.062536,535,28,91
0.064439,535,28,91
0.066972,535,28,91
0.068874,549,53,150
0.080125,549,53,150
0.082002,549,53,150
0.083905,549,53,150
0.091357,549,53,150
0.094249,549,53,150
0.096122,549,53,150
0.098340,574,53,142
0.100166,574,53,142
0.111942,574,53,142
0.114495,574,53,142
0.121899,574,53,142
0.124110,574,53,142
0.126348,574,53,142
0.128208,611,53,121
0.130911,611,57,121
0.142100,611,57,121
0.143954,611,57,121
0.145816,611,57,121
0.153284,611,57,121
0.155481,611,57,121
0.157705,611,57,137
0.160251,671,55,137
0.162475,671,55,137
0.173395,671,55,137
0.176396,671,55,137
0.183633,671,55,137
0.185888,671,55,137
0.188117,671,55,121
0.190357,741,57,121
0.192568,741,57,121
0.203490,741,57,121
0.205390,741,57,121
0.207228,741,57,121
0.214571,741,57,121
0.216440,741,57,121
0.218688,741,57,121
0.220602,831,57,199
0.222515,831,264,199
0.224380,831,264,199
0.235719,831,264,199
0.237569,831,264,199
0.245094,831,264,199
0.247184,831,264,199
0.249071,831,264,199
0.251337,911,1012,388
