t_s,pos_act,force_g,current_mA
0.000923,535,44,0
0.003425,535,44,0
0.010772,535,44,0
0.012899,535,43,0
0.016067,535,43,0
0.018252,535,43,0
0.020145,535,43,0
0.031897,535,43,0
0.033720,535,43,0
0.040946,537,43,131
0.043203,537,58,131
0.045410,537,58,131
0.047655,537,58,131
0.050039,537,58,131
0.061052,537,58,131
0.063300,537,58,131
0.066122,537,58,104
0.073086,554,74,104
0.074929,554,74,104
0.077136,554,74,104
0.079001,554,74,104
0.080865,554,74,104
0.091805,554,74,104
0.094321,554,74,104
0.096534,554,74,104
0.103805,587,78,132
0.105702,587,78,132
0.107934,587,78,132
0.109849,587,78,132
0.112434,587,78,132
0.123352,587,78,132
0.126006,587,78,132
0.128206,622,80,141
0.135636,622,80,141
0.137868,622,80,141
0.139750,622,80,141
0.141653,622,80,141
0.143942,622,80,141
0.155613,622,80,141
0.157514,622,80,141
0.159394,687,74,116
0.167323,687,74,116
0.169150,687,74,116
0.171386,687,74,116
0.173623,687,74,116
0.184938,687,74,116
0.187411,752,74,72
0.189307,752,77,72
0.197170,752,77,72
0.199515,752,77,72
0.201973,752,77,72
0.203856,752,77,72
0.205719,752,77,72
0.216718,752,77,72
0.219190,842,77,243
0.221443,842,378,243
0.228801,842,378,243
0.231360,842,378,243
0.233962,842,378,243
0.236088,842,378,243
0.247028,842,378,382
0.248891,919,1118,382
