t_s,pos_act,force_g,current_mA
0.000889,535,39,0
0.003087,535,39,0
0.005220,535,39,0
0.012859,535,39,0
0.014798,535,39,0
0.016618,535,39,0
0.018457,535,39,0
0.020274,535,39,0
0.031168,535,39,0
0.033173,535,39,0
0.035272,535,39,0
0.042624,535,39,0
0.044484,537,52,111
0.046306,537,52,111
0.048216,537,52,111
0.050058,537,52,111
0.051959,537,52,111
0.062812,537,52,111
0.064658,537,52,111
0.066528,537,52,111
0.073489,537,52,110
0.075349,555,68,110
0.077212,555,68,110
0.079025,555,68,110
0.080930,555,68,110
0.082736,555,68,110
0.093767,555,68,110
0.095598,555,68,110
0.097525,555,68,110
0.104736,555,68,110
0.106624,585,71,128
0.108530,585,71,128
0.110352,585,71,128
0.112469,585,71,128
0.123662,585,71,128
0.126194,585,71,128
0.128720,585,71,128
0.136346,634,71,142
0.138557,634,73,142
0.140997,634,73,142
0.143608,634,73,142
0.154908,634,73,142
0.157014,634,73,142
0.158913,634,73,142
0.165942,699,73,122
0.168065,699,71,122
0.169935,699,71,122
0.171777,699,71,122
0.173694,699,71,122
0.175816,699,71,122
0.186827,699,71,122
0.188644,699,71,122
0.190467,699,71,122
0.197706,771,73,193
0.199537,771,73,193
0.201368,771,73,193
0.203241,771,73,193
0.205093,771,73,193
0.206940,771,73,193
0.217740,771,73,193
0.219687,771,73,193
0.221506,771,73,193
0.228443,771,73,193
0.230282,771,73,193
0.232161,771,73,193
0.234015,771,73,193
0.235901,771,73,193
0.237743,771,73,193
0.248790,771,73,193
0.250687,771,73,193
0.252545,924,73,444
0.259447,924,1205,444
0.261374,924,1205,444
0.263242,924,1205,444
0.265071,924,1205,444
0.266928,924,1205,444
0.268807,924,1205,444
0.279945,924,1205,444
0.281790,924,1205,444
0.283652,996,1205,681
