t_s,pos_act,force_g,current_mA
0.001214,535,22,0
0.009887,535,22,0
0.012783,535,22,0
0.015008,535,22,0
0.016849,535,22,0
0.018679,535,22,0
0.029531,535,22,0
0.031400,535,22,0
0.033234,535,22,100
0.040911,538,40,100
0.043465,538,40,100
0.046001,538,40,100
0.047839,538,40,100
0.049743,538,40,100
0.060816,538,40,100
0.063078,556,40,108
0.065885,556,52,108
0.072869,556,52,108
0.074773,556,52,108
0.077038,556,52,108
0.078906,556,52,108
0.080774,556,52,108
0.091692,556,52,108
0.094773,585,52,143
0.102709,585,56,143
0.104992,585,56,143
0.107526,585,56,143
0.109574,585,56,143
0.112764,585,56,143
0.123681,631,61,104
0.125525,631,61,104
0.128353,631,61,104
0.135317,631,61,104
0.137193,631,61,104
0.139077,631,61,104
0.141355,631,61,104
0.143808,631,61,104
0.155154,699,61,148
0.157379,699,57,148
0.164843,699,57,148
0.166962,699,57,148
0.168810,699,57,148
0.170705,699,57,148
0.172614,699,57,148
0.174463,699,57,148
0.185793,699,57,148
0.187891,699,57,148
0.190075,699,57,148
0.198094,699,57,148
0.200271,699,57,148
0.202522,699,57,148
0.204435,699,57,148
0.215737,856,57,224
0.218196,856,449,224
0.220038,856,449,224
0.227965,856,449,224
0.230170,856,449,224
0.232073,856,449,224
0.233972,856,449,224
0.235853,856,449,224
0.246882,937,449,566
