t_s,pos_act,force_g,current_mA
0.000960,536,23,0
0.002731,536,23,0
0.004639,536,23,0
0.006591,536,23,0
0.008398,536,23,0
0.019209,536,23,0
0.021435,536,23,0
0.029076,536,23,0
0.031476,536,23,0
0.033319,536,23,0
0.035538,536,23,0
0.037743,536,23,0
0.048997,536,23,0
0.051863,536,23,0
0.053713,536,23,0
0.061384,536,23,0
0.063901,536,23,0
0.066136,536,23,0
0.068017,536,23,0
0.069919,536,23,0
0.081920,536,23,0
0.084462,536,23,115
0.092786,556,54,115
0.096485,556,54,115
0.100018,556,54,115
0.112223,556,54,115
0.115665,556,54,115
0.123214,590,58,133
0.125043,590,58,133
0.126919,590,58,133
0.128804,590,58,133
0.130685,590,58,133
0.141816,590,58,133
0.144682,590,58,133
0.146864,624,60,101
0.153878,624,60,101
0.156456,624,60,101
0.158828,624,60,101
0.161688,624,60,101
0.172868,624,60,101
0.175708,624,60,101
0.177830,690,60,125
0.185470,690,57,125
0.188330,690,57,125
0.190856,690,57,125
0.193105,690,57,125
0.204759,690,57,125
0.207212,690,57,125
0.209060,760,58,162
0.216063,760,58,162
0.217893,760,58,162
0.219728,760,58,162
0.221576,760,58,162
0.223427,760,58,162
0.225296,760,58,162
0.236036,760,58,162
0.237861,760,58,162
0.239743,849,58,248
0.246711,849,410,248
0.248521,849,410,248
0.250365,849,410,248
0.252239,849,410,248
0.254100,849,410,248
0.255954,849,410,248
0.267672,849,410,248
0.269465,925,1164,483
