t_s,pos_act,force_g,current_mA
0.000789,533,45,0
0.002879,533,45,0
0.004759,533,45,0
0.011966,533,45,0
0.013832,533,45,0
0.015650,533,45,0
0.017543,533,45,0
0.019385,533,45,0
0.030146,533,45,0
0.031987,533,45,0
0.033768,533,45,0
0.035619,533,45,134
0.042567,537,51,134
0.044409,537,51,134
0.046308,537,51,134
0.048189,537,51,134
0.050063,537,51,134
0.061041,537,51,134
0.062876,537,51,134
0.064748,537,51,134
0.066624,537,51,131
0.073581,554,55,131
0.075414,554,55,131
0.077219,554,55,131
0.079100,554,55,131
0.080958,554,55,131
0.082801,554,55,131
0.093572,554,55,131
0.095423,554,55,131
0.097307,554,55,131
0.104691,554,55,131
0.106553,554,55,131
0.108362,554,55,131
0.110253,554,55,131
0.112143,554,55,131
0.123033,554,55,131
0.124867,554,55,131
0.126780,554,55,169
0.128604,619,53,169
0.135570,619,53,169
0.137397,619,53,169
0.139324,619,53,169
0.141187,619,53,169
0.143073,619,53,169
0.154106,619,53,169
0.155955,619,53,169
0.157817,619,53,169
0.159649,684,51,141
0.166575,684,51,141
0.168436,684,51,141
0.170351,684,51,141
0.172208,684,51,141
0.174055,684,51,141
0.185154,684,51,141
0.187052,684,51,91
0.188861,751,55,91
0.190761,751,55,91
0.197942,751,55,91
0.199805,751,55,91
0.201695,751,55,91
0.203515,751,55,91
0.205422,751,55,91
0.216162,751,55,91
0.218066,751,55,91
0.219914,842,55,155
0.221781,842,361,155
0.228671,842,361,155
0.230574,842,361,155
0.232427,842,361,155
0.234276,842,361,155
0.236162,842,361,155
0.247158,842,361,380
0.248988,919,1107,380
