t_s,pos_act,force_g,current_mA
0.000588,535,21,0
0.002440,535,21,0
0.009585,535,21,0
0.011655,535,21,0
0.013503,535,21,0
0.015323,535,21,0
0.017180,535,21,0
0.019081,535,21,0
0.029987,535,21,0
0.031791,535,21,0
0.033606,536,27,27
0.040984,536,27,27
0.043076,536,27,27
0.044946,536,27,27
0.046854,536,27,27
0.049674,536,27,27
0.060777,536,27,27
0.062623,536,27,59
0.064676,537,34,59
0.071740,537,34,59
0.074052,537,34,59
0.076212,537,34,59
0.078059,537,34,59
0.079888,537,34,59
0.082039,537,34,59
0.092643,537,34,59
0.094817,541,34,62
0.097031,541,45,62
0.104399,541,45,62
0.106328,541,45,62
0.108497,541,45,62
0.110379,541,45,62
0.112590,541,45,62
0.124013,541,45,62
0.125913,541,45,62
0.133826,541,45,62
0.135678,541,45,62
0.137572,541,45,62
0.140143,541,45,62
0.142021,541,45,62
0.153473,541,45,62
0.155638,546,47,62
0.157848,546,47,62
0.164980,546,47,62
0.166820,546,47,62
0.169702,546,47,62
0.171912,546,47,62
0.174471,546,47,62
0.185739,549,47,63
0.188680,549,47,63
0.195764,549,47,63
0.197907,549,47,63
0.200463,549,47,63
0.202623,549,47,63
0.205363,549,47,63
0.216887,551,47,36
0.219055,551,49,36
0.227136,551,49,36
0.229643,551,49,36
0.231524,551,49,36
0.234087,551,49,36
0.236287,551,49,36
0.247634,551,49,36
0.249512,551,49,36
0.252377,551,49,36
0.259144,551,49,36
0.260994,551,49,36
0.262853,551,49,36
0.264723,551,49,36
0.266591,551,49,36
0.278019,551,49,36
0.279936,554,49,63
0.281838,554,49,63
0.288988,554,49,63
0.290829,554,49,63
0.292725,554,49,63
0.295647,554,49,63
0.297534,554,49,63
0.308513,554,49,63
0.310379,555,49,49
0.312635,555,49,49
0.319984,555,49,49
0.321825,555,49,49
0.324026,555,49,49
0.326245,555,49,49
0.328447,555,49,49
0.339580,555,49,49
0.341664,557,49,60
0.343951,557,49,60
0.350988,557,49,60
0.352849,557,49,60
0.354742,557,49,60
0.356600,557,49,60
0.358492,557,49,60
0.361060,557,49,60
0.372010,557,49,60
0.373867,557,49,60
0.376150,557,49,60
0.383026,557,49,60
0.384894,557,49,60
0.387475,557,49,60
0.389372,557,49,60
0.391228,557,49,60
0.402488,557,49,66
0.404663,562,49,66
0.406879,562,49,66
0.414870,562,49,66
0.417087,562,49,66
0.419321,562,49,66
0.421228,562,49,66
0.432562,565,49,55
0.434988,565,49,55
0.436856,565,49,55
0.444012,565,49,55
0.446113,565,49,55
0.448001,565,49,55
0.449876,565,49,55
0.452094,565,49,55
0.463595,565,49,56
0.466104,567,50,56
0.468324,567,50,56
0.475392,567,50,56
0.477304,567,50,56
0.479209,567,50,56
0.481120,567,50,56
0.482998,567,50,56
0.494412,568,50,55
0.496299,568,50,55
0.498183,568,50,55
0.500394,568,50,55
0.507363,568,50,55
0.509353,568,50,55
0.512260,568,50,55
0.514512,568,50,55
0.525884,571,50,34
0.528361,571,50,34
0.530592,571,50,34
0.538291,571,50,34
0.540320,571,50,34
0.543190,571,50,34
0.545046,571,50,59
0.556721,572,50,59
0.559224,572,50,59
0.561135,572,50,59
0.568096,572,50,59
0.570018,572,50,59
0.571861,572,50,59
0.574030,572,50,59
0.575939,572,50,32
0.578092,574,51,32
0.588911,574,51,32
0.591448,574,51,32
0.598963,574,51,32
0.601080,574,51,32
0.603932,574,51,32
0.606138,574,51,71
0.608329,576,51,71
0.619640,576,51,71
0.621458,576,51,71
0.623298,576,51,71
0.630249,576,51,71
0.632093,576,51,71
0.633911,576,51,71
0.635772,576,51,71
0.637636,578,51,42
0.639487,578,51,42
0.650622,578,51,42
0.652465,578,51,42
0.654308,578,51,42
0.661613,578,51,42
0.663482,578,51,42
0.665299,578,51,42
0.667697,581,51,59
0.670691,581,51,59
0.682744,581,51,59
0.684811,581,51,59
0.692086,581,51,59
0.693866,581,51,59
0.695646,581,51,59
0.697545,583,52,57
0.699378,583,52,57
0.701203,583,52,57
0.711967,583,52,57
0.713815,583,52,57
0.715654,583,52,57
0.722878,583,52,57
0.724960,583,52,57
0.727206,587,51,51
0.729113,587,51,51
0.730981,587,51,51
0.732810,587,51,51
0.744503,587,51,51
0.746738,587,51,51
0.753790,587,51,51
0.755743,587,51,52
0.758265,590,52,52
0.760212,590,52,52
0.763618,590,52,52
0.775822,590,52,52
0.778693,590,52,52
0.786490,590,52,25
0.788671,591,52,25
0.790539,591,52,25
0.792795,591,52,25
0.794679,591,52,25
0.806046,591,52,25
0.807908,591,52,25
0.810170,591,52,25
0.817151,594,52,65
0.819107,594,52,65
0.821618,594,52,65
0.824260,594,52,65
0.835538,594,52,65
0.837966,594,52,65
0.840247,594,52,65
0.847321,597,52,58
0.849578,597,52,58
0.851805,597,52,58
0.853996,597,52,58
0.855879,597,52,58
0.867414,597,52,58
0.869585,597,52,58
0.872357,597,52,62
0.880034,598,52,62
0.882266,598,52,62
0.884511,598,52,62
0.887250,598,52,62
0.898577,598,52,62
0.900748,598,52,62
0.903384,598,52,68
0.910407,599,52,68
0.912951,599,52,68
0.914798,599,52,68
0.916673,599,52,68
0.918571,599,52,68
0.930374,599,52,68
0.932288,599,52,40
0.939724,602,52,40
0.942588,602,52,40
0.944725,602,52,40
0.946595,602,52,40
0.948514,602,52,40
0.959854,602,52,40
0.962293,602,52,40
0.964477,605,52,73
0.972282,605,52,73
0.974750,605,52,73
0.976989,605,52,73
0.978842,605,52,73
0.980714,605,52,73
0.992452,605,52,73
0.994581,609,52,78
1.002194,609,52,78
1.004909,609,52,78
1.006743,609,52,78
1.008612,609,52,78
1.010492,609,52,78
1.021851,609,52,78
1.024696,609,52,78
1.026964,611,52,60
1.034231,611,52,60
1.036598,611,52,60
1.039134,611,52,60
1.040973,611,52,60
1.043330,611,52,60
1.054236,611,52,53
1.056405,613,52,53
1.063941,613,52,53
1.066408,613,52,53
1.068667,613,52,53
1.071045,613,52,53
1.073835,613,52,53
1.084981,613,52,53
1.087671,615,53,43
1.095060,615,53,43
1.097519,615,53,43
1.099331,615,53,43
1.101224,615,53,43
1.103111,615,53,43
1.114621,615,53,43
1.117418,618,53,72
1.119625,618,53,72
1.127250,618,53,72
1.129446,618,53,72
1.131319,618,53,72
1.133220,618,53,72
1.135120,618,53,72
1.146572,618,53,72
1.148731,621,53,42
1.150971,621,53,42
1.159330,621,53,42
1.161449,621,53,42
1.163604,621,53,42
1.165777,621,53,42
1.176989,621,53,42
1.179449,624,53,45
1.181609,624,53,45
1.189711,624,53,45
1.192226,624,53,45
1.194706,624,53,45
1.196854,624,53,45
1.208013,624,53,45
1.210529,626,53,60
1.212694,626,53,60
1.220184,626,53,60
1.222029,626,53,60
1.224313,626,53,60
1.226389,626,53,60
1.228222,626,53,60
1.239012,628,53,63
1.241594,628,53,63
1.243832,628,53,63
1.251357,628,53,63
1.253194,628,53,63
1.255031,628,53,63
1.256946,628,53,63
1.259068,628,53,63
1.270022,628,53,63
1.271857,631,53,31
1.273707,631,53,31
1.280712,631,53,31
1.282533,631,53,31
1.284292,631,53,31
1.286123,631,53,31
1.288034,631,53,31
1.289937,631,53,31
1.300980,632,53,55
1.302819,632,53,55
1.304615,632,53,55
1.311725,632,53,55
1.314201,632,53,55
1.315997,632,53,55
1.317839,632,53,55
1.319671,632,53,55
1.321524,632,53,43
1.332574,635,54,43
1.334400,635,54,43
1.336281,635,54,43
1.343931,635,54,43
1.345761,635,54,43
1.347640,635,54,43
1.349578,635,54,43
1.351745,635,54,43
1.362913,637,54,47
1.365422,637,54,47
1.367295,637,54,47
1.374351,637,54,47
1.376270,637,54,47
1.378191,637,54,47
1.380063,637,54,47
1.382630,637,54,47
1.393623,638,54,70
1.396072,638,53,70
1.397969,638,53,70
1.405308,638,53,70
1.407549,638,53,70
1.409872,638,53,70
1.411935,638,53,70
1.413790,638,53,64
1.424760,639,54,64
1.427609,639,54,64
1.429453,639,54,64
