t_s,pos_act,force_g,current_mA
0.003976,59,0,0
0.005880,58,0,0
0.007706,58,0,0
0.009576,58,0,0
0.011359,58,0,0
0.013189,58,0,0
0.024050,58,0,0
0.025839,58,0,0
0.027676,58,0,0
0.029510,58,0,0
0.036488,58,0,73
0.038381,58,0,73
0.040247,58,0,73
0.042051,58,0,73
0.043950,58,0,73
0.055026,58,0,73
0.056853,58,0,73
0.058707,58,0,73
0.060538,58,2,83
0.067768,58,2,83
0.069599,58,2,83
0.071448,58,2,83
0.073326,58,2,83
0.075208,58,2,83
0.085911,58,2,83
0.087781,58,2,83
0.089540,58,2,83
0.091407,61,8,95
0.098796,61,8,95
0.100632,61,8,95
0.102521,61,8,95
0.104610,61,8,95
0.106426,61,8,95
0.117814,61,8,95
0.120021,66,14,57
0.122174,66,14,57
0.130059,66,14,57
0.132141,66,14,57
0.134327,66,14,57
0.136408,66,14,57
0.138284,66,14,57
0.149397,66,14,57
0.151293,66,21,0
0.153124,74,21,0
0.161268,74,21,0
0.163799,74,21,0
0.166179,74,21,0
0.167973,74,21,0
0.179164,74,21,0
0.181262,74,21,0
0.183803,74,21,0
0.191185,74,21,0
0.193877,74,21,0
0.196428,74,21,0
0.198293,74,21,0
0.200178,74,21,0
0.211545,74,25,95
0.214599,81,25,95
0.221726,81,25,95
0.224599,81,25,95
0.227131,81,25,95
0.229536,81,25,95
0.240916,81,24,32
0.242740,88,24,32
0.245334,88,24,32
0.253357,88,24,32
0.255461,88,24,32
0.257398,88,24,32
0.259262,88,24,32
0.261155,88,24,32
0.272893,93,23,68
0.274703,93,23,68
0.276904,93,23,68
0.284402,93,23,68
0.287299,93,23,68
0.289874,93,23,68
0.292046,93,24,64
0.303940,96,24,64
0.305757,96,24,64
0.307594,96,24,64
0.314997,96,24,64
0.317559,96,24,64
0.319460,96,24,64
0.322023,96,24,64
0.323919,98,24,39
0.335337,98,24,39
0.337524,98,24,39
0.345652,98,24,39
0.348551,98,24,39
0.350724,98,24,39
0.353285,98,25,60
0.355854,102,25,60
0.367200,102,25,60
0.369385,102,25,60
0.377171,102,25,60
0.379627,102,25,60
0.381830,102,25,60
0.384003,104,27,84
0.386268,104,27,84
0.397440,104,27,84
0.399251,104,27,84
0.401147,104,27,84
0.408491,104,27,84
0.411037,104,27,84
0.413914,109,26,45
0.416783,109,26,45
0.428042,109,26,45
0.429853,109,26,45
0.432431,109,26,45
0.440181,109,26,45
