t_s,pos_act,force_g,current_mA
0.001059,58,0,0
0.003735,58,0,0
0.014703,58,0,0
0.017337,58,0,0
0.019838,58,0,0
0.027455,58,0,0
0.029670,58,0,0
0.031893,58,0,0
0.034149,58,0,0
0.045487,58,0,0
0.047620,58,0,0
0.050760,58,0,0
0.059522,58,0,0
0.063402,58,0,0
0.067213,58,0,0
0.078644,58,0,0
0.080503,58,0,0
0.087939,58,10,122
0.091208,58,10,122
0.093652,58,10,122
0.095814,58,10,122
0.097969,58,10,122
0.109188,58,10,122
0.111010,58,10,122
0.112866,58,10,30
0.120822,65,18,30
0.123005,65,18,30
0.124857,65,18,30
0.126683,65,18,30
0.128671,65,18,30
0.140284,65,18,30
0.142456,65,18,30
0.149590,67,24,126
0.151484,67,24,126
0.153646,67,24,126
0.155847,67,24,126
0.158024,67,24,126
0.169502,67,24,126
0.171668,67,24,126
0.173861,67,24,126
0.180860,67,25,77
0.182729,74,25,77
0.185690,74,25,77
0.187876,74,25,77
0.190418,74,25,77
0.201872,74,25,77
0.204339,74,25,129
0.211980,76,29,129
0.214515,76,29,129
0.216707,76,29,129
0.219306,76,29,129
0.221821,76,29,129
0.233091,76,29,129
0.235687,76,29,122
0.242825,79,27,122
0.245396,79,27,122
0.247598,79,27,122
0.250158,79,27,122
0.252406,79,27,122
0.263655,79,27,122
0.265491,84,26,98
0.267354,84,26,98
0.274374,84,26,98
0.276283,84,26,98
0.278483,84,26,98
0.281080,84,26,98
0.282940,84,26,98
0.294442,84,26,98
0.296634,84,25,47
0.304932,93,25,47
0.307119,93,25,47
0.309701,93,25,47
0.311951,93,25,47
0.314172,93,25,47
0.325410,93,29,117
0.327680,95,29,117
0.335732,95,29,117
0.338346,95,29,117
0.340176,95,29,117
0.342060,95,29,117
0.343930,95,29,117
0.346190,95,29,117
0.357374,98,29,58
0.359595,98,29,58
0.366557,98,29,58
0.369063,98,29,58
0.370916,98,29,58
0.372747,98,29,58
0.374582,98,29,58
0.376426,98,29,58
0.387596,104,27,84
0.389502,104,27,84
0.391981,104,27,84
0.399192,104,27,84
0.401352,104,27,84
0.403237,104,27,84
0.405098,104,27,84
0.406988,104,27,84
0.418338,104,30,92
0.420186,104,30,92
0.422404,104,30,92
0.429442,104,30,92
0.431285,104,30,92
0.433060,104,30,92
0.435010,104,30,92
0.437454,104,30,80
0.448491,108,26,80
0.451001,108,26,80
0.453191,108,26,80
0.460166,108,26,80
0.462020,108,26,80
0.463863,108,26,80
0.465787,108,26,80
0.468281,108,26,22
0.470138,118,27,22
0.481380,118,27,22
0.484369,118,27,22
0.491635,118,27,22
0.493458,118,27,22
0.495375,118,27,22
0.497940,118,27,22
0.500185,118,28,57
0.511439,122,28,57
0.514613,122,28,57
0.522261,122,28,57
0.524063,122,28,57
0.526679,122,28,57
0.529201,122,28,57
0.531101,122,27,90
0.542447,125,27,90
0.544361,125,27,90
0.546197,125,27,90
0.553367,125,27,90
0.555184,125,27,90
0.557397,125,27,90
0.560013,125,29,74
0.563253,127,29,74
0.573831,127,29,74
0.576041,127,29,74
0.583839,127,29,74
0.586414,127,29,74
0.589370,127,29,74
0.591945,134,27,98
0.594147,134,27,98
0.604968,134,27,98
0.607487,134,27,98
0.615000,134,27,98
0.617112,134,27,98
0.618995,134,27,98
0.621258,137,27,95
0.623096,137,27,95
0.634552,137,27,95
0.637097,137,27,95
0.639309,137,27,95
0.646701,137,27,95
0.649639,137,27,95
0.651853,143,27,51
0.654086,143,27,51
0.665458,143,27,51
0.667645,143,27,51
0.669855,143,27,51
0.677270,143,27,51
0.679129,143,27,51
0.681020,143,27,51
0.682927,143,27,81
0.685484,147,27,81
0.696535,147,27,81
0.698404,147,27,81
0.700280,147,27,81
0.702157,147,27,81
0.709053,147,27,81
0.711243,147,27,81
0.713090,147,28,67
0.714949,153,28,67
0.717173,153,28,67
0.728094,153,28,67
0.730291,153,28,67
0.732509,153,28,67
0.740225,153,28,67
0.742418,153,28,42
0.744665,159,29,42
0.746582,159,29,42
0.748464,159,29,42
0.759708,159,29,42
0.762296,159,29,42
0.769939,159,29,42
0.771850,159,29,42
0.773750,164,29,73
0.775953,164,29,73
0.777860,164,29,73
0.779766,164,29,73
0.791077,164,29,73
0.792960,164,29,73
0.794834,164,29,73
0.802173,164,29,53
0.804395,168,27,53
0.806332,168,27,53
0.808834,168,27,53
0.810741,168,27,53
0.822040,168,27,53
0.824265,168,27,53
0.831554,168,27,53
0.833732,171,30,26
0.835627,171,30,26
0.838161,171,30,26
0.841550,171,30,26
0.854118,171,30,26
0.863057,171,28,75
0.865831,176,28,75
0.868363,176,28,75
0.871349,176,28,75
0.882666,176,28,75
0.885382,176,28,75
0.893823,180,27,104
0.896755,180,27,104
0.899626,180,27,104
0.902197,180,27,104
0.913490,180,27,104
0.916379,180,27,104
0.918261,180,27,104
0.925628,180,27,104
0.927443,180,27,104
0.929356,180,27,104
0.931228,180,27,104
0.933986,180,27,104
0.945512,180,27,104
0.947339,180,27,104
0.949316,189,28,39
0.956952,189,28,39
0.959099,189,28,39
0.961349,189,28,39
0.963537,189,28,39
0.965473,189,28,39
0.976720,189,28,39
0.978924,189,28,39
0.980786,194,29,40
0.988495,194,29,40
0.991031,194,29,40
0.993558,194,29,40
0.995735,194,29,40
1.006779,194,29,40
1.008899,194,28,94
1.010735,199,28,94
1.017717,199,28,94
1.019521,199,28,94
1.022023,199,28,94
1.023852,199,28,94
1.026486,199,28,94
1.037771,199,28,94
1.039868,199,28,92
1.042320,201,27,92
1.049869,201,27,92
1.052037,201,27,92
1.053855,201,27,92
1.055704,201,27,92
1.057888,201,27,92
1.068822,201,27,92
1.071329,203,28,123
1.073764,203,28,123
1.081209,203,28,123
1.083346,203,28,123
1.085467,203,28,123
1.087298,203,28,123
1.089078,203,28,123
1.100346,203,28,123
1.102225,203,28,89
1.104091,212,27,89
1.111235,212,27,89
1.113076,212,27,89
1.114911,212,27,89
1.116752,212,27,89
1.118604,212,27,89
1.120427,212,27,89
1.131284,212,27,85
1.133066,216,27,85
1.134933,216,27,85
1.142106,216,27,85
1.143897,216,27,85
1.145770,216,27,85
1.147604,216,27,85
1.149460,216,27,85
1.151340,216,27,85
1.162899,216,26,67
1.164948,221,26,67
1.166784,221,26,67
1.174643,221,26,67
1.177226,221,26,67
1.179119,221,26,67
1.180995,221,26,67
1.183195,221,26,67
1.194144,221,26,67
1.196035,221,26,67
1.203827,221,26,67
1.206879,221,26,67
1.209400,221,26,67
1.211298,221,26,67
1.213516,221,27,47
1.225198,230,27,47
1.227389,230,27,47
1.234915,230,27,47
1.237476,230,27,47
1.240354,230,27,47
1.242496,230,27,47
1.244405,230,29,26
1.255377,235,29,26
1.257879,235,29,26
1.260118,235,29,26
1.266898,235,29,26
1.268764,235,29,26
1.270660,235,29,26
1.273383,235,29,119
1.275845,240,27,119
1.287499,240,27,119
1.289379,240,27,119
1.296573,240,27,119
1.298838,240,27,119
1.300981,240,27,119
1.302865,240,27,119
1.305109,240,27,61
1.307484,242,27,61
1.318366,242,27,61
1.321261,242,27,61
1.328595,242,27,61
1.330808,242,27,61
1.332659,242,27,61
1.334482,242,27,77
1.336469,244,26,77
1.349319,244,26,77
1.353320,244,26,77
1.360368,244,26,77
1.362517,244,26,77
1.364381,244,26,30
1.366615,255,25,30
1.368470,255,25,30
1.379790,255,25,30
1.382515,255,25,30
1.389953,255,25,30
1.392649,255,25,30
1.395458,255,27,95
1.397374,258,27,95
1.399276,258,27,95
1.410643,258,27,95
1.413186,258,27,95
1.421036,258,27,95
1.423458,258,27,95
1.426205,258,27,100
1.428316,262,26,100
1.430570,262,26,100
1.442370,262,26,100
1.445237,262,26,100
1.452689,262,26,100
1.455673,262,26,100
1.458120,265,26,79
1.459975,265,26,79
1.461815,265,26,79
1.473638,265,26,79
1.475841,265,26,79
1.482991,265,26,79
1.485419,265,26,79
1.488238,265,26,-8
1.490411,273,25,-8
1.492943,273,25,-8
1.504699,273,25,-8
1.507585,273,25,-8
1.515811,273,25,-8
1.517996,273,25,145
1.520676,276,27,145
1.523206,276,27,145
1.534445,276,27,145
1.536326,276,27,145
1.538165,276,27,145
1.545656,276,27,145
1.547932,276,27,145
1.549817,276,26,88
1.552013,279,26,88
1.553903,279,26,88
1.565407,279,26,88
1.567545,279,26,88
1.569395,279,26,88
1.576933,279,26,88
1.578766,279,27,65
1.581369,281,27,65
1.583537,281,27,65
1.585466,281,27,65
1.596574,281,27,65
1.598769,281,27,65
1.600618,281,27,65
1.608364,281,27,135
1.610228,290,24,135
