t_s,pos_act,force_g,current_mA
0.000872,60,0,0
0.012420,60,0,0
0.014911,60,0,0
0.016782,60,0,0
0.023870,60,0,0
0.026207,60,0,0
0.029233,59,0,0
0.031055,59,0,0
0.032899,59,0,0
0.044452,59,0,0
0.046560,59,0,0
0.048422,59,0,0
0.055678,59,0,0
0.057561,59,0,111
0.060280,61,13,111
0.063296,61,13,111
0.074172,61,13,111
0.076906,61,13,111
0.079969,61,13,111
0.087385,61,13,59
0.089620,66,19,59
0.091471,66,19,59
0.094294,66,19,59
0.106018,66,19,59
0.107841,66,19,59
0.110734,66,19,59
0.117779,66,19,76
0.119668,74,17,76
0.121895,74,17,76
0.124849,74,17,76
0.136225,74,17,76
0.139214,74,17,76
0.147415,74,17,63
0.149556,75,21,63
0.151457,75,21,63
0.153331,75,21,63
0.155676,75,21,63
0.167136,75,21,63
0.169278,75,21,63
0.171184,75,21,63
0.178476,75,21,63
0.180970,75,21,63
0.182842,75,21,63
0.185133,75,21,63
0.187645,75,21,63
0.199107,75,21,63
0.200921,75,21,63
0.202771,75,21,63
0.209781,85,15,50
0.211620,85,15,50
0.213475,85,15,50
0.215301,85,15,50
0.217186,85,15,50
0.219121,85,15,50
0.230547,85,15,50
0.232401,85,15,50
0.234228,85,15,50
0.241559,93,9,61
0.243414,93,9,61
0.245213,93,9,61
0.247119,93,9,61
0.248910,93,9,61
0.260090,93,9,61
0.261899,93,9,61
0.263761,93,9,24
0.265594,95,15,24
0.272570,95,15,24
0.274434,95,15,24
0.276594,95,15,24
0.278504,95,15,24
0.280338,95,15,24
0.291068,95,15,24
0.292913,95,15,24
0.294787,95,15,24
0.296624,97,12,56
0.303635,97,12,56
0.305496,97,12,56
0.307414,97,12,56
0.309547,97,12,56
0.311410,97,12,56
0.322171,97,12,56
0.324086,97,11,48
0.326165,102,11,48
0.333465,102,11,48
0.335599,102,11,48
0.337823,102,11,48
0.339683,102,11,48
0.341852,102,11,48
0.352970,102,11,48
0.355188,102,11,48
0.357387,104,12,68
0.364737,104,12,68
0.366919,104,12,68
0.368803,104,12,68
0.370660,104,12,68
0.372571,104,12,68
0.374408,104,12,68
0.385248,108,10,47
0.387087,108,10,47
0.388988,108,10,47
0.396430,108,10,47
0.398568,108,10,47
0.400473,108,10,47
0.403390,108,10,47
0.414913,108,10,47
0.416753,108,11,-21
0.418602,118,11,-21
0.426454,118,11,-21
0.428324,118,11,-21
0.430179,118,11,-21
0.432064,118,11,-21
0.433997,118,11,-21
0.436195,118,11,103
0.447969,122,11,103
0.450124,122,11,103
0.457163,122,11,103
0.459028,122,11,103
0.461266,122,11,103
0.463131,122,11,103
0.465628,122,11,103
0.467470,122,11,125
0.478298,123,11,125
0.480547,123,11,125
0.488050,123,11,125
0.489903,123,11,125
0.492549,123,11,125
0.495050,123,11,125
0.497602,123,12,62
0.508571,125,12,62
0.510442,125,12,62
0.512559,125,12,62
0.520315,125,12,62
0.522558,125,12,62
0.524366,125,12,62
0.526888,125,12,62
0.529078,134,11,47
0.540942,134,11,47
0.542789,134,11,47
0.544632,134,11,47
0.551610,134,11,47
0.553451,134,11,47
0.555314,134,11,47
0.557218,134,11,41
0.559321,137,11,41
0.570117,137,11,41
0.572317,137,11,41
0.574175,137,11,41
0.581148,137,11,41
0.583302,137,11,41
0.585145,137,11,41
0.586988,137,11,41
0.588833,139,13,27
0.591043,139,13,27
0.602479,139,13,27
0.604296,139,13,27
0.606174,139,13,27
0.614030,139,13,27
0.615849,139,13,27
0.617740,139,13,27
0.620003,139,11,41
0.622179,147,11,41
0.633645,147,11,41
0.635489,147,11,41
0.643346,147,11,41
0.646246,147,11,41
0.648109,147,11,41
0.649968,147,11,58
0.652160,152,11,58
0.663218,152,11,58
0.665269,152,11,58
0.667130,152,11,58
0.674502,152,11,58
0.676653,152,11,58
0.678537,152,11,58
0.681208,157,11,99
0.683331,157,11,99
0.694357,157,11,99
0.696845,157,11,99
0.699676,157,11,99
0.707348,157,11,99
0.709570,157,11,42
0.711495,161,11,42
0.714065,161,11,42
0.725299,161,11,42
0.727793,161,11,42
0.730365,161,11,42
0.737476,161,11,42
0.739285,161,11,46
0.741889,166,11,46
0.743773,166,11,46
0.745964,166,11,46
0.757201,166,11,46
0.759108,166,11,46
0.761012,166,11,46
0.768074,166,11,46
0.770325,166,11,127
0.772174,171,11,127
0.774417,171,11,127
0.776302,171,11,127
0.787232,171,11,127
0.789476,171,11,127
0.791709,171,11,127
0.798972,171,11,127
0.801129,175,11,61
0.802993,175,11,61
0.804796,175,11,61
0.807057,175,11,61
0.818123,175,11,61
0.820943,175,11,61
0.823265,175,11,61
0.831148,178,11,42
0.833038,178,11,42
0.835587,178,11,42
0.837512,178,11,42
0.839421,178,11,42
0.850619,178,11,42
0.852494,178,11,42
0.854379,178,11,42
0.861790,178,11,42
0.864277,178,11,42
0.866463,178,11,42
0.868370,178,11,42
0.870275,178,11,42
0.882250,178,11,42
0.884068,178,11,42
0.891445,178,10,64
0.894004,189,10,64
0.896147,189,10,64
0.898024,189,10,64
0.899893,189,10,64
0.911292,189,10,64
0.913471,189,10,64
0.915665,189,10,64
0.922866,189,10,64
0.925067,189,10,64
0.927628,189,10,64
0.929863,189,10,64
0.932027,189,10,64
0.943591,189,10,64
0.945798,189,10,51
0.953181,196,9,51
0.955106,196,9,51
0.957271,196,9,51
0.959130,196,9,51
0.961097,196,9,51
0.963547,196,9,51
0.974804,196,9,51
0.976681,196,9,51
0.978849,200,10,39
0.986197,200,10,39
0.988441,200,10,39
0.990285,200,10,39
0.992850,200,10,39
1.004280,200,10,39
1.006421,200,10,39
1.008587,200,10,75
1.016126,202,10,75
