t_s,pos_act,force_g,current_mA
0.001065,58,0,0
0.004386,58,0,0
0.016529,58,0,0
0.019478,58,0,0
0.027443,58,0,0
0.029604,58,0,0
0.032302,58,0,0
0.034672,58,0,0
0.037601,58,0,0
0.048866,58,0,0
0.051793,58,0,0
0.059608,58,0,0
0.062680,58,0,0
0.065262,58,0,0
0.067482,58,0,0
0.079630,58,0,0
0.081786,58,0,0
0.083984,58,0,25
0.091621,60,12,25
0.093876,60,12,25
0.096402,60,12,25
0.098958,60,12,25
0.110301,60,12,25
0.112885,60,12,25
0.120436,60,12,25
0.123329,60,12,25
0.126324,60,12,25
0.128476,60,12,25
0.130293,60,12,25
0.142470,60,12,25
0.144598,60,23,83
0.151728,70,23,83
0.154396,70,23,83
0.157858,70,23,83
0.160901,70,23,83
0.172357,70,23,83
0.175291,70,23,181
0.182776,75,26,181
0.185709,75,26,181
0.188291,75,26,181
0.190176,75,26,181
0.202330,75,26,181
0.205474,76,24,77
0.213480,76,24,77
0.215645,76,24,77
0.218040,76,24,77
0.219873,76,24,77
0.222134,76,24,77
0.233603,76,24,77
0.236225,76,20,82
0.239124,82,20,82
0.246175,82,20,82
0.248306,82,20,82
0.250119,82,20,82
0.252623,82,20,82
0.254910,82,20,-4
0.266896,89,23,-4
0.269980,89,23,-4
0.277835,89,23,-4
0.280750,89,23,-4
0.283747,89,23,-4
0.295369,89,23,98
0.298352,93,22,98
0.300304,93,22,98
0.308498,93,22,98
0.311426,93,22,98
0.313952,93,22,98
0.315827,93,22,98
0.327374,97,23,40
0.330394,97,23,40
0.337909,97,23,40
0.340917,97,23,40
0.343902,97,23,40
0.346761,97,23,73
0.358379,100,22,73
0.361687,100,22,73
0.369739,100,22,73
0.371981,100,22,73
0.374579,100,22,73
0.377409,100,21,93
0.389441,104,21,93
0.392469,104,21,93
0.400641,104,21,93
0.403615,104,21,93
0.406522,104,21,93
0.409457,105,22,118
0.420857,105,22,118
0.422748,105,22,118
0.430531,105,22,118
0.432695,105,22,118
0.434505,105,22,118
0.436384,105,22,118
0.439148,111,23,43
0.450382,111,23,43
0.452237,111,23,43
0.454347,111,23,43
0.462198,111,23,43
0.464358,111,23,43
0.466220,111,23,43
0.468078,111,23,59
0.469958,120,22,59
0.472163,120,22,59
0.483165,120,22,59
0.485040,120,22,59
0.492591,120,22,59
0.495217,120,22,59
0.497684,120,22,59
0.499585,123,24,47
0.501440,123,24,47
0.512526,123,24,47
0.514648,123,24,47
0.517265,123,24,47
0.524677,123,24,47
0.527261,123,24,47
0.529088,125,23,115
0.530969,125,23,115
0.532824,125,23,115
0.544568,125,23,115
0.546796,125,23,115
0.554816,125,23,115
0.557972,125,23,39
0.560963,130,21,39
0.563490,130,21,39
0.574610,130,21,39
0.577625,130,21,39
0.585531,130,21,39
0.588454,130,23,42
0.590641,137,23,42
0.593234,137,23,42
0.595450,137,23,42
0.607440,137,23,42
0.610318,137,23,42
0.617979,137,23,171
0.620502,138,22,171
0.623809,138,22,171
0.626667,138,22,171
0.638796,138,22,171
0.641964,138,22,171
0.649779,146,21,94
0.652731,146,21,94
0.655729,146,21,94
0.667595,146,21,94
0.670472,146,21,94
0.672755,146,21,96
0.681086,148,22,96
0.684080,148,22,96
0.687204,148,22,96
0.698830,148,22,96
0.702045,148,22,96
0.709878,155,21,86
0.713483,155,21,86
0.716647,155,21,86
0.719600,155,21,86
0.731318,155,21,86
0.733143,155,21,86
0.740846,155,21,78
0.743846,160,21,78
0.746993,160,21,78
0.749950,160,21,78
0.761347,160,21,78
0.764274,160,21,54
0.771492,164,22,54
0.773684,164,22,54
0.775916,164,22,54
0.778912,164,22,54
0.781565,164,22,54
0.793294,164,22,54
0.796732,171,20,65
0.804772,171,20,65
0.807797,171,20,65
0.811238,171,20,65
0.823655,171,20,77
0.827044,173,20,77
0.835067,173,20,77
0.838023,173,20,77
0.840950,173,20,77
0.844123,173,20,77
0.855515,173,20,47
0.858460,177,21,47
0.866688,177,21,47
0.869660,177,21,47
0.872654,177,21,47
0.884380,177,22,75
0.887408,180,22,75
0.895531,180,22,75
0.898041,180,22,75
0.899947,180,22,75
0.902535,180,22,75
0.905509,180,22,75
0.916786,180,21,103
0.918630,186,21,103
0.920907,186,21,103
0.928369,186,21,103
0.931252,186,21,103
0.933424,186,21,103
0.936374,186,22,105
0.948360,191,22,105
0.950545,191,22,105
0.958036,191,22,105
0.960979,191,22,105
0.963906,191,22,105
0.966838,191,22,105
0.978581,196,21,84
0.981525,196,21,84
0.988716,196,21,84
0.991617,196,21,84
0.994555,196,21,84
0.997797,196,22,56
1.009290,199,22,56
1.011464,199,22,56
1.014087,199,22,56
1.021547,199,22,56
1.024523,199,22,56
1.027456,199,22,104
1.039301,202,21,104
1.041459,202,21,104
1.043719,202,21,104
1.051095,202,21,104
1.052975,202,21,104
1.054873,202,21,104
1.056783,202,21,104
1.058703,202,21,112
1.070308,203,21,112
1.072480,203,21,112
1.074732,203,21,112
1.082075,203,21,112
1.085021,203,21,112
1.087959,203,18,121
1.090190,214,18,121
1.101421,214,18,121
1.103575,214,18,121
1.106183,214,18,121
1.114369,214,18,121
1.117329,214,18,121
1.119850,214,18,80
1.122089,216,20,80
1.133383,216,20,80
1.135593,216,20,80
1.137926,216,20,80
1.145083,216,20,80
1.147280,216,20,80
1.149508,216,20,81
1.151760,221,19,81
1.153642,221,19,81
1.164892,221,19,81
1.167117,221,19,81
1.174539,221,19,81
1.176395,221,19,81
1.178276,221,19,81
1.180543,221,21,114
1.182332,223,21,114
1.184258,223,21,114
1.195551,223,21,114
1.198079,223,21,114
1.205792,223,21,114
1.208090,223,21,114
1.211017,223,19,36
1.213581,229,19,36
1.216175,229,19,36
1.227565,229,19,36
1.230465,229,19,36
1.238759,229,19,36
1.242126,235,19,51
1.244699,235,19,51
1.256506,235,19,51
1.259150,235,19,51
1.261064,235,19,51
1.268798,235,19,51
1.271736,242,20,72
1.274933,242,20,72
1.278110,242,20,72
1.289490,242,20,72
1.292608,242,20,72
1.300978,242,20,112
1.303955,244,20,112
1.306890,244,20,112
1.318619,244,20,112
1.321253,244,20,112
1.323117,244,20,112
1.330479,244,21,87
1.332745,246,21,87
1.334963,246,21,87
1.336901,246,21,87
1.338814,246,21,87
1.350300,246,21,87
1.352926,246,21,87
1.360404,246,18,89
1.363874,256,18,89
1.366900,256,18,89
1.370058,256,18,89
1.381764,256,18,89
1.385070,256,18,48
1.393355,258,19,48
1.396803,258,19,48
1.400005,258,19,48
1.411723,258,19,48
1.415134,258,19,48
1.423668,258,19,48
1.427183,258,19,48
1.430332,258,19,48
1.432617,258,19,48
1.445110,258,19,83
1.453627,265,19,83
1.457077,265,19,83
1.460786,265,19,83
1.464063,265,19,83
1.475730,265,19,83
1.478907,274,18,14
1.487110,274,18,14
1.490500,274,18,14
1.494095,274,18,14
1.505685,274,18,106
1.508869,276,21,106
1.516652,276,21,106
1.519839,276,21,106
1.522445,276,21,106
1.525490,276,21,106
1.537625,276,21,89
1.540611,281,19,89
1.548405,281,19,89
1.550981,281,19,89
1.553570,281,19,89
1.555734,281,19,89
1.567664,282,19,44
1.570927,282,19,44
1.579150,282,19,44
1.582480,282,19,44
1.585388,282,19,44
1.597465,282,19,40
1.600440,290,19,40
1.608639,290,19,40
1.612016,290,19,40
1.615028,290,19,40
1.617876,290,19,40
1.629672,290,19,40
1.632598,290,19,40
1.640573,290,19,40
1.643739,290,19,40
1.646843,290,19,40
1.649319,290,19,40
1.660685,297,18,100
1.663863,297,18,100
1.671772,297,18,100
1.674800,297,18,100
1.677886,297,18,100
1.680510,302,18,76
1.691854,302,18,76
1.693997,302,18,76
1.695881,302,18,76
1.703333,302,18,76
1.705100,302,18,76
1.706939,302,18,76
1.708867,302,18,76
1.711455,306,17,42
1.723249,306,17,42
1.725411,306,17,42
1.732421,306,17,42
1.735087,306,17,42
1.737252,306,17,42
1.739831,306,17,31
1.742835,312,18,31
1.754063,312,18,31
1.756272,312,18,31
1.764013,312,18,31
1.766272,312,18,31
1.769542,312,18,93
1.772456,315,17,93
1.784249,315,17,93
1.786023,315,17,93
1.787894,315,17,93
1.795402,315,17,93
1.797272,315,17,93
1.799066,315,17,93
1.800902,319,17,92
1.802770,319,17,92
1.804655,319,17,92
1.815537,319,17,92
1.817793,319,17,92
1.819676,319,17,92
1.827591,319,17,92
1.830651,319,17,113
1.833577,322,17,113
1.836187,322,17,113
1.847713,322,17,113
1.849888,322,17,113
1.858023,322,17,113
1.861551,322,17,125
1.864970,329,15,125
1.876768,329,15,125
1.880019,329,15,125
1.887748,329,15,125
1.891018,329,15,82
1.894915,334,17,82
1.898019,334,17,82
1.909430,334,17,82
1.912373,334,17,82
1.920240,334,17,82
1.923083,338,17,67
1.925991,338,17,67
1.928937,338,17,67
1.940177,338,17,67
1.942358,338,17,67
1.949757,338,17,67
1.952237,338,17,31
1.955017,344,17,31
1.957549,344,17,31
1.969451,344,17,31
1.972396,344,17,31
1.980558,344,17,31
1.983419,349,17,100
1.985663,349,17,100
1.987881,349,17,100
1.990844,349,17,100
2.002373,349,17,100
2.005311,349,17,100
2.013041,356,15,48
