t_s,force_g,pos_act,current_mA
0.000911,19,1168,0
0.008199,19,,
0.008860,19,,
0.009431,19,,
0.010066,19,,
0.010738,19,,
0.011347,19,,
0.012110,19,,
0.012961,19,1168,0
0.015206,19,,
0.015852,19,,
0.016504,19,,
0.017084,19,,
0.027201,19,,
0.028097,19,,
0.028734,19,,
0.029353,19,1168,0
0.031622,19,,
0.032220,19,,
0.038075,19,,
0.038686,19,,
0.039695,19,,
0.040833,19,,
0.041986,19,,
0.043110,19,1168,0
0.046433,19,,
0.047481,19,,
0.048519,29,,
0.058332,29,,
0.059535,29,,
0.060676,29,,
0.061707,29,,
0.062674,29,1171,123
0.070348,29,,
0.071341,29,,
0.072299,29,,
0.073273,29,,
0.074259,29,,
0.075244,29,,
0.076226,29,,
0.077222,29,1187,179
0.089203,49,,
0.090291,49,,
0.091310,49,,
0.092307,49,,
0.093329,49,,
0.094385,49,,
0.100420,49,,
0.101326,49,1187,179
0.103195,49,,
0.103815,49,,
0.104455,49,,
0.105089,49,,
0.106108,49,,
0.107411,49,,
0.108620,56,,
0.109811,56,1219,143
0.121349,56,,
0.122337,56,,
0.123330,56,,
0.124308,56,,
0.125276,56,,
0.131258,56,,
0.132224,56,,
0.133170,56,1219,143
0.136137,56,,
0.137106,56,,
0.138103,58,,
0.139160,58,,
0.140167,58,,
0.141136,58,,
0.151041,58,,
0.152046,58,1267,72
0.155133,58,,
0.156191,58,,
0.162187,58,,
0.163143,58,,
0.164167,58,,
0.165138,58,,
0.166119,58,,
0.167127,58,1314,65
0.170127,65,,
0.171345,65,,
0.172510,65,,
0.182164,65,,
0.183322,65,,
0.184458,65,,
0.185588,65,,
0.186734,65,1314,65
0.194853,65,,
0.196024,65,,
0.197161,65,,
0.198284,65,,
0.199396,65,,
0.200468,78,,
0.201528,78,,
0.202622,78,1359,77
0.214325,78,,
0.215474,78,,
0.216627,78,,
0.217759,78,,
0.218942,78,,
0.224364,78,,
0.225383,78,,
0.226393,78,1359,77
0.229608,78,,
0.230730,99,,
0.231842,99,,
0.232945,99,,
0.234005,99,,
0.244095,99,,
0.245201,99,,
0.246317,99,1406,60
0.249597,99,,
0.255346,99,,
0.256510,99,,
0.257662,99,,
0.258828,99,,
0.260180,99,,
0.261354,891,,
0.262305,891,1454,421
0.264877,891,,
0.265874,891,,
0.275553,891,,
0.276793,891,,
0.277985,891,,
0.279079,891,,
0.280135,891,,
0.286340,891,1454,421
0.288621,891,,
0.289630,891,,
0.290581,891,,
0.291140,2533,,
