t_s,pos_act,force_g,current_mA
0.000929,96,0,0
0.003464,96,0,0
0.005771,96,0,0
0.007666,96,0,0
0.018690,96,0,0
0.020521,96,0,0
0.022770,96,0,0
0.030110,96,0,0
0.032335,96,0,0
0.034534,96,0,0
0.036822,96,0,0
0.038726,96,3,72
0.049597,98,3,72
0.051429,98,3,72
0.053374,98,3,72
0.060771,98,3,72
0.062609,98,3,72
0.064487,98,3,72
0.066396,98,3,72
0.068729,98,12,76
0.080631,103,12,76
0.083619,103,12,76
0.091740,103,12,76
0.093904,103,12,76
0.096912,103,12,87
0.100228,106,17,87
0.111830,106,17,87
0.114690,106,17,87
0.123034,106,17,87
0.126026,106,17,87
0.128989,106,21,109
0.131217,111,21,109
0.143585,111,21,109
0.146146,111,21,109
0.153621,111,21,109
0.156222,111,21,109
0.158427,111,21,108
0.160994,115,25,108
0.163592,115,25,108
0.174889,115,25,108
0.176838,115,25,108
0.178701,115,25,108
0.186540,115,25,108
0.189181,115,24,78
0.191488,119,24,78
0.193730,119,24,78
0.204870,119,24,78
0.207880,119,24,78
0.216003,119,24,78
0.219239,119,24,59
0.222601,124,24,59
0.225555,124,24,59
0.237566,124,24,59
0.240639,124,24,59
0.249123,128,23,61
0.252541,128,23,61
0.255326,128,23,61
0.266787,128,23,61
0.269301,128,23,61
0.277806,128,23,58
0.281499,134,22,58
0.284641,134,22,58
0.287558,134,22,58
0.299548,134,22,58
0.302443,134,22,76
0.311076,140,23,76
0.314058,140,23,76
0.317117,140,23,76
0.328642,140,23,76
0.330769,140,23,76
0.332652,140,23,76
0.339865,140,24,78
0.341998,144,24,78
0.343901,144,24,78
0.345770,144,24,78
0.347707,144,24,78
0.349596,144,24,78
0.361338,144,24,78
0.364170,144,24,78
0.371647,148,25,68
0.374623,148,25,68
0.377242,148,25,68
0.380151,148,25,68
0.391662,148,25,68
0.394527,148,25,63
0.401832,151,23,63
0.404728,151,23,63
0.406939,151,23,63
0.408759,151,23,63
0.411390,151,23,63
0.422594,151,23,63
0.424441,151,23,63
0.426481,154,23,58
0.433708,154,23,58
0.435897,154,23,58
0.438545,154,23,58
0.440372,154,23,58
0.442280,154,23,58
0.453536,154,23,59
0.456576,162,18,59
0.463893,162,18,59
0.466884,162,18,59
0.469476,162,18,59
0.472112,162,18,59
0.483612,162,18,59
0.486221,162,18,100
0.488983,168,23,100
0.496448,168,23,100
0.499667,168,23,100
0.501858,168,23,100
0.503736,168,23,100
0.514715,168,24,55
0.517370,170,24,55
0.519950,170,24,55
0.527710,170,24,55
0.529987,170,24,55
0.532985,170,24,55
0.535514,170,24,55
0.547098,170,24,51
0.550392,175,24,51
0.557947,175,24,51
0.560605,175,24,51
0.563235,175,24,51
0.566192,175,24,51
0.577785,180,21,90
0.580452,180,21,90
0.588923,180,21,90
0.591887,180,21,90
0.594948,180,21,90
0.598052,180,21,90
0.609633,184,24,96
0.612918,184,24,96
0.620622,184,24,96
0.622851,184,24,96
0.626044,184,24,96
0.629077,184,25,91
0.640633,189,25,91
0.643745,189,25,91
0.651869,189,25,91
0.654508,189,25,91
0.657608,189,25,91
0.669579,194,25,76
0.672635,194,25,76
0.681002,194,25,76
0.684086,194,25,76
0.687117,194,25,76
0.690061,194,21,76
0.701583,197,21,76
0.704648,197,21,76
0.712587,197,21,76
0.715153,197,21,76
0.717847,197,21,76
0.720082,197,21,74
0.731514,203,21,74
0.734481,203,21,74
0.737014,203,21,74
0.744477,203,21,74
0.746778,203,21,74
0.749455,203,21,82
0.752009,207,23,82
0.763380,207,23,82
0.765839,207,23,82
0.774021,207,23,82
0.777285,207,23,82
0.780048,207,23,67
0.783321,212,23,67
0.795218,212,23,67
0.798706,212,23,67
0.807340,212,23,67
0.810735,212,22,64
0.813681,215,22,64
0.825953,215,22,64
0.828664,215,22,64
0.836281,215,22,64
0.839530,215,22,61
0.842873,220,20,61
0.845977,220,20,61
0.857339,220,20,61
0.859532,220,20,61
0.868029,220,20,61
0.871096,224,20,60
0.874111,224,20,60
0.876571,224,20,60
0.888338,224,20,60
0.891032,224,20,60
0.898669,224,20,60
0.901703,229,22,85
0.904529,229,22,85
0.907198,229,22,85
0.918783,229,22,85
0.921751,229,22,85
0.929623,229,22,80
0.932284,233,23,80
0.935744,233,23,80
0.938795,233,23,80
0.950089,233,23,80
0.952251,233,23,80
0.959963,233,23,59
0.962521,238,22,59
0.964714,238,22,59
0.967293,238,22,59
0.970434,238,22,59
0.981820,238,22,59
0.983961,238,22,59
0.991497,242,20,62
0.993786,242,20,62
0.996586,242,20,62
0.999481,242,20,62
1.010981,242,20,62
1.013594,242,20,62
1.015839,242,20,73
1.023307,248,18,73
1.025465,248,18,73
1.027787,248,18,73
1.030003,248,18,73
1.041363,248,18,73
1.043452,248,18,73
1.045367,248,18,73
1.052716,248,20,85
1.054891,251,20,85
1.057443,251,20,85
1.059649,251,20,85
1.061507,251,20,85
1.072578,251,20,85
1.074794,251,20,85
1.077339,254,25,82
1.084930,254,25,82
1.088037,254,25,82
1.091946,254,25,82
1.103908,254,25,82
1.106939,254,25,75
1.114562,260,18,75
1.117347,260,18,75
1.120596,260,18,75
1.123207,260,18,75
1.134740,260,18,75
1.137934,266,21,63
1.145960,266,21,63
1.149033,266,21,63
1.151727,266,21,63
1.154277,266,21,63
1.165758,266,21,63
1.168723,266,18,73
1.176699,271,18,73
1.179817,271,18,73
1.182774,271,18,73
1.185738,271,18,73
1.197429,275,17,63
1.200682,275,17,63
1.208517,275,17,63
1.210811,275,17,63
1.213642,275,17,63
1.216960,275,17,63
1.228746,275,19,78
1.232185,279,19,78
1.240190,279,19,78
1.243532,279,19,78
1.245896,279,19,78
1.248920,279,19,81
1.260451,282,22,81
1.263640,282,22,81
1.271506,282,22,81
1.274161,282,22,81
1.276436,282,22,81
1.278354,282,22,81
1.290674,282,21,132
1.293442,286,21,132
1.301754,286,21,132
1.303874,286,21,132
1.305832,286,21,132
1.308038,286,21,132
1.310575,286,18,57
1.322951,294,18,57
1.326334,294,18,57
1.334171,294,18,57
1.337444,294,18,57
1.340843,294,18,57
1.352708,298,16,54
1.355925,298,16,54
1.363940,298,16,54
1.367471,298,16,54
1.370482,298,16,54
1.372700,301,18,75
1.384344,301,18,75
1.386514,301,18,75
1.394119,301,18,75
1.396473,301,18,75
1.399714,301,18,75
1.402430,301,20,73
1.414427,305,20,73
1.416628,305,20,73
1.418528,305,20,73
1.426424,305,20,73
1.428366,305,20,73
1.431502,305,20,73
1.434506,309,19,60
1.446088,309,19,60
1.448269,309,19,60
1.455779,309,19,60
1.458522,309,19,60
1.461552,309,19,60
1.464240,309,17,63
1.476428,314,17,63
1.478683,314,17,63
1.481249,314,17,63
1.488434,314,17,63
1.490876,314,17,63
1.493131,314,17,63
1.495431,319,16,76
1.507475,319,16,76
1.510714,319,16,76
1.518727,319,16,76
1.521857,319,16,76
1.524876,319,16,78
1.527459,324,16,78
1.538953,324,16,78
1.541515,324,16,78
1.549355,324,16,78
1.552320,324,16,78
1.554962,324,17,86
1.557573,328,17,86
1.569818,328,17,86
1.573104,328,17,86
1.580671,328,17,86
1.583631,328,17,70
1.586633,331,18,70
1.589639,331,18,70
1.601568,331,18,70
1.604244,331,18,70
1.611950,331,18,70
1.614183,331,18,70
1.616423,331,16,65
1.618658,336,16,65
1.630493,336,16,65
1.633703,336,16,65
1.641624,336,16,65
1.644178,336,16,65
1.646435,336,15,56
1.648559,343,15,56
1.651229,343,15,56
1.662137,343,15,56
1.663918,343,15,56
1.665817,343,15,56
1.672981,343,15,56
1.675090,343,15,56
1.678059,348,14,51
1.680363,348,14,51
1.682594,348,14,51
1.693883,348,14,51
1.695729,348,14,51
1.697629,348,14,51
1.705403,348,14,51
1.707942,353,16,77
1.710132,353,16,77
1.712377,353,16,77
1.723728,353,16,77
1.726383,353,16,77
1.734566,353,16,77
1.737834,357,17,63
1.740775,357,17,63
1.743306,357,17,63
1.754683,357,17,63
1.757499,357,17,63
1.760105,357,17,63
1.767857,363,14,31
1.770469,363,14,31
1.773031,363,14,31
1.775576,363,14,31
1.787306,363,14,31
1.790418,363,14,31
1.798435,363,13,60
1.800605,367,13,60
1.802472,367,13,60
1.804480,367,13,60
1.806657,367,13,60
1.817745,367,13,60
1.820648,367,13,60
1.828609,367,15,55
1.831340,371,15,55
1.834516,371,15,55
1.837135,371,15,55
1.848588,371,15,55
1.851197,371,15,55
1.858701,371,15,55
1.860881,371,15,55
1.863723,371,15,55
1.866790,371,15,55
1.878514,371,15,55
1.881888,371,15,55
1.889809,371,17,68
1.892365,378,17,68
1.894801,378,17,68
1.897493,378,17,68
1.899683,378,17,68
1.910651,378,17,68
1.912855,378,17,68
1.920585,378,17,68
1.923189,378,17,68
1.925417,378,17,68
1.928003,378,17,68
1.930244,378,17,68
1.941512,378,17,68
1.943761,378,17,66
1.951820,386,12,66
1.954888,386,12,66
1.957884,386,12,66
1.960181,386,12,66
1.971630,386,12,66
1.974219,386,12,66
1.976424,390,11,82
1.985025,390,11,82
1.988129,390,11,82
1.990768,390,11,82
2.002533,390,11,82
2.005619,396,11,76
2.013722,396,11,76
2.017189,396,11,76
2.020717,396,11,76
2.024203,396,11,76
2.035768,396,11,53
2.038918,402,11,53
2.046561,402,11,53
2.049322,402,11,53
2.052407,402,11,53
2.064541,402,11,53
2.067490,402,11,53
2.069893,402,11,53
2.077718,402,11,53
2.081009,402,11,53
2.083792,402,11,53
2.095425,402,11,74
2.098470,411,14,74
2.106716,411,14,74
2.109654,411,14,74
2.112585,411,14,74
2.115599,411,14,74
2.127438,411,14,74
2.130462,411,14,74
2.138521,411,14,74
2.141637,411,14,74
2.143851,411,14,74
2.146108,411,14,74
2.157436,411,11,58
2.159687,420,11,58
2.162236,420,11,58
2.170327,420,11,58
2.172500,420,11,58
2.174724,420,11,58
2.176548,420,11,58
2.178439,424,13,72
2.189897,424,13,72
2.192005,424,13,72
2.199679,424,13,72
2.202424,424,13,72
2.205524,424,13,72
2.208631,424,14,79
2.220468,427,14,79
2.223523,427,14,79
2.231623,427,14,79
2.234578,427,14,79
2.237149,427,14,79
2.239749,431,13,66
2.251398,431,13,66
2.253857,431,13,66
2.261853,431,13,66
2.263962,431,13,66
2.265831,431,13,66
2.267678,431,13,66
2.269555,435,11,51
2.271718,435,11,51
2.282449,435,11,51
2.284499,435,11,51
2.286719,435,11,51
2.293750,435,11,51
2.295879,435,11,51
2.298090,435,11,60
2.300229,443,10,60
2.302501,443,10,60
2.313866,443,10,60
2.316561,443,10,60
2.324361,443,10,60
2.326561,443,10,60
2.328438,443,13,39
2.330409,448,13,39
2.332266,448,13,39
2.343726,448,13,39
2.346759,448,13,39
2.354711,448,13,39
2.356874,448,13,39
2.359768,451,14,46
2.362791,451,14,46
2.374223,451,14,46
2.376791,451,14,46
2.378730,451,14,46
2.386478,451,14,46
2.389527,455,11,59
2.392442,455,11,59
2.395381,455,11,59
2.406812,455,11,59
2.409780,455,11,59
2.417582,455,11,74
2.420450,460,9,74
2.423068,460,9,74
2.425431,460,9,74
2.437286,460,9,74
2.439424,460,9,74
2.441753,460,9,74
2.450024,465,10,80
2.452295,465,10,80
2.454607,465,10,80
2.457593,465,10,80
2.469314,465,10,80
2.471517,465,10,80
2.478675,465,10,80
2.481332,469,12,82
