t_s,pos_act,force_g,current_mA
0.004380,94,0,0
0.006563,94,0,0
0.008378,94,0,0
0.010582,94,0,0
0.012436,94,0,0
0.014643,94,0,0
0.026066,94,0,0
0.028230,94,0,0
0.035349,94,0,0
0.037517,94,0,0
0.040029,94,0,0
0.042268,94,0,0
0.044537,94,2,58
0.056063,94,2,58
0.059016,94,2,58
0.067032,94,2,58
0.069650,94,2,58
0.072467,94,2,58
0.074642,98,10,40
0.076576,98,10,40
0.087722,98,10,40
0.090279,98,10,40
0.098574,98,10,40
0.101007,98,10,40
0.103516,98,10,40
0.106502,103,17,63
0.117870,103,17,63
0.119951,103,17,63
0.121796,103,17,63
0.129542,103,17,63
0.132511,103,17,63
0.134608,103,17,42
0.136830,108,22,42
0.147921,108,22,42
0.150367,108,22,42
0.152331,108,22,42
0.159614,108,22,42
0.161476,108,22,42
0.163949,108,22,42
0.165832,112,23,48
0.168130,112,23,48
0.179931,112,23,48
0.181773,112,23,48
0.184021,112,23,48
0.191683,112,23,48
0.193561,112,23,48
0.195377,117,25,86
0.197533,117,25,86
0.199792,117,25,86
0.211415,117,25,86
0.214202,117,25,86
0.221738,117,25,86
0.223998,117,25,96
0.226447,120,26,96
0.228653,120,26,96
0.230809,120,26,96
0.242185,120,26,96
0.244012,120,26,96
0.246206,120,26,96
0.252966,120,26,96
0.255532,125,25,71
0.258042,125,25,71
0.260890,125,25,71
0.271958,125,25,71
0.274397,125,25,71
0.276277,125,25,71
0.283941,125,25,71
0.286139,130,24,57
0.288351,130,24,57
0.290552,130,24,57
0.292772,130,24,57
0.304150,130,24,57
0.306031,130,24,57
0.307915,130,24,57
0.315287,130,24,44
0.317829,135,24,44
0.320009,135,24,44
0.322567,135,24,44
0.333746,135,24,44
0.335864,135,24,44
0.337746,135,24,44
0.344853,135,25,62
0.346640,140,25,62
0.348507,140,25,62
0.350379,140,25,62
0.352268,140,25,62
0.354101,140,25,62
0.365008,140,25,62
0.366853,140,25,62
0.368722,140,25,62
0.375983,140,25,99
0.377845,144,25,99
0.379734,144,25,99
0.381621,144,25,99
0.383490,144,25,99
0.385346,144,25,99
0.396497,144,25,99
0.398350,144,25,99
0.400959,144,25,84
0.408247,149,25,84
0.410818,149,25,84
0.413427,149,25,84
0.415852,149,25,84
0.427412,149,25,84
0.429602,149,25,48
0.432084,151,24,48
0.439211,151,24,48
0.441730,151,24,48
0.443905,151,24,48
0.446055,151,24,48
0.457386,151,24,48
0.460198,151,24,48
0.462358,155,24,42
0.470549,155,24,42
0.473035,155,24,42
0.475895,155,24,42
0.478351,155,24,42
0.490112,155,24,57
0.492925,161,20,57
0.500538,161,20,57
0.503577,161,20,57
0.506530,161,20,57
0.509042,161,20,57
0.520467,161,20,57
0.522682,161,25,89
0.530261,168,25,89
0.532324,168,25,89
0.534312,168,25,89
0.536775,168,25,89
0.539358,168,25,89
0.551153,170,23,75
0.553661,170,23,75
0.561572,170,23,75
0.564433,170,23,75
0.566511,170,23,75
0.568360,170,23,75
0.570225,170,23,75
0.581395,170,23,69
0.583881,175,24,69
0.585737,175,24,69
0.593366,175,24,69
0.595416,175,24,69
0.597616,175,24,69
0.599739,175,24,69
0.601597,175,24,85
0.612989,179,23,85
0.615502,179,23,85
0.623109,179,23,85
0.625605,179,23,85
0.627700,179,23,85
0.629890,179,23,85
