t_s,pos_act,force_g,current_mA
0.000973,96,0,0
0.008749,96,0,0
0.011636,96,0,0
0.014519,96,0,0
0.026195,96,0,0
0.028591,96,0,0
0.031120,96,0,0
0.039414,96,0,0
0.042283,96,0,0
0.044187,96,0,0
0.046449,96,0,0
0.058017,96,0,88
0.060199,100,3,88
0.068384,100,3,88
0.070641,100,3,88
0.072723,100,3,88
0.074921,100,3,88
0.076761,100,3,88
0.088136,100,3,88
0.090499,100,3,88
0.092327,100,3,88
0.099421,100,3,88
0.101526,100,3,88
0.103350,100,3,88
0.105620,100,3,88
0.107684,100,3,88
0.109517,100,3,44
0.121076,109,17,44
0.122901,109,17,44
0.130121,109,17,44
0.132598,109,17,44
0.134439,109,17,44
0.136356,109,17,44
0.138479,109,17,44
0.140303,112,15,85
0.151650,112,15,85
0.153843,112,15,85
0.155657,112,15,85
0.163416,112,15,85
0.165288,112,15,85
0.167143,112,15,85
0.169043,112,15,85
0.171211,115,15,81
0.182193,115,15,81
0.184685,115,15,81
0.186553,115,15,81
0.194012,115,15,81
0.196139,115,15,81
0.198653,115,15,81
0.201147,119,17,89
0.213281,119,17,89
0.216522,119,17,89
0.224143,119,17,89
0.226380,119,17,89
0.228254,119,17,89
0.230148,119,16,59
0.232375,123,16,59
0.243410,123,16,59
0.246466,123,16,59
0.248918,123,16,59
0.256398,123,16,59
0.258296,123,16,59
0.260635,123,16,59
0.263135,128,14,51
0.274141,128,14,51
0.276557,128,14,51
0.278741,128,14,51
0.285791,128,14,51
0.288058,128,14,51
0.290259,128,14,51
0.292449,128,14,51
0.294376,133,13,51
0.305345,133,13,51
0.307818,133,13,51
0.309663,133,13,51
0.317222,133,13,51
0.319750,133,13,51
0.322024,133,13,72
0.324579,137,13,72
0.326423,137,13,72
0.337353,137,13,72
0.339920,137,13,72
0.347593,137,13,72
0.349452,137,13,72
0.352053,137,15,83
0.354329,142,15,83
0.356872,142,15,83
0.368551,142,15,83
0.371719,142,15,83
0.379124,142,15,83
0.380970,142,15,83
0.383674,147,16,84
0.386590,147,16,84
0.398087,147,16,84
0.400437,147,16,84
0.404122,147,16,84
0.412312,147,16,67
0.415893,150,16,67
0.418739,150,16,67
0.430010,150,16,67
0.432257,150,16,67
0.434142,150,16,67
0.442011,150,16,74
0.444783,154,17,74
0.448378,154,17,74
0.460115,154,17,74
0.462420,154,17,74
0.464941,154,17,74
0.472428,154,15,74
0.474990,161,15,74
0.476874,161,15,74
0.479058,161,15,74
0.480871,161,15,74
0.492201,161,15,74
0.495222,161,15,74
0.503129,168,13,118
0.504988,168,13,118
0.507567,168,13,118
0.510112,168,13,118
0.512339,168,13,118
0.524078,168,13,118
0.525943,168,13,118
0.533599,168,18,57
0.536153,171,18,57
0.539085,171,18,57
0.540910,171,18,57
0.542827,171,18,57
0.554247,171,18,57
0.556748,171,18,57
0.558655,171,18,-8
0.565710,177,14,-8
0.567570,177,14,-8
0.569781,177,14,-8
0.571751,177,14,-8
0.573923,177,14,-8
0.585296,177,14,-8
0.587482,177,14,87
0.595579,179,19,87
0.597793,179,19,87
0.600012,179,19,87
0.602618,179,19,87
0.605971,179,19,87
0.617775,179,19,87
0.620906,182,17,75
0.627943,182,17,75
0.630506,182,17,75
0.633322,182,17,75
0.636724,182,17,75
0.647568,182,17,75
0.649744,182,17,59
0.651653,186,17,59
0.659039,186,17,59
0.661613,186,17,59
0.663810,186,17,59
0.666366,186,17,59
0.678153,186,17,59
0.680323,186,17,59
0.682563,192,13,47
0.690599,192,13,47
0.693090,192,13,47
0.694968,192,13,47
0.696904,192,13,47
0.708111,192,13,47
0.710938,192,14,63
0.713364,195,14,63
0.721292,195,14,63
0.723096,195,14,63
0.724961,195,14,63
0.726817,195,14,63
0.728659,195,14,63
0.739891,195,14,63
0.742025,195,14,83
0.743882,201,15,83
0.751335,201,15,83
0.753802,201,15,83
0.755672,201,15,83
0.757831,201,15,83
0.759653,201,15,83
0.770521,201,17,79
0.772374,205,17,79
0.774281,205,17,79
