t_s,pos_act,force_g,current_mA
0.001155,95,0,0
0.003170,95,0,0
0.005011,95,0,0
0.006848,95,0,0
0.018653,95,0,0
0.021462,95,0,0
0.028844,95,0,0
0.030725,95,0,0
0.032552,95,0,0
0.034412,95,0,0
0.036577,95,3,0
0.047862,98,3,0
0.050970,98,3,0
0.058762,98,3,0
0.061279,98,3,0
0.063157,98,3,0
0.065378,98,3,45
0.067221,100,8,45
0.078735,100,8,45
0.080882,100,8,45
0.082868,100,8,45
0.090029,100,8,45
0.092144,100,8,45
0.094004,100,8,45
0.096131,100,9,118
0.098045,103,9,118
0.099892,103,9,118
0.110834,103,9,118
0.113039,103,9,118
0.114961,103,9,118
0.122553,103,9,118
0.124386,103,9,118
0.126194,103,4,83
0.128410,109,4,83
0.130208,109,4,83
0.141706,109,4,83
0.144607,109,4,83
0.151817,109,4,83
0.154062,109,4,83
0.156178,109,5,66
0.158644,113,5,66
0.160545,113,5,66
0.171860,113,5,66
0.174304,113,5,66
0.176511,113,5,66
0.183902,113,5,66
0.186481,117,5,48
0.188675,117,5,48
0.190925,117,5,48
0.192815,117,5,48
0.203940,117,5,48
0.206097,117,5,48
0.214119,117,5,48
0.216539,122,4,49
0.218766,122,4,49
0.220942,122,4,49
0.223477,122,4,49
0.234460,122,4,49
0.236988,122,4,49
0.244801,122,4,74
0.247294,126,6,74
0.249365,126,6,74
0.251570,126,6,74
0.253749,126,6,74
0.264969,126,6,74
0.267162,126,6,74
0.269367,126,6,74
0.276830,131,8,87
0.279071,131,8,87
0.280937,131,8,87
0.282773,131,8,87
0.284606,131,8,87
0.295658,131,8,87
0.297504,131,8,87
0.299437,131,8,87
0.307040,131,8,64
0.309153,136,8,64
0.311358,136,8,64
0.313539,136,8,64
0.315380,136,8,64
0.317201,136,8,64
0.327954,136,8,64
0.329832,136,8,64
0.331646,136,8,64
0.338613,141,7,57
0.340795,141,7,57
0.343283,141,7,57
0.345457,141,7,57
0.347326,141,7,57
0.358711,141,7,57
0.360800,141,7,57
0.362651,144,4,50
