t_s,force_g,pos_act,current_mA
0.011827,37,1348,0
0.031139,37,,
0.044068,41,,
0.054768,41,,
0.061197,41,,
0.075223,51,,
0.086453,51,,
0.092972,51,,
0.105775,59,1353,65
0.136990,66,,
0.148375,66,,
0.155573,66,,
0.168157,66,,
0.179374,66,,
0.186179,66,,
0.199252,75,,
0.211310,75,1363,114
0.241682,78,,
0.248226,82,,
0.261191,82,,
0.272031,82,,
0.279536,82,,
0.291795,82,,
0.303977,82,,
0.310589,85,1370,98
0.341594,86,,
0.353569,86,,
0.365588,86,,
0.372239,87,,
0.385279,87,,
0.397159,89,,
0.403561,89,,
0.416680,89,1378,72
0.447374,89,,
0.459202,90,,
0.466379,90,,
0.478446,90,,
0.490066,92,,
0.496648,92,,
0.508581,92,,
0.521584,93,1380,97
0.552248,93,,
0.558852,93,,
0.570802,93,,
0.582799,93,,
0.589684,93,,
0.602335,97,,
0.613662,97,,
0.621413,97,1391,53
0.651092,99,,
0.664189,99,,
0.676142,99,,
0.682831,99,,
0.694979,101,,
0.707203,101,,
0.714089,101,,
0.726424,102,1402,61
0.758271,102,,
0.769279,102,,
0.775899,102,,
0.789423,102,,
0.799288,102,,
0.805936,102,,
0.819048,104,,
0.830965,104,1411,87
0.862618,104,,
0.869494,105,,
0.880721,105,,
0.893060,105,,
0.899602,105,,
0.912954,105,,
0.924217,105,,
0.930841,105,1417,116
0.961437,107,,
0.975195,107,,
0.986197,107,,
0.992689,106,,
1.005640,106,,
1.016311,108,,
1.022868,108,,
1.036859,108,1428,71
1.067463,108,,
1.078504,108,,
1.084994,108,,
1.098904,108,,
1.109806,109,,
1.116290,109,,
1.129375,109,,
1.140411,111,1433,58
1.171994,110,,
1.178518,110,,
1.191633,110,,
1.202511,110,,
1.208866,110,,
1.222634,112,,
1.233361,112,,
1.240083,112,1440,109
1.272115,112,,
1.285269,114,,
1.295217,114,,
1.301724,114,,
1.316037,113,,
1.327076,113,,
1.333754,113,,
1.346915,115,1444,110
1.377936,115,,
1.388939,115,,
1.395285,115,,
1.408120,115,,
1.419960,115,,
1.427095,115,,
1.439284,115,,
1.450117,115,1455,105
1.481408,117,,
1.488983,119,,
1.501958,119,,
1.512856,119,,
1.519404,117,,
1.532515,117,,
1.543832,117,,
1.550515,119,1463,119
1.581052,119,,
1.595094,119,,
1.605891,119,,
1.612423,119,,
1.625716,119,,
1.636249,134,,
1.643111,134,,
1.656154,134,1473,70
1.687955,153,,
1.698866,176,,
1.705190,176,,
1.718047,176,,
1.729933,203,,
1.736537,203,,
1.749448,203,,
1.760465,230,1479,119
1.791859,257,,
1.798215,257,,
1.811489,257,,
1.822353,290,,
1.830028,290,,
1.843391,314,,
1.853899,314,,
1.860479,314,1488,165
1.891294,350,,
1.904185,389,,
1.915067,389,,
1.921450,389,,
1.935990,432,,
1.947075,432,,
1.953577,432,,
1.966481,478,1495,202
1.997561,524,,
2.008648,524,,
2.015589,524,,
2.028959,524,,
2.040073,524,,
2.048128,524,,
2.059308,524,,
2.070103,524,1502,226
2.101440,642,,
2.108260,682,,
2.121600,682,,
2.132603,682,,
2.139184,737,,
2.152221,737,,
2.163140,737,,
2.171443,786,1507,287
2.200871,849,,
2.214169,849,,
2.225140,849,,
2.231639,912,,
2.245963,912,,
2.255973,912,,
2.262368,970,,
2.276380,970,1517,365
2.306855,1022,,
2.318465,1022,,
2.324731,1022,,
2.338487,1022,,
2.349262,1091,,
2.356815,1091,,
2.369759,1091,,
2.380597,1005,1517,49
2.411343,987,,
2.418025,987,,
2.431380,987,,
2.442402,982,,
2.449102,982,,
2.462723,972,,
2.473778,972,,
2.480400,972,1514,0
2.511038,958,,
2.524170,949,,
2.535157,949,,
2.541721,949,,
2.554974,937,,
2.566238,937,,
2.573204,937,,
2.586427,926,1514,0
2.617633,912,,
2.628695,912,,
2.635170,912,,
2.648112,914,,
2.658929,914,,
2.665255,914,,
2.678801,933,,
2.689593,933,1514,325
