fichero,t_wall_iso,t_unix,n
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.617145,1789664699.617,141
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.650706,1789664699.651,142
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.687406,1789664699.687,143
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.722096,1789664699.722,144
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.758042,1789664699.758,145
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.794059,1789664699.794,146
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.832436,1789664699.832,147
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.872141,1789664699.872,148
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.905336,1789664699.905,149
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.941721,1789664699.942,150
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:04:59.977896,1789664699.978,151
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.015867,1789664700.016,152
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.046455,1789664700.046,153
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.085942,1789664700.086,154
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.119203,1789664700.119,155
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.155443,1789664700.155,156
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.190722,1789664700.191,157
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.226059,1789664700.226,158
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.263503,1789664700.264,159
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.299101,1789664700.299,160
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.334703,1789664700.335,161
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.370442,1789664700.370,162
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.406383,1789664700.406,163
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.442089,1789664700.442,164
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.486862,1789664700.487,165
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.515512,1789664700.516,166
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.550968,1789664700.551,167
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.588347,1789664700.588,168
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.622989,1789664700.623,169
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.657903,1789664700.658,170
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.694539,1789664700.695,171
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.731844,1789664700.732,172
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.770033,1789664700.770,173
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.806237,1789664700.806,174
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.842510,1789664700.843,175
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.878569,1789664700.879,176
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.916239,1789664700.916,177
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.948435,1789664700.948,178
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:00.987766,1789664700.988,179
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.019067,1789664701.019,180
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.054186,1789664701.054,181
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.090983,1789664701.091,182
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.126656,1789664701.127,183
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.164960,1789664701.165,184
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.202808,1789664701.203,185
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.236657,1789664701.237,186
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.269277,1789664701.269,187
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.308280,1789664701.308,188
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.343965,1789664701.344,189
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.376536,1789664701.377,190
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.417712,1789664701.418,191
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.448409,1789664701.448,192
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.486097,1789664701.486,193
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.523037,1789664701.523,194
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.553944,1789664701.554,195
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.590844,1789664701.591,196
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.625874,1789664701.626,197
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.664814,1789664701.665,198
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.705600,1789664701.706,199
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.736926,1789664701.737,200
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.776498,1789664701.777,201
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.811415,1789664701.811,202
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.849332,1789664701.849,203
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.883864,1789664701.884,204
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.917004,1789664701.917,205
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.952198,1789664701.952,206
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:01.989737,1789664701.990,207
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.022265,1789664702.022,208
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.057936,1789664702.058,209
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.094140,1789664702.094,210
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.130230,1789664702.130,211
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.166846,1789664702.167,212
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.202411,1789664702.202,213
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.239801,1789664702.240,214
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.276800,1789664702.277,215
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.316003,1789664702.316,216
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.349090,1789664702.349,217
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.386135,1789664702.386,218
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.418045,1789664702.418,219
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.454534,1789664702.455,220
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.490141,1789664702.490,221
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.525981,1789664702.526,222
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.563896,1789664702.564,223
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.597709,1789664702.598,224
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.637521,1789664702.638,225
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.674671,1789664702.675,226
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.711217,1789664702.711,227
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.747624,1789664702.748,228
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.778114,1789664702.778,229
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.816992,1789664702.817,230
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.849788,1789664702.850,231
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.887617,1789664702.888,232
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.922212,1789664702.922,233
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.957727,1789664702.958,234
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:02.994452,1789664702.994,235
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.030762,1789664703.031,236
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.066868,1789664703.067,237
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.104637,1789664703.105,238
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.144433,1789664703.144,239
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.179797,1789664703.180,240
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.212396,1789664703.212,241
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.248642,1789664703.249,242
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.286218,1789664703.286,243
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.318444,1789664703.318,244
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.354761,1789664703.355,245
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.390106,1789664703.390,246
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.426145,1789664703.426,247
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.462768,1789664703.463,248
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.498579,1789664703.499,249
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.535950,1789664703.536,250
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.573548,1789664703.574,251
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.610447,1789664703.610,252
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.638318,1789664703.638,253
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.681681,1789664703.682,254
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.714760,1789664703.715,255
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.747741,1789664703.748,256
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.788195,1789664703.788,257
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.818140,1789664703.818,258
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.854049,1789664703.854,259
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.894239,1789664703.894,260
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.926132,1789664703.926,261
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:03.963004,1789664703.963,262
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.004465,1789664704.004,263
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.037039,1789664704.037,264
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.073995,1789664704.074,265
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.112787,1789664704.113,266
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.147127,1789664704.147,267
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.183263,1789664704.183,268
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.215185,1789664704.215,269
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.251595,1789664704.252,270
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.286849,1789664704.287,271
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.322357,1789664704.322,272
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.357959,1789664704.358,273
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.394435,1789664704.394,274
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.433188,1789664704.433,275
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.470948,1789664704.471,276
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.505909,1789664704.506,277
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.543977,1789664704.544,278
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.578129,1789664704.578,279
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.614924,1789664704.615,280
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.648663,1789664704.649,281
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.686693,1789664704.687,282
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.718162,1789664704.718,283
g3_brio_mand_20260917_120452.mp4,2026-09-17T12:05:04.754375,1789664704.754,284
