fichero,t_wall_iso,t_unix,n
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:35.992393,1789674515.992,92
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.025418,1789674516.025,93
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.057014,1789674516.057,94
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.094672,1789674516.095,95
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.122782,1789674516.123,96
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.155493,1789674516.156,97
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.192785,1789674516.193,98
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.221623,1789674516.222,99
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.252325,1789674516.252,100
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.288499,1789674516.289,101
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.320448,1789674516.320,102
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.354617,1789674516.355,103
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.389988,1789674516.390,104
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.424535,1789674516.425,105
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.453441,1789674516.453,106
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.497374,1789674516.497,107
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.521804,1789674516.522,108
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.560604,1789674516.561,109
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.592152,1789674516.592,110
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.622027,1789674516.622,111
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.652617,1789674516.653,112
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.695612,1789674516.696,113
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.722809,1789674516.723,114
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.752773,1789674516.753,115
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.789808,1789674516.790,116
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.820294,1789674516.820,117
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.853638,1789674516.854,118
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.888470,1789674516.888,119
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.924167,1789674516.924,120
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.957677,1789674516.958,121
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:36.993509,1789674516.994,122
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.023860,1789674517.024,123
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.054629,1789674517.055,124
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.089994,1789674517.090,125
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.123092,1789674517.123,126
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.153786,1789674517.154,127
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.187903,1789674517.188,128
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.220246,1789674517.220,129
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.252160,1789674517.252,130
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.287901,1789674517.288,131
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.320048,1789674517.320,132
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.354741,1789674517.355,133
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.389963,1789674517.390,134
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.423696,1789674517.424,135
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.456675,1789674517.457,136
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.491058,1789674517.491,137
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.524076,1789674517.524,138
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.555268,1789674517.555,139
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.588304,1789674517.588,140
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.621523,1789674517.622,141
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.652956,1789674517.653,142
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.690651,1789674517.691,143
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.720598,1789674517.721,144
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.752998,1789674517.753,145
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.789824,1789674517.790,146
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.820513,1789674517.821,147
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.859801,1789674517.860,148
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.893537,1789674517.894,149
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.923529,1789674517.924,150
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.958291,1789674517.958,151
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:37.994427,1789674517.994,152
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.024647,1789674518.025,153
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.057384,1789674518.057,154
g7_c925_cubo_m2_20260917_144831.mp4,2026-09-17T14:48:38.092344,1789674518.092,155
