fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.393907,1789674347.394,64
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.434669,1789674347.435,65
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.471156,1789674347.471,66
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.510253,1789674347.510,67
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.540131,1789674347.540,68
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.578495,1789674347.579,69
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.611926,1789674347.612,70
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.646223,1789674347.646,71
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.682570,1789674347.683,72
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.717387,1789674347.717,73
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.753448,1789674347.753,74
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.785723,1789674347.786,75
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.826672,1789674347.827,76
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.859476,1789674347.859,77
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.896729,1789674347.897,78
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.939145,1789674347.939,79
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:47.967835,1789674347.968,80
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.003248,1789674348.003,81
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.043955,1789674348.044,82
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.075926,1789674348.076,83
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.114524,1789674348.115,84
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.146463,1789674348.146,85
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.182470,1789674348.182,86
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.221200,1789674348.221,87
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.254825,1789674348.255,88
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.290544,1789674348.291,89
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.328437,1789674348.328,90
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.364741,1789674348.365,91
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.403009,1789674348.403,92
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.438617,1789674348.439,93
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.474652,1789674348.475,94
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.509682,1789674348.510,95
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.544751,1789674348.545,96
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.583086,1789674348.583,97
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.613688,1789674348.614,98
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.649561,1789674348.650,99
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.685542,1789674348.686,100
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.716753,1789674348.717,101
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.753716,1789674348.754,102
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.789607,1789674348.790,103
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.825913,1789674348.826,104
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.864869,1789674348.865,105
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.899965,1789674348.900,106
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.937897,1789674348.938,107
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:48.974241,1789674348.974,108
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.008150,1789674349.008,109
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:49.046309,1789674349.046,110
