fichero,t_wall_iso,t_unix,n
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.476429,1789665090.476,67
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.513718,1789665090.514,68
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.542718,1789665090.543,69
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.574259,1789665090.574,70
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.611581,1789665090.612,71
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.640747,1789665090.641,72
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.672393,1789665090.672,73
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.708990,1789665090.709,74
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.742141,1789665090.742,75
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.772601,1789665090.773,76
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.811876,1789665090.812,77
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.845231,1789665090.845,78
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.874723,1789665090.875,79
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.914872,1789665090.915,80
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.944092,1789665090.944,81
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:30.975391,1789665090.975,82
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.010446,1789665091.010,83
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.041513,1789665091.042,84
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.076001,1789665091.076,85
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.113443,1789665091.113,86
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.143689,1789665091.144,87
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.172940,1789665091.173,88
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.208769,1789665091.209,89
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.240291,1789665091.240,90
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.275792,1789665091.276,91
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.310911,1789665091.311,92
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.341042,1789665091.341,93
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.372815,1789665091.373,94
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.408920,1789665091.409,95
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.444682,1789665091.445,96
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.475525,1789665091.476,97
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.513537,1789665091.514,98
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.543846,1789665091.544,99
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.573458,1789665091.573,100
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.609102,1789665091.609,101
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.641188,1789665091.641,102
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.676677,1789665091.677,103
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.711455,1789665091.711,104
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.742115,1789665091.742,105
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.776389,1789665091.776,106
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.812206,1789665091.812,107
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.843330,1789665091.843,108
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.877952,1789665091.878,109
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.914179,1789665091.914,110
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.943091,1789665091.943,111
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:31.975042,1789665091.975,112
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.013177,1789665092.013,113
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.044356,1789665092.044,114
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.072361,1789665092.072,115
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.108386,1789665092.108,116
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.140412,1789665092.140,117
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.174310,1789665092.174,118
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.208902,1789665092.209,119
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.241245,1789665092.241,120
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.275825,1789665092.276,121
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.312878,1789665092.313,122
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.343131,1789665092.343,123
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.376166,1789665092.376,124
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.408978,1789665092.409,125
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.443243,1789665092.443,126
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.475520,1789665092.476,127
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.512595,1789665092.513,128
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.543115,1789665092.543,129
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.572824,1789665092.573,130
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.608820,1789665092.609,131
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.643831,1789665092.644,132
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.672799,1789665092.673,133
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.711933,1789665092.712,134
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.746075,1789665092.746,135
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.781231,1789665092.781,136
g4_c925_bolam2_20260917_121126.mp4,2026-09-17T12:11:32.809813,1789665092.810,137
