index,dt_ms,ok
710,7.248077,1
711,11.562657,1
712,11.692145,1
713,6.486409,1
714,12.938477,1
715,11.735183,1
716,6.273999,1
717,12.649072,1
718,12.610236,1
719,6.134367,1
720,12.682099,1
721,11.501516,1
722,6.287039,1
723,12.628907,1
724,6.214264,1
725,6.210801,1
726,7.238831,1
727,11.552070,1
728,12.628309,1
729,6.144681,1
730,13.697613,1
731,10.515485,1
732,6.238606,1
733,13.631635,1
734,11.678010,1
735,6.114719,1
736,13.739461,1
737,10.514025,1
738,6.277943,1
739,13.641110,1
740,10.934998,1
741,6.443838,1
742,14.261798,1
743,10.459417,1
744,7.391282,1
745,12.615519,1
746,10.526326,1
747,6.209413,1
748,13.925838,1
749,11.931038,1
750,6.227318,1
751,12.666218,1
752,11.546777,1
753,7.384971,1
754,12.531792,1
755,10.562717,1
756,6.187373,1
757,13.754801,1
758,11.540665,1
759,7.300801,1
760,12.521205,1
761,11.605108,1
762,6.134454,1
763,13.706077,1
764,10.492958,1
765,6.200323,1
766,13.741758,1
767,11.661421,1
768,6.185138,1
769,13.758522,1
770,10.451316,1
771,7.313775,1
772,12.585429,1
773,11.591460,1
774,6.174962,1
775,13.708233,1
776,10.425741,1
777,6.137827,1
778,13.756799,1
779,11.547340,1
780,7.345147,1
781,12.589173,1
782,10.551606,1
783,6.140246,1
784,13.699046,1
785,11.510077,1
786,7.296761,1
787,12.530995,1
788,11.601251,1
789,6.204037,1
790,13.702593,1
791,10.440761,1
792,6.499551,1
793,13.755728,1
794,10.577140,1
795,6.329798,1
796,13.929938,1
797,10.525360,1
798,6.197404,1
799,14.735553,1
800,10.448751,1
801,7.218210,1
802,12.679575,1
803,11.564966,1
804,6.149059,1
805,13.631037,1
806,10.598983,1
807,7.192265,1
808,12.671707,1
809,11.518809,1
810,6.271402,1
811,13.763454,1
812,10.595323,1
813,7.258012,1
814,12.688241,1
815,11.487837,1
816,6.250147,1
817,13.675049,1
818,11.632681,1
819,7.225189,1
820,11.545504,1
821,11.529482,1
822,7.229303,1
823,12.572793,1
824,10.463099,1
825,6.274339,1
826,14.724110,1
827,11.538787,1
828,7.263283,1
829,11.611802,1
830,11.504034,1
831,6.242131,1
832,13.661725,1
833,10.573141,1
834,7.205556,1
835,12.646658,1
836,11.567249,1
837,6.262494,1
838,13.660563,1
839,11.620398,1
840,7.203263,1
841,11.542849,1
842,11.432088,1
843,7.201567,1
844,12.654613,1
845,11.527955,1
846,6.279745,1
847,12.540722,1
848,6.105947,1
849,6.273920,1
850,6.274765,1
851,12.671097,1
852,11.528905,1
853,6.104269,1
854,13.730086,1
855,11.470010,1
856,6.279337,1
857,12.675447,1
858,6.243285,1
859,7.300203,1
860,7.200867,1
861,11.566298,1
862,11.511644,1
863,6.229778,1
864,11.624245,1
865,6.193390,1
866,6.195331,1
867,6.273976,1
868,12.641026,1
869,6.277198,1
870,7.300577,1
871,6.115580,1
872,13.021066,1
873,10.700838,1
874,6.443971,1
875,13.818911,1
876,10.478538,1
877,7.333696,1
878,12.511495,1
879,11.598582,1
880,6.151178,1
881,13.725866,1
882,10.378326,1
883,6.167285,1
884,13.831720,1
885,11.600760,1
886,6.144255,1
887,13.741913,1
888,10.452490,1
889,6.241364,1
890,13.720607,1
891,11.556455,1
892,7.254924,1
893,12.071363,1
894,11.020149,1
895,6.257385,1
896,13.765776,1
897,11.592924,1
898,6.546143,1
899,13.119470,1
900,10.920209,1
901,6.374046,1
902,14.347010,1
903,11.028241,1
904,6.428600,1
905,13.238742,1
906,10.940957,1
907,6.573139,1
908,13.029657,1
909,10.942490,1
910,6.349337,1
911,14.356937,1
912,10.946320,1
913,6.411824,1
914,13.030321,1
915,10.911108,1
916,7.457891,1
