index,dt_ms,ok
1059,0.639230,1
1060,0.955520,1
1061,0.604700,1
1062,0.636090,1
1063,0.600289,1
1064,0.631916,1
1065,0.630031,1
1066,0.611563,1
1067,0.657276,1
1068,0.610505,1
1069,0.979319,1
1070,0.633232,1
1071,0.629977,1
1072,9.836626,1
1073,1.032578,1
1074,0.883982,1
1075,0.932906,1
1076,0.584469,1
1077,0.644534,1
1078,0.620999,1
1079,0.637112,1
1080,5.751572,1
1081,0.618557,1
1082,0.639243,1
1083,0.979334,1
1084,0.991619,1
1085,1.001821,1
1086,0.927558,1
1087,0.617570,1
1088,0.790796,1
1089,0.892801,1
1090,0.980358,1
1091,0.975610,1
1092,0.632265,1
1093,9.776119,1
1094,0.911794,1
1095,0.627272,1
1096,0.640712,1
1097,0.615606,1
1098,0.629500,1
1099,1.010373,1
1100,0.942484,1
1101,6.026938,1
1102,0.963396,1
1103,0.981356,1
1104,0.985622,1
1105,0.990225,1
1106,0.977496,1
1107,0.954005,1
1108,0.623287,1
1109,0.614252,1
1110,0.604986,1
1111,0.978978,1
1112,0.625508,1
1113,0.681653,1
1114,9.572960,1
1115,0.947345,1
1116,0.641885,1
1117,0.652959,1
1118,0.948578,1
1119,0.610733,1
1120,0.656370,1
1121,0.601323,1
1122,0.630791,1
1123,5.820683,1
1124,0.608447,1
1125,0.626870,1
1126,0.613003,1
1127,0.595056,1
1128,0.659063,1
1129,0.601013,1
1130,0.645384,1
1131,0.619261,1
1132,0.596339,1
1133,0.625210,1
1134,0.658911,1
1135,0.596233,1
1136,0.639398,1
1137,0.634017,1
1138,0.659148,1
1139,0.951639,1
1140,9.430691,1
1141,0.614520,1
1142,0.644473,1
1143,0.595805,1
1144,0.632224,1
1145,0.637754,1
1146,0.955704,1
1147,0.629632,1
1148,0.637605,1
1149,5.811336,1
1150,0.586624,1
1151,0.626390,1
1152,0.628139,1
1153,0.618668,1
1154,0.615445,1
1155,0.602051,1
1156,0.628197,1
1157,0.603321,1
1158,0.595805,1
1159,0.596982,1
1160,0.654496,1
1161,0.589711,1
1162,0.678176,1
1163,0.935153,1
1164,0.616363,1
1165,0.625460,1
1166,9.657832,1
1167,0.586923,1
1168,0.615532,1
1169,0.620912,1
1170,0.593967,1
1171,0.626572,1
1172,0.606313,1
1173,0.649070,1
1174,0.636447,1
1175,6.148330,1
1176,0.636543,1
1177,0.975117,1
1178,0.639208,1
1179,0.600731,1
1180,0.634521,1
1181,0.600904,1
1182,0.610275,1
1183,0.937050,1
1184,0.797449,1
1185,0.836510,1
1186,0.640023,1
1187,0.632776,1
1188,0.574675,1
1189,0.651216,1
1190,9.887738,1
1191,0.865354,1
1192,0.590190,1
1193,0.598156,1
1194,0.650714,1
1195,0.664101,1
1196,0.597850,1
1197,0.594317,1
1198,0.656164,1
1199,6.079274,1
1200,0.844929,1
1201,0.683436,1
1202,0.889093,1
1203,0.682751,1
1204,0.625051,1
1205,1.155002,1
1206,0.906067,1
1207,0.609532,1
1208,0.600406,1
1209,0.959836,1
1210,0.616666,1
1211,0.605098,1
1212,0.607005,1
1213,9.941725,1
1214,0.585502,1
1215,0.619664,1
1216,0.628032,1
1217,0.614086,1
1218,0.953034,1
1219,0.606739,1
1220,0.606314,1
1221,0.612428,1
1222,5.912648,1
1223,0.920019,1
1224,0.620023,1
1225,0.641062,1
1226,0.947127,1
1227,0.742617,1
1228,0.890558,1
1229,0.568780,1
1230,0.642611,1
1231,0.605789,1
1232,0.647794,1
1233,0.574590,1
1234,0.604843,1
1235,0.632190,1
1236,0.621787,1
1237,0.611547,1
1238,9.604663,1
1239,0.625311,1
1240,0.919187,1
1241,0.615447,1
1242,0.662496,1
1243,0.616293,1
1244,0.942613,1
1245,0.628520,1
1246,0.606426,1
1247,6.025128,1
1248,0.646092,1
1249,0.631819,1
1250,0.961317,1
1251,0.640024,1
1252,0.649447,1
1253,0.598951,1
1254,0.619820,1
1255,0.618281,1
1256,0.962109,1
1257,0.631132,1
1258,0.653214,1
1259,0.611859,1
1260,0.600203,1
1261,0.640678,1
1262,9.819984,1
1263,0.939497,1
1264,0.601639,1
1265,0.631899,1
1266,0.600779,1
1267,0.645930,1
1268,0.633785,1
1269,0.624405,1
1270,0.623518,1
1271,5.823266,1
1272,0.610060,1
1273,0.669857,1
1274,0.612090,1
1275,0.633437,1
1276,0.641534,1
1277,0.646502,1
1278,0.625290,1
1279,0.637659,1
1280,0.625090,1
1281,0.657294,1
1282,0.589244,1
1283,0.962407,1
1284,0.605321,1
1285,0.620068,1
1286,0.608115,1
1287,0.640381,1
1288,9.660586,1
1289,0.947299,1
1290,0.608124,1
1291,0.657933,1
1292,0.609970,1
1293,0.619834,1
1294,0.628008,1
1295,0.631437,1
1296,0.629480,1
1297,5.724269,1
1298,0.635255,1
1299,0.601013,1
1300,0.610870,1
1301,0.603999,1
1302,0.625335,1
1303,0.618117,1
1304,0.607231,1
1305,0.638073,1
1306,0.623825,1
1307,0.652804,1
1308,0.628831,1
1309,0.627747,1
1310,0.652717,1
1311,0.615528,1
1312,0.638665,1
1313,0.629907,1
1314,9.744780,1
1315,0.630310,1
1316,0.637168,1
1317,0.633428,1
1318,0.623575,1
1319,0.633078,1
1320,0.616142,1
1321,0.648325,1
1322,0.615572,1
1323,0.622566,1
1324,6.056675,1
1325,0.627505,1
1326,0.951494,1
1327,0.638481,1
1328,0.625696,1
1329,0.651529,1
1330,0.614202,1
1331,0.654399,1
1332,0.626512,1
1333,0.613593,1
1334,0.628271,1
1335,0.607502,1
1336,0.868184,1
1337,0.840348,1
1338,0.623099,1
1339,9.757857,1
1340,0.831744,1
1341,0.616007,1
1342,0.578701,1
1343,0.641830,1
1344,0.695273,1
1345,0.586870,1
1346,0.597985,1
1347,0.671115,1
1348,6.003164,1
1349,0.852400,1
1350,0.595285,1
1351,0.621329,1
1352,0.614602,1
1353,0.596412,1
1354,0.637239,1
1355,0.607083,1
1356,0.927903,1
1357,0.673097,1
1358,0.599421,1
1359,0.605470,1
1360,0.919564,1
1361,0.609417,1
1362,0.587294,1
1363,0.652063,1
1364,9.741070,1
1365,1.127505,1
1366,0.936721,1
1367,0.926848,1
1368,0.613851,1
1369,0.660489,1
1370,0.581913,1
1371,0.601401,1
1372,5.822909,1
1373,0.598100,1
1374,0.747049,1
1375,0.878241,1
1376,0.965094,1
1377,0.630200,1
1378,0.629998,1
1379,0.638126,1
1380,0.599166,1
1381,0.612886,1
1382,0.611104,1
1383,0.582963,1
1384,0.654960,1
1385,0.594832,1
1386,0.992499,1
1387,0.587017,1
1388,9.561091,1
1389,0.622182,1
1390,0.615980,1
1391,0.607910,1
1392,0.609799,1
1393,0.674007,1
1394,0.596886,1
1395,0.615370,1
1396,0.611157,1
1397,6.162587,1
1398,1.011128,1
1399,0.936194,1
1400,0.885127,1
1401,0.622333,1
1402,0.645689,1
1403,0.580379,1
