speed,n,L_band_ms_mean,L_band_ms_sd,L_extrap_ms_mean,L_extrap_ms_sd,rise_ms_mean,rise_ms_sd,settle_ms_mean,settle_ms_sd,overshoot_pct_mean,overshoot_pct_sd,slope_cps_mean,slope_cps_sd,r2_mean,r2_sd
250,10,78.2805,18.588101367541555,65.2281001901791,8.779814058231985,1386.3445693342674,14.951863267018501,1773.5809000000002,13.192876695019853,0.03030894563964609,0.04774151332916378,764.3587977889918,3.200682914543508,0.9986211662288857,0.00030590250312008464
500,10,78.9462,11.23824693446447,85.67660612695211,6.001160490775893,693.1567965906195,15.309589573641109,946.3876,12.663477778240901,0.03281728650492111,0.02756900516591398,1522.3546099771424,13.098364569553064,0.9945158274296968,0.0024431230023233487
