t_s,pos_act,force_g,current_mA,force_hold_g
0.000001,93,1,,
0.002039,93,,,
0.011566,93,,,
0.012527,93,,,
0.013459,93,,,
0.014426,93,,,
0.015408,93,,,
0.016388,93,,,
0.017329,93,1,,
0.023733,93,,,
0.024655,93,,,
0.025627,93,,,
0.026263,93,,,
0.026886,93,,,
0.027835,93,,,
0.028833,93,,,
0.029781,93,1,,
0.031388,93,,,
0.032297,93,,,
0.033260,93,,,
0.042764,93,,,
0.043637,93,,,
0.044260,93,,,
0.044883,93,,,
0.045842,93,1,,
0.047827,93,,,
0.053567,93,,,
0.054518,93,,,
0.055478,93,,,
0.056417,93,,,
0.057040,93,,,
0.057758,93,,,
0.058626,93,1,,
0.060180,93,,,
0.060771,93,,,
0.061401,93,,,
0.061994,93,,,
0.062620,93,,,
0.063234,93,,,
0.063875,93,,,
0.073725,93,1,,
0.075255,93,,,
0.075849,93,,,
0.076768,93,,,
0.077814,93,,,
0.078755,93,,,
0.084468,93,,,
0.085440,93,,,
0.086057,93,1,,
0.087318,93,,,
0.087976,93,,,
0.088930,93,,,
0.089514,93,,,
0.090449,93,,,
0.091099,93,,,
0.092069,93,,,
0.093007,93,1,,
0.094949,93,,,
0.104637,93,,,
0.105584,93,,,
0.106532,93,,,
0.107449,93,,,
0.108401,93,,,
0.109350,93,,,
0.110294,93,1,,
0.116644,93,,,
0.117580,93,,,
0.118193,93,,,
0.118817,93,,,
0.119720,93,,,
0.120353,93,,,
0.120968,93,,,
0.121533,93,1,,
0.123728,93,,,
0.124629,93,,,
0.125242,93,,,
0.125888,93,,,
0.135483,93,,,
0.136079,93,,,
0.136714,93,,,
0.137382,93,1,,
0.138624,93,,,
0.139235,93,,,
0.140207,93,,,
0.140840,93,,,
0.146667,93,,,
0.147277,93,,,
0.147906,93,,,
0.148550,93,1,,
0.150183,93,,,
0.151117,93,,,
0.151700,93,,,
0.152355,93,,,
0.152931,93,,,
0.153684,93,,,
0.154547,93,,,
0.155217,93,1,,
0.156774,93,,,
0.166544,93,,,
0.167687,93,,,
0.168793,93,,,
